"Subject","Trial","Block","Shape","Label","Matching","ACC","RT_ms","Resp","Cresp","bed","Condition"
16,101,26,"Dreieck.png","Ich","Nonmatching",1,509,"k","k","L2n","Ass2"
16,102,26,"Dreieck.png","Fremder","Matching",1,520,"d","d","L1m","Ass2"
16,103,26,"Kreis.png","Ich","Matching",1,430,"d","d","L2m","Ass2"
16,104,26,"Kreis.png","Fremder","Nonmatching",1,577,"k","k","L1n","Ass2"
16,105,27,"Dreieck.png","Fremder","Matching",1,421,"d","d","L1m","Ass2"
16,106,27,"Dreieck.png","Ich","Nonmatching",1,686,"k","k","L2n","Ass2"
16,107,27,"Kreis.png","Ich","Matching",1,548,"d","d","L2m","Ass2"
16,108,27,"Kreis.png","Fremder","Nonmatching",1,574,"k","k","L1n","Ass2"
16,109,28,"Kreis.png","Ich","Matching",1,491,"d","d","L2m","Ass2"
16,110,28,"Dreieck.png","Ich","Nonmatching",1,586,"k","k","L2n","Ass2"
16,111,28,"Kreis.png","Fremder","Nonmatching",0,498,"d","k","L1n","Ass2"
16,112,28,"Dreieck.png","Fremder","Matching",1,573,"d","d","L1m","Ass2"
16,113,29,"Dreieck.png","Fremder","Matching",0,439,"k","d","L1m","Ass2"
16,114,29,"Kreis.png","Fremder","Nonmatching",1,580,"k","k","L1n","Ass2"
16,115,29,"Kreis.png","Ich","Matching",0,604,"k","d","L2m","Ass2"
16,116,29,"Dreieck.png","Ich","Nonmatching",1,548,"k","k","L2n","Ass2"
16,117,30,"Dreieck.png","Fremder","Matching",1,497,"d","d","L1m","Ass2"
16,118,30,"Kreis.png","Ich","Matching",1,350,"d","d","L2m","Ass2"
16,119,30,"Kreis.png","Fremder","Nonmatching",1,539,"k","k","L1n","Ass2"
16,120,30,"Dreieck.png","Ich","Nonmatching",0,421,"d","k","L2n","Ass2"
16,121,31,"Kreis.png","Fremder","Nonmatching",1,555,"k","k","L1n","Ass2"
16,122,31,"Dreieck.png","Fremder","Matching",1,575,"d","d","L1m","Ass2"
16,123,31,"Kreis.png","Ich","Matching",1,665,"d","d","L2m","Ass2"
16,124,31,"Dreieck.png","Ich","Nonmatching",1,599,"k","k","L2n","Ass2"
16,125,32,"Dreieck.png","Ich","Nonmatching",1,561,"k","k","L2n","Ass2"
16,126,32,"Dreieck.png","Fremder","Matching",1,503,"d","d","L1m","Ass2"
16,127,32,"Kreis.png","Ich","Matching",1,437,"d","d","L2m","Ass2"
16,128,32,"Kreis.png","Fremder","Nonmatching",1,516,"k","k","L1n","Ass2"
17,1,1,"Dreieck.png","Ich","Matching",1,412,"d","d","L1m","Ass1"
17,2,1,"Dreieck.png","Fremder","Nonmatching",1,838,"k","k","L2n","Ass1"
17,3,1,"Kreis.png","Ich","Nonmatching",1,660,"k","k","L1n","Ass1"
17,4,1,"Kreis.png","Fremder","Matching",1,1133,"d","d","L2m","Ass1"
17,5,2,"Dreieck.png","Fremder","Nonmatching",1,671,"k","k","L2n","Ass1"
17,6,2,"Kreis.png","Fremder","Matching",1,722,"d","d","L2m","Ass1"
17,7,2,"Kreis.png","Ich","Nonmatching",1,699,"k","k","L1n","Ass1"
17,8,2,"Dreieck.png","Ich","Matching",1,347,"d","d","L1m","Ass1"
17,9,3,"Kreis.png","Ich","Nonmatching",1,523,"k","k","L1n","Ass1"
17,10,3,"Dreieck.png","Ich","Matching",1,943,"d","d","L1m","Ass1"
17,11,3,"Kreis.png","Fremder","Matching",0,403,"k","d","L2m","Ass1"
17,12,3,"Dreieck.png","Fremder","Nonmatching",1,771,"k","k","L2n","Ass1"
17,13,4,"Kreis.png","Fremder","Matching",1,513,"d","d","L2m","Ass1"
17,14,4,"Kreis.png","Ich","Nonmatching",1,492,"k","k","L1n","Ass1"
17,15,4,"Dreieck.png","Fremder","Nonmatching",1,518,"k","k","L2n","Ass1"
17,16,4,"Dreieck.png","Ich","Matching",1,497,"d","d","L1m","Ass1"
17,17,5,"Kreis.png","Ich","Nonmatching",1,643,"k","k","L1n","Ass1"
17,18,5,"Kreis.png","Fremder","Matching",1,836,"d","d","L2m","Ass1"
17,19,5,"Dreieck.png","Ich","Matching",1,552,"d","d","L1m","Ass1"
17,20,5,"Dreieck.png","Fremder","Nonmatching",1,488,"k","k","L2n","Ass1"
17,21,6,"Kreis.png","Fremder","Matching",0,608,"k","d","L2m","Ass1"
17,22,6,"Kreis.png","Ich","Nonmatching",1,785,"k","k","L1n","Ass1"
17,23,6,"Dreieck.png","Ich","Matching",1,405,"d","d","L1m","Ass1"
17,24,6,"Dreieck.png","Fremder","Nonmatching",1,583,"k","k","L2n","Ass1"
17,25,7,"Dreieck.png","Fremder","Nonmatching",1,621,"k","k","L2n","Ass1"
17,26,7,"Kreis.png","Ich","Nonmatching",1,735,"k","k","L1n","Ass1"
17,27,7,"Dreieck.png","Ich","Matching",1,358,"d","d","L1m","Ass1"
17,28,7,"Kreis.png","Fremder","Matching",1,537,"d","d","L2m","Ass1"
17,29,8,"Kreis.png","Ich","Nonmatching",1,606,"k","k","L1n","Ass1"
17,30,8,"Dreieck.png","Ich","Matching",1,557,"d","d","L1m","Ass1"
17,31,8,"Kreis.png","Fremder","Matching",1,525,"d","d","L2m","Ass1"
17,32,8,"Dreieck.png","Fremder","Nonmatching",1,602,"k","k","L2n","Ass1"
17,33,9,"Dreieck.png","Ich","Matching",1,572,"d","d","L1m","Ass1"
17,34,9,"Kreis.png","Ich","Nonmatching",0,691,"d","k","L1n","Ass1"
17,35,9,"Kreis.png","Fremder","Matching",1,607,"d","d","L2m","Ass1"
17,36,9,"Dreieck.png","Fremder","Nonmatching",1,811,"k","k","L2n","Ass1"
17,37,10,"Dreieck.png","Ich","Matching",1,608,"d","d","L1m","Ass1"
17,38,10,"Dreieck.png","Fremder","Nonmatching",1,568,"k","k","L2n","Ass1"
17,39,10,"Kreis.png","Fremder","Matching",0,843,"k","d","L2m","Ass1"
17,40,10,"Kreis.png","Ich","Nonmatching",0,578,"d","k","L1n","Ass1"
17,41,11,"Dreieck.png","Ich","Matching",1,477,"d","d","L1m","Ass1"
17,42,11,"Kreis.png","Fremder","Matching",1,625,"d","d","L2m","Ass1"
17,43,11,"Dreieck.png","Fremder","Nonmatching",1,566,"k","k","L2n","Ass1"
17,44,11,"Kreis.png","Ich","Nonmatching",1,551,"k","k","L1n","Ass1"
17,45,12,"Dreieck.png","Ich","Matching",1,645,"d","d","L1m","Ass1"
17,46,12,"Kreis.png","Fremder","Matching",1,522,"d","d","L2m","Ass1"
17,47,12,"Kreis.png","Ich","Nonmatching",1,605,"k","k","L1n","Ass1"
17,48,12,"Dreieck.png","Fremder","Nonmatching",1,832,"k","k","L2n","Ass1"
17,49,13,"Dreieck.png","Ich","Matching",1,404,"d","d","L1m","Ass1"
17,50,13,"Dreieck.png","Fremder","Nonmatching",1,639,"k","k","L2n","Ass1"
17,51,13,"Kreis.png","Fremder","Matching",1,721,"d","d","L2m","Ass1"
17,52,13,"Kreis.png","Ich","Nonmatching",1,475,"k","k","L1n","Ass1"
17,53,14,"Dreieck.png","Fremder","Nonmatching",0,709,"d","k","L2n","Ass1"
17,54,14,"Dreieck.png","Ich","Matching",1,529,"d","d","L1m","Ass1"
17,55,14,"Kreis.png","Ich","Nonmatching",1,736,"k","k","L1n","Ass1"
17,56,14,"Kreis.png","Fremder","Matching",1,696,"d","d","L2m","Ass1"
17,57,15,"Kreis.png","Ich","Nonmatching",1,747,"k","k","L1n","Ass1"
17,58,15,"Dreieck.png","Fremder","Nonmatching",1,669,"k","k","L2n","Ass1"
17,59,15,"Kreis.png","Fremder","Matching",1,699,"d","d","L2m","Ass1"
17,60,15,"Dreieck.png","Ich","Matching",1,565,"d","d","L1m","Ass1"
17,61,16,"Dreieck.png","Ich","Matching",1,612,"d","d","L1m","Ass1"
17,62,16,"Kreis.png","Ich","Nonmatching",1,563,"k","k","L1n","Ass1"
17,63,16,"Dreieck.png","Fremder","Nonmatching",1,602,"k","k","L2n","Ass1"
17,64,16,"Kreis.png","Fremder","Matching",1,381,"d","d","L2m","Ass1"
17,65,17,"Kreis.png","Ich","Nonmatching",1,566,"k","k","L1n","Ass1"
17,66,17,"Kreis.png","Fremder","Matching",1,637,"d","d","L2m","Ass1"
17,67,17,"Dreieck.png","Ich","Matching",1,446,"d","d","L1m","Ass1"
17,68,17,"Dreieck.png","Fremder","Nonmatching",1,574,"k","k","L2n","Ass1"
17,69,18,"Kreis.png","Ich","Nonmatching",1,508,"k","k","L1n","Ass1"
17,70,18,"Kreis.png","Fremder","Matching",1,515,"d","d","L2m","Ass1"
17,71,18,"Dreieck.png","Fremder","Nonmatching",1,501,"k","k","L2n","Ass1"
17,72,18,"Dreieck.png","Ich","Matching",1,453,"d","d","L1m","Ass1"
17,73,19,"Dreieck.png","Fremder","Nonmatching",1,542,"k","k","L2n","Ass1"
17,74,19,"Kreis.png","Ich","Nonmatching",1,642,"k","k","L1n","Ass1"
17,75,19,"Kreis.png","Fremder","Matching",1,455,"d","d","L2m","Ass1"
17,76,19,"Dreieck.png","Ich","Matching",1,460,"d","d","L1m","Ass1"
17,77,20,"Dreieck.png","Ich","Matching",0,666,"k","d","L1m","Ass1"
17,78,20,"Dreieck.png","Fremder","Nonmatching",1,630,"k","k","L2n","Ass1"
17,79,20,"Kreis.png","Fremder","Matching",1,737,"d","d","L2m","Ass1"
17,80,20,"Kreis.png","Ich","Nonmatching",1,674,"k","k","L1n","Ass1"
17,81,21,"Dreieck.png","Ich","Matching",1,485,"d","d","L1m","Ass1"
17,82,21,"Kreis.png","Fremder","Matching",1,651,"d","d","L2m","Ass1"
17,83,21,"Dreieck.png","Fremder","Nonmatching",1,511,"k","k","L2n","Ass1"
17,84,21,"Kreis.png","Ich","Nonmatching",0,487,"d","k","L1n","Ass1"
17,85,22,"Dreieck.png","Fremder","Nonmatching",1,489,"k","k","L2n","Ass1"
17,86,22,"Kreis.png","Fremder","Matching",1,668,"d","d","L2m","Ass1"
17,87,22,"Dreieck.png","Ich","Matching",1,478,"d","d","L1m","Ass1"
17,88,22,"Kreis.png","Ich","Nonmatching",1,515,"k","k","L1n","Ass1"
17,89,23,"Dreieck.png","Fremder","Nonmatching",0,631,"d","k","L2n","Ass1"
17,90,23,"Dreieck.png","Ich","Matching",1,538,"d","d","L1m","Ass1"
17,91,23,"Kreis.png","Ich","Nonmatching",1,821,"k","k","L1n","Ass1"
17,92,23,"Kreis.png","Fremder","Matching",1,636,"d","d","L2m","Ass1"
17,93,24,"Kreis.png","Ich","Nonmatching",1,583,"k","k","L1n","Ass1"
17,94,24,"Dreieck.png","Ich","Matching",1,505,"d","d","L1m","Ass1"
17,95,24,"Dreieck.png","Fremder","Nonmatching",1,848,"k","k","L2n","Ass1"
17,96,24,"Kreis.png","Fremder","Matching",1,568,"d","d","L2m","Ass1"
17,97,25,"Kreis.png","Ich","Nonmatching",1,565,"k","k","L1n","Ass1"
17,98,25,"Dreieck.png","Fremder","Nonmatching",1,471,"k","k","L2n","Ass1"
17,99,25,"Dreieck.png","Ich","Matching",1,504,"d","d","L1m","Ass1"
17,100,25,"Kreis.png","Fremder","Matching",1,732,"d","d","L2m","Ass1"
17,101,26,"Kreis.png","Fremder","Matching",1,630,"d","d","L2m","Ass1"
17,102,26,"Dreieck.png","Fremder","Nonmatching",1,601,"k","k","L2n","Ass1"
17,103,26,"Kreis.png","Ich","Nonmatching",1,643,"k","k","L1n","Ass1"
17,104,26,"Dreieck.png","Ich","Matching",1,338,"d","d","L1m","Ass1"
17,105,27,"Kreis.png","Ich","Nonmatching",1,560,"k","k","L1n","Ass1"
17,106,27,"Kreis.png","Fremder","Matching",1,408,"d","d","L2m","Ass1"
17,107,27,"Dreieck.png","Fremder","Nonmatching",1,454,"k","k","L2n","Ass1"
17,108,27,"Dreieck.png","Ich","Matching",1,491,"d","d","L1m","Ass1"
17,109,28,"Dreieck.png","Ich","Matching",1,650,"d","d","L1m","Ass1"
17,110,28,"Kreis.png","Fremder","Matching",0,526,"k","d","L2m","Ass1"
17,111,28,"Dreieck.png","Fremder","Nonmatching",1,528,"k","k","L2n","Ass1"
17,112,28,"Kreis.png","Ich","Nonmatching",0,508,"d","k","L1n","Ass1"
17,113,29,"Kreis.png","Fremder","Matching",1,667,"d","d","L2m","Ass1"
17,114,29,"Dreieck.png","Ich","Matching",1,338,"d","d","L1m","Ass1"
17,115,29,"Dreieck.png","Fremder","Nonmatching",1,599,"k","k","L2n","Ass1"
17,116,29,"Kreis.png","Ich","Nonmatching",1,712,"k","k","L1n","Ass1"
17,117,30,"Dreieck.png","Fremder","Nonmatching",0,637,"d","k","L2n","Ass1"
17,118,30,"Kreis.png","Fremder","Matching",1,354,"d","d","L2m","Ass1"
17,119,30,"Dreieck.png","Ich","Matching",1,582,"d","d","L1m","Ass1"
17,120,30,"Kreis.png","Ich","Nonmatching",1,628,"k","k","L1n","Ass1"
17,121,31,"Dreieck.png","Ich","Matching",1,558,"d","d","L1m","Ass1"
17,122,31,"Kreis.png","Ich","Nonmatching",1,719,"k","k","L1n","Ass1"
17,123,31,"Kreis.png","Fremder","Matching",1,726,"d","d","L2m","Ass1"
17,124,31,"Dreieck.png","Fremder","Nonmatching",1,734,"k","k","L2n","Ass1"
17,125,32,"Kreis.png","Fremder","Matching",1,640,"d","d","L2m","Ass1"
17,126,32,"Kreis.png","Ich","Nonmatching",1,1099,"k","k","L1n","Ass1"
17,127,32,"Dreieck.png","Fremder","Nonmatching",1,600,"k","k","L2n","Ass1"
17,128,32,"Dreieck.png","Ich","Matching",1,505,"d","d","L1m","Ass1"
18,1,1,"Kreis.png","Fremder","Nonmatching",1,2138,"k","k","L1n","Ass2"
18,2,1,"Dreieck.png","Ich","Nonmatching",1,1248,"k","k","L2n","Ass2"
18,3,1,"Dreieck.png","Fremder","Matching",1,1060,"d","d","L1m","Ass2"
18,4,1,"Kreis.png","Ich","Matching",1,869,"d","d","L2m","Ass2"
18,5,2,"Kreis.png","Fremder","Nonmatching",1,1619,"k","k","L1n","Ass2"
18,6,2,"Dreieck.png","Fremder","Matching",1,865,"d","d","L1m","Ass2"
18,7,2,"Dreieck.png","Ich","Nonmatching",1,1104,"k","k","L2n","Ass2"
18,8,2,"Kreis.png","Ich","Matching",1,689,"d","d","L2m","Ass2"
18,9,3,"Dreieck.png","Ich","Nonmatching",1,1339,"k","k","L2n","Ass2"
18,10,3,"Dreieck.png","Fremder","Matching",1,1379,"d","d","L1m","Ass2"
18,11,3,"Kreis.png","Ich","Matching",1,927,"d","d","L2m","Ass2"
18,12,3,"Kreis.png","Fremder","Nonmatching",1,1177,"k","k","L1n","Ass2"
18,13,4,"Kreis.png","Ich","Matching",1,665,"d","d","L2m","Ass2"
18,14,4,"Dreieck.png","Ich","Nonmatching",1,1343,"k","k","L2n","Ass2"
18,15,4,"Dreieck.png","Fremder","Matching",1,914,"d","d","L1m","Ass2"
18,16,4,"Kreis.png","Fremder","Nonmatching",1,971,"k","k","L1n","Ass2"
18,17,5,"Kreis.png","Ich","Matching",1,596,"d","d","L2m","Ass2"
18,18,5,"Dreieck.png","Fremder","Matching",1,985,"d","d","L1m","Ass2"
18,19,5,"Kreis.png","Fremder","Nonmatching",1,872,"k","k","L1n","Ass2"
18,20,5,"Dreieck.png","Ich","Nonmatching",1,2652,"k","k","L2n","Ass2"
18,21,6,"Dreieck.png","Ich","Nonmatching",1,933,"k","k","L2n","Ass2"
18,22,6,"Dreieck.png","Fremder","Matching",1,1050,"d","d","L1m","Ass2"
18,23,6,"Kreis.png","Ich","Matching",1,569,"d","d","L2m","Ass2"
18,24,6,"Kreis.png","Fremder","Nonmatching",1,820,"k","k","L1n","Ass2"
18,25,7,"Dreieck.png","Fremder","Matching",1,1104,"d","d","L1m","Ass2"
18,26,7,"Kreis.png","Ich","Matching",1,507,"d","d","L2m","Ass2"
18,27,7,"Dreieck.png","Ich","Nonmatching",1,951,"k","k","L2n","Ass2"
18,28,7,"Kreis.png","Fremder","Nonmatching",1,1566,"k","k","L1n","Ass2"
18,29,8,"Kreis.png","Fremder","Nonmatching",1,1659,"k","k","L1n","Ass2"
18,30,8,"Dreieck.png","Fremder","Matching",1,935,"d","d","L1m","Ass2"
18,31,8,"Dreieck.png","Ich","Nonmatching",1,791,"k","k","L2n","Ass2"
18,32,8,"Kreis.png","Ich","Matching",1,722,"d","d","L2m","Ass2"
18,33,9,"Dreieck.png","Fremder","Matching",1,995,"d","d","L1m","Ass2"
18,34,9,"Dreieck.png","Ich","Nonmatching",1,1131,"k","k","L2n","Ass2"
18,35,9,"Kreis.png","Ich","Matching",1,1011,"d","d","L2m","Ass2"
18,36,9,"Kreis.png","Fremder","Nonmatching",1,1535,"k","k","L1n","Ass2"
18,37,10,"Dreieck.png","Fremder","Matching",1,928,"d","d","L1m","Ass2"
18,38,10,"Kreis.png","Fremder","Nonmatching",1,936,"k","k","L1n","Ass2"
18,39,10,"Dreieck.png","Ich","Nonmatching",1,1869,"k","k","L2n","Ass2"
18,40,10,"Kreis.png","Ich","Matching",1,742,"d","d","L2m","Ass2"
18,41,11,"Dreieck.png","Ich","Nonmatching",1,1210,"k","k","L2n","Ass2"
18,42,11,"Dreieck.png","Fremder","Matching",1,757,"d","d","L1m","Ass2"
18,43,11,"Kreis.png","Ich","Matching",1,724,"d","d","L2m","Ass2"
18,44,11,"Kreis.png","Fremder","Nonmatching",1,1434,"k","k","L1n","Ass2"
18,45,12,"Kreis.png","Fremder","Nonmatching",1,962,"k","k","L1n","Ass2"
18,46,12,"Kreis.png","Ich","Matching",1,1421,"d","d","L2m","Ass2"
18,47,12,"Dreieck.png","Ich","Nonmatching",1,1274,"k","k","L2n","Ass2"
18,48,12,"Dreieck.png","Fremder","Matching",1,1076,"d","d","L1m","Ass2"
18,49,13,"Dreieck.png","Fremder","Matching",1,2416,"d","d","L1m","Ass2"
18,50,13,"Kreis.png","Ich","Matching",1,1932,"d","d","L2m","Ass2"
18,51,13,"Dreieck.png","Ich","Nonmatching",1,1025,"k","k","L2n","Ass2"
18,52,13,"Kreis.png","Fremder","Nonmatching",1,1264,"k","k","L1n","Ass2"
18,53,14,"Dreieck.png","Fremder","Matching",1,1425,"d","d","L1m","Ass2"
18,54,14,"Kreis.png","Fremder","Nonmatching",1,1287,"k","k","L1n","Ass2"
18,55,14,"Kreis.png","Ich","Matching",1,916,"d","d","L2m","Ass2"
18,56,14,"Dreieck.png","Ich","Nonmatching",1,2175,"k","k","L2n","Ass2"
18,57,15,"Dreieck.png","Ich","Nonmatching",1,1540,"k","k","L2n","Ass2"
18,58,15,"Kreis.png","Ich","Matching",1,1100,"d","d","L2m","Ass2"
18,59,15,"Kreis.png","Fremder","Nonmatching",1,891,"k","k","L1n","Ass2"
18,60,15,"Dreieck.png","Fremder","Matching",1,1229,"d","d","L1m","Ass2"
18,61,16,"Kreis.png","Ich","Matching",1,700,"d","d","L2m","Ass2"
18,62,16,"Dreieck.png","Ich","Nonmatching",1,855,"k","k","L2n","Ass2"
18,63,16,"Dreieck.png","Fremder","Matching",1,1021,"d","d","L1m","Ass2"
18,64,16,"Kreis.png","Fremder","Nonmatching",1,1544,"k","k","L1n","Ass2"
18,65,17,"Dreieck.png","Fremder","Matching",1,1160,"d","d","L1m","Ass2"
18,66,17,"Dreieck.png","Ich","Nonmatching",1,1464,"k","k","L2n","Ass2"
18,67,17,"Kreis.png","Ich","Matching",1,1165,"d","d","L2m","Ass2"
18,68,17,"Kreis.png","Fremder","Nonmatching",1,1947,"k","k","L1n","Ass2"
18,69,18,"Dreieck.png","Fremder","Matching",1,788,"d","d","L1m","Ass2"
18,70,18,"Kreis.png","Fremder","Nonmatching",1,1643,"k","k","L1n","Ass2"
18,71,18,"Kreis.png","Ich","Matching",1,838,"d","d","L2m","Ass2"
18,72,18,"Dreieck.png","Ich","Nonmatching",1,979,"k","k","L2n","Ass2"
18,73,19,"Kreis.png","Ich","Matching",1,802,"d","d","L2m","Ass2"
18,74,19,"Dreieck.png","Fremder","Matching",1,1195,"d","d","L1m","Ass2"
18,75,19,"Kreis.png","Fremder","Nonmatching",1,940,"k","k","L1n","Ass2"
18,76,19,"Dreieck.png","Ich","Nonmatching",1,1304,"k","k","L2n","Ass2"
18,77,20,"Dreieck.png","Fremder","Matching",1,1059,"d","d","L1m","Ass2"
18,78,20,"Kreis.png","Fremder","Nonmatching",1,1630,"k","k","L1n","Ass2"
18,79,20,"Kreis.png","Ich","Matching",1,706,"d","d","L2m","Ass2"
18,80,20,"Dreieck.png","Ich","Nonmatching",1,1037,"k","k","L2n","Ass2"
18,81,21,"Dreieck.png","Fremder","Matching",1,708,"d","d","L1m","Ass2"
18,82,21,"Kreis.png","Ich","Matching",1,617,"d","d","L2m","Ass2"
18,83,21,"Kreis.png","Fremder","Nonmatching",1,812,"k","k","L1n","Ass2"
18,84,21,"Dreieck.png","Ich","Nonmatching",1,1233,"k","k","L2n","Ass2"
18,85,22,"Kreis.png","Fremder","Nonmatching",1,1587,"k","k","L1n","Ass2"
18,86,22,"Dreieck.png","Ich","Nonmatching",1,942,"k","k","L2n","Ass2"
18,87,22,"Dreieck.png","Fremder","Matching",1,787,"d","d","L1m","Ass2"
18,88,22,"Kreis.png","Ich","Matching",1,2577,"d","d","L2m","Ass2"
18,89,23,"Kreis.png","Ich","Matching",1,600,"d","d","L2m","Ass2"
18,90,23,"Dreieck.png","Fremder","Matching",1,786,"d","d","L1m","Ass2"
18,91,23,"Kreis.png","Fremder","Nonmatching",1,682,"k","k","L1n","Ass2"
18,92,23,"Dreieck.png","Ich","Nonmatching",1,846,"k","k","L2n","Ass2"
18,93,24,"Kreis.png","Fremder","Nonmatching",1,799,"k","k","L1n","Ass2"
18,94,24,"Dreieck.png","Ich","Nonmatching",1,702,"k","k","L2n","Ass2"
18,95,24,"Dreieck.png","Fremder","Matching",1,766,"d","d","L1m","Ass2"
18,96,24,"Kreis.png","Ich","Matching",1,539,"d","d","L2m","Ass2"
18,97,25,"Dreieck.png","Ich","Nonmatching",1,1094,"k","k","L2n","Ass2"
18,98,25,"Dreieck.png","Fremder","Matching",1,1047,"d","d","L1m","Ass2"
18,99,25,"Kreis.png","Ich","Matching",1,512,"d","d","L2m","Ass2"
18,100,25,"Kreis.png","Fremder","Nonmatching",1,1270,"k","k","L1n","Ass2"
18,101,26,"Dreieck.png","Fremder","Matching",1,1004,"d","d","L1m","Ass2"
18,102,26,"Kreis.png","Ich","Matching",1,707,"d","d","L2m","Ass2"
18,103,26,"Kreis.png","Fremder","Nonmatching",1,686,"k","k","L1n","Ass2"
18,104,26,"Dreieck.png","Ich","Nonmatching",1,2506,"k","k","L2n","Ass2"
18,105,27,"Kreis.png","Ich","Matching",1,969,"d","d","L2m","Ass2"
18,106,27,"Dreieck.png","Ich","Nonmatching",1,854,"k","k","L2n","Ass2"
18,107,27,"Kreis.png","Fremder","Nonmatching",1,2013,"k","k","L1n","Ass2"
18,108,27,"Dreieck.png","Fremder","Matching",1,863,"d","d","L1m","Ass2"
18,109,28,"Kreis.png","Ich","Matching",1,2342,"d","d","L2m","Ass2"
18,110,28,"Dreieck.png","Fremder","Matching",1,760,"d","d","L1m","Ass2"
18,111,28,"Kreis.png","Fremder","Nonmatching",1,839,"k","k","L1n","Ass2"
18,112,28,"Dreieck.png","Ich","Nonmatching",1,779,"k","k","L2n","Ass2"
18,113,29,"Dreieck.png","Fremder","Matching",1,913,"d","d","L1m","Ass2"
18,114,29,"Dreieck.png","Ich","Nonmatching",1,805,"k","k","L2n","Ass2"
18,115,29,"Kreis.png","Ich","Matching",1,666,"d","d","L2m","Ass2"
18,116,29,"Kreis.png","Fremder","Nonmatching",1,731,"k","k","L1n","Ass2"
18,117,30,"Dreieck.png","Ich","Nonmatching",1,2031,"k","k","L2n","Ass2"
18,118,30,"Dreieck.png","Fremder","Matching",1,2236,"d","d","L1m","Ass2"
18,119,30,"Kreis.png","Ich","Matching",1,968,"d","d","L2m","Ass2"
18,120,30,"Kreis.png","Fremder","Nonmatching",1,800,"k","k","L1n","Ass2"
18,121,31,"Dreieck.png","Fremder","Matching",1,1138,"d","d","L1m","Ass2"
18,122,31,"Kreis.png","Fremder","Nonmatching",1,727,"k","k","L1n","Ass2"
18,123,31,"Dreieck.png","Ich","Nonmatching",1,1185,"k","k","L2n","Ass2"
18,124,31,"Kreis.png","Ich","Matching",1,635,"d","d","L2m","Ass2"
18,125,32,"Dreieck.png","Ich","Nonmatching",1,1086,"k","k","L2n","Ass2"
18,126,32,"Kreis.png","Ich","Matching",1,2026,"d","d","L2m","Ass2"
18,127,32,"Dreieck.png","Fremder","Matching",1,656,"d","d","L1m","Ass2"
18,128,32,"Kreis.png","Fremder","Nonmatching",1,808,"k","k","L1n","Ass2"
19,1,1,"Kreis.png","Ich","Matching",1,722,"d","d","L2m","Ass2"
19,2,1,"Dreieck.png","Fremder","Matching",1,530,"d","d","L1m","Ass2"
19,3,1,"Kreis.png","Fremder","Nonmatching",1,842,"k","k","L1n","Ass2"
19,4,1,"Dreieck.png","Ich","Nonmatching",1,931,"k","k","L2n","Ass2"
19,5,2,"Dreieck.png","Fremder","Matching",1,803,"d","d","L1m","Ass2"
19,6,2,"Kreis.png","Fremder","Nonmatching",1,1136,"k","k","L1n","Ass2"
19,7,2,"Kreis.png","Ich","Matching",1,779,"d","d","L2m","Ass2"
19,8,2,"Dreieck.png","Ich","Nonmatching",1,508,"k","k","L2n","Ass2"
19,9,3,"Kreis.png","Ich","Matching",1,685,"d","d","L2m","Ass2"
19,10,3,"Dreieck.png","Ich","Nonmatching",1,789,"k","k","L2n","Ass2"
19,11,3,"Kreis.png","Fremder","Nonmatching",1,1391,"k","k","L1n","Ass2"
19,12,3,"Dreieck.png","Fremder","Matching",1,887,"d","d","L1m","Ass2"
19,13,4,"Kreis.png","Ich","Matching",1,788,"d","d","L2m","Ass2"
19,14,4,"Dreieck.png","Ich","Nonmatching",1,1235,"k","k","L2n","Ass2"
19,15,4,"Kreis.png","Fremder","Nonmatching",1,872,"k","k","L1n","Ass2"
19,16,4,"Dreieck.png","Fremder","Matching",1,1042,"d","d","L1m","Ass2"
19,17,5,"Dreieck.png","Ich","Nonmatching",0,684,"d","k","L2n","Ass2"
19,18,5,"Dreieck.png","Fremder","Matching",1,645,"d","d","L1m","Ass2"
19,19,5,"Kreis.png","Fremder","Nonmatching",1,1091,"k","k","L1n","Ass2"
19,20,5,"Kreis.png","Ich","Matching",1,823,"d","d","L2m","Ass2"
19,21,6,"Kreis.png","Ich","Matching",1,698,"d","d","L2m","Ass2"
19,22,6,"Dreieck.png","Fremder","Matching",1,631,"d","d","L1m","Ass2"
19,23,6,"Kreis.png","Fremder","Nonmatching",1,605,"k","k","L1n","Ass2"
19,24,6,"Dreieck.png","Ich","Nonmatching",1,858,"k","k","L2n","Ass2"
19,25,7,"Kreis.png","Fremder","Nonmatching",1,719,"k","k","L1n","Ass2"
19,26,7,"Dreieck.png","Ich","Nonmatching",1,1013,"k","k","L2n","Ass2"
19,27,7,"Dreieck.png","Fremder","Matching",1,604,"d","d","L1m","Ass2"
19,28,7,"Kreis.png","Ich","Matching",1,660,"d","d","L2m","Ass2"
19,29,8,"Kreis.png","Ich","Matching",0,536,"k","d","L2m","Ass2"
19,30,8,"Dreieck.png","Fremder","Matching",1,694,"d","d","L1m","Ass2"
19,31,8,"Dreieck.png","Ich","Nonmatching",1,595,"k","k","L2n","Ass2"
19,32,8,"Kreis.png","Fremder","Nonmatching",1,612,"k","k","L1n","Ass2"
19,33,9,"Dreieck.png","Ich","Nonmatching",1,943,"k","k","L2n","Ass2"
19,34,9,"Kreis.png","Ich","Matching",1,739,"d","d","L2m","Ass2"
19,35,9,"Dreieck.png","Fremder","Matching",1,1085,"d","d","L1m","Ass2"
