"Subject","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
"2","19","76","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","395","0.395","1"
"2","20","77","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1109","1.109","1"
"2","20","78","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","822","0.822","1"
"2","20","79","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","962","0.962","1"
"2","20","80","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","379","0.379","1"
"2","21","81","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","680","0.68","1"
"2","21","82","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","650","0.65","1"
"2","21","83","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","696","0.696","1"
"2","21","84","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","660","0.66","1"
"2","22","85","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","847","0.847","1"
"2","22","86","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","718","0.718","1"
"2","22","87","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","664","0.664","1"
"2","22","88","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","588","0.588","1"
"2","23","89","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","734","0.734","1"
"2","23","90","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","952","0.952","1"
"2","23","91","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","716","0.716","0"
"2","23","92","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","569","0.569","1"
"2","24","93","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","603","0.603","1"
"2","24","94","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","717","0.717","1"
"2","24","95","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1033","1.033","1"
"2","24","96","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","709","0.709","1"
"2","25","97","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","586","0.586","1"
"2","25","98","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","816","0.816","1"
"2","25","99","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1519","1.519","1"
"2","25","100","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","724","0.724","1"
"2","26","101","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","631","0.631","1"
"2","26","102","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","911","0.911","1"
"2","26","103","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","770","0.77","1"
"2","26","104","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","748","0.748","1"
"2","27","105","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","842","0.842","1"
"2","27","106","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","934","0.934","1"
"2","27","107","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","1107","1.107","1"
"2","27","108","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","655","0.655","1"
"2","28","109","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","627","0.627","1"
"2","28","110","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","924","0.924","1"
"2","28","111","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","977","0.977","1"
"2","28","112","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","541","0.541","1"
"2","29","113","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","786","0.786","1"
"2","29","114","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","715","0.715","1"
"2","29","115","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","926","0.926","1"
"2","29","116","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","999","0.999","1"
"2","30","117","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1629","1.629","1"
"2","30","118","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","748","0.748","1"
"2","30","119","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1422","1.422","1"
"2","30","120","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","339","0.339","1"
"2","31","121","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","577","0.577","1"
"2","31","122","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","557","0.557","0"
"2","31","123","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","818","0.818","1"
"2","31","124","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","711","0.711","1"
"2","32","125","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","677","0.677","1"
"2","32","126","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","706","0.706","1"
"2","32","127","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","747","0.747","1"
"2","32","128","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","599","0.599","1"
"20","1","1","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","1229","1.229","0"
"20","1","2","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","603","0.603","0"
"20","1","3","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","270","0.27","0"
"20","1","4","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","560","0.56","1"
"20","2","5","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","897","0.897","0"
"20","2","6","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","1317","1.317","0"
"20","2","7","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","725","0.725","0"
"20","2","8","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","460","0.46","1"
"20","3","9","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","609","0.609","1"
"20","3","10","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","390","0.39","0"
"20","3","11","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","578","0.578","0"
"20","3","12","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","363","0.363","1"
"20","4","13","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","346","0.346","1"
"20","4","14","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","428","0.428","0"
"20","4","15","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","667","0.667","0"
"20","4","16","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","598","0.598","0"
"20","5","17","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","425","0.425","1"
"20","5","18","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","315","0.315","1"
"20","5","19","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","414","0.414","0"
"20","5","20","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","586","0.586","0"
"20","6","21","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","293","0.293","1"
"20","6","22","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","508","0.508","0"
"20","6","23","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","402","0.402","1"
"20","6","24","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","471","0.471","0"
"20","7","25","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","287","0.287","1"
"20","7","26","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","354","0.354","0"
"20","7","27","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","313","0.313","0"
"20","7","28","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","280","0.28","1"
"20","8","29","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","465","0.465","1"
"20","8","30","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","368","0.368","1"
"20","8","31","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","351","0.351","0"
"20","8","32","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","332","0.332","0"
"20","9","33","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","1002","1.002","0"
"20","9","34","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","733","0.733","0"
"20","9","35","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","505","0.505","0"
"20","9","36","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","420","0.42","1"
"20","10","37","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","393","0.393","0"
"20","10","38","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","472","0.472","0"
"20","10","39","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","599","0.599","0"
"20","10","40","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","503","0.503","1"
"20","11","41","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","411","0.411","0"
"20","11","42","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","581","0.581","0"
"20","11","43","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","293","0.293","0"
"20","11","44","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","348","0.348","1"
"20","12","45","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","255","0.255","0"
"20","12","46","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","975","0.975","0"
"20","12","47","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","366","0.366","1"
"20","12","48","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","383","0.383","0"
"20","13","49","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","281","0.281","1"
"20","13","50","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","463","0.463","0"
"20","13","51","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","597","0.597","0"
"20","13","52","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","329","0.329","0"
"20","14","53","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","371","0.371","0"
"20","14","54","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","409","0.409","0"
"20","14","55","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","408","0.408","0"
"20","14","56","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","297","0.297","1"
"20","15","57","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","380","0.38","0"
"20","15","58","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","230","0.23","1"
"20","15","59","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","394","0.394","1"
"20","15","60","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","171","0.171","0"
"20","16","61","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","275","0.275","0"
"20","16","62","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","408","0.408","0"
"20","16","63","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","393","0.393","1"
"20","16","64","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","257","0.257","0"
"20","17","65","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","574","0.574","0"
"20","17","66","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","350","0.35","1"
"20","17","67","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","665","0.665","1"
"20","17","68","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","261","0.261","1"
"20","18","69","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","489","0.489","0"
"20","18","70","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","897","0.897","0"
"20","18","71","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","896","0.896","0"
"20","18","72","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","857","0.857","0"
"20","19","73","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","477","0.477","1"
"20","19","74","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","666","0.666","0"
"20","19","75","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","762","0.762","0"
"20","19","76","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","553","0.553","0"
"20","20","77","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","565","0.565","0"
"20","20","78","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","765","0.765","0"
"20","20","79","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","655","0.655","0"
"20","20","80","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","706","0.706","0"
"20","21","81","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","578","0.578","0"
"20","21","82","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","947","0.947","0"
"20","21","83","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","572","0.572","0"
"20","21","84","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","842","0.842","0"
"20","22","85","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","856","0.856","0"
"20","22","86","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","450","0.45","0"
"20","22","87","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","591","0.591","0"
"20","22","88","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","1103","1.103","0"
"20","23","89","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","789","0.789","1"
"20","23","90","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","934","0.934","0"
"20","23","91","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","518","0.518","0"
"20","23","92","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","1013","1.013","0"
"20","24","93","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","1118","1.118","0"
"20","24","94","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","954","0.954","0"
"20","24","95","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","552","0.552","0"
"20","24","96","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","891","0.891","0"
"20","25","97","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","457","0.457","0"
"20","25","98","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","615","0.615","0"
"20","25","99","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","575","0.575","0"
"20","25","100","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","927","0.927","0"
"20","26","101","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","548","0.548","0"
"20","26","102","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","571","0.571","1"
"20","26","103","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","602","0.602","0"
"20","26","104","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","444","0.444","0"
"20","27","105","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","469","0.469","1"
"20","27","106","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","413","0.413","0"
"20","27","107","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","526","0.526","0"
"20","27","108","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","463","0.463","0"
"20","28","109","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","479","0.479","0"
"20","28","110","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","601","0.601","0"
"20","28","111","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","525","0.525","1"
"20","28","112","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","659","0.659","0"
"20","29","113","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","655","0.655","1"
"20","29","114","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","665","0.665","0"
"20","29","115","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","588","0.588","0"
"20","29","116","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","471","0.471","0"
"20","30","117","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","386","0.386","0"
"20","30","118","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","938","0.938","0"
"20","30","119","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1145","1.145","1"
"20","30","120","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","535","0.535","0"
"20","31","121","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","380","0.38","0"
"20","31","122","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","530","0.53","0"
"20","31","123","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","463","0.463","1"
"20","31","124","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","594","0.594","0"
"20","32","125","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","410","0.41","1"
"20","32","126","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","776","0.776","0"
"20","32","127","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","802","0.802","0"
"20","32","128","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","488","0.488","0"
"21","1","1","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1102","1.102","1"
"21","1","2","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","971","0.971","1"
"21","1","3","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1356","1.356","1"
"21","1","4","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1474","1.474","1"
"21","2","5","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","1097","1.097","1"
"21","2","6","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","586","0.586","1"
"21","2","7","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","796","0.796","1"
"21","2","8","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","801","0.801","1"
"21","3","9","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1054","1.054","1"
"21","3","10","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","715","0.715","1"
"21","3","11","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","737","0.737","1"
"21","3","12","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","461","0.461","1"
"21","4","13","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","495","0.495","1"
"21","4","14","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","587","0.587","1"
"21","4","15","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","570","0.57","1"
"21","4","16","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","887","0.887","1"
"21","5","17","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","548","0.548","1"
"21","5","18","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","860","0.86","1"
"21","5","19","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","705","0.705","1"
"21","5","20","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","615","0.615","1"
"21","6","21","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","724","0.724","1"
"21","6","22","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","904","0.904","1"
"21","6","23","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","1279","1.279","1"
"21","6","24","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","678","0.678","1"
"21","7","25","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","679","0.679","1"
"21","7","26","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1006","1.006","1"
"21","7","27","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","491","0.491","0"
"21","7","28","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","576","0.576","1"
"21","8","29","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","651","0.651","1"
"21","8","30","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","709","0.709","1"
