"Subject_ID","Exp_id","Age","Gender","Handedness","Ethnicity","Employment_Status","Country","First_Language","Education"
82,"Hobbs_2023_PsychMed_Exp1",18,"Female","/","White","Student","/","/","A-Level, International Baccalaureate or equivalent"
83,"Hobbs_2023_PsychMed_Exp1",19,"Female","/","Mixed","Student","/","/","A-Level, International Baccalaureate or equivalent"
84,"Hobbs_2023_PsychMed_Exp1",22,"Female","/","White","Student","/","/","Degree (e.g. BA, BSc or equivalent)"
85,"Hobbs_2023_PsychMed_Exp1",18,"Female","/","White","Student","/","/","A-Level, International Baccalaureate or equivalent"
86,"Hobbs_2023_PsychMed_Exp1",18,"Female","/","Black","Student","/","/","A-Level, International Baccalaureate or equivalent"
87,"Hobbs_2023_PsychMed_Exp1",21,"Female","/","Asian","Student","/","/","A-Level, International Baccalaureate or equivalent"
88,"Hobbs_2023_PsychMed_Exp1",22,"Female","/","White","Student","/","/","Diploma (e.g. NVQ, BTEC First or equivalent)"
89,"Hobbs_2023_PsychMed_Exp1",18,"Female","/","White","Student","/","/","A-Level, International Baccalaureate or equivalent"
90,"Hobbs_2023_PsychMed_Exp1",26,"Male","/","White","Student","/","/","Higher Degree (Masters, PhD or equivalent)"
91,"Hobbs_2023_PsychMed_Exp1",20,"Female","/","White","Student","/","/","A-Level, International Baccalaureate or equivalent"
92,"Hobbs_2023_PsychMed_Exp1",32,"Male","/","White","Student","/","/","Higher Degree (Masters, PhD or equivalent)"
93,"Hobbs_2023_PsychMed_Exp1",20,"Male","/","Asian","Student","/","/","A-Level, International Baccalaureate or equivalent"
94,"Hobbs_2023_PsychMed_Exp1",18,"Female","/","White","Student","/","/","A-Level, International Baccalaureate or equivalent"
95,"Hobbs_2023_PsychMed_Exp1",27,"Female","/","White","Student","/","/","Higher Degree (Masters, PhD or equivalent)"
96,"Hobbs_2023_PsychMed_Exp1",65,"Female","/","White","Employed","/","/","Diploma (e.g. NVQ, BTEC First or equivalent)"
97,"Hobbs_2023_PsychMed_Exp1",19,"Female","/","White","Student","/","/","A-Level, International Baccalaureate or equivalent"
98,"Hobbs_2023_PsychMed_Exp1",26,"Female","/","Asian","Student","/","/","Higher Degree (Masters, PhD or equivalent)"
99,"Hobbs_2023_PsychMed_Exp1",27,"Female","/","White","Employed","/","/","Degree (e.g. BA, BSc or equivalent)"
100,"Hobbs_2023_PsychMed_Exp1",24,"Male","/","White","Student","/","/","Higher Degree (Masters, PhD or equivalent)"
101,"Hobbs_2023_PsychMed_Exp1",28,"Male","/","Asian","Employed","/","/","Higher Degree (Masters, PhD or equivalent)"
102,"Hobbs_2023_PsychMed_Exp1",18,"Female","/","White","Student","/","/","A-Level, International Baccalaureate or equivalent"
103,"Hobbs_2023_PsychMed_Exp1",20,"Male","/","White","Student","/","/","A-Level, International Baccalaureate or equivalent"
104,"Hobbs_2023_PsychMed_Exp1",25,"Female","/","White","Student","/","/","Higher Degree (Masters, PhD or equivalent)"
105,"Hobbs_2023_PsychMed_Exp1",28,"Female","/","White","Student","/","/","Higher Degree (Masters, PhD or equivalent)"
106,"Hobbs_2023_PsychMed_Exp1",20,"Male","/","Asian","Student","/","/","A-Level, International Baccalaureate or equivalent"
107,"Hobbs_2023_PsychMed_Exp1",28,"Female","/","White","Employed","/","/","Higher Degree (Masters, PhD or equivalent)"
108,"Hobbs_2023_PsychMed_Exp1",31,"Female","/","Asian","Student","/","/","Higher Degree (Masters, PhD or equivalent)"
109,"Hobbs_2023_PsychMed_Exp1",18,"Female","/","White","Student","/","/","A-Level, International Baccalaureate or equivalent"
110,"Hobbs_2023_PsychMed_Exp1",22,"Male","/","Asian","Student","/","/","Degree (e.g. BA, BSc or equivalent)"
111,"Hobbs_2023_PsychMed_Exp1",20,"Female","/","Mixed","Student","/","/","A-Level, International Baccalaureate or equivalent"
112,"Hobbs_2023_PsychMed_Exp1",21,"Male","/","White","Student","/","/","A-Level, International Baccalaureate or equivalent"
113,"Hobbs_2023_PsychMed_Exp1",22,"Female","/","Asian","Student","/","/","Degree (e.g. BA, BSc or equivalent)"
114,"Hobbs_2023_PsychMed_Exp1",20,"Female","/","Asian","Student","/","/","A-Level, International Baccalaureate or equivalent"
115,"Hobbs_2023_PsychMed_Exp1",20,"Male","/","Asian","Student","/","/","A-Level, International Baccalaureate or equivalent"
116,"Hobbs_2023_PsychMed_Exp1",22,"Female","/","Asian","Student","/","/","Degree (e.g. BA, BSc or equivalent)"
117,"Hobbs_2023_PsychMed_Exp1",33,"Female","/","White","Employed","/","/","Higher Degree (Masters, PhD or equivalent)"
118,"Hobbs_2023_PsychMed_Exp1",19,"Female","/","White","Student","/","/","A-Level, International Baccalaureate or equivalent"
119,"Hobbs_2023_PsychMed_Exp1",19,"Female","/","White","Student","/","/","A-Level, International Baccalaureate or equivalent"
120,"Hobbs_2023_PsychMed_Exp1",20,"Female","/","White","Student","/","/","A-Level, International Baccalaureate or equivalent"
121,"Hobbs_2023_PsychMed_Exp1",18,"Female","/","Mixed","Student","/","/","A-Level, International Baccalaureate or equivalent"
122,"Hobbs_2023_PsychMed_Exp1",49,"Female","/","White","Employed","/","/","Degree (e.g. BA, BSc or equivalent)"
123,"Hobbs_2023_PsychMed_Exp1",20,"Female","/","White","Student","/","/","A-Level, International Baccalaureate or equivalent"
124,"Hobbs_2023_PsychMed_Exp1",18,"Female","/","White","Student","/","/","A-Level, International Baccalaureate or equivalent"
125,"Hobbs_2023_PsychMed_Exp1",20,"Female","/","Asian","Student","/","/","A-Level, International Baccalaureate or equivalent"
126,"Hobbs_2023_PsychMed_Exp1",20,"Female","/","White","Student","/","/","A-Level, International Baccalaureate or equivalent"
127,"Hobbs_2023_PsychMed_Exp1",19,"Female","/","White","Student","/","/","A-Level, International Baccalaureate or equivalent"
128,"Hobbs_2023_PsychMed_Exp1",22,"Female","/","Asian","Student","/","/","A-Level, International Baccalaureate or equivalent"
129,"Hobbs_2023_PsychMed_Exp1",27,"Male","/","White","Student","/","/","Higher Degree (Masters, PhD or equivalent)"
130,"Hobbs_2023_PsychMed_Exp1",18,"Female","/","White","Student","/","/","A-Level, International Baccalaureate or equivalent"
131,"Hobbs_2023_PsychMed_Exp1",18,"Female","/","White","Student","/","/","A-Level, International Baccalaureate or equivalent"
132,"Hobbs_2023_PsychMed_Exp1",NA,"Male","/","Other","Employed","/","/","Higher Degree (Masters, PhD or equivalent)"
133,"Hobbs_2023_PsychMed_Exp1",19,"Female","/","White","Student","/","/","A-Level, International Baccalaureate or equivalent"
134,"Hobbs_2023_PsychMed_Exp1",19,"Female","/","White","Student","/","/","A-Level, International Baccalaureate or equivalent"
135,"Hobbs_2023_PsychMed_Exp1",58,"Female","/","White","Student","/","/","Higher Degree (Masters, PhD or equivalent)"
136,"Hobbs_2023_PsychMed_Exp1",19,"Male","/","White","Student","/","/","A-Level, International Baccalaureate or equivalent"
137,"Hobbs_2023_PsychMed_Exp1",24,"Female","/","White","Other","/","/","Degree (e.g. BA, BSc or equivalent)"
138,"Hobbs_2023_PsychMed_Exp1",29,"Female","/","White","Employed","/","/","Degree (e.g. BA, BSc or equivalent)"
139,"Hobbs_2023_PsychMed_Exp1",19,"Female","/","Mixed","Student","/","/","A-Level, International Baccalaureate or equivalent"
140,"Hobbs_2023_PsychMed_Exp1",28,"Female","/","Mixed","Student","/","/","Higher Degree (Masters, PhD or equivalent)"
141,"Hobbs_2023_PsychMed_Exp1",21,"Male","/","Asian","Student","/","/","A-Level, International Baccalaureate or equivalent"
142,"Hobbs_2023_PsychMed_Exp1",21,"Female","/","White","Student","/","/","A-Level, International Baccalaureate or equivalent"
143,"Hobbs_2023_PsychMed_Exp1",23,"Female","/","White","Student","/","/","A-Level, International Baccalaureate or equivalent"
144,"Hobbs_2023_PsychMed_Exp1",20,"Female","/","Asian","Student","/","/","A-Level, International Baccalaureate or equivalent"
