SampleSize,Mean_d,CI_lower,CI_upper,Identity
10,0.020229245754272124,-0.187190163769458,0.20017253850368605,Shape
20,0.021690405714597773,-0.1057556132749311,0.15991788930473622,Shape
30,0.02146227280014855,-0.0920212515585804,0.1259782507127328,Shape
40,0.02506381851423723,-0.07612925607064235,0.11524377584311432,Shape
50,0.022933479263465516,-0.06643960353989067,0.10233201701672621,Shape
60,0.02656483585857753,-0.05177002046822828,0.09995519908007061,Shape
70,0.020530454035041692,-0.05114837086083354,0.0992173828691845,Shape
80,0.021748693263892203,-0.045259382875773004,0.09698164814781376,Shape
90,0.02394819584831846,-0.03763037931347238,0.08670313417086814,Shape
100,0.02368197438027893,-0.038190780447029005,0.08242543683596305,Shape
110,0.0234530607343653,-0.03154706373404879,0.0753672934085147,Shape
120,0.02292691357476194,-0.038883754343606323,0.07895001518450646,Shape
130,0.02424377940129058,-0.023515140321518805,0.07213544813021551,Shape
140,0.023704852648484247,-0.026793559527350262,0.08114526993982842,Shape
150,0.02154948036161077,-0.027191563132538142,0.06968400908262624,Shape
160,0.021062919305777646,-0.030625004171834128,0.06908321137723125,Shape
170,0.021185241484703774,-0.02680793590089936,0.0688840182141079,Shape
180,0.02246133465004455,-0.02257379780311198,0.06635520355391976,Shape
190,0.02402495027041433,-0.023586170829144937,0.06887111163366345,Shape
200,0.023850715413610474,-0.017360494073649212,0.06498341814459327,Shape
210,0.024268278842597395,-0.01570076092061588,0.06701081470203721,Shape
220,0.02348071029453969,-0.02002288742868854,0.06550413009566346,Shape
230,0.022160484701079723,-0.014632299071265783,0.05970222729283173,Shape
240,0.021636719145613024,-0.016709504876469224,0.061806367337952,Shape
250,0.021714924894296408,-0.01420799714920974,0.05726168094638063,Shape
260,0.023461410913407543,-0.012576055097359111,0.05897562248162992,Shape
270,0.023355457388282055,-0.015115797458848931,0.060557017728939545,Shape
280,0.023559234183031564,-0.013997468049324422,0.05868028677714307,Shape
290,0.023137561855168045,-0.011580585225795616,0.060707988107718866,Shape
300,0.024040194390831757,-0.008784646910115186,0.05928467416344491,Shape
310,0.024151622840135036,-0.011532470817102698,0.0623694178734486,Shape
320,0.023228612603840862,-0.01169316951857205,0.05609223511145913,Shape
330,0.02340951387555922,-0.009027610698005905,0.05447364946888874,Shape
340,0.023083693016408658,-0.009703379236168066,0.05925305400520139,Shape
350,0.02403557154265132,-0.006639210984113833,0.05563098104590937,Shape
360,0.022538282962809197,-0.0072268403173464625,0.052834869759829726,Shape
370,0.02329193515404998,-0.010665029441264656,0.05477742878300886,Shape
380,0.02264521075839108,-0.005804965431209386,0.05330758372398349,Shape
390,0.02302056956614476,-0.006693208707750902,0.054772054934763746,Shape
