SampleSize,Mean_d,CI_lower,CI_upper,Identity
10,0.06635965737236509,-0.12067183823413011,0.2871267921255127,Shape
20,0.06590629414531099,-0.07284626601236582,0.22549660086268458,Shape
30,0.06793009714262013,-0.0412673646680338,0.18978420943406293,Shape
40,0.0637479859191602,-0.03980286034866251,0.17187812372923642,Shape
50,0.06759086281195675,-0.016985497202218636,0.1700320126810846,Shape
60,0.06449594448442743,-0.011495276785896333,0.1488943205177394,Shape
70,0.0636619003823025,-0.008405945074246671,0.14518492735852895,Shape
80,0.062402385615749664,-0.010397261457225908,0.13993628042013526,Shape
90,0.06767269497909567,-0.001459818620618726,0.14467055622707437,Shape
100,0.06889681320346519,0.006819577602784491,0.134738204385707,Shape
110,0.06784208571803681,0.006041454281227612,0.13987102379694807,Shape
120,0.06741492081807055,0.012822304836994071,0.12337566050903231,Shape
130,0.06479189321489398,0.008050121099983445,0.12242858113353998,Shape
140,0.06625685148975219,0.01752501711810534,0.12231250937025735,Shape
150,0.06835069937459515,0.01844303259177582,0.1241876951498789,Shape
160,0.06594947207648572,0.01821093635385656,0.1167338799081744,Shape
170,0.06512742866512285,0.019721387438190668,0.11235501843214483,Shape
180,0.0668712359702612,0.01799926608564112,0.11360125283830948,Shape
190,0.06526470543666693,0.021146812260541045,0.11334753660161341,Shape
200,0.06683355903035831,0.02039404296730916,0.11429865868973112,Shape
210,0.06801345262009979,0.025369007282794134,0.1118248384061844,Shape
220,0.06648016991066256,0.01942674127068221,0.11071611655192928,Shape
230,0.06406498093384673,0.02366932237317589,0.10462806415392122,Shape
240,0.06732051504001223,0.022854125137835704,0.10804283797744638,Shape
250,0.06840021398655166,0.03079924307022442,0.1089110161653501,Shape
260,0.0675783533110807,0.027162682765937637,0.11163085844107605,Shape
270,0.06643553527548432,0.026105151980998383,0.10604826391310089,Shape
280,0.06734789013492241,0.02674272616617142,0.10726458790060166,Shape
290,0.06820776516397954,0.029769694002389803,0.10966826704433467,Shape
300,0.06651842627670938,0.02713661412778756,0.10666788930207342,Shape
310,0.0684561080709939,0.035789268298983594,0.10642665404782367,Shape
320,0.06554341798028389,0.02787072241485073,0.10540046475080445,Shape
330,0.06571625745566977,0.03190574648018848,0.10215882732577677,Shape
340,0.0667913109776104,0.033863328227722846,0.10383299950164437,Shape
350,0.06664114767931724,0.03300311980261427,0.10340502378578499,Shape
360,0.06754309861174979,0.03439755378939592,0.10444565501512813,Shape
370,0.06718584723233124,0.0333429204498436,0.10284825151259351,Shape
380,0.0665763848374687,0.03527902284251778,0.09944750870830783,Shape
390,0.06497689195767213,0.035097313859069106,0.09689255453108792,Shape
400,0.06577179036766127,0.03457782377204645,0.09784643401989804,Shape
410,0.06722688987528838,0.035389444337719934,0.10456019538283536,Shape
420,0.06647924621058476,0.038423581497649906,0.09818755015229695,Shape
430,0.06673058032228846,0.03522597659048206,0.09616687826942484,Shape
440,0.06574659007515586,0.03259848800421053,0.09426589491164598,Shape
450,0.06656726832204574,0.03903459158178784,0.098096289945916,Shape
460,0.06727829841593987,0.03989333697790375,0.09693257545538321,Shape
470,0.06673349685881907,0.03390930667191349,0.09724540318827608,Shape
480,0.06632814415996365,0.04118318614422931,0.09470551217122682,Shape
490,0.06655305157145067,0.03532630816321029,0.10117854341569102,Shape
500,0.06689480269090879,0.039618816256925274,0.0968120812897351,Shape
510,0.06751864543821887,0.04043647622829713,0.09675118327779199,Shape
520,0.06633240435765426,0.03799542877997652,0.09668738485982241,Shape
530,0.06590541228101844,0.03805401908007984,0.09577598735359155,Shape
540,0.06653845894225494,0.037947602147775025,0.09681271751395987,Shape
550,0.0663820875898579,0.03688216862985505,0.09643764403712202,Shape
560,0.06705948745157919,0.03904643915099534,0.09311416844407079,Shape
570,0.0665563287613925,0.03997516951796375,0.09754378039857367,Shape
580,0.06665180496449513,0.04230046039724009,0.0949527557358792,Shape
