SampleSize,Mean_d,CI_lower,CI_upper,Identity
500,0.06118805387752618,0.03396680064554226,0.08934085303448115,Label
510,0.06220103466839812,0.033013449147213124,0.09409866457062838,Label
520,0.06170437390301554,0.03444007196507608,0.08904740302510346,Label
530,0.06073827508615575,0.03190513522266401,0.09234401749155827,Label
540,0.060422163785851864,0.030887983472777242,0.09112747002736955,Label
550,0.06068879189469399,0.033779342969783,0.08975788509660247,Label
560,0.060572091188257814,0.03383193933895046,0.09211377204722257,Label
570,0.06053158504251914,0.034164723188342516,0.0888449649210794,Label
580,0.06041928046935125,0.03256489765955358,0.08750549184395431,Label
590,0.06098595909886424,0.03505259878054678,0.09067273330286035,Label
600,0.06060494628191064,0.03453751748445453,0.0869827457101637,Label
610,0.059566122662661196,0.030161703872082078,0.08894585949403024,Label
620,0.060368285205951853,0.03200969387536997,0.08999732957523253,Label
630,0.06146852761792083,0.0358059496656288,0.09116754576937204,Label
640,0.06009010391173851,0.03303644946008104,0.08847625554881881,Label
647,0.060230974684418064,0.031015348912039754,0.08795141845758618,Label
