SampleSize,Mean_d,CI_lower,CI_upper,Identity
10,0.13222312004772133,-0.07559126253224392,0.3856690609127031,Shape
20,0.12274326816622863,-0.0295338650021309,0.2709323568427728,Shape
30,0.1266773566067026,-0.0021381285724831386,0.2536542942642351,Shape
40,0.12522134103348592,0.00880365643840433,0.24495211578455706,Shape
50,0.128970284269636,0.03012711611003159,0.22918947851037316,Shape
60,0.12441334471657955,0.03484959209644546,0.20983381313151891,Shape
70,0.1188408066453531,0.039008258156748556,0.209284585702156,Shape
80,0.12367259986816177,0.035664749843259735,0.21009136088147987,Shape
90,0.12258014355589301,0.05251907768729713,0.1973270593382354,Shape
100,0.12751483307028638,0.054773180404853065,0.19949957612407965,Shape
110,0.12532225098724287,0.04685018775336377,0.19950888958279253,Shape
120,0.12864294972126925,0.06369877538374742,0.19076875497464899,Shape
130,0.12775709251520495,0.06958101858300511,0.18943191907803086,Shape
140,0.12449445235093932,0.06446970856274818,0.17868000759933547,Shape
150,0.12571838491359516,0.06678375791423272,0.18785600937870212,Shape
160,0.12791602281980521,0.06735714739786705,0.18597816927762306,Shape
170,0.12608295327434396,0.068299051683107,0.18565212242276313,Shape
180,0.12578593704031757,0.0705831580417401,0.1804827390087953,Shape
190,0.12622145139814764,0.0721484354378154,0.17829243072405376,Shape
200,0.12582269043313685,0.07836462661658836,0.17751781663033242,Shape
210,0.1284732285549215,0.07770230144155792,0.17784572553177289,Shape
220,0.12559111406907195,0.08088218725015657,0.17468045269694527,Shape
230,0.12708606893108768,0.07999541002431795,0.17333134539543882,Shape
240,0.12598843055424516,0.08236607868750469,0.17605921886856524,Shape
250,0.12781494522508574,0.08016582265849183,0.1679234982425362,Shape
260,0.12633927973001446,0.0807884708801348,0.16701013088594238,Shape
270,0.12566266684684793,0.08403937009017404,0.17209094256950486,Shape
280,0.12467717614566805,0.08007729565778565,0.16512361373739257,Shape
290,0.12651360756547647,0.08419835500205892,0.16638288691419398,Shape
300,0.1265447860376836,0.08749999327540678,0.16680964531471706,Shape
