"Subject","Session","Block","Trial","Shape","Label","Matching","ACC","RT_ms","Response","Age","Sex","Hand"
6,2,1,56,3,3,"Matching",1,447.970395928678,1,20,"f","R"
6,2,1,57,1,2,"Nonmatching",1,645.285219156904,2,20,"f","R"
6,2,1,58,1,1,"Matching",1,557.399544576583,1,20,"f","R"
6,2,1,59,3,2,"Nonmatching",0,416.004422616425,1,20,"f","R"
6,2,1,60,2,1,"Nonmatching",1,646.661644669621,2,20,"f","R"
6,2,2,1,1,1,"Matching",1,687.26378253632,1,20,"f","R"
6,2,2,2,1,3,"Nonmatching",1,429.296889796206,2,20,"f","R"
6,2,2,3,2,2,"Matching",1,443.984497046586,1,20,"f","R"
6,2,2,4,1,2,"Nonmatching",1,434.710830149015,2,20,"f","R"
6,2,2,5,3,3,"Matching",0,425.96418933681,2,20,"f","R"
6,2,2,6,2,1,"Nonmatching",1,666.12418069144,2,20,"f","R"
6,2,2,7,2,3,"Nonmatching",0,368.015165980069,1,20,"f","R"
6,2,2,8,2,2,"Matching",1,346.050312521584,1,20,"f","R"
6,2,2,9,2,2,"Matching",1,444.739719991958,1,20,"f","R"
6,2,2,10,2,1,"Nonmatching",1,370.769828093216,2,20,"f","R"
6,2,2,11,3,1,"Nonmatching",1,452.054093467268,2,20,"f","R"
6,2,2,12,2,1,"Nonmatching",1,418.080229252155,2,20,"f","R"
6,2,2,13,3,2,"Nonmatching",1,737.316771899714,2,20,"f","R"
6,2,2,14,3,3,"Matching",1,412.99892506413,1,20,"f","R"
6,2,2,15,1,2,"Nonmatching",1,572.009275120763,2,20,"f","R"
6,2,2,16,1,1,"Matching",1,421.285549981803,1,20,"f","R"
6,2,2,17,2,2,"Matching",1,420.030769091682,1,20,"f","R"
6,2,2,18,1,3,"Nonmatching",1,409.941811554745,2,20,"f","R"
6,2,2,19,3,2,"Nonmatching",1,490.091733271584,2,20,"f","R"
6,2,2,20,1,3,"Nonmatching",1,510.708233051446,2,20,"f","R"
6,2,2,21,2,1,"Nonmatching",1,642.011378999086,2,20,"f","R"
6,2,2,22,2,2,"Matching",1,576.098405916127,1,20,"f","R"
6,2,2,23,3,3,"Matching",1,767.370540031152,1,20,"f","R"
6,2,2,24,1,1,"Matching",1,472.836911329978,1,20,"f","R"
6,2,2,25,3,3,"Matching",1,437.692783581042,1,20,"f","R"
6,2,2,26,1,1,"Matching",1,492.006051386852,1,20,"f","R"
6,2,2,27,1,2,"Nonmatching",1,415.381408963185,2,20,"f","R"
6,2,2,28,1,1,"Matching",1,438.710312178046,1,20,"f","R"
6,2,2,29,2,2,"Matching",1,828.001782052525,1,20,"f","R"
6,2,2,30,1,1,"Matching",1,403.39111276262,1,20,"f","R"
6,2,2,31,2,2,"Matching",1,355.2925872591,1,20,"f","R"
6,2,2,32,2,3,"Nonmatching",0,420.820704523067,1,20,"f","R"
6,2,2,33,2,3,"Nonmatching",1,419.397190768905,2,20,"f","R"
6,2,2,34,3,1,"Nonmatching",1,395.370415670186,2,20,"f","R"
6,2,2,35,2,3,"Nonmatching",0,514.806721126661,1,20,"f","R"
6,2,2,36,3,3,"Matching",1,375.47835037094,1,20,"f","R"
6,2,2,37,1,2,"Nonmatching",1,543.912385630392,2,20,"f","R"
6,2,2,38,1,3,"Nonmatching",1,755.331948199455,2,20,"f","R"
6,2,2,39,3,3,"Matching",1,558.106773738473,1,20,"f","R"
6,2,2,40,1,1,"Matching",1,398.69406069829,1,20,"f","R"
6,2,2,41,3,3,"Matching",1,894.58757365901,1,20,"f","R"
6,2,2,42,2,3,"Nonmatching",1,539.963312166947,2,20,"f","R"
6,2,2,43,2,2,"Matching",1,487.298132804426,1,20,"f","R"
6,2,2,44,1,1,"Matching",1,420.080573961059,1,20,"f","R"
6,2,2,45,3,1,"Nonmatching",1,435.294603601506,2,20,"f","R"
6,2,2,46,3,1,"Nonmatching",1,458.710137107118,2,20,"f","R"
6,2,2,47,1,2,"Nonmatching",1,433.3630801666,2,20,"f","R"
6,2,2,48,3,3,"Matching",1,391.286416284856,1,20,"f","R"
6,2,2,49,3,2,"Nonmatching",1,504.652564487515,2,20,"f","R"
6,2,2,50,3,3,"Matching",0,493.619125497389,2,20,"f","R"
6,2,2,51,3,2,"Nonmatching",1,394.083035227595,2,20,"f","R"
6,2,2,52,1,1,"Matching",0,377.978554872243,2,20,"f","R"
6,2,2,53,1,3,"Nonmatching",1,611.716736402741,2,20,"f","R"
6,2,2,54,2,1,"Nonmatching",1,451.374634293643,2,20,"f","R"
6,2,2,55,2,2,"Matching",1,370.073767296162,1,20,"f","R"
6,2,2,56,3,2,"Nonmatching",1,356.031812276342,2,20,"f","R"
6,2,2,57,3,3,"Matching",1,326.728135681151,1,20,"f","R"
6,2,2,58,2,2,"Matching",1,530.037654237276,1,20,"f","R"
6,2,2,59,3,1,"Nonmatching",1,397.429620680668,2,20,"f","R"
6,2,2,60,1,1,"Matching",1,550.854279043051,1,20,"f","R"
6,2,3,1,1,2,"Nonmatching",1,604.673422163614,2,20,"f","R"
6,2,3,2,2,1,"Nonmatching",1,430.030983402503,2,20,"f","R"
6,2,3,3,1,1,"Matching",1,485.397397835186,1,20,"f","R"
6,2,3,4,1,1,"Matching",1,330.681435012593,1,20,"f","R"
6,2,3,5,3,3,"Matching",1,637.975675244888,1,20,"f","R"
6,2,3,6,1,3,"Nonmatching",1,365.384865119267,2,20,"f","R"
6,2,3,7,1,3,"Nonmatching",1,495.556685885276,2,20,"f","R"
6,2,3,8,2,3,"Nonmatching",1,467.437459666144,2,20,"f","R"
6,2,3,9,1,2,"Nonmatching",1,745.306680528302,2,20,"f","R"
6,2,3,10,3,3,"Matching",1,339.552738924795,1,20,"f","R"
6,2,3,11,3,3,"Matching",1,366.013613879659,1,20,"f","R"
6,2,3,12,3,3,"Matching",1,311.322130904045,1,20,"f","R"
6,2,3,13,3,1,"Nonmatching",1,346.780180261703,2,20,"f","R"
6,2,3,14,2,2,"Matching",1,445.310212146069,1,20,"f","R"
6,2,3,15,1,1,"Matching",1,482.741741768223,1,20,"f","R"
6,2,3,16,1,1,"Matching",1,358.032156987065,1,20,"f","R"
6,2,3,17,2,2,"Matching",1,416.043964665732,1,20,"f","R"
6,2,3,18,2,2,"Matching",1,463.346215936326,1,20,"f","R"
6,2,3,19,1,2,"Nonmatching",1,493.411454280249,2,20,"f","R"
6,2,3,20,3,3,"Matching",1,385.51780488342,1,20,"f","R"
6,2,3,21,1,3,"Nonmatching",1,418.062722084869,2,20,"f","R"
6,2,3,22,1,3,"Nonmatching",1,400.727306807312,2,20,"f","R"
6,2,3,23,2,1,"Nonmatching",1,488.672445384509,2,20,"f","R"
6,2,3,24,1,1,"Matching",1,485.389851643049,1,20,"f","R"
6,2,3,25,2,3,"Nonmatching",1,505.987033170641,2,20,"f","R"
6,2,3,26,3,1,"Nonmatching",1,453.377393785559,2,20,"f","R"
6,2,3,27,3,2,"Nonmatching",1,530.741261226467,2,20,"f","R"
6,2,3,28,3,1,"Nonmatching",1,412.880902613324,2,20,"f","R"
6,2,3,29,3,3,"Matching",1,468.075867552216,1,20,"f","R"
6,2,3,30,1,3,"Nonmatching",1,385.308926274774,2,20,"f","R"
6,2,3,31,3,3,"Matching",1,738.708893494731,1,20,"f","R"
6,2,3,32,1,1,"Matching",1,540.717327721723,1,20,"f","R"
6,2,3,33,3,3,"Matching",1,375.279432736534,1,20,"f","R"
6,2,3,34,2,2,"Matching",1,472.675724658075,1,20,"f","R"
6,2,3,35,1,1,"Matching",1,565.998280015265,1,20,"f","R"
6,2,3,36,3,3,"Matching",1,397.345707021486,1,20,"f","R"
6,2,3,37,1,1,"Matching",1,372.650942961627,1,20,"f","R"
6,2,3,38,3,2,"Nonmatching",1,500.721300038094,2,20,"f","R"
6,2,3,39,2,1,"Nonmatching",1,520.660755426434,2,20,"f","R"
6,2,3,40,2,3,"Nonmatching",1,458.692629939833,2,20,"f","R"
6,2,3,41,2,2,"Matching",1,312.72210053794,1,20,"f","R"
6,2,3,42,2,2,"Matching",1,442.693494432206,1,20,"f","R"
6,2,3,43,2,3,"Nonmatching",1,504.717461742985,2,20,"f","R"
6,2,3,44,2,1,"Nonmatching",1,453.030268929979,2,20,"f","R"
6,2,3,45,3,1,"Nonmatching",1,418.067551648164,2,20,"f","R"
6,2,3,46,1,1,"Matching",1,489.400502037824,1,20,"f","R"
6,2,3,47,2,2,"Matching",1,486.004111713555,1,20,"f","R"
6,2,3,48,3,1,"Nonmatching",1,490.647434887251,2,20,"f","R"
6,2,3,49,2,1,"Nonmatching",1,456.256417151053,2,20,"f","R"
6,2,3,50,2,2,"Matching",1,485.288430816581,1,20,"f","R"
6,2,3,51,3,2,"Nonmatching",1,537.945762137497,2,20,"f","R"
6,2,3,52,2,2,"Matching",1,507.301881752937,1,20,"f","R"
6,2,3,53,3,3,"Matching",1,494.092120843561,1,20,"f","R"
6,2,3,54,3,2,"Nonmatching",1,554.188186892134,2,20,"f","R"
6,2,3,55,1,2,"Nonmatching",1,362.736755243532,2,20,"f","R"
6,2,3,56,2,3,"Nonmatching",1,476.204324274477,2,20,"f","R"
6,2,3,57,1,2,"Nonmatching",1,392.67068983736,2,20,"f","R"
6,2,3,58,1,1,"Matching",1,434.57318759738,1,20,"f","R"
6,2,3,59,2,2,"Matching",1,480.730832388872,1,20,"f","R"
6,2,3,60,3,2,"Nonmatching",1,445.410727430499,2,20,"f","R"
6,2,4,1,2,2,"Matching",1,461.993334542967,1,20,"f","R"
6,2,4,2,2,1,"Nonmatching",1,315.972698423138,2,20,"f","R"
6,2,4,3,2,2,"Matching",1,439.383734397779,1,20,"f","R"
6,2,4,4,3,2,"Nonmatching",1,437.523748868443,2,20,"f","R"
6,2,4,5,1,2,"Nonmatching",0,435.578038592212,1,20,"f","R"
6,2,4,6,1,1,"Matching",1,513.93770159666,1,20,"f","R"
6,2,4,7,3,3,"Matching",1,493.401795153659,1,20,"f","R"
6,2,4,8,1,1,"Matching",0,377.423456951874,2,20,"f","R"
6,2,4,9,1,3,"Nonmatching",1,564.067360276567,2,20,"f","R"
6,2,4,10,3,2,"Nonmatching",1,726.925362968359,2,20,"f","R"
6,2,4,11,1,1,"Matching",1,570.051490935839,1,20,"f","R"
6,2,4,12,3,3,"Matching",1,842.692407780305,1,20,"f","R"
6,2,4,13,1,3,"Nonmatching",1,473.421590325415,2,20,"f","R"
6,2,4,14,2,2,"Matching",1,351.95807571381,1,20,"f","R"
6,2,4,15,2,1,"Nonmatching",1,505.999408926073,2,20,"f","R"
6,2,4,16,1,2,"Nonmatching",1,381.339327167552,2,20,"f","R"
6,2,4,17,3,1,"Nonmatching",1,486.180088922083,2,20,"f","R"
6,2,4,18,1,1,"Matching",1,523.004300972389,1,20,"f","R"
6,2,4,19,3,3,"Matching",0,405.679722026434,2,20,"f","R"
6,2,4,20,2,3,"Nonmatching",1,604.041353079083,2,20,"f","R"
6,2,4,21,2,2,"Matching",0,708.715796751676,2,20,"f","R"
6,2,4,22,3,2,"Nonmatching",1,864.84863268015,2,20,"f","R"
6,2,4,23,3,1,"Nonmatching",1,574.651649889347,2,20,"f","R"
6,2,4,24,2,1,"Nonmatching",1,648.645387756005,2,20,"f","R"
6,2,4,25,1,1,"Matching",1,495.527104811117,1,20,"f","R"
6,2,4,26,2,2,"Matching",1,378.739512924767,1,20,"f","R"
6,2,4,27,2,3,"Nonmatching",0,506.083020739425,1,20,"f","R"
6,2,4,28,2,3,"Nonmatching",1,503.981557049883,2,20,"f","R"
6,2,4,29,1,2,"Nonmatching",1,444.760849331033,2,20,"f","R"
6,2,4,30,2,3,"Nonmatching",1,602.033462177133,2,20,"f","R"
6,2,4,31,1,2,"Nonmatching",1,578.005177839259,2,20,"f","R"
6,2,4,32,2,2,"Matching",1,459.417064421359,1,20,"f","R"
6,2,4,33,1,2,"Nonmatching",1,528.837205933087,2,20,"f","R"
6,2,4,34,3,1,"Nonmatching",1,587.917252622901,2,20,"f","R"
6,2,4,35,2,2,"Matching",0,643.287591075023,2,20,"f","R"
6,2,4,36,3,3,"Matching",1,490.035589598847,1,20,"f","R"
6,2,4,37,1,1,"Matching",0,406.724718765872,2,20,"f","R"
6,2,4,38,1,3,"Nonmatching",1,607.426273189958,2,20,"f","R"
6,2,4,39,3,3,"Matching",1,352.01361568943,1,20,"f","R"
6,2,4,40,3,2,"Nonmatching",1,474.392030680974,2,20,"f","R"
6,2,4,41,2,3,"Nonmatching",1,591.4081212768,2,20,"f","R"
6,2,4,42,1,1,"Matching",1,488.149041471843,1,20,"f","R"
6,2,4,43,3,1,"Nonmatching",1,444.753906834194,2,20,"f","R"
6,2,4,44,2,2,"Matching",1,370.621922719693,1,20,"f","R"
6,2,4,45,1,1,"Matching",1,402.346719720299,1,20,"f","R"
6,2,4,46,3,3,"Matching",1,496.638508043361,1,20,"f","R"
6,2,4,47,3,3,"Matching",1,371.367788387033,1,20,"f","R"
6,2,4,48,1,3,"Nonmatching",1,428.044825534926,2,20,"f","R"
6,2,4,49,2,2,"Matching",1,498.601725486878,1,20,"f","R"
6,2,4,50,3,3,"Matching",1,373.401336344614,1,20,"f","R"
6,2,4,51,3,2,"Nonmatching",1,421.263515098872,2,20,"f","R"
6,2,4,52,3,1,"Nonmatching",1,484.736955067092,2,20,"f","R"
6,2,4,53,2,1,"Nonmatching",1,474.042491045111,2,20,"f","R"
6,2,4,54,2,1,"Nonmatching",1,470.035764670683,2,20,"f","R"
6,2,4,55,1,1,"Matching",1,538.845570133162,1,20,"f","R"
6,2,4,56,1,1,"Matching",1,411.413319094208,1,20,"f","R"
6,2,4,57,1,3,"Nonmatching",1,362.64318245685,2,20,"f","R"
6,2,4,58,3,3,"Matching",1,387.285425016671,1,20,"f","R"
6,2,4,59,3,3,"Matching",1,331.320144746314,1,20,"f","R"
6,2,4,60,2,2,"Matching",1,517.975518284402,1,20,"f","R"
7,1,1,1,2,2,"Matching",0,429.182545489311,2,20,"f","R"
7,1,1,2,3,3,"Matching",0,795.84024709493,2,20,"f","R"
7,1,1,3,2,1,"Nonmatching",1,732.552653683342,2,20,"f","R"
7,1,1,4,2,2,"Matching",1,774.4913284414,1,20,"f","R"
7,1,1,5,3,1,"Nonmatching",1,591.79999306707,2,20,"f","R"
7,1,1,6,3,2,"Nonmatching",1,456.433009665488,2,20,"f","R"
7,1,1,7,2,3,"Nonmatching",1,597.739270326201,2,20,"f","R"
7,1,1,8,3,3,"Matching",1,606.428738432442,1,20,"f","R"
7,1,1,9,1,3,"Nonmatching",1,765.799143649929,2,20,"f","R"
7,1,1,10,2,3,"Nonmatching",1,678.442626126525,2,20,"f","R"
7,1,1,11,1,1,"Matching",1,507.088621235198,1,20,"f","R"
7,1,1,12,2,2,"Matching",1,671.142591503667,1,20,"f","R"
7,1,1,13,3,3,"Matching",0,619.793621535791,2,20,"f","R"
7,1,1,14,3,3,"Matching",1,620.45226673672,1,20,"f","R"
7,1,1,15,1,3,"Nonmatching",0,435.740623235688,1,20,"f","R"
7,1,1,16,2,3,"Nonmatching",1,410.387914504099,2,20,"f","R"
7,1,1,17,1,1,"Matching",1,425.7891039897,1,20,"f","R"
7,1,1,18,3,3,"Matching",1,592.477655063703,1,20,"f","R"
7,1,1,19,1,2,"Nonmatching",1,496.516490377871,2,20,"f","R"
7,1,1,20,3,2,"Nonmatching",0,163.2432259712,1,20,"f","R"
7,1,1,21,3,3,"Matching",1,261.201456031813,1,20,"f","R"
7,1,1,22,3,3,"Matching",0,443.126082511299,2,20,"f","R"
7,1,1,23,2,2,"Matching",1,201.887769161658,1,20,"f","R"
7,1,1,24,2,2,"Matching",1,369.73815588226,1,20,"f","R"
7,1,1,25,3,1,"Nonmatching",1,539.863313562819,2,20,"f","R"
7,1,1,26,1,1,"Matching",1,405.861615332469,1,20,"f","R"
7,1,1,27,2,3,"Nonmatching",1,581.127646717505,2,20,"f","R"
7,1,1,28,2,1,"Nonmatching",0,325.093964652297,1,20,"f","R"
7,1,1,29,1,3,"Nonmatching",0,568.442538588897,1,20,"f","R"
7,1,1,30,1,1,"Matching",1,393.144208836929,1,20,"f","R"
7,1,1,31,1,1,"Matching",1,425.297685846999,1,20,"f","R"
7,1,1,32,1,3,"Nonmatching",1,512.457696484489,2,20,"f","R"
7,1,1,33,3,3,"Matching",0,596.404472397808,2,20,"f","R"
7,1,1,34,2,2,"Matching",1,435.841140582852,1,20,"f","R"
7,1,1,35,2,1,"Nonmatching",1,442.370240354649,2,20,"f","R"
7,1,1,36,1,2,"Nonmatching",0,641.071000815828,1,20,"f","R"
7,1,1,37,1,3,"Nonmatching",1,697.824664793188,2,20,"f","R"
7,1,1,38,3,1,"Nonmatching",1,797.126748400842,2,20,"f","R"
7,1,1,39,2,2,"Matching",1,405.116941770757,1,20,"f","R"
7,1,1,40,2,3,"Nonmatching",0,460.502302037639,1,20,"f","R"
7,1,1,41,2,2,"Matching",1,555.25695670076,1,20,"f","R"
7,1,1,42,3,1,"Nonmatching",1,460.427140417778,2,20,"f","R"
7,1,1,43,2,1,"Nonmatching",1,513.787664749543,2,20,"f","R"
7,1,1,44,1,2,"Nonmatching",0,548.389176857199,1,20,"f","R"
7,1,1,45,1,2,"Nonmatching",0,502.42135629378,1,20,"f","R"
7,1,1,46,1,1,"Matching",1,481.837939119941,1,20,"f","R"
7,1,1,47,2,1,"Nonmatching",1,382.521668379923,2,20,"f","R"
7,1,1,48,3,2,"Nonmatching",0,759.148396758064,1,20,"f","R"
7,1,1,49,3,2,"Nonmatching",1,816.51603156115,2,20,"f","R"
7,1,1,50,3,2,"Nonmatching",1,615.129676987635,2,20,"f","R"
7,1,1,51,1,1,"Matching",1,510.469988578734,1,20,"f","R"
7,1,1,52,3,3,"Matching",0,553.831300750062,2,20,"f","R"
7,1,1,53,2,2,"Matching",1,684.945464609882,1,20,"f","R"
7,1,1,54,1,1,"Matching",0,536.516055709399,2,20,"f","R"
7,1,1,55,2,2,"Matching",0,611.165127916138,2,20,"f","R"
7,1,1,56,3,3,"Matching",1,642.388894925716,1,20,"f","R"
7,1,1,57,1,1,"Matching",1,529.062377453556,1,20,"f","R"
7,1,1,58,1,1,"Matching",1,459.804415831059,1,20,"f","R"
7,1,1,59,1,2,"Nonmatching",1,625.818927153887,2,20,"f","R"
7,1,1,60,3,1,"Nonmatching",0,417.156384416558,1,20,"f","R"
7,1,2,1,3,1,"Nonmatching",1,572.500360513914,2,20,"f","R"
7,1,2,2,1,2,"Nonmatching",1,662.019661202976,2,20,"f","R"
7,1,2,3,3,1,"Nonmatching",1,643.160735337915,2,20,"f","R"
7,1,2,4,1,1,"Matching",1,649.779485716863,1,20,"f","R"
7,1,2,5,1,3,"Nonmatching",1,759.191561865009,2,20,"f","R"
7,1,2,6,1,1,"Matching",1,561.077605378159,1,20,"f","R"
7,1,2,7,2,2,"Matching",1,762.63541296521,1,20,"f","R"
7,1,2,8,1,1,"Matching",0,547.829539733357,2,20,"f","R"
7,1,2,9,3,2,"Nonmatching",0,317.857017494134,1,20,"f","R"
7,1,2,10,1,1,"Matching",1,169.185823622684,1,20,"f","R"
7,1,2,11,2,3,"Nonmatching",1,850.354457018511,2,20,"f","R"
7,1,2,12,1,3,"Nonmatching",0,336.559884894996,1,20,"f","R"
7,1,2,13,2,1,"Nonmatching",1,619.091207518977,2,20,"f","R"
7,1,2,14,2,1,"Nonmatching",1,746.502227782003,2,20,"f","R"
7,1,2,15,2,3,"Nonmatching",1,811.708404557976,2,20,"f","R"
7,1,2,16,3,2,"Nonmatching",1,795.182205602032,2,20,"f","R"
7,1,2,17,1,2,"Nonmatching",1,834.395441533161,2,20,"f","R"
7,1,2,18,2,2,"Matching",1,696.446098050728,1,20,"f","R"
7,1,2,19,3,3,"Matching",1,708.408266097649,1,20,"f","R"
7,1,2,20,3,3,"Matching",1,495.902821407981,1,20,"f","R"
7,1,2,21,3,3,"Matching",1,420.459571600986,1,20,"f","R"
7,1,2,22,1,3,"Nonmatching",1,467.203760385019,2,20,"f","R"
7,1,2,23,2,3,"Nonmatching",0,641.295580114274,1,20,"f","R"
7,1,2,24,3,1,"Nonmatching",1,759.161980183308,2,20,"f","R"
7,1,2,25,2,2,"Matching",1,649.083410633466,1,20,"f","R"
7,1,2,26,1,1,"Matching",1,847.183179986132,1,20,"f","R"
7,1,2,27,2,2,"Matching",1,573.242317390395,1,20,"f","R"
7,1,2,28,2,1,"Nonmatching",1,694.39862307263,2,20,"f","R"
7,1,2,29,2,2,"Matching",1,786.39825722621,1,20,"f","R"
7,1,2,30,2,3,"Nonmatching",1,514.488569497189,2,20,"f","R"
7,1,2,31,1,3,"Nonmatching",0,461.87935951184,1,20,"f","R"
7,1,2,32,1,1,"Matching",1,531.841546274336,1,20,"f","R"
7,1,2,33,3,3,"Matching",1,470.403713537053,1,20,"f","R"
7,1,2,34,2,2,"Matching",1,563.848322290141,1,20,"f","R"
7,1,2,35,2,2,"Matching",1,381.841591552984,1,20,"f","R"
7,1,2,36,3,2,"Nonmatching",1,455.388897038574,2,20,"f","R"
7,1,2,37,1,1,"Matching",1,356.488882821395,1,20,"f","R"
7,1,2,38,1,3,"Nonmatching",1,414.529349958684,2,20,"f","R"
7,1,2,39,3,3,"Matching",1,453.835255035301,1,20,"f","R"
7,1,2,40,2,2,"Matching",0,379.766647871293,2,20,"f","R"
7,1,2,41,3,3,"Matching",1,435.781071657402,1,20,"f","R"
7,1,2,42,1,2,"Nonmatching",1,441.829318173404,2,20,"f","R"
7,1,2,43,3,3,"Matching",1,319.887890506834,1,20,"f","R"
7,1,2,44,2,2,"Matching",0,346.488463243986,2,20,"f","R"
7,1,2,45,1,1,"Matching",1,228.438536006252,1,20,"f","R"
7,1,2,46,1,2,"Nonmatching",0,275.285053260632,1,20,"f","R"
7,1,2,47,2,3,"Nonmatching",1,216.406639709021,2,20,"f","R"
7,1,2,48,2,2,"Matching",1,335.811287231991,1,20,"f","R"
7,1,2,49,1,1,"Matching",0,337.77937463492,2,20,"f","R"
7,1,2,50,3,3,"Matching",1,460.429253395887,1,20,"f","R"
7,1,2,51,1,1,"Matching",1,490.484242119237,1,20,"f","R"
7,1,2,52,2,1,"Nonmatching",1,446.431684526942,2,20,"f","R"
7,1,2,53,3,1,"Nonmatching",0,460.425329294594,1,20,"f","R"
7,1,2,54,3,3,"Matching",1,530.446679420493,1,20,"f","R"
7,1,2,55,3,2,"Nonmatching",0,924.525090799762,1,20,"f","R"
7,1,2,56,3,3,"Matching",1,512.404872052684,1,20,"f","R"
7,1,2,57,1,2,"Nonmatching",1,420.509377493545,2,20,"f","R"
7,1,2,58,3,1,"Nonmatching",1,651.127263363378,2,20,"f","R"
7,1,2,59,3,2,"Nonmatching",1,457.356380733472,2,20,"f","R"
7,1,2,60,2,1,"Nonmatching",1,630.596368767328,2,20,"f","R"
7,1,3,1,3,3,"Matching",1,757.732098278211,1,20,"f","R"
7,1,3,2,1,3,"Nonmatching",1,527.182733242626,2,20,"f","R"
7,1,3,3,1,2,"Nonmatching",1,498.445638629164,2,20,"f","R"
7,1,3,4,1,1,"Matching",1,493.832103680688,1,20,"f","R"
7,1,3,5,2,3,"Nonmatching",1,585.831737834269,2,20,"f","R"
7,1,3,6,3,1,"Nonmatching",0,602.434305826137,1,20,"f","R"
7,1,3,7,3,3,"Matching",1,491.151641083889,1,20,"f","R"
7,1,3,8,2,3,"Nonmatching",1,519.860361431711,2,20,"f","R"
7,1,3,9,1,1,"Matching",1,611.142790728081,1,20,"f","R"
7,1,3,10,1,3,"Nonmatching",1,530.427360770773,2,20,"f","R"
7,1,3,11,1,2,"Nonmatching",0,364.510951963894,1,20,"f","R"
7,1,3,12,2,1,"Nonmatching",0,446.451003175753,1,20,"f","R"
7,1,3,13,3,3,"Matching",1,484.490933013149,1,20,"f","R"
7,1,3,14,2,2,"Matching",0,489.164838739271,2,20,"f","R"
7,1,3,15,2,1,"Nonmatching",1,533.073412024351,2,20,"f","R"
7,1,3,16,1,1,"Matching",1,503.757361637327,1,20,"f","R"
7,1,3,17,3,3,"Matching",1,612.409369675333,1,20,"f","R"
7,1,3,18,1,1,"Matching",1,547.273223003685,1,20,"f","R"
7,1,3,19,3,1,"Nonmatching",1,525.789073803935,2,20,"f","R"
7,1,3,20,1,2,"Nonmatching",1,480.36428839896,2,20,"f","R"
7,1,3,21,1,2,"Nonmatching",0,556.45803335301,1,20,"f","R"
7,1,3,22,3,2,"Nonmatching",1,734.462483283096,2,20,"f","R"
7,1,3,23,3,3,"Matching",1,402.402671536947,1,20,"f","R"
7,1,3,24,2,2,"Matching",1,379.216368218295,1,20,"f","R"
7,1,3,25,2,3,"Nonmatching",1,844.422726107041,2,20,"f","R"
7,1,3,26,1,3,"Nonmatching",1,643.095233042914,2,20,"f","R"
7,1,3,27,3,1,"Nonmatching",1,577.154947591225,2,20,"f","R"
7,1,3,28,1,1,"Matching",0,330.60642050259,2,20,"f","R"
7,1,3,29,2,2,"Matching",1,181.296805640159,1,20,"f","R"
7,1,3,30,2,3,"Nonmatching",1,591.161572076999,2,20,"f","R"
7,1,3,31,1,3,"Nonmatching",0,111.213575465626,1,20,"f","R"
7,1,3,32,2,1,"Nonmatching",1,155.186745484571,2,20,"f","R"
7,1,3,33,3,1,"Nonmatching",1,285.817641256472,2,20,"f","R"
7,1,3,34,1,1,"Matching",1,425.270518995603,1,20,"f","R"
7,1,3,35,3,2,"Nonmatching",0,431.14791620701,1,20,"f","R"
7,1,3,36,1,2,"Nonmatching",0,615.932608350704,1,20,"f","R"
7,1,3,37,2,2,"Matching",1,472.550800299359,1,20,"f","R"
7,1,3,38,3,2,"Nonmatching",1,573.091994149763,2,20,"f","R"
7,1,3,39,2,2,"Matching",1,398.507548862653,1,20,"f","R"
7,1,3,40,2,2,"Matching",0,438.430141449317,2,20,"f","R"
7,1,3,41,3,3,"Matching",1,557.084078333901,1,20,"f","R"
7,1,3,42,2,2,"Matching",1,551.216944155385,1,20,"f","R"
7,1,3,43,1,1,"Matching",1,441.180332297336,1,20,"f","R"
7,1,3,44,3,2,"Nonmatching",1,471.915699702549,2,20,"f","R"
7,1,3,45,3,3,"Matching",1,252.746226549789,1,20,"f","R"
7,1,3,46,3,3,"Matching",1,290.472832041814,1,20,"f","R"
7,1,3,47,2,2,"Matching",0,159.789111838109,2,20,"f","R"
7,1,3,48,1,1,"Matching",1,129.798417993698,1,20,"f","R"
7,1,3,49,2,1,"Nonmatching",0,229.236335853784,1,20,"f","R"
7,1,3,50,2,2,"Matching",0,0.272609334388108,2,20,"f","R"
7,1,3,51,1,1,"Matching",0,84.410156910053,2,20,"f","R"
7,1,3,52,3,1,"Nonmatching",0,113.068769511301,1,20,"f","R"
7,1,3,53,3,3,"Matching",0,29.8536874424826,2,20,"f","R"
7,1,3,54,2,2,"Matching",1,171.782370836809,1,20,"f","R"
7,1,3,55,2,3,"Nonmatching",0,213.851446478657,1,20,"f","R"
7,1,3,56,1,3,"Nonmatching",1,0.281664951216953,2,20,"f","R"
7,1,3,57,3,3,"Matching",0,174.420875742726,2,20,"f","R"
7,1,3,58,2,1,"Nonmatching",0,0.265666694758693,1,20,"f","R"
7,1,3,59,1,1,"Matching",1,41.8303444766934,1,20,"f","R"
7,1,3,60,3,2,"Nonmatching",0,104.463216787735,1,20,"f","R"
7,1,4,1,2,2,"Matching",1,461.798764521518,1,20,"f","R"
7,1,4,2,2,2,"Matching",0,603.159358884113,2,20,"f","R"
7,1,4,3,3,1,"Nonmatching",1,666.610858962486,2,20,"f","R"
7,1,4,4,3,2,"Nonmatching",1,543.79314943526,2,20,"f","R"
7,1,4,5,1,1,"Matching",1,378.395627474674,1,20,"f","R"
7,1,4,6,2,3,"Nonmatching",0,307.806188316135,1,20,"f","R"
