"Subject_ID","Exp_id","Age","Gender","Handedness","Ethnicity","Employment_Status","Country","First_Language","Education"
3010,"Hu_2023_psyarxiv_Exp3a",19,"Male","R","/","/","/","/","/"
3011,"Hu_2023_psyarxiv_Exp3a",22,"Male","R","/","/","/","/","/"
3012,"Hu_2023_psyarxiv_Exp3a",24,"Male","R","/","/","/","/","/"
3013,"Hu_2023_psyarxiv_Exp3a",25,"Male","R","/","/","/","/","/"
3014,"Hu_2023_psyarxiv_Exp3a",21,"Female","R","/","/","/","/","/"
3015,"Hu_2023_psyarxiv_Exp3a",21,"Female","R","/","/","/","/","/"
3016,"Hu_2023_psyarxiv_Exp3a",20,"Male","R","/","/","/","/","/"
3017,"Hu_2023_psyarxiv_Exp3a",21,"Male","R","/","/","/","/","/"
3018,"Hu_2023_psyarxiv_Exp3a",21,"Female","R","/","/","/","/","/"
3019,"Hu_2023_psyarxiv_Exp3a",21,"Male","R","/","/","/","/","/"
3020,"Hu_2023_psyarxiv_Exp3a",21,"Male","R","/","/","/","/","/"
3021,"Hu_2023_psyarxiv_Exp3a",24,"Female","R","/","/","/","/","/"
3022,"Hu_2023_psyarxiv_Exp3a",20,"Male","R","/","/","/","/","/"
3023,"Hu_2023_psyarxiv_Exp3a",22,"Male","R","/","/","/","/","/"
3024,"Hu_2023_psyarxiv_Exp3a",20,"Male","R","/","/","/","/","/"
3025,"Hu_2023_psyarxiv_Exp3a",20,"Male","R","/","/","/","/","/"
3026,"Hu_2023_psyarxiv_Exp3a",20,"Male","R","/","/","/","/","/"
3271,"Hu_2023_psyarxiv_Exp3a",21,"Female","R","/","/","/","/","/"
3027,"Hu_2023_psyarxiv_Exp3a",21,"Male","R","/","/","/","/","/"
3028,"Hu_2023_psyarxiv_Exp3a",25,"Female","R","/","/","/","/","/"
3029,"Hu_2023_psyarxiv_Exp3a",21,"Male","R","/","/","/","/","/"
3030,"Hu_2023_psyarxiv_Exp3a",22,"Female","R","/","/","/","/","/"
3031,"Hu_2023_psyarxiv_Exp3a",19,"Female","R","/","/","/","/","/"
3032,"Hu_2023_psyarxiv_Exp3a",26,"Female","R","/","/","/","/","/"
3033,"Hu_2023_psyarxiv_Exp3a",19,"Female","R","/","/","/","/","/"
3034,"Hu_2023_psyarxiv_Exp3a",26,"Female","R","/","/","/","/","/"
3035,"Hu_2023_psyarxiv_Exp3a",19,"Male","R","/","/","/","/","/"
3036,"Hu_2023_psyarxiv_Exp3a",25,"Male","L","/","/","/","/","/"
3037,"Hu_2023_psyarxiv_Exp3a",24,"Female","R","/","/","/","/","/"
3038,"Hu_2023_psyarxiv_Exp3a",21,"Male","R","/","/","/","/","/"
3039,"Hu_2023_psyarxiv_Exp3a",23,"Male","R","/","/","/","/","/"
3040,"Hu_2023_psyarxiv_Exp3a",24,"Male","R","/","/","/","/","/"
3041,"Hu_2023_psyarxiv_Exp3a",24,"Male","R","/","/","/","/","/"
3042,"Hu_2023_psyarxiv_Exp3a",19,"Male","R","/","/","/","/","/"
3043,"Hu_2023_psyarxiv_Exp3a",22,"Female","R","/","/","/","/","/"
3044,"Hu_2023_psyarxiv_Exp3a",21,"Female","R","/","/","/","/","/"
3045,"Hu_2023_psyarxiv_Exp3a",23,"Female","R","/","/","/","/","/"
3046,"Hu_2023_psyarxiv_Exp3a",26,"Male","R","/","/","/","/","/"
