"Subject_ID","Exp_id","Age","Gender","Handedness","Ethnicity","Employment_Status","Country","First_Language","Education"
"CR99","Pt6E2","20","Female","R","/","/","/","/","/"
"LS99","Pt6E2","20","Female","R","/","/","/","/","/"
"AC99","Pt6E2","21","Female","R","/","/","/","/","/"
"SD99","Pt6E2","21","Female","R","/","/","/","/","/"
"AD99","Pt6E2","21","Female","L","/","/","/","/","/"
"VB99","Pt6E2","20","Female","R","/","/","/","/","/"
"SS99","Pt6E2","21","Female","R","/","/","/","/","/"
"ev 1999","Pt6E2","21","Female","R","/","/","/","/","/"
"/","Pt6E2","/","/","/","/","/","/","/","/"
"CM99","Pt6E2","21","Female","R","/","/","/","/","/"
"DL97","Pt6E2","23","Female","R","/","/","/","/","/"
"NF99","Pt6E2","21","Female","R","/","/","/","/","/"
"SP99","Pt6E2","21 anni","Female","R","/","/","/","/","/"
"VT99","Pt6E2","21 anni","Female","L","/","/","/","/","/"
"CS99","Pt6E2","21","Female","R","/","/","/","/","/"
"EP99","Pt6E2","21","Female","R","/","/","/","/","/"
"CC99","Pt6E2","20","Female","R","/","/","/","/","/"
"EA99","Pt6E2","21","Male","R","/","/","/","/","/"
"MS98","Pt6E2","22","Female","R","/","/","/","/","/"
"FR01","Pt6E2","19","Female","R","/","/","/","/","/"
"VM00","Pt6E2","20","Female","R","/","/","/","/","/"
"CMI99","Pt6E2","21","Female","L","/","/","/","/","/"
"FF75","Pt6E2","45","Female","L","/","/","/","/","/"
"ID99","Pt6E2","21","Female","R","/","/","/","/","/"
"OG99","Pt6E2","20","Female","R","/","/","/","/","/"
"LR99","Pt6E2","21","Female","R","/","/","/","/","/"
"EL99","Pt6E2","21","Female","R","/","/","/","/","/"
"AG99","Pt6E2","21","Male","L","/","/","/","/","/"
"A.A. 31/03/1998","Pt6E2","22","Male","R","/","/","/","/","/"
"MS99","Pt6E2","21","Female","R","/","/","/","/","/"
"AS99","Pt6E2","21","Female","R","/","/","/","/","/"
"FL99","Pt6E2","21","Female","R","/","/","/","/","/"
"IG94","Pt6E2","26","Female","R","/","/","/","/","/"
"MC99","Pt6E2","21","Female","R","/","/","/","/","/"
"MI99","Pt6E2","21","Female","R","/","/","/","/","/"
"FS96","Pt6E2","24","Male","R","/","/","/","/","/"
"LC99","Pt6E2","21","Female","R","/","/","/","/","/"
"vv94","Pt6E2","26","Female","R","/","/","/","/","/"
"EB98","Pt6E2","22","Female","R","/","/","/","/","/"
"AP 1998","Pt6E2","21","Female","R","/","/","/","/","/"
"SB99","Pt6E2","21","Female","R","/","/","/","/","/"
"SM99","Pt6E2","21","Female","L","/","/","/","/","/"
"EM99","Pt6E2","21","Female","R","/","/","/","/","/"
"IT99","Pt6E2","21","Female","R","/","/","/","/","/"
"JW97","Pt6E2","23","Female","R","/","/","/","/","/"
"AP99","Pt6E2","21","Female","R","/","/","/","/","/"
"GL99","Pt6E2","21","Female","R","/","/","/","/","/"
"SI97","Pt6E2","23","Female","R","/","/","/","/","/"
"AS00","Pt6E2","20","Female","/","/","/","/","/","/"
"MGL98","Pt6E2","21","Female","R","/","/","/","/","/"
"ER86","Pt6E2","34","Female","R","/","/","/","/","/"
"MS87","Pt6E2","33","Female","R","/","/","/","/","/"
"EC99","Pt6E2","21","Female","L","/","/","/","/","/"
"GB99","Pt6E2","21","Female","R","/","/","/","/","/"
"AB99","Pt6E2","20","Female","R","/","/","/","/","/"
"AP97","Pt6E2","23","Male","R","/","/","/","/","/"
"AF99","Pt6E2","21","Female","R","/","/","/","/","/"
"PC98","Pt6E2","22","Female","R","/","/","/","/","/"
"DC99","Pt6E2","21","Female","R","/","/","/","/","/"
"AZ98","Pt6E2","22","Female","R","/","/","/","/","/"
"ES99","Pt6E2","21","Female","R","/","/","/","/","/"
"EB99","Pt6E2","21","Female","R","/","/","/","/","/"
"GV99","Pt6E2","21","Female","R","/","/","/","/","/"
"BP99","Pt6E2","21","Male","R","/","/","/","/","/"
"MP99","Pt6E2","21","Female","R","/","/","/","/","/"
"MD99","Pt6E2","21","Female","R","/","/","/","/","/"
"CP99","Pt6E2","21","Female","R","/","/","/","/","/"
"AT98","Pt6E2","22","Female","R","/","/","/","/","/"
"MF99","Pt6E2","21","Male","R","/","/","/","/","/"
"GD98","Pt6E2","22","Female","R","/","/","/","/","/"
"MB99","Pt6E2","20","Female","R","/","/","/","/","/"
"TP 1999","Pt6E2","21","Male","L","/","/","/","/","/"
"SDM99","Pt6E2","21","Female","R","/","/","/","/","/"
"MDT98","Pt6E2","22","Female","R","/","/","/","/","/"
"CB98","Pt6E2","22","Female","R","/","/","/","/","/"
"EV1999","Pt6E2","21","Female","R","/","/","/","/","/"
"LS98","Pt6E2","22","Male","R","/","/","/","/","/"
"GM99","Pt6E2","20","Female","R","/","/","/","/","/"
"GG99","Pt6E2","21","Male","R","/","/","/","/","/"
"EDP98","Pt6E2","22","/","/","/","/","/","/","/"
"LB99","Pt6E2","21","Female","R","/","/","/","/","/"
"LA1999","Pt6E2","21","Female","R","/","/","/","/","/"
"AM99","Pt6E2","21","Female","R","/","/","/","/","/"
"LP00","Pt6E2","20","Female","R","/","/","/","/","/"
"BV98","Pt6E2","22","Male","/","/","/","/","/","/"
"GR96","Pt6E2","24","Male","L","/","/","/","/","/"
"RV98","Pt6E2","22","Female","R","/","/","/","/","/"
"SP95","Pt6E2","25","Male","R","/","/","/","/","/"
"GF97","Pt6E2","23","Male","L","/","/","/","/","/"
"BB95","Pt6E2","25","Male","R","/","/","/","/","/"
"FG55","Pt6E2","65","Female","R","/","/","/","/","/"
"VR96","Pt6E2","24","Female","R","/","/","/","/","/"
"FMC97","Pt6E2","23","Male","L","/","/","/","/","/"
"SA64","Pt6E2","56","Female","R","/","/","/","/","/"
"CS98","Pt6E2","23","Female","R","/","/","/","/","/"
