"SampleSize","Mean_d","CI_lower","CI_upper","Identity"
480,0.103279836892188,0.0761539607561976,0.127735144801531,"Label"
490,0.104426940742312,0.0782394274909361,0.128842147517242,"Label"
500,0.104073410182222,0.078402716193534,0.129726578262002,"Label"
510,0.104160106084352,0.0800351523963131,0.127716050264342,"Label"
520,0.104311275058962,0.0794707818226577,0.128862593175766,"Label"
530,0.1038979680232,0.0784946888339712,0.129005930847692,"Label"
540,0.103333078853896,0.0804335844115308,0.128601465837833,"Label"
550,0.103485104471393,0.0800487296794085,0.124819833747823,"Label"
560,0.103267427842738,0.0787747074324793,0.128278577862725,"Label"
570,0.10302613553724,0.079400714140566,0.12496501550672,"Label"
580,0.103583274882624,0.0805923778072125,0.127199071215383,"Label"
590,0.103586289389731,0.0783622724623275,0.128523387723914,"Label"
600,0.104172359323507,0.0822101278773588,0.125945283596025,"Label"
610,0.104297333198248,0.0798427706336098,0.125804348108399,"Label"
620,0.104172263764585,0.082816397142006,0.127281570248934,"Label"
630,0.103219976201519,0.0794634450586919,0.125067626836036,"Label"
640,0.10402280438125,0.0822669770136347,0.125188881714695,"Label"
650,0.103780755497656,0.0819713628658601,0.123338443719994,"Label"
660,0.104247172073648,0.0830096952580657,0.125720765136245,"Label"
670,0.103382672607874,0.0833777443311853,0.124749976264885,"Label"
680,0.103950995161703,0.0828650872742333,0.124649643868387,"Label"
690,0.102777087732901,0.0837883980826809,0.121318270847623,"Label"
700,0.103852950137016,0.0837262695062078,0.123921173463891,"Label"
710,0.103309368464434,0.083057016956422,0.123155097308976,"Label"
720,0.103676025575111,0.0828158849807815,0.12523098744609,"Label"
730,0.103829201151968,0.0837107533125658,0.123663591285482,"Label"
740,0.103757662893723,0.0853547658891446,0.122727928911582,"Label"
750,0.103335603123351,0.0808431639146495,0.122758675039493,"Label"
760,0.103470060354042,0.0840333721561834,0.124725439609459,"Label"
770,0.103314106001405,0.0829721940360793,0.123356154500559,"Label"
780,0.103726557764305,0.0812935658211137,0.124547464197352,"Label"
790,0.103189398957787,0.0846748783837588,0.122245322661785,"Label"
800,0.10390554217963,0.0852668529228156,0.123545269768932,"Label"
810,0.103886714789374,0.0848847873445369,0.123428702873548,"Label"
820,0.104578082540994,0.086516444248633,0.125014910787935,"Label"
830,0.102673897978703,0.0832002339449679,0.122196046931427,"Label"
840,0.104023196192628,0.0841508775904037,0.122922013698215,"Label"
850,0.103641290101617,0.083236930064389,0.122848734911646,"Label"
860,0.103719487090946,0.085009952948817,0.121560476298887,"Label"
870,0.103518467912745,0.0828587411260392,0.124428802509283,"Label"
880,0.103658506868471,0.0862697528007006,0.119384226173673,"Label"
886,0.103640910799165,0.086906645896327,0.120813905219712,"Label"
