"SampleSize","Mean_d","CI_lower","CI_upper","Identity"
10,0.00506646165714532,-0.188485450868099,0.206436990364567,"Shape"
20,0.00448636483500264,-0.146953970909906,0.15251352431649,"Shape"
30,0.00188935919701758,-0.111239747167948,0.10841098454462,"Shape"
40,0.00564612456456684,-0.0977943775668328,0.113600242620577,"Shape"
50,0.0045946840730715,-0.0850960161895688,0.0925118535531173,"Shape"
60,0.00383670748417045,-0.0879188431748955,0.0924363717965716,"Shape"
70,0.00832712127685919,-0.0701057586416561,0.0897036612087821,"Shape"
80,0.00714750946545816,-0.0598849435673387,0.0770445256495758,"Shape"
90,0.00457630804737276,-0.0604637229527812,0.063509358382542,"Shape"
100,0.00393755252606814,-0.0598325409290146,0.0642447058873367,"Shape"
110,0.00405480778500531,-0.055681385805266,0.0609069477524767,"Shape"
120,0.00375319400717343,-0.0506277579541449,0.0641004530989915,"Shape"
130,0.00626958367284404,-0.0528604618891597,0.0664141000093711,"Shape"
140,0.00630869287244677,-0.0490254529388674,0.0638154064114653,"Shape"
150,0.00611639535407355,-0.0423206228237391,0.0572112210121111,"Shape"
160,0.0046634722300071,-0.0475877045751266,0.061516924348237,"Shape"
170,0.00526804612239255,-0.0451063529961597,0.0550119991187521,"Shape"
180,0.00396616119117809,-0.0468510629257052,0.0554336976631934,"Shape"
190,0.00545970521986236,-0.0387055237702877,0.0524896827155784,"Shape"
200,0.00560139063867213,-0.0394508874258798,0.0468623222456147,"Shape"
210,0.00484414744098099,-0.039912909549183,0.046259515932336,"Shape"
220,0.00627772759747476,-0.0333088767034743,0.0490279467190873,"Shape"
230,0.00642251409775944,-0.0376564602296759,0.0468863100973548,"Shape"
240,0.00688846346895477,-0.0353345013785117,0.0534979370429004,"Shape"
250,0.00595771938338388,-0.0373764709816144,0.049067073020207,"Shape"
260,0.00603427226301728,-0.0319470735999727,0.0413889439054517,"Shape"
270,0.00582804438680591,-0.0316780880495592,0.0456054752504662,"Shape"
280,0.00437319016797292,-0.031962488355632,0.0391345083578107,"Shape"
290,0.00552474434108468,-0.0298891464314913,0.043368074013292,"Shape"
300,0.00716968313717024,-0.0296932104328628,0.0476134286743352,"Shape"
310,0.00577922025001887,-0.0304748944339274,0.0422528015658402,"Shape"
320,0.00635042633310297,-0.0297243070400934,0.0435610018741119,"Shape"
330,0.00671775126581006,-0.0277192274565448,0.0446266232153714,"Shape"
340,0.00506300691252106,-0.0334010041266224,0.0402490888243651,"Shape"
350,0.00605870095594789,-0.0294116970583613,0.0436723489130505,"Shape"
360,0.00542416844802128,-0.0284287671209037,0.0412617810150911,"Shape"
370,0.00441103309245059,-0.0299628453732613,0.0368863335659186,"Shape"
380,0.00496487166991262,-0.0285251800974628,0.0375160199069648,"Shape"
390,0.0062392411527535,-0.027176731394506,0.0383645691220479,"Shape"
400,0.00500871154807785,-0.0298880698237243,0.0347662259713183,"Shape"
410,0.00588962554437315,-0.0260120580415622,0.0387499310514891,"Shape"
420,0.00446822330445943,-0.0248468102833694,0.0337589749525194,"Shape"
430,0.00417544422427098,-0.0247318373177955,0.0350725293136436,"Shape"
440,0.00507330359243534,-0.0271636785808901,0.0328953537484936,"Shape"
450,0.00451012817951659,-0.0245947732344319,0.0358137644400982,"Shape"
460,0.00496617216143398,-0.0275005371751627,0.036146929022469,"Shape"
470,0.0059729854106216,-0.025890335469879,0.0361877706982365,"Shape"
480,0.00631585697750842,-0.0262108804383043,0.0335963073109438,"Shape"
490,0.00422035350605923,-0.0216332913355173,0.0335968840286997,"Shape"
500,0.00625592152703651,-0.0236433279163044,0.0352932791933572,"Shape"
510,0.00640364691381027,-0.0232048755125258,0.0351867085018434,"Shape"
520,0.00590815422314871,-0.0211229096628524,0.0342097481551224,"Shape"
530,0.00654723241065871,-0.0215159893820749,0.0328448438184005,"Shape"
