"Identity","Predicted_Value"
"NonPerson",0.305477610064798
"NonPerson",0.299925053019798
"NonPerson",0.293780416214454
"NonPerson",0.273745804842359
"NonPerson",0.268190974905957
"NonPerson",0.241111075123412
"NonPerson",0.260034855330446
"NonPerson",0.289538372081667
"NonPerson",0.228499526313792
"NonPerson",0.281864439183991
"NonPerson",0.185629514940317
"NonPerson",0.292866670635655
"NonPerson",0.219884453999657
"NonPerson",0.312827000427751
"NonPerson",0.316757008331828
"NonPerson",0.229665807362962
"NonPerson",0.272852878459857
"NonPerson",0.257436387808664
"NonPerson",0.281165506042376
"NonPerson",0.27012562273672
"NonPerson",0.325035646682995
"NonPerson",0.283207871876206
"NonPerson",0.23314322042339
"NonPerson",0.204555674758667
"NonPerson",0.254839452764212
"NonPerson",0.29773935024851
"NonPerson",0.26794725910942
"NonPerson",0.272761503827057
"NonPerson",0.242873185797637
"NonPerson",0.286398211701707
"NonPerson",0.236764642912828
"NonPerson",0.279365878768762
"NonPerson",0.197101525252921
"NonPerson",0.259650880508191
"NonPerson",0.239637594140323
"NonPerson",0.269441179948608
"NonPerson",0.271601796588038
"NonPerson",0.235053701560282
"NonPerson",0.242372897087328
"NonPerson",0.272344771860678
"NonPerson",0.262862709736399
"NonPerson",0.24141844407534
"NonPerson",0.282834821980143
"NonPerson",0.303014853371286
"NonPerson",0.246604236132205
"NonPerson",0.237102995680991
"NonPerson",0.235456967020619
"NonPerson",0.338577749894482
"NonPerson",0.250379115215177
"NonPerson",0.240691189663359
"NonPerson",0.260596210985086
"NonPerson",0.259159371971768
"NonPerson",0.295815104301344
"NonPerson",0.293236195777448
"NonPerson",0.269227761066006
"NonPerson",0.294096522423265
"NonPerson",0.240549478144643
"NonPerson",0.266649050471525
"NonPerson",0.301617744634719
"NonPerson",0.267426763128068
"NonPerson",0.252411671709423
"NonPerson",0.274368496514543
"NonPerson",0.268892974164135
"NonPerson",0.305519982729294
"NonPerson",0.238841941411202
"NonPerson",0.262944265012862
"NonPerson",0.292803057960645
"NonPerson",0.292581714924194
"NonPerson",0.321441325125471
"NonPerson",0.290361225881194
"NonPerson",0.304786948624606
"NonPerson",0.24449335230893
"NonPerson",0.173658218989191
"NonPerson",0.244644674308343
"NonPerson",0.201802856154405
"NonPerson",0.214270088612182
"NonPerson",0.315748649739257
"NonPerson",0.266610203042484
"NonPerson",0.237155009193514
"NonPerson",0.289388721753691
"NonPerson",0.256609458900582
"NonPerson",0.24616101635158
"NonPerson",0.242519746453998
"NonPerson",0.238197405087214
"NonPerson",0.206285427461851
"NonPerson",0.218887054071612
"NonPerson",0.264530845275724
"NonPerson",0.269630608550955
"NonPerson",0.277771530434659
"NonPerson",0.289820682072605
"NonPerson",0.211106715722458
"NonPerson",0.233279005555201
"NonPerson",0.259536873091289
"NonPerson",0.235217581976026
"NonPerson",0.27100987702953
"NonPerson",0.237688385717405
"NonPerson",0.243592744495247
"NonPerson",0.274469139107268
"NonPerson",0.274787750990023
"NonPerson",0.263491814899253
"NonPerson",0.283160121291452
"NonPerson",0.232014423031298
"NonPerson",0.217938572191634
"NonPerson",0.287179303919593
