"SampleSize","Mean_d","CI_lower","CI_upper","Identity"
10,0.0301854497117769,-0.17408705040555,0.272744165129022,"Shape"
20,0.0323679918850074,-0.0916294960902825,0.176518002118461,"Shape"
30,0.0391794311566547,-0.071693729517005,0.165887858827353,"Shape"
40,0.035645475955392,-0.06115948536984,0.160060366704207,"Shape"
50,0.0391404659309765,-0.0515935881445142,0.142625622348453,"Shape"
60,0.0363581473662409,-0.0550976924510825,0.123821768676507,"Shape"
70,0.0388556637183348,-0.0357283963583373,0.121897292120805,"Shape"
80,0.0369934863737123,-0.0323627366085969,0.113987788620864,"Shape"
90,0.0385412962188348,-0.0282295789372204,0.104708261635786,"Shape"
100,0.0385488444999427,-0.0269712440032297,0.102799141691882,"Shape"
110,0.0349928308002635,-0.0227882350698888,0.0981597009817941,"Shape"
120,0.0391785695879318,-0.0161287182368545,0.100719841793197,"Shape"
130,0.0374628323499824,-0.021747445450049,0.103614990597879,"Shape"
140,0.038765970458899,-0.0177892055990822,0.0972233618639229,"Shape"
150,0.0374815626669537,-0.0145925659876803,0.0988295213203327,"Shape"
160,0.0376814150294943,-0.0141699276686393,0.0934184085653374,"Shape"
170,0.0360525042946975,-0.0098117827182295,0.0837882847025946,"Shape"
180,0.0389122238668222,-0.00847562918229068,0.0851904905582253,"Shape"
190,0.0359875272854125,-0.0127103450044518,0.0877796144162846,"Shape"
200,0.0403569654524757,-0.00539524385096071,0.0884477290393816,"Shape"
210,0.0383989058915618,-0.0047968792640183,0.0833939018198627,"Shape"
220,0.0392086286127402,-0.00953263788995985,0.0837469104929253,"Shape"
230,0.0393235742270875,-0.00360397461845133,0.0808935794625446,"Shape"
240,0.0379945598076345,-0.0032040370776388,0.0815409629754436,"Shape"
250,0.0392960739596698,-0.0025693538341657,0.0835166668562309,"Shape"
260,0.0363864632779161,-0.00110457017232829,0.0777255197803847,"Shape"
270,0.0387724926290892,-0.000382472693979983,0.0766317709085383,"Shape"
280,0.0388676322785581,-0.00056473582835897,0.0815141815098004,"Shape"
290,0.0384224119917895,0.00243398062339541,0.0764939907742418,"Shape"
300,0.0380600486676789,0.00294385533061407,0.0779307836918954,"Shape"
310,0.0370432138505864,-0.00156718223414651,0.0747128187790715,"Shape"
320,0.0378748109242806,0.0017872861816267,0.0757285016769444,"Shape"
330,0.038561503440077,0.00213586626474342,0.0763708107034909,"Shape"
340,0.0393898161523667,0.00438237142740087,0.0811813838811481,"Shape"
350,0.0385082860469761,0.00146690901208085,0.076469551943659,"Shape"
360,0.0378127498419814,0.00107798134496678,0.0738484239782423,"Shape"
370,0.0372707579785577,0.0031086400064857,0.0730724612403925,"Shape"
380,0.0371175738828508,0.00170583686849929,0.0708295266186644,"Shape"
390,0.0361711772258991,0.00513682506774268,0.0701967750954367,"Shape"
400,0.0382207157764603,0.00564025220561636,0.0743469078578025,"Shape"
410,0.038333876542026,0.0047239942802334,0.072819859875821,"Shape"
420,0.03726483121281,0.00392160997974341,0.0690330100817752,"Shape"
430,0.0384225901351296,0.00483675282755677,0.0699220831741247,"Shape"
440,0.0374286535009276,0.00680756034644418,0.0699335925270744,"Shape"
450,0.0381122014729891,0.00759726124318621,0.06904213330101,"Shape"
460,0.0366435088925093,0.00679499222947103,0.0690758170689006,"Shape"
470,0.0378601515815588,0.00851410905230725,0.0674210940737197,"Shape"
480,0.0378389823971845,0.0094707334969619,0.071065075962826,"Shape"
490,0.0372760372545514,0.00952892689021274,0.0669133194521546,"Shape"
500,0.0380268483259805,0.00859215088665698,0.0681583775259327,"Shape"
510,0.0374774440839235,0.00552802959858754,0.0706722372613351,"Shape"
520,0.0370756340017125,0.00649452339121336,0.0676647342216421,"Shape"
530,0.0371109419356298,0.00887215835247936,0.0667836108408908,"Shape"
540,0.0385600208007217,0.0102253482571352,0.0677012049382427,"Shape"
550,0.0380766190924028,0.0108358158669095,0.0659501644571107,"Shape"
560,0.0376747560048791,0.0100131100341528,0.0656364587637702,"Shape"
570,0.0383627159267519,0.0111448364856218,0.0670123437428844,"Shape"
580,0.0370406954690669,0.00969875110665233,0.0658608823426075,"Shape"
590,0.0377177016118301,0.00749554331412781,0.0656767681433452,"Shape"
600,0.0375453417046333,0.0130307517379482,0.0653699579513131,"Shape"
610,0.0382282069160721,0.0119289608267936,0.0667264668384387,"Shape"
620,0.0380613011393087,0.0117600703536518,0.0653407694362142,"Shape"
630,0.0382444324985733,0.0118062149079948,0.0679789092703937,"Shape"
640,0.0370070458503614,0.0123990023153934,0.0619909134405523,"Shape"
650,0.0376894575337407,0.0124197198283514,0.0647618305579792,"Shape"
660,0.0371434617393142,0.0124732684164113,0.0635833030567113,"Shape"
670,0.0391615340321257,0.0146625333638826,0.0636849106847001,"Shape"
676,0.0375280045989608,0.0140648085241754,0.0613991747585286,"Shape"
10,0.014228469526245,-0.17992151608834,0.235677138650265,"Label"
20,0.0067421962641457,-0.134997648443612,0.148104505549502,"Label"
