"Identity","Predicted_Value"
"NonPerson",0.215972707802525
"NonPerson",0.207870803552561
"NonPerson",0.195925475102511
"NonPerson",0.188705510046046
"NonPerson",0.215921155744987
"NonPerson",0.221311459767466
"NonPerson",0.194315688070103
"NonPerson",0.214612112076111
"NonPerson",0.195875832229655
"NonPerson",0.237596380253475
"NonPerson",0.185471745268135
"NonPerson",0.211432997662332
"NonPerson",0.235496087746264
"NonPerson",0.186734371480804
"NonPerson",0.180087615546074
"NonPerson",0.207818999493263
"NonPerson",0.210151108752546
"NonPerson",0.177806519508631
"NonPerson",0.228560291244994
"NonPerson",0.222572174807098
"NonPerson",0.223139021528591
"NonPerson",0.192859372202318
"NonPerson",0.215752896898378
"NonPerson",0.196760412043241
"NonPerson",0.206173095423984
"NonPerson",0.220178537303844
"NonPerson",0.20956052918996
"NonPerson",0.197958202681695
"NonPerson",0.20768839741694
"NonPerson",0.217641704102148
"NonPerson",0.209501304466778
"NonPerson",0.205224610531416
"NonPerson",0.207525691645424
"NonPerson",0.190197886355472
"NonPerson",0.217354307773073
"NonPerson",0.206636604511029
"NonPerson",0.183544877224459
"NonPerson",0.224974178685405
"NonPerson",0.202630267937931
"NonPerson",0.204046317347787
"NonPerson",0.196705192139747
"NonPerson",0.191331163411881
"NonPerson",0.200316343762792
"NonPerson",0.179674896243435
"NonPerson",0.200448977777775
"NonPerson",0.199698698083715
"NonPerson",0.234443859104413
"NonPerson",0.187288359491082
"NonPerson",0.201262395645558
"NonPerson",0.198674646613626
"NonPerson",0.194631288099415
"NonPerson",0.197736998972961
"NonPerson",0.199374300285298
"NonPerson",0.22029715761369
"NonPerson",0.22421221255353
"NonPerson",0.214948671544842
"NonPerson",0.210794100559776
"NonPerson",0.218560317957647
"NonPerson",0.208556988009042
"NonPerson",0.214167981403646
"NonPerson",0.181257003122185
"NonPerson",0.211001916621916
"NonPerson",0.193434493524982
"NonPerson",0.23128423639108
"NonPerson",0.212061154547336
"NonPerson",0.182941981931445
"NonPerson",0.224263807175012
"NonPerson",0.194108533255303
"NonPerson",0.206929815726021
"NonPerson",0.229380897452303
"NonPerson",0.219986751226522
"NonPerson",0.198899998829697
"NonPerson",0.208359581497364
"NonPerson",0.199900399997904
"NonPerson",0.228725606520409
"NonPerson",0.210963050629936
"NonPerson",0.198220964739412
"NonPerson",0.207141541751497
"NonPerson",0.179651951301766
"NonPerson",0.20799488760592
"NonPerson",0.2012519854161
"NonPerson",0.20557849593566
"NonPerson",0.222998605208339
"NonPerson",0.201672314865688
"NonPerson",0.201814521080396
"NonPerson",0.222375781909433
"NonPerson",0.197168297152311
"NonPerson",0.228278468779833
"NonPerson",0.200806645068043
"NonPerson",0.198419326617616
"NonPerson",0.181692408984854
"NonPerson",0.228587655184596
"NonPerson",0.194208389989419
"NonPerson",0.211768843008225
"NonPerson",0.197559160354462
"NonPerson",0.185487878600313
"NonPerson",0.215516659579636
"NonPerson",0.198406305236273
"NonPerson",0.204811732532197
"NonPerson",0.19577271735441
"NonPerson",0.22742126530063
"NonPerson",0.209424456973781
"NonPerson",0.188191456729294
"NonPerson",0.177150992915786
"NonPerson",0.19165549942341
"NonPerson",0.212569536841019
"NonPerson",0.218027540188918
"NonPerson",0.210987820822067
"NonPerson",0.219171921706597
"NonPerson",0.215075250729742
"NonPerson",0.193078204736574
"NonPerson",0.197003174292923
"NonPerson",0.213788147191632
"NonPerson",0.200447095542748
"NonPerson",0.209704745202384
"NonPerson",0.197853978287833
"NonPerson",0.181567846622628
"NonPerson",0.195141646463602
"NonPerson",0.20810980693724
"NonPerson",0.189351946996199
"NonPerson",0.196608661145121
"NonPerson",0.193503099194951
"NonPerson",0.197749384189016
"NonPerson",0.232551871627114
"NonPerson",0.230594485909836
"NonPerson",0.210954255979747
"NonPerson",0.217228313070224
"NonPerson",0.239884323171543
"NonPerson",0.214637305302056
"NonPerson",0.180627222534111
"NonPerson",0.210969358071378
"NonPerson",0.184211502923813
"NonPerson",0.21234993999497
"NonPerson",0.213006386081785
"NonPerson",0.253639232823952
"NonPerson",0.214214841782661
"NonPerson",0.219607757115196
"NonPerson",0.215386400059396
"NonPerson",0.19534924028919
"NonPerson",0.196288780881409
"NonPerson",0.217333800303619
"NonPerson",0.182535865358438
"NonPerson",0.210274561304783
"NonPerson",0.182747571289616
"NonPerson",0.218415247986594
"NonPerson",0.203883087524116
"NonPerson",0.208317379613344
"NonPerson",0.221972818625193
"NonPerson",0.1881667218161
"NonPerson",0.233803061452893
"NonPerson",0.217005336209354
"NonPerson",0.199362030446041
"NonPerson",0.226387296781117
"NonPerson",0.194724021127121
"NonPerson",0.235691713555939
"NonPerson",0.197870231505786
"NonPerson",0.209319962827461
"NonPerson",0.196769861948764
"NonPerson",0.21843945099722
"NonPerson",0.181276671287363
"NonPerson",0.202157555574599
"NonPerson",0.210324415997959
"NonPerson",0.202714200566278
"NonPerson",0.169850810315113
"NonPerson",0.177657686282619
"NonPerson",0.22451192470878
"NonPerson",0.221209645839731
"NonPerson",0.201711332181741
"NonPerson",0.214534472767952
"NonPerson",0.206277907815423
"NonPerson",0.203474054727231
"NonPerson",0.196805560991817
"NonPerson",0.215301137338152
"NonPerson",0.219111872052505
"NonPerson",0.221679053919353
"NonPerson",0.216383651257546
"NonPerson",0.180540416277055
"NonPerson",0.190595046776927
"NonPerson",0.189441753178522
"NonPerson",0.207031788497664
"NonPerson",0.220644034858271
"NonPerson",0.188894685315421
"NonPerson",0.210844238827536
"NonPerson",0.179599784651513
"NonPerson",0.187667269687493
"NonPerson",0.244112149023259
"NonPerson",0.213303204402206
"NonPerson",0.20483791497546
"NonPerson",0.212764510253876
"NonPerson",0.251392714053296
"NonPerson",0.178204949723336
"NonPerson",0.202196403189253
"NonPerson",0.208164214580465
"NonPerson",0.214712366437511
"NonPerson",0.187455380502567
"NonPerson",0.210090903026449
"NonPerson",0.20898854904513
"NonPerson",0.218301759720723
"NonPerson",0.211877761213792
"NonPerson",0.214709590141148
"NonPerson",0.20103544247671
"NonPerson",0.18416396017398
"NonPerson",0.208384376756748
"NonPerson",0.181019315651336
"NonPerson",0.219012097380158
"NonPerson",0.200662231894892
"NonPerson",0.201125607928136
"NonPerson",0.210959389611213
"NonPerson",0.219917237308375
"NonPerson",0.188538488289661
"NonPerson",0.213108386270428
"NonPerson",0.204477890708583
"NonPerson",0.205866799459588
"NonPerson",0.195647564243504
"NonPerson",0.221509461929614
"NonPerson",0.183740837022666
"NonPerson",0.205118950064447
"NonPerson",0.213376344039334
"NonPerson",0.231484770757156
"NonPerson",0.207860678209651
"NonPerson",0.195885137399497
"NonPerson",0.223131829542623
"NonPerson",0.197728730263691
"NonPerson",0.195237427230636
"NonPerson",0.24419772501635
"NonPerson",0.177668533983005
"NonPerson",0.203191052621897
"NonPerson",0.185496383656663
"NonPerson",0.20767415187728
"NonPerson",0.201370977176128
"NonPerson",0.231117263636989
"NonPerson",0.186718617713179
"NonPerson",0.184752463585026
"NonPerson",0.239881981953936
"NonPerson",0.193528163721396
"NonPerson",0.205869633448924
"NonPerson",0.231086240788964
"NonPerson",0.220789107041158
"NonPerson",0.232473564527299
"NonPerson",0.194521969865355
"NonPerson",0.21202430885988
"NonPerson",0.196187034860995
"NonPerson",0.178295727097908
"NonPerson",0.198972711255225
"NonPerson",0.207647978664414
"NonPerson",0.217329531890775
"NonPerson",0.210392963719604
"NonPerson",0.208604343233073
"NonPerson",0.226604684776672
"NonPerson",0.224699456249419
"NonPerson",0.204183681248035
"NonPerson",0.203757261095702
"NonPerson",0.190467844476215
"NonPerson",0.224478210949578
"NonPerson",0.201731487996124
"NonPerson",0.209862330639425
"NonPerson",0.224170627222978
"NonPerson",0.216618673039955
"NonPerson",0.178951083704037
"NonPerson",0.220825558614544
