"Identity","Predicted_Value"
"NonPerson",0.456234385431497
"NonPerson",0.461304834384524
"NonPerson",0.454184653116526
"NonPerson",0.422925964879862
"NonPerson",0.426138292338564
"NonPerson",0.387531707075607
"NonPerson",0.36717786569089
"NonPerson",0.480656037410414
"NonPerson",0.375483218833087
"NonPerson",0.443327180781018
"NonPerson",0.414204046431307
"NonPerson",0.434921034763531
"NonPerson",0.358637183380308
"NonPerson",0.511152663963341
"NonPerson",0.496171586544713
"NonPerson",0.40325717137306
"NonPerson",0.42496671545227
"NonPerson",0.415371220954569
"NonPerson",0.458455434607232
"NonPerson",0.439888701363872
"NonPerson",0.465755153357826
"NonPerson",0.451327516404662
"NonPerson",0.384918553506555
"NonPerson",0.348006038486555
"NonPerson",0.442665090158681
"NonPerson",0.481906250187466
"NonPerson",0.447204664280233
"NonPerson",0.424451488754108
"NonPerson",0.411178514188389
"NonPerson",0.411232606217604
"NonPerson",0.410273951645986
"NonPerson",0.443121606917691
"NonPerson",0.384624604569876
"NonPerson",0.413154481254863
"NonPerson",0.37953562517677
"NonPerson",0.417174648877163
"NonPerson",0.433880312009158
"NonPerson",0.374243522050561
"NonPerson",0.401133189688936
"NonPerson",0.424019216382977
"NonPerson",0.403505072670229
"NonPerson",0.406163012174408
"NonPerson",0.465419970659534
"NonPerson",0.424469980489325
"NonPerson",0.429193617875903
"NonPerson",0.357962385534661
"NonPerson",0.394352672275539
"NonPerson",0.502811805523326
"NonPerson",0.409509190419721
"NonPerson",0.395745933419145
"NonPerson",0.38376588745173
"NonPerson",0.388394663725908
"NonPerson",0.494826578914651
"NonPerson",0.478806593555759
"NonPerson",0.413068852116595
"NonPerson",0.488992268172286
"NonPerson",0.380095651349995
"NonPerson",0.447243564090147
"NonPerson",0.466324598024808
"NonPerson",0.457356657732705
"NonPerson",0.460929217809566
"NonPerson",0.462263314477263
"NonPerson",0.389070654564142
"NonPerson",0.483205672278079
"NonPerson",0.410475986569466
"NonPerson",0.458855320819252
"NonPerson",0.434511648127428
"NonPerson",0.415127897976123
"NonPerson",0.457217815332461
"NonPerson",0.432949207837569
"NonPerson",0.467113641022728
"NonPerson",0.445991167624092
"NonPerson",0.28607619701712
"NonPerson",0.399575993004846
"NonPerson",0.352897296708005
"NonPerson",0.389569804345366
"NonPerson",0.4471751073428
"NonPerson",0.426304274215012
"NonPerson",0.380308570002309
"NonPerson",0.452225077842868
"NonPerson",0.416426817963096
"NonPerson",0.36855803951032
"NonPerson",0.419960820366404
"NonPerson",0.375039216814955
"NonPerson",0.388355457231466
"NonPerson",0.413594591860782
"NonPerson",0.41471186491371
"NonPerson",0.441035756351364
"NonPerson",0.4037057006127
"NonPerson",0.471906858618601
"NonPerson",0.385223591251009
"NonPerson",0.422313847957535
"NonPerson",0.431993922908528
"NonPerson",0.412330698351131
"NonPerson",0.479281023481351
"NonPerson",0.406279863812382
"NonPerson",0.431028027615036
"NonPerson",0.439289265857046
"NonPerson",0.472336695500613
"NonPerson",0.451461624829836
"NonPerson",0.458300921834501
"NonPerson",0.38994222094299
"NonPerson",0.394033467769476
"NonPerson",0.480964238697031
"NonPerson",0.418569780479544
"NonPerson",0.421628649318811
"NonPerson",0.483281498902847
"NonPerson",0.357420975139752
"NonPerson",0.399236213613489
"NonPerson",0.463061481724616
"NonPerson",0.378347318688111
"NonPerson",0.474236166835611
"NonPerson",0.384826257579686
"NonPerson",0.40360514985812
"NonPerson",0.396015404725252
"NonPerson",0.393525616411924
"NonPerson",0.34496818779459
"NonPerson",0.372562162265719
"NonPerson",0.434612389333393
"NonPerson",0.412574533751932
"NonPerson",0.394195715295417
"NonPerson",0.423046151716997
"NonPerson",0.478691572812057
"NonPerson",0.362164343265807
"NonPerson",0.463990210647745
"NonPerson",0.465930939066402
"NonPerson",0.408697389078548
"NonPerson",0.402094091710491
"NonPerson",0.464959035215199
"NonPerson",0.385793883227143
"NonPerson",0.435105705601294
"NonPerson",0.407445014804316
"NonPerson",0.369313183181477
"NonPerson",0.424640908055669
"NonPerson",0.442820827118889
"NonPerson",0.38923461624131
"NonPerson",0.445920974416171
"NonPerson",0.365795123655612
"NonPerson",0.397494936348721
"NonPerson",0.388356481413955
"NonPerson",0.411300278385339
"NonPerson",0.489187099238493
"NonPerson",0.414749572969901
"NonPerson",0.362742300634857
"NonPerson",0.410495707630222
"NonPerson",0.475366926209455
"NonPerson",0.408411176128226
"NonPerson",0.470509522605366
"NonPerson",0.361751933728499
"NonPerson",0.411844439584605
"NonPerson",0.428573202080463
"NonPerson",0.442914099367527
"NonPerson",0.372555272128238
"NonPerson",0.496168069449609
"NonPerson",0.348789535106091
"NonPerson",0.459495023893741
"NonPerson",0.41999495027141
"NonPerson",0.431663429121921
"NonPerson",0.475806052547037
"NonPerson",0.376221812897979
"NonPerson",0.468123674988443
"NonPerson",0.497790114479811
"NonPerson",0.452461297090446
"NonPerson",0.451021118595211
"NonPerson",0.380371779740904
"NonPerson",0.452412750355147
"NonPerson",0.41854208636681
"NonPerson",0.473766034591665
"NonPerson",0.467427108258387
"NonPerson",0.447810289530403
"NonPerson",0.364282404945105
"NonPerson",0.453512578472874
"NonPerson",0.450451336917376
"NonPerson",0.437408733503515
"NonPerson",0.392956659008867
"NonPerson",0.340867465064528
"NonPerson",0.449273641858527
"NonPerson",0.432411886980399
"NonPerson",0.353780731283735
"NonPerson",0.433594637913797
"NonPerson",0.424271960222164
"NonPerson",0.370002842245478
"NonPerson",0.417343603317878
"NonPerson",0.532646159680121
"NonPerson",0.44611660152905
"NonPerson",0.426746625671319
"NonPerson",0.37031489617671
"NonPerson",0.432391640663976
"NonPerson",0.468458095974624
"NonPerson",0.460963780707821
"NonPerson",0.461464481357552
"NonPerson",0.444945001031384
"NonPerson",0.455353159179872
"NonPerson",0.35013943453678
"NonPerson",0.444210577063082
"NonPerson",0.42770411543065
"NonPerson",0.450872108737041
"NonPerson",0.382132626956853
"NonPerson",0.365915785900216
"NonPerson",0.471041440560693
"NonPerson",0.464749223678088
"NonPerson",0.441964281113137
"NonPerson",0.399212642399548
"NonPerson",0.404207738237652
"NonPerson",0.417007462695603
"NonPerson",0.381828170693677
"NonPerson",0.388646662127069
"NonPerson",0.400445267812714
"NonPerson",0.4429704187366
"NonPerson",0.42247436921129
"NonPerson",0.445273745496929
"NonPerson",0.458350494448251
"NonPerson",0.470152489095522
"NonPerson",0.483991112004257
"NonPerson",0.489081767968315
"NonPerson",0.420666454643574
"NonPerson",0.408926538773198
"NonPerson",0.391541545341351
"NonPerson",0.4496466279767
"NonPerson",0.378790641217007
"NonPerson",0.357535354157101
"NonPerson",0.413684225497939
"NonPerson",0.38327036053274
"NonPerson",0.430249079997341
"NonPerson",0.400439733186258
"NonPerson",0.402853433752997
"NonPerson",0.459396780764288
"NonPerson",0.356811139289018
"NonPerson",0.363179718409654
"NonPerson",0.388554246948127
"NonPerson",0.451699447857611
"NonPerson",0.383487447446303
"NonPerson",0.390631163541938
"NonPerson",0.435981539449113
"NonPerson",0.450975803936357
"NonPerson",0.463668232207383
"NonPerson",0.43964019984919
"NonPerson",0.390962070215501
"NonPerson",0.464288937344018
"NonPerson",0.398276820263256
"NonPerson",0.407778923630932
"NonPerson",0.450301300878068
"NonPerson",0.413987366160618
"NonPerson",0.429301018299668
"NonPerson",0.425142598467262
"NonPerson",0.404990152257626
"NonPerson",0.416294365853049
"NonPerson",0.498994139043625
"NonPerson",0.46683855683204
"NonPerson",0.376949800431306
"NonPerson",0.541958237930536
"NonPerson",0.427970296877177
"NonPerson",0.386039116897473
"NonPerson",0.414817130635567
"NonPerson",0.349711301858116
"NonPerson",0.462082191184588
"NonPerson",0.484004327428874
"NonPerson",0.406805635843494
"NonPerson",0.4568443086828
"NonPerson",0.419674452272299
"NonPerson",0.421116434694925
"NonPerson",0.377073360317083
"NonPerson",0.5177447735041
"NonPerson",0.45963717150883
"NonPerson",0.408239200631736
"NonPerson",0.434909210637437
"NonPerson",0.461070376747206
"NonPerson",0.415352193221594
"NonPerson",0.349034526526524
"NonPerson",0.465336727036066
"NonPerson",0.434681055425406
"NonPerson",0.403567505130094
"NonPerson",0.378843486980338
"NonPerson",0.542279025189282
"NonPerson",0.425513523601958
"NonPerson",0.438005223225846
"NonPerson",0.492732645680159
"NonPerson",0.399862075673546
