"SampleSize","Mean_d","CI_lower","CI_upper","Identity"
10,0.0258361112059657,-0.137684045572157,0.17790734496186,"Shape"
20,0.0258823270257221,-0.0960383337153862,0.134248206134789,"Shape"
30,0.02554534231554,-0.0596138387777362,0.114403250629824,"Shape"
40,0.0283770822314644,-0.0543218516532101,0.10438297989305,"Shape"
50,0.0281610098086615,-0.042469413172141,0.0954661586496542,"Shape"
60,0.0265217988956318,-0.0393552929578408,0.0922927434560301,"Shape"
70,0.0257568730620436,-0.029370758911185,0.0848203208443943,"Shape"
80,0.0277089473904228,-0.0281983141888312,0.0816535314883436,"Shape"
90,0.0294333843258584,-0.023834316982035,0.0822431414388481,"Shape"
100,0.0285099910582173,-0.0177964558363792,0.0804093966730322,"Shape"
110,0.0294389007382621,-0.0186545686538548,0.0752520571944968,"Shape"
120,0.0279286133052041,-0.0205032530366633,0.0724208560895384,"Shape"
130,0.0268414468643538,-0.0155387880855601,0.0709612819010924,"Shape"
140,0.0287161646348524,-0.0129100167893345,0.0704470688119571,"Shape"
150,0.0284259297040091,-0.0127246533722483,0.0694064812095243,"Shape"
160,0.0280558297202063,-0.00838637806597674,0.0675668188569335,"Shape"
170,0.0287910250832184,-0.0100987819348513,0.0669973000015169,"Shape"
180,0.0288141901895116,-0.00835378535724244,0.0653938342777294,"Shape"
190,0.0279481132709367,-0.0119680565603972,0.0623247952709641,"Shape"
200,0.0287423709547121,-0.00419314965035159,0.06366099432088,"Shape"
210,0.0278114461278548,-0.00739906889986484,0.062081839642462,"Shape"
220,0.028195028198379,-0.00570134530396781,0.0627806765262673,"Shape"
230,0.0282538352875069,-0.00939618406567164,0.0605657496434037,"Shape"
240,0.0281640783573957,-0.00374299683729961,0.060916681455083,"Shape"
250,0.029642728072274,-0.00123087235738342,0.0627783995266508,"Shape"
260,0.027793603248369,-0.00449872413587473,0.0546559139734479,"Shape"
270,0.0292486321768468,4.88367310210642e-05,0.0569295161155975,"Shape"
280,0.0289346081156673,0.00158023638166669,0.0578780343818949,"Shape"
290,0.0291901733452836,0.000783017403387452,0.0605935236237948,"Shape"
300,0.0297070875192777,-0.000818051867401008,0.0608004203219278,"Shape"
310,0.0288457562738453,0.000506140896504943,0.059806796796885,"Shape"
320,0.0277308650442437,0.00154206355814798,0.0554172141690129,"Shape"
330,0.0291696758170967,0.00404399060168935,0.0593567956640693,"Shape"
340,0.0279447411031057,0.00135857733847224,0.055619871370842,"Shape"
350,0.0281984154466562,0.00252853554183681,0.0526792927834808,"Shape"
360,0.0277197120358194,0.000970392650764989,0.0521117143548045,"Shape"
370,0.0293387252306709,0.00231287948241605,0.0551032303153776,"Shape"
380,0.0288176382710686,0.00182118569331266,0.0540422170221624,"Shape"
390,0.0293650063526217,0.00223484343917914,0.0549643240551508,"Shape"
400,0.0277741077012792,0.00346097076286679,0.0509182027201458,"Shape"
410,0.0299646892756839,0.00427855251681075,0.0533969257057003,"Shape"
420,0.0287129571655991,0.00464071779049469,0.0534230257692255,"Shape"
430,0.0286061991443306,0.00519033195296922,0.0542021043444819,"Shape"
440,0.0283976798435051,0.00416906358337324,0.0516202203693261,"Shape"
450,0.0281943712951503,0.00459733035775049,0.0520568150872213,"Shape"
460,0.0281327631613061,0.00588830138928259,0.0497976150893921,"Shape"
470,0.0276828829181884,0.00611001284219864,0.0505429953027094,"Shape"
480,0.0285521051862868,0.00753771234493297,0.0523970439668471,"Shape"
490,0.0286990965660912,0.00521360111317148,0.0517491995211024,"Shape"
500,0.0286469813624277,0.00704143935156603,0.0520534787961644,"Shape"
510,0.0292190953251113,0.0054943727831262,0.0512687960450139,"Shape"
520,0.0283088234532305,0.00652209029959306,0.0527585355037358,"Shape"
530,0.028180338295278,0.00816093819343378,0.0484525432755183,"Shape"
540,0.0279455123583399,0.00510072472131592,0.0507589210552934,"Shape"
550,0.0288319889042202,0.00674621929476574,0.0498643494733529,"Shape"
560,0.0280768558007897,0.00666030509879417,0.0509424855893169,"Shape"
570,0.028438310502418,0.00352125489812113,0.0505248252791528,"Shape"
580,0.0276333754255111,0.00770915367916313,0.0473633751896513,"Shape"
590,0.0286078777612355,0.00895671374264115,0.048255780857058,"Shape"
600,0.0279681162493115,0.00720529404381069,0.047626738878778,"Shape"
610,0.0283883149751915,0.00865782157980342,0.0495659896456235,"Shape"
620,0.0281546298175442,0.00585271672249781,0.0487781023705141,"Shape"
630,0.0280984486851907,0.00888179874086764,0.0485507700217305,"Shape"
640,0.028655998144749,0.00905445099815881,0.0469857958702539,"Shape"
650,0.0292255196905802,0.0107321994481595,0.0491069166049111,"Shape"
660,0.0282245181887801,0.00903830024296977,0.0482668559184738,"Shape"
670,0.0284738230597746,0.011273059427321,0.0465447366014979,"Shape"
680,0.028657793219692,0.00816076634489197,0.049033643284994,"Shape"
690,0.0295391435671043,0.0105974182569252,0.0482701502660069,"Shape"
700,0.0284861493968331,0.00976819692470895,0.0468096549218589,"Shape"
710,0.0288792702945191,0.00842326290033787,0.0465792572308485,"Shape"
720,0.0288025351141475,0.0117259215641711,0.04566163454027,"Shape"
730,0.0289303423210113,0.0107507503194951,0.0454147580142416,"Shape"
740,0.0280607732174432,0.0088422672575463,0.0468605455365246,"Shape"
750,0.02826831063645,0.0096614787612853,0.0475895716957719,"Shape"
760,0.0282587324483349,0.00824429418879353,0.0451167426036182,"Shape"
770,0.0288805461898364,0.0133093316515751,0.0464150121740284,"Shape"
780,0.0284140850923463,0.0105572702555284,0.0465935550002974,"Shape"
790,0.0287064795327613,0.0116742122750804,0.0447142624761006,"Shape"
800,0.0287798423295769,0.0120061567052623,0.0475071931983567,"Shape"
810,0.028825265155382,0.011649395627385,0.0453090893676495,"Shape"
820,0.0285687506268972,0.0130561904849522,0.0449282696166196,"Shape"
830,0.0285240395784241,0.00965530990297937,0.0449829957912734,"Shape"
840,0.0286325590297366,0.0104301149703637,0.0454018360102196,"Shape"
850,0.0283852756001655,0.0107213017295812,0.0471158744545192,"Shape"
860,0.029092731860844,0.0135973539790171,0.0446727166407114,"Shape"
870,0.02773521611487,0.0111738048945284,0.0442570315718487,"Shape"
880,0.0288210933387392,0.0129717654470445,0.0465275892684315,"Shape"
890,0.0293161432942384,0.0123767347906539,0.0470208934825942,"Shape"
900,0.0283268369730395,0.0113998830154606,0.0442544650035683,"Shape"
910,0.0290281417914818,0.0134233738912228,0.0442178913713974,"Shape"
920,0.0280340311316392,0.0118869139151326,0.0445749008680201,"Shape"
928,0.0286503759329065,0.0122028508776071,0.0456829381104381,"Shape"
10,0.0167674176416039,-0.133566529594157,0.182809167603499,"Label"
20,0.0143049975179088,-0.0949091342599263,0.120423610415984,"Label"
30,0.0157450668733719,-0.0815409216952473,0.101046293749375,"Label"
40,0.0109670761350168,-0.0676471304636618,0.0881581778964739,"Label"
50,0.0131546795299583,-0.0597327808399222,0.0795176014504408,"Label"
60,0.0143989522887418,-0.0537077315404692,0.0833296035663635,"Label"
70,0.0139085964600292,-0.0481548658684838,0.0735031436635967,"Label"
80,0.0114524578839376,-0.0414634419729968,0.0600526581596947,"Label"
90,0.0123332001707835,-0.0369818227767682,0.0657793031422885,"Label"
100,0.013419139309315,-0.0346028069869004,0.0601965995625527,"Label"
110,0.0132104410317291,-0.0302428412907432,0.0632880394946087,"Label"
120,0.0138562408667634,-0.0324119337324005,0.0575272415278171,"Label"
130,0.0141551704349608,-0.0304454886849371,0.0606669029078106,"Label"
140,0.0140365573820414,-0.0296241732038889,0.0554332909706126,"Label"
150,0.013650582922735,-0.0274321274355887,0.0615517205884923,"Label"
160,0.0138814243479868,-0.0241894605691281,0.0526340692447786,"Label"
170,0.0132473723579789,-0.0243838087067808,0.0482801967058082,"Label"
180,0.0141222000475464,-0.02284380304102,0.0501439639870901,"Label"
190,0.014905374354082,-0.0191898074940468,0.0533212092183993,"Label"
200,0.0159214199340379,-0.0171545569252426,0.0485490797189579,"Label"
210,0.0133984809602672,-0.0217722706177045,0.0460506514319091,"Label"
220,0.0140392825178929,-0.0201577793351149,0.0490352725569494,"Label"
230,0.0154638955281828,-0.0164567347753674,0.0463276718251142,"Label"
240,0.0144312216231188,-0.0157133809398524,0.0477458833738581,"Label"
250,0.014273906632031,-0.0162586530972557,0.0465283148360554,"Label"
260,0.0137409585028275,-0.0137559500071982,0.0448891135972346,"Label"
270,0.0145192125734117,-0.01510627979585,0.0427558051388529,"Label"
280,0.0131385223709252,-0.0154453592609209,0.0462104355879471,"Label"
290,0.0139120670908287,-0.0141646978349767,0.0410694607623893,"Label"
300,0.0138141302321618,-0.0196741087857944,0.043970050185253,"Label"
310,0.0139761859553485,-0.0114621149676665,0.042255605116757,"Label"
320,0.0125337439493217,-0.0141902229355266,0.0391727088087746,"Label"
330,0.013630463538757,-0.0136446421372436,0.0404015568576434,"Label"
340,0.0135846974745763,-0.0173687102646508,0.0395033763789155,"Label"
350,0.0139809280128133,-0.0147725055675702,0.0415638286084656,"Label"
360,0.0150787506833401,-0.0076647459834988,0.0404455599733456,"Label"
370,0.0136975596454169,-0.0142690988084354,0.0355432199169824,"Label"
380,0.0144180117362077,-0.00930466158890686,0.0393490987459845,"Label"
390,0.0138658903733744,-0.0106311096615861,0.040017809161217,"Label"
400,0.0145226734005337,-0.00868801049056937,0.0393828214697849,"Label"
410,0.0140556894788444,-0.0109137833210365,0.0387138597629835,"Label"
420,0.0141088440976584,-0.0111740050947136,0.0371719153078599,"Label"
430,0.0134501966152495,-0.0120531671690319,0.0370534894129557,"Label"
440,0.01355008673377,-0.00965403762307356,0.037660854761988,"Label"
450,0.0151823226746488,-0.0105590729088219,0.038231455089726,"Label"
460,0.0134973167436371,-0.00969523306950857,0.0356765825369841,"Label"
470,0.0134263364161122,-0.00933470233213492,0.0342272549616407,"Label"
480,0.0139074418208605,-0.00896554189684635,0.0358354263949297,"Label"
490,0.0135413231489939,-0.00975900679189131,0.035085328180981,"Label"
500,0.0140835003343496,-0.00743070380603629,0.0379378394231883,"Label"
510,0.0145169822574605,-0.00491651221646843,0.035582156246239,"Label"
520,0.0143178601264604,-0.00845986103488104,0.0358748223711931,"Label"
530,0.0131994998141399,-0.00860051435240138,0.0341238849304618,"Label"
540,0.0136451489418684,-0.00831607628246227,0.0347726780899926,"Label"
550,0.0136726148814488,-0.00709717131971737,0.0337809014989738,"Label"
560,0.0142139586391089,-0.00625079800424075,0.0352052909081078,"Label"
570,0.0132405654114945,-0.00747500286088454,0.033549817260534,"Label"
580,0.0135943337132229,-0.00705514973775031,0.0347547819645034,"Label"
590,0.0140074008113632,-0.00748228340867721,0.0337955010431864,"Label"
600,0.0140064749018303,-0.00619877464564249,0.0337572235409434,"Label"
610,0.0140127812566272,-0.00484474586858911,0.0333909245276256,"Label"
620,0.014319919140058,-0.00481059927225508,0.0321283611799688,"Label"
630,0.0146988057368787,-0.00348548998825778,0.0356055469265418,"Label"
640,0.0144422035326663,-0.00515962711274908,0.0335718884542331,"Label"
650,0.0128075337127954,-0.0057810914933273,0.0310646039768373,"Label"
660,0.0139521261968459,-0.00702886164647138,0.0322357328375372,"Label"
670,0.0136565927180308,-0.00608572878138896,0.0328170101437025,"Label"
680,0.0128994493132396,-0.00815883710562766,0.0316652795959284,"Label"
690,0.0147963793996381,-0.00135304527784892,0.0330127533491823,"Label"
700,0.0136725693910142,-0.00488457505939096,0.0327781904799119,"Label"
710,0.0133937335147183,-0.00503438234687647,0.0317582536365435,"Label"
