"Subject_ID","Exp_id","Age","Gender","Handedness","Ethnicity","Employment_Status","Country","First_Language","Education"
"10","Dalmaso_2024_ConsciousCog_Exp1","22","male","right","/","/","/","/","/"
"11","Dalmaso_2024_ConsciousCog_Exp1","20","female","left","/","/","/","/","/"
"12","Dalmaso_2024_ConsciousCog_Exp1","23","male","right","/","/","/","/","/"
"13","Dalmaso_2024_ConsciousCog_Exp1","22","male","right","/","/","/","/","/"
"14","Dalmaso_2024_ConsciousCog_Exp1","22","male","left","/","/","/","/","/"
"15","Dalmaso_2024_ConsciousCog_Exp1","20","female","left","/","/","/","/","/"
"16","Dalmaso_2024_ConsciousCog_Exp1","22","male","left","/","/","/","/","/"
"17","Dalmaso_2024_ConsciousCog_Exp1","20","female","right","/","/","/","/","/"
"18","Dalmaso_2024_ConsciousCog_Exp1","20","female","right","/","/","/","/","/"
"19","Dalmaso_2024_ConsciousCog_Exp1","22","male","right","/","/","/","/","/"
"1","Dalmaso_2024_ConsciousCog_Exp1","20","female","right","/","/","/","/","/"
"20","Dalmaso_2024_ConsciousCog_Exp1","19","male","right","/","/","/","/","/"
"21","Dalmaso_2024_ConsciousCog_Exp1","19","female","left","/","/","/","/","/"
"22","Dalmaso_2024_ConsciousCog_Exp1","22","male","left","/","/","/","/","/"
"23","Dalmaso_2024_ConsciousCog_Exp1","20","male","right","/","/","/","/","/"
"24","Dalmaso_2024_ConsciousCog_Exp1","22","female","right","/","/","/","/","/"
"25","Dalmaso_2024_ConsciousCog_Exp1","19","male","right","/","/","/","/","/"
"26","Dalmaso_2024_ConsciousCog_Exp1","21","female","right","/","/","/","/","/"
"27","Dalmaso_2024_ConsciousCog_Exp1","22","female","right","/","/","/","/","/"
"28","Dalmaso_2024_ConsciousCog_Exp1","22","male","right","/","/","/","/","/"
"29","Dalmaso_2024_ConsciousCog_Exp1","21","female","right","/","/","/","/","/"
"2","Dalmaso_2024_ConsciousCog_Exp1","21","male","right","/","/","/","/","/"
"30","Dalmaso_2024_ConsciousCog_Exp1","20","male","right","/","/","/","/","/"
"31","Dalmaso_2024_ConsciousCog_Exp1","20","male","right","/","/","/","/","/"
"32","Dalmaso_2024_ConsciousCog_Exp1","20","female","right","/","/","/","/","/"
"33","Dalmaso_2024_ConsciousCog_Exp1","19","female","right","/","/","/","/","/"
"34","Dalmaso_2024_ConsciousCog_Exp1","19","female","left","/","/","/","/","/"
"35","Dalmaso_2024_ConsciousCog_Exp1","19","female","right","/","/","/","/","/"
"36","Dalmaso_2024_ConsciousCog_Exp1","22","male","right","/","/","/","/","/"
"37","Dalmaso_2024_ConsciousCog_Exp1","20","female","right","/","/","/","/","/"
"38","Dalmaso_2024_ConsciousCog_Exp1","19","female","right","/","/","/","/","/"
"39","Dalmaso_2024_ConsciousCog_Exp1","23","male","right","/","/","/","/","/"
"3","Dalmaso_2024_ConsciousCog_Exp1","19","female","right","/","/","/","/","/"
"40","Dalmaso_2024_ConsciousCog_Exp1","21","male","right","/","/","/","/","/"
"4","Dalmaso_2024_ConsciousCog_Exp1","21","male","right","/","/","/","/","/"
"5","Dalmaso_2024_ConsciousCog_Exp1","26","female","right","/","/","/","/","/"
"6","Dalmaso_2024_ConsciousCog_Exp1","20","female","right","/","/","/","/","/"
"7","Dalmaso_2024_ConsciousCog_Exp1","20","male","right","/","/","/","/","/"
"8","Dalmaso_2024_ConsciousCog_Exp1","21","female","right","/","/","/","/","/"
"9","Dalmaso_2024_ConsciousCog_Exp1","22","female","right","/","/","/","/","/"
