"subNo","hand","phaselabel","trial","resp","objnumber","objname","permutation","slot_identity1","slot_identity2","slot_identity3","version","self_pseudoword","objtype","ac","rt_ms"
"1006","2","test","196","z","7","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","1","1027"
"1006","2","test","197","m","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","1","756"
"1006","2","test","198","m","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","1","979"
"1006","2","test","199","m","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","1","518"
"1006","2","test","200","m","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","1","525"
"1006","2","test","201","z","6","shape3.jpg","6","<none>","Andreina","You","1","Waru","2","1","651"
"1006","2","test","202","z","4","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","1","829"
"1006","2","test","203","z","9","shape3.jpg","6","<none>","Andreina","You","1","Waru","2","1","823"
"1006","2","test","204","m","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","1","665"
"1006","2","test","205","x","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","0","1499"
"1006","2","test","206","z","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","0","774"
"1006","2","test","207","m","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","1","586"
"1006","2","test","208","m","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","1","886"
"1006","2","test","209","m","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","1","646"
"1006","2","test","210","z","7","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","1","1096"
"1006","2","test","211","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","894"
"1006","2","test","212","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","758"
"1006","2","test","213","m","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","1","675"
"1006","2","test","214","z","7","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","1","955"
"1006","2","test","215","z","4","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","1","881"
"1006","2","test","216","z","7","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","1","1264"
"1006","2","test","217","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","632"
"1006","2","test","218","m","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","1","602"
"1006","2","test","219","z","8","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","678"
"1006","2","test","220","m","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","1","902"
"1006","2","test","221","m","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","1","621"
"1006","2","test","222","z","9","shape3.jpg","6","<none>","Andreina","You","1","Waru","2","1","768"
"1006","2","test","223","z","4","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","1","772"
"1006","2","test","224","z","7","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","1","818"
"1006","2","test","225","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","1060"
"1006","2","test","226","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","594"
"1006","2","test","227","m","8","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","0","895"
"1006","2","test","228","m","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","1","1054"
"1006","2","test","229","z","4","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","1","998"
"1006","2","test","230","z","6","shape3.jpg","6","<none>","Andreina","You","1","Waru","2","1","1001"
"1006","2","test","231","z","8","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","1060"
"1006","2","test","232","z","4","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","1","813"
"1006","2","test","233","m","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","1","743"
"1006","2","test","234","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","1062"
"1006","2","test","235","z","6","shape3.jpg","6","<none>","Andreina","You","1","Waru","2","1","901"
"1006","2","test","236","m","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","1","660"
"1006","2","test","237","z","8","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","901"
"1006","2","test","238","m","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","1","740"
"1006","2","test","239","m","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","1","611"
"1006","2","test","240","z","6","shape3.jpg","6","<none>","Andreina","You","1","Waru","2","1","669"
"1006","2","test","241","z","6","shape3.jpg","6","<none>","Andreina","You","1","Waru","2","1","1405"
"1006","2","test","242","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","886"
"1006","2","test","243","z","5","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","893"
"1006","2","test","244","z","5","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","782"
"1006","2","test","245","m","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","1","920"
"1006","2","test","246","z","6","shape3.jpg","6","<none>","Andreina","You","1","Waru","2","1","870"
"1006","2","test","247","z","5","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","1048"
"1006","2","test","248","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","872"
"1006","2","test","249","m","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","1","703"
"1006","2","test","250","m","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","1","520"
"1006","2","test","251","z","8","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","639"
"1006","2","test","252","z","8","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","752"
"1006","2","test","253","z","6","shape3.jpg","6","<none>","Andreina","You","1","Waru","2","1","829"
"1006","2","test","254","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","640"
"1006","2","test","255","m","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","1","722"
"1006","2","test","256","m","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","1","609"
"1006","2","test","257","z","9","shape3.jpg","6","<none>","Andreina","You","1","Waru","2","1","885"
"1006","2","test","258","z","4","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","1","836"
"1006","2","test","259","z","8","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","797"
"1006","2","test","260","z","8","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","586"
"1006","2","test","261","m","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","1","788"
"1006","2","test","262","m","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","1","809"
"1006","2","test","263","z","7","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","1","643"
"1006","2","test","264","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","846"
"1006","2","test","265","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","816"
"1006","2","test","266","m","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","1","650"
"1006","2","test","267","z","5","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","956"
"1006","2","test","268","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","591"
"1006","2","test","269","z","8","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","874"
"1006","2","test","270","z","8","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","956"
"1006","2","test","271","z","9","shape3.jpg","6","<none>","Andreina","You","1","Waru","2","1","752"
"1006","2","test","272","m","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","1","741"
"1006","2","test","273","z","5","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","946"
"1006","2","test","274","z","8","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","1032"
"1006","2","test","275","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","586"
"1006","2","test","276","z","7","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","1","694"
"1006","2","test","277","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","558"
"1006","2","test","278","z","7","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","1","604"
"1006","2","test","279","z","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","0","736"
"1006","2","test","280","z","6","shape3.jpg","6","<none>","Andreina","You","1","Waru","2","1","716"
"1006","2","test","281","m","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","1","587"
"1006","2","test","282","m","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","1","736"
"1006","2","test","283","m","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","1","893"
"1006","2","test","284","m","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","1","812"
"1006","2","test","285","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","615"
"1006","2","test","286","m","4","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","0","818"
"1006","2","test","287","z","6","shape3.jpg","6","<none>","Andreina","You","1","Waru","2","1","796"
"1006","2","test","288","m","7","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","0","648"
"1006","2","test","289","z","7","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","1","785"
"1006","2","test","290","m","9","shape3.jpg","6","<none>","Andreina","You","1","Waru","2","0","1093"
"1006","2","test","291","z","4","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","1","1053"
"1006","2","test","292","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","716"
"1006","2","test","293","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","1155"
"1006","2","test","294","z","8","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","926"
"1006","2","test","295","m","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","1","933"
"1006","2","test","296","z","9","shape3.jpg","6","<none>","Andreina","You","1","Waru","2","1","953"
"1006","2","test","297","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","701"
"1006","2","test","298","z","5","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","589"
"1006","2","test","299","z","4","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","1","737"
"1006","2","test","300","m","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","1","1063"
"1006","2","test","301","z","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","0","593"
"1006","2","test","302","m","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","1","1133"
"1006","2","test","303","m","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","1","769"
"1006","2","test","304","m","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","1","566"
"1006","2","test","305","m","5","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","0","731"
"1006","2","test","306","m","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","1","665"
"1006","2","test","307","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","625"
"1006","2","test","308","m","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","1","739"
"1006","2","test","309","z","9","shape3.jpg","6","<none>","Andreina","You","1","Waru","2","1","858"
"1006","2","test","310","z","5","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","556"
"1006","2","test","311","m","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","1","792"
"1006","2","test","312","z","6","shape3.jpg","6","<none>","Andreina","You","1","Waru","2","1","709"
"1006","2","test","313","m","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","1","707"
"1006","2","test","314","z","8","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","722"
"1006","2","test","315","z","5","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","945"
"1006","2","test","316","z","5","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","599"
"1006","2","test","317","z","4","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","1","818"
"1006","2","test","318","z","7","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","1","955"
"1006","2","test","319","z","6","shape3.jpg","6","<none>","Andreina","You","1","Waru","2","1","777"
"1006","2","test","320","z","8","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","780"
"1006","2","test","321","z","4","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","1","690"
"1006","2","test","322","z","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","0","737"
"1006","2","test","323","z","7","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","1","942"
"1006","2","test","324","m","5","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","0","709"
"1006","2","test","325","z","7","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","1","804"
"1006","2","test","326","z","6","shape3.jpg","6","<none>","Andreina","You","1","Waru","2","1","822"
"1006","2","test","327","m","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","1","688"
"1006","2","test","328","m","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","1","672"
"1006","2","test","329","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","954"
"1006","2","test","330","z","8","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","765"
"1006","2","test","331","z","6","shape3.jpg","6","<none>","Andreina","You","1","Waru","2","1","906"
"1006","2","test","332","z","8","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","841"
"1006","2","test","333","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","787"
"1006","2","test","334","z","7","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","1","646"
"1006","2","test","335","z","4","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","1","640"
"1006","2","test","336","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","723"
"1006","2","test","337","z","8","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","584"
"1006","2","test","338","z","9","shape3.jpg","6","<none>","Andreina","You","1","Waru","2","1","653"
"1006","2","test","339","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","558"
"1006","2","test","340","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","493"
"1006","2","test","341","z","9","shape3.jpg","6","<none>","Andreina","You","1","Waru","2","1","508"
"1006","2","test","342","z","8","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","1093"
"1006","2","test","343","z","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","0","660"
"1006","2","test","344","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","739"
"1006","2","test","345","m","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","1","747"
"1006","2","test","346","m","5","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","0","472"
"1006","2","test","347","m","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","1","1129"
"1006","2","test","348","m","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","1","1095"
"1006","2","test","349","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","797"
"1006","2","test","350","z","4","shape1.jpg","6","<none>","Andreina","You","1","Waru","2","1","1281"
"1006","2","test","351","m","1","shape1.jpg","6","<none>","Andreina","You","1","Waru","1","1","712"
"1006","2","test","352","z","8","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","847"
"1006","2","test","353","m","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","1","705"
"1006","2","test","354","m","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","1","680"
"1006","2","test","355","z","9","shape3.jpg","6","<none>","Andreina","You","1","Waru","2","1","897"
"1006","2","test","356","z","5","shape2.jpg","6","<none>","Andreina","You","1","Waru","2","1","608"
"1006","2","test","357","m","2","shape2.jpg","6","<none>","Andreina","You","1","Waru","1","1","813"
"1006","2","test","358","z","6","shape3.jpg","6","<none>","Andreina","You","1","Waru","2","1","951"
"1006","2","test","359","z","6","shape3.jpg","6","<none>","Andreina","You","1","Waru","2","1","724"
"1006","2","test","360","m","3","shape3.jpg","6","<none>","Andreina","You","1","Waru","1","1","681"
"1007","1","test","1","z","3","shape3.jpg","1","You","Denis","<none>","2","Waru","1","1","856"
"1007","1","test","2","m","6","shape3.jpg","1","You","Denis","<none>","2","Waru","2","1","1113"
"1007","1","test","3","m","5","shape2.jpg","1","You","Denis","<none>","2","Waru","2","1","823"
"1007","1","test","4","z","2","shape2.jpg","1","You","Denis","<none>","2","Waru","1","1","1266"
"1007","1","test","5","z","8","shape2.jpg","1","You","Denis","<none>","2","Waru","2","0","761"
"1007","1","test","6","z","3","shape3.jpg","1","You","Denis","<none>","2","Waru","1","1","902"
"1007","1","test","7","z","1","shape1.jpg","1","You","Denis","<none>","2","Waru","1","1","646"
"1007","1","test","8","z","2","shape2.jpg","1","You","Denis","<none>","2","Waru","1","1","623"
"1007","1","test","9","z","3","shape3.jpg","1","You","Denis","<none>","2","Waru","1","1","657"
"1007","1","test","10","m","6","shape3.jpg","1","You","Denis","<none>","2","Waru","2","1","1124"
"1007","1","test","11","m","7","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","1153"
"1007","1","test","12","m","9","shape3.jpg","1","You","Denis","<none>","2","Waru","2","1","661"
"1007","1","test","13","m","7","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","741"
"1007","1","test","14","m","9","shape3.jpg","1","You","Denis","<none>","2","Waru","2","1","756"
"1007","1","test","15","z","2","shape2.jpg","1","You","Denis","<none>","2","Waru","1","1","1137"
"1007","1","test","16","z","1","shape1.jpg","1","You","Denis","<none>","2","Waru","1","1","845"
"1007","1","test","17","m","7","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","719"
"1007","1","test","18","z","2","shape2.jpg","1","You","Denis","<none>","2","Waru","1","1","950"
"1007","1","test","19","m","5","shape2.jpg","1","You","Denis","<none>","2","Waru","2","1","706"
"1007","1","test","20","z","7","shape1.jpg","1","You","Denis","<none>","2","Waru","2","0","793"
"1007","1","test","21","z","3","shape3.jpg","1","You","Denis","<none>","2","Waru","1","1","636"
"1007","1","test","22","z","2","shape2.jpg","1","You","Denis","<none>","2","Waru","1","1","726"
"1007","1","test","23","z","3","shape3.jpg","1","You","Denis","<none>","2","Waru","1","1","692"
"1007","1","test","24","m","8","shape2.jpg","1","You","Denis","<none>","2","Waru","2","1","590"
"1007","1","test","25","m","9","shape3.jpg","1","You","Denis","<none>","2","Waru","2","1","937"
"1007","1","test","26","m","4","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","823"
"1007","1","test","27","z","1","shape1.jpg","1","You","Denis","<none>","2","Waru","1","1","880"
"1007","1","test","28","z","3","shape3.jpg","1","You","Denis","<none>","2","Waru","1","1","1065"
"1007","1","test","29","m","9","shape3.jpg","1","You","Denis","<none>","2","Waru","2","1","737"
"1007","1","test","30","z","2","shape2.jpg","1","You","Denis","<none>","2","Waru","1","1","711"
"1007","1","test","31","m","5","shape2.jpg","1","You","Denis","<none>","2","Waru","2","1","744"
"1007","1","test","32","m","4","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","853"
"1007","1","test","33","m","8","shape2.jpg","1","You","Denis","<none>","2","Waru","2","1","709"
"1007","1","test","34","m","5","shape2.jpg","1","You","Denis","<none>","2","Waru","2","1","1149"
"1007","1","test","35","m","5","shape2.jpg","1","You","Denis","<none>","2","Waru","2","1","704"
"1007","1","test","36","m","9","shape3.jpg","1","You","Denis","<none>","2","Waru","2","1","896"
"1007","1","test","37","m","9","shape3.jpg","1","You","Denis","<none>","2","Waru","2","1","607"
"1007","1","test","38","m","9","shape3.jpg","1","You","Denis","<none>","2","Waru","2","1","834"
"1007","1","test","39","z","1","shape1.jpg","1","You","Denis","<none>","2","Waru","1","1","549"
"1007","1","test","40","m","7","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","866"
"1007","1","test","41","m","1","shape1.jpg","1","You","Denis","<none>","2","Waru","1","0","1057"
"1007","1","test","42","m","5","shape2.jpg","1","You","Denis","<none>","2","Waru","2","1","675"
"1007","1","test","43","z","1","shape1.jpg","1","You","Denis","<none>","2","Waru","1","1","498"
"1007","1","test","44","m","6","shape3.jpg","1","You","Denis","<none>","2","Waru","2","1","875"
"1007","1","test","45","z","1","shape1.jpg","1","You","Denis","<none>","2","Waru","1","1","634"
"1007","1","test","46","z","3","shape3.jpg","1","You","Denis","<none>","2","Waru","1","1","836"
"1007","1","test","47","m","4","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","623"
"1007","1","test","48","m","7","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","698"
"1007","1","test","49","m","3","shape3.jpg","1","You","Denis","<none>","2","Waru","1","0","1247"
"1007","1","test","50","z","3","shape3.jpg","1","You","Denis","<none>","2","Waru","1","1","434"
"1007","1","test","51","m","4","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","541"
"1007","1","test","52","z","6","shape3.jpg","1","You","Denis","<none>","2","Waru","2","0","706"
"1007","1","test","53","m","6","shape3.jpg","1","You","Denis","<none>","2","Waru","2","1","473"
"1007","1","test","54","m","6","shape3.jpg","1","You","Denis","<none>","2","Waru","2","1","1091"
"1007","1","test","55","m","4","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","985"
"1007","1","test","56","m","7","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","797"
"1007","1","test","57","m","3","shape3.jpg","1","You","Denis","<none>","2","Waru","1","0","1288"
"1007","1","test","58","z","3","shape3.jpg","1","You","Denis","<none>","2","Waru","1","1","440"
"1007","1","test","59","m","6","shape3.jpg","1","You","Denis","<none>","2","Waru","2","1","770"
"1007","1","test","60","z","2","shape2.jpg","1","You","Denis","<none>","2","Waru","1","1","989"
"1007","1","test","61","z","2","shape2.jpg","1","You","Denis","<none>","2","Waru","1","1","801"
"1007","1","test","62","z","3","shape3.jpg","1","You","Denis","<none>","2","Waru","1","1","684"
"1007","1","test","63","m","7","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","948"
"1007","1","test","64","m","7","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","849"
"1007","1","test","65","m","8","shape2.jpg","1","You","Denis","<none>","2","Waru","2","1","1290"
"1007","1","test","66","z","3","shape3.jpg","1","You","Denis","<none>","2","Waru","1","1","385"
"1007","1","test","67","m","8","shape2.jpg","1","You","Denis","<none>","2","Waru","2","1","597"
"1007","1","test","68","m","7","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","754"
"1007","1","test","69","z","3","shape3.jpg","1","You","Denis","<none>","2","Waru","1","1","726"
"1007","1","test","70","z","1","shape1.jpg","1","You","Denis","<none>","2","Waru","1","1","966"
"1007","1","test","71","z","3","shape3.jpg","1","You","Denis","<none>","2","Waru","1","1","713"
"1007","1","test","72","m","9","shape3.jpg","1","You","Denis","<none>","2","Waru","2","1","736"
"1007","1","test","73","z","3","shape3.jpg","1","You","Denis","<none>","2","Waru","1","1","678"
"1007","1","test","74","m","4","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","655"
"1007","1","test","75","m","9","shape3.jpg","1","You","Denis","<none>","2","Waru","2","1","721"
"1007","1","test","76","m","5","shape2.jpg","1","You","Denis","<none>","2","Waru","2","1","719"
"1007","1","test","77","m","8","shape2.jpg","1","You","Denis","<none>","2","Waru","2","1","716"
"1007","1","test","78","z","2","shape2.jpg","1","You","Denis","<none>","2","Waru","1","1","692"
"1007","1","test","79","m","4","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","755"
"1007","1","test","80","m","6","shape3.jpg","1","You","Denis","<none>","2","Waru","2","1","777"
"1007","1","test","81","m","7","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","653"
"1007","1","test","82","m","6","shape3.jpg","1","You","Denis","<none>","2","Waru","2","1","1030"
"1007","1","test","83","z","2","shape2.jpg","1","You","Denis","<none>","2","Waru","1","1","792"
"1007","1","test","84","m","8","shape2.jpg","1","You","Denis","<none>","2","Waru","2","1","724"
"1007","1","test","85","z","1","shape1.jpg","1","You","Denis","<none>","2","Waru","1","1","547"
"1007","1","test","86","z","2","shape2.jpg","1","You","Denis","<none>","2","Waru","1","1","569"
"1007","1","test","87","m","4","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","581"
"1007","1","test","88","z","3","shape3.jpg","1","You","Denis","<none>","2","Waru","1","1","875"
"1007","1","test","89","z","1","shape1.jpg","1","You","Denis","<none>","2","Waru","1","1","786"
"1007","1","test","90","m","6","shape3.jpg","1","You","Denis","<none>","2","Waru","2","1","878"
"1007","1","test","91","z","3","shape3.jpg","1","You","Denis","<none>","2","Waru","1","1","599"
"1007","1","test","92","m","8","shape2.jpg","1","You","Denis","<none>","2","Waru","2","1","649"
"1007","1","test","93","z","2","shape2.jpg","1","You","Denis","<none>","2","Waru","1","1","458"
"1007","1","test","94","m","7","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","613"
"1007","1","test","95","m","4","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","697"
"1007","1","test","96","z","2","shape2.jpg","1","You","Denis","<none>","2","Waru","1","1","511"
"1007","1","test","97","m","2","shape2.jpg","1","You","Denis","<none>","2","Waru","1","0","577"
"1007","1","test","98","m","4","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","742"
"1007","1","test","99","m","7","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","692"
"1007","1","test","100","z","1","shape1.jpg","1","You","Denis","<none>","2","Waru","1","1","724"
"1007","1","test","101","m","6","shape3.jpg","1","You","Denis","<none>","2","Waru","2","1","683"
"1007","1","test","102","m","9","shape3.jpg","1","You","Denis","<none>","2","Waru","2","1","738"
"1007","1","test","103","m","3","shape3.jpg","1","You","Denis","<none>","2","Waru","1","0","656"
"1007","1","test","104","m","4","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","674"
"1007","1","test","105","m","9","shape3.jpg","1","You","Denis","<none>","2","Waru","2","1","698"
"1007","1","test","106","z","6","shape3.jpg","1","You","Denis","<none>","2","Waru","2","0","729"
"1007","1","test","107","z","1","shape1.jpg","1","You","Denis","<none>","2","Waru","1","1","663"
"1007","1","test","108","m","3","shape3.jpg","1","You","Denis","<none>","2","Waru","1","0","809"
"1007","1","test","109","z","3","shape3.jpg","1","You","Denis","<none>","2","Waru","1","1","347"
"1007","1","test","110","m","4","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","579"
"1007","1","test","111","z","3","shape3.jpg","1","You","Denis","<none>","2","Waru","1","1","838"
"1007","1","test","112","z","3","shape3.jpg","1","You","Denis","<none>","2","Waru","1","1","682"
"1007","1","test","113","m","4","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","561"
"1007","1","test","114","m","4","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","808"
"1007","1","test","115","m","8","shape2.jpg","1","You","Denis","<none>","2","Waru","2","1","625"
"1007","1","test","116","m","4","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","557"
"1007","1","test","117","m","7","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","907"
"1007","1","test","118","z","2","shape2.jpg","1","You","Denis","<none>","2","Waru","1","1","586"
"1007","1","test","119","z","2","shape2.jpg","1","You","Denis","<none>","2","Waru","1","1","541"
"1007","1","test","120","m","3","shape3.jpg","1","You","Denis","<none>","2","Waru","1","0","747"
"1007","1","test","121","x","3","shape3.jpg","1","You","Denis","<none>","2","Waru","1","0","1500"
"1007","1","test","122","m","7","shape1.jpg","1","You","Denis","<none>","2","Waru","2","1","1308"
"1007","1","test","123","m","6","shape3.jpg","1","You","Denis","<none>","2","Waru","2","1","913"
"1007","1","test","124","z","2","shape2.jpg","1","You","Denis","<none>","2","Waru","1","1","890"
"1007","1","test","125","z","1","shape1.jpg","1","You","Denis","<none>","2","Waru","1","1","737"
"1007","1","test","126","m","6","shape3.jpg","1","You","Denis","<none>","2","Waru","2","1","639"
