"Subject_ID","Exp_id","Age","Gender","Handedness","Ethnicity","Employment_Status","Country","First_Language","Education"
"2816","Navon_2021_psyarxiv_Exp4","21","female","right","/","/","/","Hebrew","/"
"6407","Navon_2021_psyarxiv_Exp4","26","female","right","/","/","/","Hebrew","/"
"6408","Navon_2021_psyarxiv_Exp4","24","female","right","/","/","/","Hebrew","/"
"6503","Navon_2021_psyarxiv_Exp4","30","female","right","/","/","/","Hebrew","/"
"6602","Navon_2021_psyarxiv_Exp4","24","female","right","/","/","/","Hebrew","/"
"6606","Navon_2021_psyarxiv_Exp4","33","female","right","/","/","/","Hebrew","/"
"6613","Navon_2021_psyarxiv_Exp4","33","female","right","/","/","/","Hebrew","/"
"6616","Navon_2021_psyarxiv_Exp4","28","female","right","/","/","/","Hebrew","/"
"8208","Navon_2021_psyarxiv_Exp4","21","female","right","/","/","/","Hebrew","/"
"8211","Navon_2021_psyarxiv_Exp4","22","female","right","/","/","/","Hebrew","/"
"8402","Navon_2021_psyarxiv_Exp4","28","female","right","/","/","/","Hebrew","/"
"8408","Navon_2021_psyarxiv_Exp4","20","female","right","/","/","/","Hebrew","/"
"8413","Navon_2021_psyarxiv_Exp4","25","female","right","/","/","/","Hebrew","/"
"8502","Navon_2021_psyarxiv_Exp4","21","female","right","/","/","/","Hebrew","/"
"8507","Navon_2021_psyarxiv_Exp4","20","female","right","/","/","/","Hebrew","/"
"8514","Navon_2021_psyarxiv_Exp4","25","female","right","/","/","/","Hebrew","/"
"8801","Navon_2021_psyarxiv_Exp4","22","female","right","/","/","/","Hebrew","/"
"8803","Navon_2021_psyarxiv_Exp4","24","female","right","/","/","/","Hebrew","/"
"6403","Navon_2021_psyarxiv_Exp4","29","male","right","/","/","/","Hebrew","/"
"6501","Navon_2021_psyarxiv_Exp4","24","male","right","/","/","/","Hebrew","/"
"6505","Navon_2021_psyarxiv_Exp4","29","male","right","/","/","/","Hebrew","/"
"66022","Navon_2021_psyarxiv_Exp4","34","male","left","/","/","/","Hebrew","/"
"66062","Navon_2021_psyarxiv_Exp4","34","male","right","/","/","/","Hebrew","/"
"6608","Navon_2021_psyarxiv_Exp4","31","male","right","/","/","/","Hebrew","/"
"8220","Navon_2021_psyarxiv_Exp4","30","male","right","/","/","/","Hebrew","/"
"8602","Navon_2021_psyarxiv_Exp4","27","male","right","/","/","/","Hebrew","/"
"8617","Navon_2021_psyarxiv_Exp4","25","male","right","/","/","/","Hebrew","/"
