prolific,build,computer.platform,date,time,subject,group,SubGender,SubAge,SubEthnicity,SubHand,FriendYear,FriendFamiliar,FriendMeetfreq,FriendMeetTime,Con_match,Cue,Con_shape,Con_label,Con_emotion,Stim_Content,tasktype,nblock,TrialID,response,latency,correct,cres
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,neutral,,happy.tif,3.tif,SAT,2,21,47,901,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,neutral,,sad.tif,3.tif,SAT,2,22,0,1500,0,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,sad,,sad.tif,1.tif,SAT,2,23,48,860,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,neutral,,neutral.tif,3.tif,SAT,2,24,48,671,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,neutral,,neutral.tif,3.tif,SAT,2,25,48,614,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,2,26,48,869,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,sad,,sad.tif,1.tif,SAT,2,27,48,724,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,2,28,47,849,0,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,2,29,48,741,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,2,30,48,628,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,2,31,48,605,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,sad,,neutral.tif,1.tif,SAT,2,32,47,982,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,sad,,happy.tif,1.tif,SAT,2,33,47,697,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,neutral,,neutral.tif,3.tif,SAT,2,34,48,636,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,sad,,sad.tif,1.tif,SAT,2,35,48,1300,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,neutral,,sad.tif,3.tif,SAT,2,36,47,756,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,neutral,,sad.tif,3.tif,SAT,2,37,47,890,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,sad,,happy.tif,1.tif,SAT,2,38,48,846,0,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,sad,,happy.tif,1.tif,SAT,2,39,47,983,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,2,40,48,770,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,neutral,,neutral.tif,3.tif,SAT,2,41,48,755,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,sad,,sad.tif,1.tif,SAT,2,42,48,821,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,2,43,48,925,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,neutral,,sad.tif,3.tif,SAT,2,44,47,923,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,2,45,48,727,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,sad,,sad.tif,1.tif,SAT,2,46,48,806,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,sad,,sad.tif,1.tif,SAT,2,47,48,587,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,2,48,48,697,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,neutral,,neutral.tif,3.tif,SAT,2,49,48,747,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,neutral,,happy.tif,3.tif,SAT,2,50,48,774,0,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,neutral,,sad.tif,3.tif,SAT,2,51,47,1115,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,neutral,,neutral.tif,3.tif,SAT,2,52,48,1287,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,2,53,48,897,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,sad,,sad.tif,1.tif,SAT,2,54,48,1189,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,2,55,48,724,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,neutral,,neutral.tif,3.tif,SAT,2,56,48,849,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,sad,,neutral.tif,1.tif,SAT,2,57,47,894,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,sad,,sad.tif,1.tif,SAT,2,58,48,848,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,neutral,,neutral.tif,3.tif,SAT,2,59,48,591,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,happy,,neutral.tif,2.tif,SAT,2,60,48,985,0,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,sad,,happy.tif,1.tif,SAT,2,61,47,952,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,neutral,,happy.tif,3.tif,SAT,2,62,48,1317,0,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,happy,,sad.tif,2.tif,SAT,2,63,0,1500,0,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,sad,,happy.tif,1.tif,SAT,2,64,47,752,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,happy,,sad.tif,2.tif,SAT,2,65,47,913,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,sad,,neutral.tif,1.tif,SAT,2,66,47,908,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,happy,,neutral.tif,2.tif,SAT,2,67,47,1064,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,neutral,,neutral.tif,3.tif,SAT,2,68,48,681,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,neutral,,neutral.tif,3.tif,SAT,2,69,48,655,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,neutral,,sad.tif,3.tif,SAT,2,70,47,657,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,happy,,sad.tif,2.tif,SAT,2,71,47,1092,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,neutral,,neutral.tif,3.tif,SAT,2,72,48,731,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,sad,,neutral.tif,1.tif,SAT,3,1,47,749,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,3,2,48,649,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,sad,,happy.tif,1.tif,SAT,3,3,47,622,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,sad,,sad.tif,1.tif,SAT,3,4,48,1112,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,neutral,,happy.tif,3.tif,SAT,3,5,48,634,0,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,neutral,,sad.tif,3.tif,SAT,3,6,47,1036,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,sad,,happy.tif,1.tif,SAT,3,7,47,753,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,sad,,neutral.tif,1.tif,SAT,3,8,47,758,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,3,9,48,727,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,neutral,,sad.tif,3.tif,SAT,3,10,47,785,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,sad,,happy.tif,1.tif,SAT,3,11,47,802,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,happy,,sad.tif,2.tif,SAT,3,12,47,1095,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,neutral,,happy.tif,3.tif,SAT,3,13,47,686,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,sad,,happy.tif,1.tif,SAT,3,14,48,651,0,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,happy,,neutral.tif,2.tif,SAT,3,15,47,963,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,neutral,,neutral.tif,3.tif,SAT,3,16,48,817,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,sad,,neutral.tif,1.tif,SAT,3,17,47,1132,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,neutral,,happy.tif,3.tif,SAT,3,18,47,974,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,sad,,neutral.tif,1.tif,SAT,3,19,47,679,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,happy,,sad.tif,2.tif,SAT,3,20,47,801,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,sad,,happy.tif,1.tif,SAT,3,21,47,628,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,neutral,,sad.tif,3.tif,SAT,3,22,47,798,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,sad,,neutral.tif,1.tif,SAT,3,23,47,599,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,neutral,,sad.tif,3.tif,SAT,3,24,47,685,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,neutral,,neutral.tif,3.tif,SAT,3,25,48,715,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,3,26,48,678,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,3,27,48,771,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,sad,,sad.tif,1.tif,SAT,3,28,48,659,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,happy,,sad.tif,2.tif,SAT,3,29,47,736,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,neutral,,neutral.tif,3.tif,SAT,3,30,48,703,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,neutral,,sad.tif,3.tif,SAT,3,31,47,742,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,neutral,,neutral.tif,3.tif,SAT,3,32,48,716,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,happy,,sad.tif,2.tif,SAT,3,33,47,765,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,3,34,48,878,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,3,35,48,681,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,neutral,,happy.tif,3.tif,SAT,3,36,47,618,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,neutral,,neutral.tif,3.tif,SAT,3,37,48,813,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,neutral,,happy.tif,3.tif,SAT,3,38,47,938,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,3,39,48,753,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,sad,,sad.tif,1.tif,SAT,3,40,48,1021,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,happy,,neutral.tif,2.tif,SAT,3,41,47,1027,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,3,42,48,1220,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,neutral,,happy.tif,3.tif,SAT,3,43,47,855,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,sad,,sad.tif,1.tif,SAT,3,44,48,861,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,sad,,sad.tif,1.tif,SAT,3,45,48,614,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,happy,,sad.tif,2.tif,SAT,3,46,47,756,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,sad,,sad.tif,1.tif,SAT,3,47,48,687,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,sad,,happy.tif,1.tif,SAT,3,48,47,1140,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,sad,,sad.tif,1.tif,SAT,3,49,48,1285,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,neutral,,neutral.tif,3.tif,SAT,3,50,48,747,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,happy,,neutral.tif,2.tif,SAT,3,51,47,875,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,neutral,,neutral.tif,3.tif,SAT,3,52,48,944,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,neutral,,neutral.tif,3.tif,SAT,3,53,48,656,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,happy,,neutral.tif,2.tif,SAT,3,54,47,708,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,neutral,,sad.tif,3.tif,SAT,3,55,47,1124,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,sad,,sad.tif,1.tif,SAT,3,56,48,727,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,sad,,sad.tif,1.tif,SAT,3,57,48,677,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,happy,,neutral.tif,2.tif,SAT,3,58,47,999,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,neutral,,neutral.tif,3.tif,SAT,3,59,48,658,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,neutral,,neutral.tif,3.tif,SAT,3,60,48,544,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,neutral,,neutral.tif,3.tif,SAT,3,61,48,590,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,happy,,neutral.tif,2.tif,SAT,3,62,47,642,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,sad,,sad.tif,1.tif,SAT,3,63,48,644,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,3,64,48,774,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,sad,,neutral.tif,1.tif,SAT,3,65,47,696,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,sad,,sad.tif,1.tif,SAT,3,66,48,898,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,3,67,48,597,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,neutral,,neutral.tif,3.tif,SAT,3,68,48,761,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,3,69,48,755,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,sad,,sad.tif,1.tif,SAT,3,70,48,705,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,3,71,48,720,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,happy,,sad.tif,2.tif,SAT,3,72,47,670,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,4,1,48,1097,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,happy,,neutral.tif,2.tif,SAT,4,2,47,882,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,sad,,sad.tif,1.tif,SAT,4,3,48,643,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,sad,,happy.tif,1.tif,SAT,4,4,47,794,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,neutral,,neutral.tif,3.tif,SAT,4,5,48,687,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,4,6,47,700,0,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,neutral,,neutral.tif,3.tif,SAT,4,7,48,623,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,neutral,,neutral.tif,3.tif,SAT,4,8,48,665,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,happy,,sad.tif,2.tif,SAT,4,9,47,949,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,4,10,48,642,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,neutral,,neutral.tif,3.tif,SAT,4,11,48,856,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,neutral,,happy.tif,3.tif,SAT,4,12,48,646,0,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,sad,,neutral.tif,1.tif,SAT,4,13,47,1063,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,neutral,,happy.tif,3.tif,SAT,4,14,47,1037,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,sad,,neutral.tif,1.tif,SAT,4,15,0,1500,0,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,sad,,neutral.tif,1.tif,SAT,4,16,47,865,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,sad,,neutral.tif,1.tif,SAT,4,17,47,778,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,happy,,sad.tif,2.tif,SAT,4,18,47,701,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,sad,,sad.tif,1.tif,SAT,4,19,47,622,0,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,happy,,neutral.tif,2.tif,SAT,4,20,47,853,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,4,21,48,724,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,sad,,neutral.tif,1.tif,SAT,4,22,47,1073,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,neutral,,happy.tif,3.tif,SAT,4,23,48,702,0,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,4,24,48,643,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,neutral,,neutral.tif,3.tif,SAT,4,25,48,724,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,happy,,sad.tif,2.tif,SAT,4,26,47,1059,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,neutral,,sad.tif,3.tif,SAT,4,27,47,931,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,4,28,48,652,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,4,29,48,691,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,4,30,48,588,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,sad,,sad.tif,1.tif,SAT,4,31,48,791,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,neutral,,sad.tif,3.tif,SAT,4,32,47,683,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,sad,,sad.tif,1.tif,SAT,4,33,48,696,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,neutral,,sad.tif,3.tif,SAT,4,34,47,615,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,sad,,happy.tif,1.tif,SAT,4,35,47,1004,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,4,36,48,825,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,neutral,,happy.tif,3.tif,SAT,4,37,47,678,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,sad,,neutral.tif,1.tif,SAT,4,38,47,849,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,neutral,,happy.tif,3.tif,SAT,4,39,47,823,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,self,sad,,happy.tif,1.tif,SAT,4,40,47,753,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,sad,,sad.tif,1.tif,SAT,4,41,48,996,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,sad,,sad.tif,1.tif,SAT,4,42,48,602,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,neutral,,sad.tif,3.tif,SAT,4,43,47,781,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,sad,,happy.tif,1.tif,SAT,4,44,47,1167,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,4,45,48,1073,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,happy,,neutral.tif,2.tif,SAT,4,46,47,1177,1,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,sad,,happy.tif,1.tif,SAT,4,47,48,923,0,v
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,stranger,neutral,,neutral.tif,3.tif,SAT,4,48,48,932,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,match,self,neutral,,neutral.tif,3.tif,SAT,4,49,48,668,1,b
,6.2.2,win,2020-11-03,22:02:01,18461,1,Female,22,6,Right,,,,,unmatch,stranger,happy,,neutral.tif,2.tif,SAT,4,50,47,702,1,v
