SampleSize,Mean_d,CI_lower,CI_upper,Identity
10,0.007092792307367608,-0.12912049665675834,0.1682287716934563,Shape
20,0.005777522397034059,-0.0986843577178518,0.11368609797578576,Shape
30,0.009271233425198554,-0.07792093906187592,0.09780542598135979,Shape
40,0.005960215291218125,-0.06742379341219691,0.07622380006009927,Shape
50,0.007316721627406083,-0.05530606280135857,0.07261035804836165,Shape
60,0.008333626191829058,-0.0546798831208238,0.06635132235351426,Shape
70,0.0045213635703292895,-0.05110920751075267,0.06529582139053831,Shape
80,0.00619000970747591,-0.04460450621588641,0.05706982387376042,Shape
90,0.005797678575052123,-0.044781361530985754,0.05603763696858939,Shape
100,0.006440116216476868,-0.04166845439505353,0.05102281432143976,Shape
110,0.007992871636637582,-0.03279358429505797,0.05320188403530248,Shape
120,0.005397059006538576,-0.03949151891035433,0.0541743332849206,Shape
130,0.0067912862349007895,-0.03284030744454235,0.04511725658654105,Shape
140,0.006908308921898939,-0.02946688416254221,0.04666269641155607,Shape
150,0.006991151536281568,-0.031197069734835433,0.04596543145928295,Shape
160,0.006521252066781962,-0.030915044916566277,0.039706770656498906,Shape
170,0.006093300905135345,-0.029364178894935283,0.043371800273273364,Shape
180,0.006034261041431514,-0.030803860196979314,0.046397796450748756,Shape
190,0.005765764262756336,-0.030614162232795793,0.03730551448609841,Shape
200,0.006111148376915927,-0.02812491951221598,0.04031769769281787,Shape
210,0.007874833796183613,-0.02463792672429891,0.04186689633033786,Shape
220,0.006610955299239704,-0.026182250468716486,0.039624167811993016,Shape
230,0.008010930184749255,-0.021422600382256563,0.0413953906979658,Shape
240,0.005226856918157251,-0.022807905884586383,0.03675726820526829,Shape
250,0.006249091876970686,-0.021042505810349676,0.03680396233547884,Shape
260,0.005363343902549216,-0.02509983752997773,0.0362970883771177,Shape
270,0.007253367277651705,-0.01799824139499201,0.03290720512839715,Shape
280,0.007970630492964915,-0.02246074198057702,0.035569456760634735,Shape
290,0.005767993927924592,-0.02052457244922658,0.0314191021042622,Shape
300,0.007178363384200685,-0.019827089404054397,0.03097795862395955,Shape
310,0.0072531059845308814,-0.021126267060559856,0.03447234624239924,Shape
320,0.007342971331682076,-0.018732169800553426,0.03343982418847937,Shape
330,0.006417182516612312,-0.01920601628448118,0.0363615074814549,Shape
340,0.007149070360559732,-0.016958250358055923,0.030371958627191747,Shape
350,0.006454724033967546,-0.01809604959604317,0.03054860176679572,Shape
360,0.005686078060963293,-0.01947159215187636,0.03251432269407569,Shape
370,0.006301645691864263,-0.01829475551704819,0.03165601568006441,Shape
380,0.0063701494137697375,-0.01905946271666339,0.03064405620076589,Shape
390,0.005894711698862436,-0.017977735928120738,0.029287035470500915,Shape
400,0.006764555499670382,-0.015658745554155813,0.02836788508447177,Shape
410,0.007062126724294723,-0.01759752390069003,0.029081385366760366,Shape
420,0.007200791777822646,-0.016495310596679427,0.032008271898352314,Shape
430,0.0062007820928974685,-0.014609891849379641,0.02973819857225474,Shape
440,0.00809704197190282,-0.013782803401930499,0.03119308996299787,Shape
450,0.007397415329186397,-0.014687869324029369,0.0293530424130464,Shape
460,0.006618935383845958,-0.01440825571627452,0.027244727449582,Shape
470,0.006392634814895532,-0.013889860909615793,0.027909759038322046,Shape
480,0.007311720468388206,-0.014695112767529704,0.030385046133991424,Shape
490,0.005985839354719979,-0.016058082759639956,0.026688815867284773,Shape
