SampleSize,Mean_d,CI_lower,CI_upper,Identity
10,0.06959286706109227,-0.15350899749377228,0.3089651495201727,Shape
20,0.0735444043547945,-0.08820854964723268,0.24280655635586199,Shape
30,0.07157432569824436,-0.06721364180823237,0.2072343189694941,Shape
40,0.07232576096272479,-0.03506593564286031,0.18693380643729665,Shape
50,0.0804945962935983,-0.01709095457941833,0.19085714786866087,Shape
60,0.07389922177262051,-0.02183148496260913,0.1713587451950158,Shape
70,0.07066154141084442,-0.02496938560605988,0.15722281804892566,Shape
80,0.0762555128206572,-0.01382941837121251,0.16239368019316572,Shape
90,0.07209511398877158,-0.007695991936618358,0.15822204373025406,Shape
100,0.07635475435301395,0.0008740172055434674,0.15330821378914303,Shape
110,0.07495546935761925,0.006961706555926552,0.14488924893088875,Shape
120,0.07256457878437021,0.011436789178726158,0.1396452151614999,Shape
130,0.07505090652397274,0.009177669505049824,0.14861414065605014,Shape
140,0.07525401367616572,0.012702071229264854,0.14410039927121698,Shape
150,0.07646011615437279,0.017058985374016386,0.13690515777032491,Shape
160,0.07357080004815825,0.013160840426062373,0.14287647445882426,Shape
170,0.07643999887128176,0.015051690551199905,0.13431638911591884,Shape
180,0.0751625637840015,0.015812466747908278,0.1317950359140582,Shape
190,0.07723175744463658,0.021799677034658366,0.1336176099888304,Shape
200,0.07368616718673973,0.02399790822184037,0.12509923617309737,Shape
210,0.07488268501921942,0.026539882856047626,0.12675513013270884,Shape
220,0.07422469222341987,0.0244121336719402,0.1259875219662511,Shape
230,0.07417839794897714,0.020999921154987534,0.1225677966413363,Shape
240,0.07465651855355998,0.02966727303472019,0.11781061524427082,Shape
250,0.07430632731545186,0.028841023526996204,0.12441932840089653,Shape
260,0.07529539130549011,0.02626961059843396,0.12757431885201684,Shape
270,0.07356647302274666,0.026771657630462978,0.11889543298146941,Shape
280,0.07506037084561305,0.03149142394739479,0.1196312865252085,Shape
290,0.07571112818698063,0.03457679755007247,0.12386060253858568,Shape
300,0.07537580682371305,0.034989012406770444,0.12089025797625762,Shape
310,0.07427763426140019,0.03530404834738087,0.1175187380960672,Shape
320,0.07355339245721199,0.03302001417941682,0.11701069042212182,Shape
330,0.07261336965041403,0.033086251761338586,0.11228860245391152,Shape
340,0.0723365930442309,0.03121142545202543,0.11054553499897044,Shape
350,0.07563441229538487,0.03555682645200586,0.11894805467712945,Shape
360,0.0738054199557088,0.02811724608061485,0.11436795030235876,Shape
370,0.07460928921091912,0.0357459576689323,0.11221502996019762,Shape
380,0.0745306749788962,0.03360571965572651,0.11252230613128167,Shape
390,0.0748701944528424,0.037775172506365924,0.10996689986996158,Shape
400,0.07435216461032848,0.034877315354532146,0.11725862755164516,Shape
410,0.07491357916054545,0.03402281144850036,0.11289262529733594,Shape
420,0.07340899487642362,0.03731707466858121,0.11006271070712172,Shape
430,0.07429723497294682,0.03816660068210579,0.11145264159998367,Shape
440,0.0733223461242834,0.03698306984771583,0.10921800766457448,Shape
450,0.07508207122222058,0.040924380452536054,0.10533068662469945,Shape
460,0.07468474050700283,0.040082562060823265,0.11276362448605476,Shape
470,0.07485776657154071,0.04105205271264024,0.10898611300380032,Shape
480,0.07525523404628534,0.04291784563571346,0.10822679852444826,Shape
490,0.07420308523785525,0.04074597384478699,0.10848298914902722,Shape
500,0.07394560332975243,0.038709968981675565,0.11330768797392046,Shape
510,0.07426952250567706,0.04436596365730058,0.10688261736122845,Shape
520,0.07490543317625974,0.04278376687397403,0.11022378255481331,Shape
530,0.07260734848343108,0.03844466461220154,0.10666489917458805,Shape
540,0.07414515875018671,0.040939393818756165,0.10646052293121659,Shape
550,0.07408648610928072,0.04362165264166544,0.10450186851461893,Shape
560,0.07509127779936099,0.0455498262918581,0.1066407995969824,Shape
570,0.07432563620024171,0.04240652872883255,0.10636831789614157,Shape
580,0.07446127174922262,0.043106597241632225,0.10575478884632156,Shape
590,0.07476955361301774,0.046192009945760316,0.10534059799855416,Shape
600,0.07434868343414883,0.04401101913494209,0.10429666445855207,Shape
610,0.0753524812447357,0.044419525745971,0.10508334933650526,Shape
620,0.07421539269506801,0.044870321478568495,0.1025409071497312,Shape
630,0.07458325584122318,0.04614655148307841,0.10467111360722896,Shape
640,0.074074936468111,0.04233298558224121,0.10556773992889772,Shape
650,0.07450026572121035,0.04759388785313258,0.10535127840112725,Shape
660,0.07444613153295365,0.046813224476458304,0.1022760021900949,Shape
670,0.07528228717684433,0.04882644784533583,0.10139205768156463,Shape
680,0.07436314278893671,0.046906781567837154,0.10257185111710483,Shape
690,0.07391347943931513,0.04676881310607049,0.10427019577672669,Shape
700,0.07579129524507579,0.050571416071251915,0.10300359232798602,Shape
710,0.07417846209369892,0.04653239929123858,0.1002390670046002,Shape
720,0.0748655006640208,0.046972579994134206,0.10515334566790967,Shape
730,0.07503038387201708,0.04505641783924822,0.1027390498834786,Shape
740,0.07383142369383802,0.047347997570275545,0.10411349634611038,Shape
750,0.07453317788909437,0.048582789005332534,0.10445035012586124,Shape
760,0.07512073505512268,0.049395040674389455,0.10260470050754303,Shape
770,0.07439919954416416,0.04506627398485357,0.10171466258744162,Shape
780,0.07384239713015998,0.04404698720855339,0.09864634454014576,Shape
790,0.0742066253695257,0.047693115510402735,0.09919028920160322,Shape
792,0.073277100323039,0.04690686887163562,0.09860523235688382,Shape
10,0.2745730582255955,0.03447431826639962,0.5226072364131608,Label
20,0.2766456546242137,0.10693341434062399,0.45365352485667804,Label
30,0.2800018854027254,0.12711736684878785,0.42599362483068504,Label
40,0.27493557027351284,0.15780373921277985,0.40326878710944464,Label
50,0.2806490913244478,0.17255646530789434,0.38482102694583653,Label
60,0.272863478520178,0.17549433914861148,0.37721524615350704,Label
70,0.27835725951400747,0.183080705012992,0.37853849038396703,Label
80,0.2802641110533774,0.195873477042178,0.3781451171327834,Label
90,0.27676570167309866,0.1915808850556687,0.35694307881165366,Label
100,0.2801287182764341,0.20339978261872563,0.35777241029849816,Label
110,0.27960509304863296,0.20514109931797234,0.35732141327930483,Label
120,0.27655882559988243,0.20179857997492662,0.351430491384769,Label
130,0.2792941420587538,0.2071980843476421,0.35949683390671977,Label
140,0.2788468200967386,0.21325156590245267,0.34547609162301723,Label
150,0.2773087617652694,0.21880044556251638,0.3435904351308361,Label
160,0.27769118529244063,0.21388030964704907,0.34026918681807666,Label
170,0.2766212083099625,0.2200707126950391,0.34123836698183396,Label
180,0.2767553828943529,0.22089037001303002,0.3332180678766234,Label
190,0.27911966065838123,0.22536383635678012,0.3412180736824445,Label
200,0.2787738135862836,0.21746576965630468,0.33379611193954545,Label
210,0.2761611823753349,0.2221459508222666,0.32724313716756087,Label
220,0.2769234678485322,0.2255912063074306,0.3273643857556826,Label
230,0.27858068604181285,0.23143007155395262,0.32890235090495334,Label
240,0.27729604646786327,0.22695814996834163,0.3295575710254459,Label
250,0.27637260664694563,0.22713343544014078,0.33322819623931643,Label
260,0.27562363924414623,0.22198553781244657,0.32991912810360247,Label
270,0.2775237485787364,0.22826605397926306,0.3240472551652577,Label
280,0.2766343324872404,0.22981253285723682,0.3267320973444867,Label
290,0.27926305642544036,0.23316587057124097,0.3276634943092753,Label
300,0.2789955858188581,0.23240888128365836,0.3271371139464309,Label
310,0.2752177779200778,0.2286175132993507,0.3253189965429015,Label
320,0.2763763657945314,0.23347783641929842,0.32337123864689404,Label
330,0.2782536917563882,0.2350303099296789,0.3230606505495018,Label
340,0.2780061404205984,0.2383242838677185,0.3245624846272593,Label
350,0.279057235923548,0.23685844267588718,0.3247538469034974,Label
360,0.278402601258508,0.23152129337173166,0.3225296650669105,Label
370,0.2788884295959969,0.2411958423807001,0.3225629521716782,Label
380,0.2781148276276222,0.24046047893704786,0.31894801340817874,Label
390,0.2781858323016149,0.2378541499393163,0.3223439047835014,Label
400,0.27579822972935764,0.23554311634390546,0.3165253325528969,Label
410,0.2765344504220683,0.23668518722415646,0.314446889708559,Label
420,0.27661426833876535,0.2396898690607235,0.31912541031507563,Label
430,0.27751154047602017,0.2374594477918722,0.31301511354515843,Label
440,0.2784702448179344,0.24014056209989978,0.31514870941149536,Label
450,0.27671857605485045,0.23552009520134629,0.31811379299497916,Label
460,0.27741893777198995,0.2412629362387631,0.3100567002430114,Label
470,0.2794518710610631,0.2423621659963099,0.31725903712769693,Label
480,0.27674496472202054,0.23989849656941153,0.3129880156764203,Label
490,0.2787373842691612,0.2461540791327789,0.3115244848512834,Label
500,0.2781528923911816,0.2432386057975381,0.3109496977539417,Label
510,0.2778358143570357,0.2386977512749097,0.3138215712033346,Label
520,0.2800047597562362,0.2432239196522288,0.31676404551190385,Label
530,0.2782249029608723,0.2442916711354544,0.3132788016993786,Label
540,0.2769185128753454,0.24056561576251276,0.3150917667864247,Label
550,0.276655091613845,0.237725297874991,0.3120524166398102,Label
560,0.27858483948005697,0.2449027591655675,0.3103146130461455,Label
570,0.27820817276050525,0.24689682067303811,0.3119065783527238,Label
580,0.27650643977187633,0.24409546264432103,0.30950900324270314,Label
