SampleSize,Mean_d,CI_lower,CI_upper,Identity
10,0.0844403782937309,-0.15391643424559615,0.314968863011902,Shape
20,0.07609360005906808,-0.08748030142709645,0.23361054116605032,Shape
30,0.07557435748252767,-0.05505613574681355,0.22769476526883137,Shape
40,0.07127420185090363,-0.050624271005647224,0.1998052935623277,Shape
50,0.07543192591530863,-0.03430354323327185,0.18290356636249028,Shape
60,0.07299613187281995,-0.017576853868981654,0.1631038496202598,Shape
70,0.07604610749588789,-0.008883128044471838,0.1648916196634169,Shape
80,0.07106477834581709,-0.017174165314351144,0.15400479626483152,Shape
90,0.07564354146354223,-0.008437523330711419,0.15852450962740425,Shape
100,0.07453544031212465,-0.0012767404614996698,0.14821597982205595,Shape
110,0.0780305062992224,0.0013617781420389493,0.15768216789788705,Shape
120,0.07449890025693995,0.002595212993337446,0.14375991218601694,Shape
130,0.07216996195316855,0.007164721468926566,0.14020919327967238,Shape
140,0.0746709113608604,0.008568845697883617,0.13897195097594509,Shape
150,0.07729673838229796,0.021841350784262605,0.13572407351323632,Shape
160,0.07494586647738631,0.01791233465829029,0.13111114436086455,Shape
170,0.07408215849770482,0.01477489343569012,0.1338947763029752,Shape
180,0.07372974228111633,0.017223516176196753,0.1320265628754103,Shape
190,0.07395219566343594,0.01801450333689663,0.1218960099012381,Shape
200,0.07439441651234538,0.01991966481640849,0.12433790763922865,Shape
210,0.07510405553297429,0.02679087334827561,0.12398616431257177,Shape
220,0.07442267202684451,0.02763616878034479,0.12222530838005415,Shape
230,0.07539304311037161,0.029765855899476203,0.12567916437024376,Shape
240,0.07411246269604786,0.028758605404841545,0.1235094475162166,Shape
250,0.07575470446967629,0.029072114829349197,0.12295228334530656,Shape
260,0.07397540354556824,0.029006637600488994,0.1233135284041464,Shape
270,0.07358134359630182,0.02589926785000994,0.11741209046413173,Shape
280,0.07473319407498571,0.028419255038721145,0.11661007784203452,Shape
290,0.07413715732209998,0.0349147071176455,0.11332653955999125,Shape
300,0.07350963357514831,0.029410243679036087,0.11834065802221809,Shape
310,0.07317840346392755,0.030302073353442417,0.11379778987491136,Shape
320,0.07379730647923224,0.032518161150000384,0.11570046726846168,Shape
330,0.07360364577934707,0.034351775354542084,0.11605229001463219,Shape
340,0.07383943720857139,0.032591888898645616,0.11408677616899052,Shape
350,0.07450042155150603,0.04095083606922913,0.11290086783583153,Shape
360,0.0721868110400337,0.03203652042734463,0.10877961728281299,Shape
370,0.07252937860968603,0.03432903115041147,0.11004655339490557,Shape
380,0.073429215576958,0.03456160483159871,0.11207063850665852,Shape
390,0.07344625312112334,0.0361927665304324,0.11085702528681285,Shape
400,0.07458292131577116,0.03575322337825277,0.11196607551583308,Shape
410,0.07351335312355195,0.042075288739706625,0.10809955261368173,Shape
420,0.07325958791163378,0.03652126365507971,0.11023153361206843,Shape
430,0.07280519575795284,0.03524794152459332,0.1074132205252853,Shape
440,0.07383190301036871,0.037839812302670334,0.11195296514522395,Shape
450,0.07384395104276828,0.03835792153195684,0.11033154023578869,Shape
460,0.07401232692318088,0.03807051983953445,0.11047161457467355,Shape
470,0.0751534346337907,0.040403617230503605,0.11136090704481301,Shape
480,0.07434852401743683,0.0438372719190289,0.10618450721188989,Shape
490,0.07342363919442184,0.04126941299923234,0.10342146872532788,Shape
500,0.0735758573782272,0.04169190891208108,0.10615134658015757,Shape
510,0.07484635044500661,0.04088259786233234,0.10755952341520614,Shape
520,0.07530960734523105,0.04283263217771318,0.1082510337946854,Shape
530,0.07273362318965984,0.0394986332902873,0.10402044852096239,Shape
540,0.0734552792631248,0.04364411468788537,0.10255165818826699,Shape
550,0.07426790710542852,0.04140497794201386,0.10542322878129286,Shape
560,0.07360597791829282,0.03983959319466942,0.1082021871631116,Shape
570,0.07435992228254838,0.0443858251663596,0.10710905598291794,Shape
580,0.07417266924700502,0.042834146772391175,0.10662505528659937,Shape
590,0.07338309440424817,0.0443243100153439,0.10300980770609353,Shape
