SampleSize,Mean_d,CI_lower,CI_upper,Identity
10,0.007928364948557207,-0.1928223452025766,0.1876889062814011,Shape
20,0.0024346651640207106,-0.13934530226601022,0.1410003040493305,Shape
30,0.006851030629040073,-0.10426282125933306,0.11561294925358812,Shape
40,0.006071519880255359,-0.08337674228210128,0.10108387319527604,Shape
50,0.005790174542360195,-0.07819313986562018,0.0945570408933921,Shape
60,0.0066354491640119055,-0.0706461633748703,0.09114894606680661,Shape
70,0.008429059231992525,-0.057971385821556864,0.07594261076362815,Shape
80,0.0032249474303642717,-0.05774309122331704,0.07219399232685669,Shape
90,0.005847008005942555,-0.0594197756267244,0.07548178897981064,Shape
100,0.006256337737082414,-0.05299106973533084,0.07034231648939715,Shape
110,0.006317072662113076,-0.04786130047883704,0.058680750789182425,Shape
120,0.0069321972852598125,-0.05268786806977185,0.06133003881211956,Shape
130,0.004344840044908789,-0.04867093287377691,0.05787522168966481,Shape
140,0.005421141216369313,-0.04549189369584449,0.054627231019582015,Shape
150,0.006797291975374371,-0.0405088041196739,0.06364070244442897,Shape
160,0.007086972490102779,-0.03994987825645596,0.056434397863896084,Shape
170,0.007789786629337753,-0.03934103504004174,0.055276348990174126,Shape
180,0.005207270490270822,-0.03925781376519462,0.05956379395883392,Shape
190,0.006475528104212829,-0.04017519058797373,0.05121701524513212,Shape
200,0.004113781351622297,-0.040520857227011625,0.049993042951018404,Shape
210,0.004595482805606976,-0.038356322676830555,0.04878640740156134,Shape
220,0.004788482420485803,-0.03750481840423616,0.046448428820197625,Shape
230,0.005303335546449415,-0.03329198341558845,0.0472108757438024,Shape
240,0.005358096215102019,-0.03249565802151512,0.043091552869569186,Shape
250,0.005564465020030844,-0.03300859175438992,0.042022346939419364,Shape
260,0.00501103855198914,-0.03253248395922853,0.040125354481284826,Shape
270,0.0068263937440790024,-0.03039281780372143,0.04353064060758638,Shape
280,0.005927266697615162,-0.03392749298105146,0.04428476135073325,Shape
290,0.0051533678835035575,-0.030751417677553596,0.04317504951790568,Shape
300,0.004528803760794314,-0.02501763154112704,0.040721053444867275,Shape
310,0.005544804632872552,-0.030190147616549357,0.04066035467822161,Shape
320,0.005493782992651712,-0.028648922990084976,0.0379740374689782,Shape
330,0.00556252516545163,-0.03008798238234309,0.03971293852908869,Shape
340,0.005216588700186211,-0.026219097756261175,0.03703953604313261,Shape
350,0.006644761141893173,-0.02651462548680382,0.04022532527176567,Shape
360,0.006083633706670961,-0.024928334808495135,0.03664166972103011,Shape
370,0.005114959151340921,-0.025813254509147794,0.03687331812857515,Shape
380,0.005143418894504413,-0.027016609130378455,0.035941644304311786,Shape
390,0.003973634840786053,-0.026574857496521824,0.03454760849191935,Shape
400,0.005349398919073806,-0.02703512752669386,0.0374375001498156,Shape
410,0.005239464505808682,-0.02335565310221123,0.034564656355925046,Shape
420,0.00529247620273911,-0.024092530454845742,0.03660722610123554,Shape
430,0.006501672834951323,-0.024485775419265863,0.034528891752884205,Shape
440,0.005250604153478662,-0.024781494880203127,0.03384969363087249,Shape
450,0.004751828356543598,-0.023957595968141805,0.0339631487383311,Shape
460,0.006370802190131721,-0.022325770980708124,0.034033821070007984,Shape
470,0.005008127658010947,-0.022076112057832935,0.03354204505391972,Shape
480,0.004853493035837174,-0.024826354017834916,0.03588751989246139,Shape
490,0.004695415569172942,-0.02244862334607812,0.030167538104083784,Shape
500,0.006475416973384592,-0.0220514534108623,0.03369127473164599,Shape
510,0.0061539573930911706,-0.018510384676196878,0.03366043507624995,Shape
520,0.0062538943586122496,-0.021287935972470418,0.033005720953053354,Shape
530,0.004885176257252345,-0.023596245181218813,0.034168637537311045,Shape
540,0.0057219816856953955,-0.01982222416709165,0.03118929071696458,Shape
550,0.0059273498913739115,-0.019968718771346056,0.0337987505111194,Shape
560,0.0055720707021985165,-0.019927010928240087,0.0313944346393694,Shape
570,0.005839560285777461,-0.021943086272149463,0.02851169339862815,Shape
580,0.005279372316425375,-0.021093156589655212,0.03129678062695563,Shape
590,0.004383191918586075,-0.021252114943981527,0.02847456575696745,Shape
600,0.004699290129343082,-0.020686476346211072,0.028921165425290607,Shape
610,0.0047599026799247865,-0.017509254891505843,0.028302219348492648,Shape
620,0.005212275137829105,-0.020196549840528998,0.03304774900333775,Shape
630,0.006265001077630286,-0.018092997042640602,0.030613612021226064,Shape
640,0.005793168295764527,-0.019757552557563465,0.028983445182024285,Shape
650,0.005424837239537978,-0.021550618432203565,0.03077056593782338,Shape
660,0.005260790857007157,-0.01834023582405694,0.02810441066484231,Shape
670,0.0051432149478928685,-0.01919072408704033,0.030410631173886104,Shape
680,0.005840704017965819,-0.01692888708799394,0.029570735826442263,Shape
690,0.005232163614745063,-0.017723784405492656,0.02829835785782214,Shape
700,0.005169618044630645,-0.019008460662461923,0.02709417276463151,Shape
710,0.0058615983359774585,-0.01658691512525052,0.02986369831239982,Shape
720,0.004496825620395361,-0.018613713644975726,0.02653881770371126,Shape
730,0.005991709347838223,-0.019352376762564367,0.03040719367404299,Shape
740,0.005382620348486607,-0.01604110976844167,0.02760907508876012,Shape
750,0.005236087082000475,-0.017274908693010058,0.025830353262951043,Shape
760,0.006622506223061621,-0.01693050351469338,0.030176923912843347,Shape
770,0.006360579494361925,-0.014053762519692627,0.027183694640347273,Shape
780,0.005154999105437256,-0.016700715743222964,0.025863045604718738,Shape
790,0.005048948622726757,-0.01931281454841935,0.02869730943449362,Shape
800,0.006004092638812733,-0.018489215098593824,0.026685028390845744,Shape
810,0.005288617149624043,-0.016126291674006067,0.026849955606147686,Shape
820,0.005585171683778441,-0.016975640521907594,0.025916356383740864,Shape
830,0.005774340692011224,-0.015127213607218352,0.026891463557538534,Shape
840,0.005164656256203106,-0.016184332459973735,0.02696739828312768,Shape
850,0.00565287708736899,-0.01436226402072558,0.026728953323703706,Shape
860,0.004885383144550861,-0.015331347766316441,0.02564017882088245,Shape
870,0.0046589974660510266,-0.01799188885823802,0.02490490445117615,Shape
880,0.005525813017420246,-0.015297451253642723,0.028615899302009865,Shape
890,0.006030343536796201,-0.01259256478188979,0.02387658790355704,Shape
900,0.00555454485014765,-0.01504036290708591,0.02566400244639398,Shape
910,0.00587067099209567,-0.013414664676231066,0.026110829632016826,Shape
920,0.005321686557195829,-0.014971642435252175,0.02323741372172811,Shape
930,0.006562887566358419,-0.013862635964371652,0.025291373977632346,Shape
940,0.005618769007575243,-0.01642733809355258,0.025411760170094843,Shape
950,0.004817496652684067,-0.01329353184563249,0.02501770409970388,Shape
960,0.005805952877526701,-0.014286585195431533,0.024741703106251067,Shape
964,0.005239887043536802,-0.015274306618379613,0.02504483815964879,Shape
10,0.15687455172891687,-0.04076311150754218,0.3437711845459708,Label
20,0.16317266796348764,0.023655741726624498,0.30836483105534557,Label
30,0.16373352288841717,0.05570760915103569,0.2672211148375218,Label
40,0.1609675313702538,0.061179167466360034,0.2580237092737435,Label
50,0.15974118169132862,0.07388525622725077,0.2511645101025807,Label
60,0.1634966958600267,0.07163628943655485,0.24538764319796558,Label
