SampleSize,Mean_d,CI_lower,CI_upper,Identity
10,0.06780577125830435,-0.10176204326705632,0.2936721268966157,Shape
20,0.05350003474503664,-0.07087103355400527,0.20435626240029506,Shape
30,0.05117004357181777,-0.06142837129532504,0.16885553646149695,Shape
40,0.053873434225044696,-0.036385613424077444,0.1571264790002558,Shape
50,0.051988084638419564,-0.0395859820976978,0.15225898400832072,Shape
60,0.05587734687156286,-0.023318358243052867,0.14323494369207723,Shape
70,0.056338681638179566,-0.015014112993863184,0.1287633406850486,Shape
80,0.055270295439111446,-0.011034806636964992,0.1329503719766006,Shape
90,0.05495063236012041,-0.016919381282518867,0.12710742275990025,Shape
100,0.05242961776288673,-0.003118758228869141,0.11287302069706498,Shape
110,0.05227359877019591,-0.003922090934780522,0.10871336838563374,Shape
120,0.051823091250946855,-0.007401227990633965,0.11086519270398237,Shape
130,0.0549875951986421,0.0007953676357399298,0.1082055380555292,Shape
140,0.05243097209509842,0.0008225435581594602,0.10270878516166768,Shape
150,0.055883014754526845,0.006333410582822411,0.1139942959764463,Shape
160,0.054289568588829426,0.0025764328857174747,0.10262323745995408,Shape
170,0.054878447383767834,0.006378527774691657,0.10974339110077272,Shape
180,0.054617807046931796,0.012561000533739645,0.10095433800646392,Shape
190,0.053891620852232376,0.004079337777928078,0.10036074131314085,Shape
200,0.05266022314589698,0.009999308710359806,0.0998628972824999,Shape
210,0.054922180198295575,0.008949638733370928,0.09852212660807932,Shape
220,0.053888235674893974,0.0136259318732983,0.0965340687371692,Shape
230,0.054450791319199256,0.013873890175326524,0.09760210004138256,Shape
240,0.052840732272625146,0.014097915067750336,0.09080925651878037,Shape
250,0.053630564607582996,0.012070599629781237,0.09718687340956872,Shape
260,0.054734705248182594,0.01526575960694503,0.09952414165570084,Shape
270,0.0548195445563109,0.01675885993854191,0.09716786859494989,Shape
280,0.054877457416152464,0.01367870205515597,0.09377605955359765,Shape
290,0.055179131299013806,0.020240162684475097,0.0912418639845437,Shape
300,0.055777145205188436,0.02111948279674871,0.09320037123639545,Shape
310,0.05284005480602256,0.01654929144270172,0.08860119149494251,Shape
320,0.05459896273016122,0.019100801100420256,0.0900474295633476,Shape
330,0.05363624840586836,0.021544837275219324,0.08627061915055868,Shape
340,0.05419658664184903,0.01998639383254761,0.09190745394793223,Shape
350,0.05531172809482329,0.021215996561239646,0.08793414387142356,Shape
360,0.05329357383507086,0.0198235522783859,0.08572827425292526,Shape
370,0.05533242689298484,0.023222340499059708,0.08534239995665667,Shape
380,0.052288252779707736,0.019888148757353837,0.08434276946735958,Shape
390,0.052656252957577254,0.020435856860445453,0.08482534806446751,Shape
400,0.054578010771372344,0.022102924015878045,0.08590200916928778,Shape
410,0.05523803081648189,0.021825868767863472,0.0884802153254972,Shape
420,0.05431161821740345,0.025602576429781903,0.08505035243579714,Shape
430,0.055443605713770355,0.026791051552739052,0.08389285525048387,Shape
440,0.05379153586705244,0.02470692072580101,0.08545071345363975,Shape
450,0.05383917713160034,0.02362869803346071,0.08707217405911814,Shape
460,0.05421712552015282,0.025572349535038428,0.08435358264205421,Shape
470,0.05519537573623897,0.025281752273175105,0.08184245545984706,Shape
480,0.05437909354322934,0.024982655807447345,0.08458321601366245,Shape
490,0.05359586618480381,0.02639188854072448,0.08140943681771108,Shape
500,0.054363712008391345,0.02587526374397007,0.08322807848813091,Shape
510,0.054768894856019164,0.023982098068515215,0.08503222548499145,Shape
520,0.05448272608629933,0.026438218883326075,0.08173218330852661,Shape
530,0.05439881153829084,0.027302954441297038,0.08419755770278362,Shape
540,0.05488852186166638,0.02821373082471465,0.08247868846088335,Shape
550,0.05434140117762597,0.027459392903955805,0.08173847218051618,Shape
560,0.05455515597228856,0.02831244773015605,0.0859262062607861,Shape
570,0.0555982975628217,0.029103960783834117,0.08149501430763417,Shape
580,0.0548472157789352,0.027859149163438433,0.08450309782345676,Shape
590,0.05443294248037818,0.029903670109506564,0.08207591254114359,Shape
600,0.054256437996433086,0.027547859833985677,0.08039067576545585,Shape
610,0.0545867031743368,0.028892996214780968,0.07981822992480228,Shape
620,0.05425241879787658,0.027901475714696568,0.08239885724926489,Shape
630,0.054691992757536737,0.02802703318435433,0.07969772063042281,Shape
640,0.054452272196887884,0.028658259479081318,0.08011833261012614,Shape
650,0.054879329142589625,0.031100631183981473,0.0783358848987738,Shape
660,0.053794644418232,0.028819858602522095,0.07871620438567932,Shape
670,0.05524361855459374,0.031927723449338793,0.07921744787704904,Shape
680,0.05508338505729074,0.031147300884286168,0.08186866411818197,Shape
690,0.05477162809153706,0.03169016910612127,0.08000551530063467,Shape
700,0.055010990503083695,0.030571574117514603,0.08002828640021115,Shape
710,0.05451608817577299,0.03084606352038139,0.07923513655139983,Shape
720,0.05311451690862641,0.02993059066869959,0.07795764710609968,Shape
730,0.05519934989139194,0.03074656254258312,0.07896589661487219,Shape
740,0.05529745691223103,0.030551264839903374,0.0808118145115863,Shape
750,0.05361909999190581,0.032088342619181726,0.07914879221595802,Shape
760,0.05462272334268313,0.03239393636248232,0.07852706298878868,Shape
770,0.05409223895398095,0.03174567050949493,0.0777714838773562,Shape
780,0.054876264049464794,0.030874443674808894,0.07667022365871125,Shape
782,0.05462861673198313,0.032718171470388656,0.07856022210238649,Shape
10,0.008701843600024628,-0.20083399739500332,0.2561498036861334,Label
20,0.008536490227991977,-0.14539181601853612,0.16484138074768948,Label
30,0.010279658727022791,-0.10963394440514909,0.13335236359844674,Label
40,0.011537361534837713,-0.1014305941321424,0.1146541956486783,Label
50,0.009345667636999797,-0.0834091218153706,0.11022376244539163,Label
60,0.013492007070094342,-0.062114795700278586,0.09707037361104551,Label
70,0.013589103538310034,-0.06429729811646002,0.10286058725345712,Label
80,0.013094746875072937,-0.06458067267147993,0.08590900617941738,Label
90,0.012316480819556393,-0.054529830050162355,0.0913012487968967,Label
100,0.010715470588083907,-0.049262119773351945,0.0809241012552421,Label
110,0.012498366638328052,-0.05475644034667131,0.08085690284138612,Label
120,0.01179308085192076,-0.05166883725673054,0.0719812632703534,Label
130,0.013093227465381716,-0.04620207148051353,0.07159876575463467,Label
140,0.01363242338056338,-0.037856913858597435,0.07419652512002896,Label
150,0.012305659177895984,-0.04575108988695432,0.06623901533159109,Label
160,0.013812333055130403,-0.04279587028000326,0.06930815876700626,Label
170,0.014428957381730056,-0.03764258763453252,0.06876928661038623,Label
180,0.013724508870563323,-0.033421543772638264,0.06165707019012121,Label
190,0.011959695506159065,-0.034920637666556585,0.061461973187588455,Label
200,0.012780247600668595,-0.03745657562491962,0.06410375128070914,Label
210,0.013116533459521379,-0.032011891497344715,0.05965655460019768,Label
220,0.013214899932967013,-0.035009878940675004,0.05693612833536647,Label
230,0.013589632599859052,-0.030734182646189514,0.057483721853969376,Label
240,0.011176273106173537,-0.03119667287539951,0.05372108826745712,Label
250,0.012884621135831867,-0.02660092167203088,0.055034496288766104,Label
260,0.011473472132641452,-0.027946827455081296,0.052294707899739445,Label
270,0.010326506357349175,-0.02931930156731677,0.05066926645161023,Label
280,0.01457552082671003,-0.0257042371882956,0.05762067816782717,Label
290,0.011280862337285412,-0.03111359111777364,0.053107018093591,Label
300,0.012007751195871589,-0.027190426748171535,0.04954793863053009,Label
310,0.011072857343453264,-0.02654509803452527,0.048268043592694515,Label
320,0.012049686837944152,-0.023696170604836933,0.04878771758176203,Label
330,0.011951157361505274,-0.02221547498618575,0.04673769294759959,Label
340,0.012752979142451723,-0.025673122213601293,0.052811957859594263,Label
350,0.012677605456216153,-0.019752048554544925,0.0457607050154939,Label
360,0.013649745928140281,-0.02133623449922407,0.048420942037200744,Label
370,0.012276408089461534,-0.02436861643361103,0.04900784126064815,Label
380,0.013308833325170695,-0.019205553648980002,0.04993573120881244,Label
390,0.012356698783534795,-0.019487323312356593,0.04401577816136199,Label
400,0.011659354733507436,-0.02010117998381672,0.046531495060146026,Label
410,0.012605589297312491,-0.019477094664962575,0.04863611699825044,Label
420,0.011875414655733548,-0.019330520143350113,0.04873543977960499,Label
430,0.011757167444358665,-0.019884111013211532,0.04446583566565885,Label
440,0.01204463988755285,-0.01886968358446909,0.044773453938980114,Label
450,0.012114910481482579,-0.018985296809998293,0.04694218053944302,Label
460,0.012877737422488836,-0.015664005847145043,0.04338389642206856,Label
470,0.012539156121435833,-0.0185022815741897,0.04322868866295774,Label
480,0.011950868171506833,-0.01750707001054699,0.042490093082408066,Label
490,0.0123119364635122,-0.021340910674756953,0.04059492687707681,Label
500,0.0130280249993394,-0.018240085930630662,0.04447618146981625,Label
510,0.012796137648188507,-0.0145835127027295,0.04415772341822518,Label
520,0.0114245800266072,-0.018323965824864542,0.04574697193830047,Label
530,0.011785221079966447,-0.015737385513269572,0.03806987397207905,Label
540,0.013087329464458354,-0.01558602241186496,0.04351006679150694,Label
550,0.012076130222325997,-0.015964883125200537,0.04370079728288729,Label
560,0.011513378989752052,-0.01722784716833969,0.03853996290748139,Label
570,0.012485041146072717,-0.01674365350692816,0.044241224858665856,Label
580,0.012236441696948751,-0.01732691094397992,0.039292435550992356,Label
590,0.012759924870346969,-0.015475243762532129,0.04141516054055278,Label
