SampleSize,Mean_d,CI_lower,CI_upper,Identity
10,-0.003858576699817437,-0.20338693821456133,0.1896922830085426,Shape
20,0.0014168646693100341,-0.15276579193015916,0.14484015317980636,Shape
30,0.001387820024963026,-0.11644901260994044,0.10768301244060635,Shape
40,0.007674878755970653,-0.0912171356023143,0.1019305348871181,Shape
50,0.004546995179462217,-0.07023189861277271,0.08530552930727744,Shape
60,0.005910835076187622,-0.073948274361288,0.09202903768373655,Shape
70,0.0068894144876631685,-0.06403460223716076,0.07931911102302422,Shape
80,0.0057635384070203865,-0.05922814418749996,0.07190767388079565,Shape
90,0.006567575688677909,-0.059374515310023086,0.07141434062297478,Shape
100,0.006744495680458963,-0.05172218787280246,0.06906119682818695,Shape
110,0.006683722045784011,-0.05205119431599045,0.059710063495985996,Shape
120,0.006018477141694946,-0.0545460545471365,0.06591014421906866,Shape
130,0.0034394230924404074,-0.056188566743279295,0.06063613638824448,Shape
140,0.003599202658862029,-0.04495831290748755,0.055108423184092335,Shape
150,0.005792964823148488,-0.045551791370750994,0.05844041157392533,Shape
160,0.006646077475847518,-0.04297019329167863,0.05482629480560109,Shape
170,0.005879147293028252,-0.04003074483007872,0.05102141786033525,Shape
180,0.005582252160170189,-0.04159872910653749,0.051266837365383906,Shape
190,0.00542860681680693,-0.03407452938846637,0.04976652829791634,Shape
200,0.004721757045589988,-0.03961591388298712,0.048161843779145036,Shape
210,0.004460055982422043,-0.03654098029154172,0.0459838197499704,Shape
220,0.006562337045135964,-0.0365118682575473,0.04690949737103634,Shape
230,0.005448333310080775,-0.032273964929604236,0.04769380696125931,Shape
240,0.004082228177046314,-0.03321587019613909,0.04548172403314639,Shape
250,0.005479147649222675,-0.03480756480623705,0.04618800200259973,Shape
260,0.0049572153538515445,-0.03359635681868205,0.04325774270929987,Shape
270,0.005757495980135003,-0.031482887568122384,0.042237475417146335,Shape
280,0.005027731119877812,-0.031784845066235246,0.044769319691254125,Shape
290,0.005655906174008791,-0.029344871623302113,0.04287141541552285,Shape
300,0.006187925997544735,-0.02702744731469312,0.043900836478479165,Shape
310,0.0057008259483358244,-0.033630382720289974,0.04264777488438681,Shape
320,0.005750560892202135,-0.02902126045893408,0.039412199419173524,Shape
330,0.005916245358471025,-0.02570872659690197,0.04102819264904902,Shape
340,0.00635407202698013,-0.027657628346572462,0.03899932438121532,Shape
