SampleSize,Mean_d,CI_lower,CI_upper,Identity
10,0.05992636540620056,-0.134078082418034,0.2830319015542302,Shape
20,0.05602330088031395,-0.0678475709801877,0.22073697491177552,Shape
30,0.05870586952756847,-0.04306385966133567,0.18621143473096624,Shape
40,0.05022634416812767,-0.04152250756595907,0.15431843053006938,Shape
50,0.054432754573957715,-0.03399384815858676,0.14695958018759314,Shape
60,0.05525522222901428,-0.02198472195619619,0.1418649641693754,Shape
70,0.055453720516142585,-0.015416002538083918,0.13637862827078578,Shape
80,0.056745736770677825,-0.015819952248980234,0.13299112494241566,Shape
90,0.05391549416195959,-0.011566051664318205,0.12491923860089882,Shape
100,0.055005314693897064,-0.005894606446964578,0.12719132139437567,Shape
110,0.05659769240994964,0.0016859794894490208,0.11521226633889965,Shape
120,0.05357716300317177,-0.0005788913978199077,0.10815988593401411,Shape
130,0.054312595320878565,0.0017827563506633457,0.11169026255714065,Shape
140,0.055545709609656484,-0.0013270290234580304,0.11647673271297677,Shape
150,0.05561597537461328,0.009048166664382209,0.10309269694473595,Shape
160,0.053782702648479425,0.003907280743344943,0.10891530023657812,Shape
170,0.054020492881270914,0.008776675840253465,0.09957697419612935,Shape
180,0.054075249876308906,0.008082842034056587,0.10188327111247392,Shape
190,0.054166940093609485,0.006465631354853332,0.1056392812755692,Shape
200,0.05434158612109597,0.0062683766058182,0.09455179698675444,Shape
210,0.05280405685679444,0.014600235236316554,0.09518428876446433,Shape
220,0.054639237802513396,0.0140517658302917,0.09448064962557998,Shape
230,0.05364229212900745,0.013177022534219507,0.09650541419957451,Shape
240,0.057038659633784336,0.01538723832705414,0.098541996064453,Shape
250,0.054551942140718165,0.015314885238376808,0.0955681126931838,Shape
260,0.05358604294277937,0.019129737062438836,0.09223088636209034,Shape
270,0.053790917007720936,0.0151492592776289,0.09720755356977177,Shape
280,0.05441028646272937,0.016799399595795957,0.09335014658733232,Shape
290,0.05306271172813433,0.016340038934980317,0.09171081939345277,Shape
300,0.05470999264499092,0.018778219612779937,0.09243567141286314,Shape
310,0.05435190099177176,0.01926388600505358,0.09004010586556457,Shape
320,0.05503536136312916,0.02145993008535385,0.08918938342307063,Shape
330,0.05618235585248293,0.019924693106525032,0.08797984131564768,Shape
340,0.05484929411746143,0.02167141124111381,0.08950945124915509,Shape
