SampleSize,Mean_d,CI_lower,CI_upper,Identity
10,0.06036383132845312,-0.11990205662208689,0.2718598182894098,Shape
20,0.050990607209594245,-0.07749503619710602,0.19282918521224615,Shape
30,0.05153496641118455,-0.0531463755698021,0.16987715004311912,Shape
40,0.05667296207934452,-0.03889506921214848,0.16251383224145113,Shape
50,0.0561166587231868,-0.029255303448096976,0.15602235624170968,Shape
60,0.05394574612130205,-0.024882880573218524,0.14072031486459147,Shape
70,0.054692505320902314,-0.019672250841800694,0.13604751742875384,Shape
80,0.0520553687935307,-0.014998036559977107,0.12417419914622657,Shape
90,0.05096043336256359,-0.015251678528465137,0.12030136969879286,Shape
100,0.05389431450470944,-0.004283013543398655,0.11593624995010665,Shape
110,0.053404097346260546,-0.006610795067794644,0.11883145536939034,Shape
120,0.05602468131595613,-0.0007309163267279482,0.11409049087084684,Shape
130,0.05490095046737906,0.001407219964416969,0.10767472405428831,Shape
140,0.0536228286991542,-0.0001379863493418789,0.10321601177219368,Shape
150,0.053043493287094796,0.0033057286257441574,0.11084913203647963,Shape
160,0.056072531957147384,0.00040385889125090125,0.1089131023999294,Shape
170,0.05364665305277787,0.0073333082666223025,0.10138532715224403,Shape
180,0.05477291968414997,0.00825425770890346,0.10052621963850089,Shape
190,0.05423832707602023,0.006853748083472869,0.10097992032882507,Shape
200,0.05195260655887298,0.006132530175080564,0.09959367824575445,Shape
210,0.05265628174489144,0.011330407751020535,0.09659844472090577,Shape
220,0.055167978716343595,0.012489115673852455,0.09659666846043442,Shape
230,0.055838659325324086,0.015400710070058027,0.09967390552118259,Shape
240,0.05592911881222402,0.014833999159519603,0.0972979985922792,Shape
250,0.05276293932961181,0.014133790451488533,0.0885879588749901,Shape
260,0.05376890720143185,0.017353967631951617,0.09266206159467126,Shape
270,0.05445146919794212,0.015465771422815357,0.09529416145719388,Shape
280,0.05373893394039089,0.015414740351236187,0.09468073963346314,Shape
290,0.055002817886609656,0.019971665643310266,0.0917230297269284,Shape
300,0.05284458335063954,0.01840128648246069,0.09026767226031762,Shape
310,0.05434747727476751,0.019671161434423486,0.09130858051237284,Shape
320,0.05435983688694479,0.01720155828207046,0.09168425969739437,Shape
330,0.05400448395355522,0.019393685817179013,0.08982013171414449,Shape
340,0.054570384364180796,0.022733812308411486,0.09423186982651482,Shape
350,0.05396240541347953,0.020708315648455076,0.0859216477018424,Shape
360,0.05428608668734627,0.02058148621620725,0.09026866268034472,Shape
370,0.054514418919635634,0.02108888312496149,0.0903235301978859,Shape
380,0.054102812586561584,0.02137337100101023,0.08820975035102882,Shape
390,0.055530263641223696,0.025664928242771542,0.09113052921358632,Shape
400,0.05402799825190846,0.022414514396051285,0.08611205030349012,Shape
410,0.054481200707871436,0.022006498697575996,0.0837389083254403,Shape
420,0.053311194538733106,0.025096831220363373,0.08572896506083019,Shape
430,0.05373735819264311,0.023926387794057428,0.0861619762772372,Shape
440,0.05399128100965552,0.024398773289820493,0.08685573755886239,Shape
450,0.055658382492519566,0.024455018556229946,0.0850693353566524,Shape
460,0.05389617650438158,0.026392856592790226,0.0859268722052749,Shape
470,0.05476010007869907,0.02496530937065425,0.0857541822358739,Shape
480,0.055639576207975404,0.02711822687604857,0.08864544069927366,Shape
490,0.05474027954331082,0.02836796850305179,0.0834873766448183,Shape
500,0.05380436944304415,0.027685067041302924,0.08197880324257281,Shape
510,0.054535807965419576,0.029188616229556152,0.0833655807759075,Shape
520,0.05476205473564197,0.02689994428020909,0.08356928226121278,Shape
530,0.054623725940290455,0.027535193270458367,0.08267540991782255,Shape
540,0.054327265065209004,0.02794992629433505,0.08021279539329977,Shape
550,0.05505090255801707,0.028958393508913268,0.08055969694107376,Shape
560,0.05492225154104196,0.02900896334237699,0.082473678303414,Shape
570,0.05421092980179972,0.026141011997572853,0.0819730949902392,Shape
580,0.05510670218100234,0.029802558661765677,0.08369948003183093,Shape
590,0.05513093219256112,0.03132465306273871,0.08118360959923056,Shape
10,0.00793247215874083,-0.1888292282754754,0.22618029492637862,Label
20,0.011666429715159342,-0.13036935210487532,0.15503347590068,Label
30,0.01114994943501187,-0.108537736285064,0.13678942302950048,Label
40,0.009579692569807936,-0.09948501277192677,0.11542161577885571,Label
50,0.010954183827785404,-0.08768867009074834,0.12172174379371765,Label
60,0.011310122952505264,-0.07385331238972795,0.10421587330205566,Label
70,0.013278288944540513,-0.07302948419835333,0.10792039327661128,Label
80,0.01306279247200023,-0.06109273830640733,0.09210923026560326,Label
90,0.013490522221018698,-0.05750447656358842,0.08938996871283969,Label
100,0.012996532019811418,-0.05278124816984075,0.08324819522650866,Label
110,0.0159222012703468,-0.04076398686880022,0.09453731276376112,Label
120,0.008360365446270338,-0.0580123249280675,0.06850631540095548,Label
130,0.01196390830383137,-0.051220431344455176,0.07226444046076977,Label
140,0.011978899811067738,-0.04092830531573329,0.07088355965047193,Label
150,0.012710661649221399,-0.04163999698431837,0.0725699689992046,Label
160,0.014797235857907511,-0.04134750706988113,0.06668953571709615,Label
170,0.012661682609891464,-0.03780842200563653,0.06281383177757877,Label
180,0.01174544982536845,-0.03811941401097064,0.0655087891044842,Label
190,0.012948995445276796,-0.03326567643863636,0.06072307967893536,Label
200,0.01225566448713995,-0.033233057934498635,0.05960268121701246,Label
210,0.012133123592782728,-0.03159454060091666,0.05689069319702961,Label
220,0.012394892310844946,-0.03112650779150569,0.05887452885717462,Label
