SampleSize,Mean_d,CI_lower,CI_upper,Identity
10,-0.001781163170027861,-0.19203133803331704,0.19737622034197538,Shape
20,0.0030392662080076147,-0.12065834496588879,0.1427772039804148,Shape
30,0.0009194431154503699,-0.09692244782135942,0.11401823686674123,Shape
40,0.007099263838117212,-0.09214300202020576,0.09744648077267451,Shape
50,0.004620301791419613,-0.07362696131347582,0.09159515688234907,Shape
60,0.006721091644118069,-0.07340038098498963,0.09441354084061901,Shape
70,0.005146634232904579,-0.07067166324333271,0.07721455373105386,Shape
80,0.007589080873151923,-0.06322048768987812,0.07710998311180964,Shape
90,0.004566694805248304,-0.0600746385772158,0.06717902206555709,Shape
100,0.008071662280770695,-0.05062709572958282,0.07459190598120581,Shape
110,0.005160810522390839,-0.05573403419562023,0.061178675148962455,Shape
120,0.003736694675530333,-0.05140513162230129,0.056143695290873055,Shape
130,0.006579637905879403,-0.04863277745958489,0.06130903007511897,Shape
140,0.006219711822797596,-0.04471417653935285,0.05889459934510902,Shape
150,0.00525480041403436,-0.046395857872996854,0.057784961442463374,Shape
160,0.007333986730826575,-0.04522785492847316,0.05859295437007117,Shape
170,0.007222259620484122,-0.03709586863871175,0.05388687898757508,Shape
180,0.003895374731529109,-0.043832054790720505,0.05177679149609234,Shape
190,0.007057211594028098,-0.03932947395238605,0.05546779685758377,Shape
200,0.006261546373304642,-0.0359838985508308,0.050372078090780724,Shape
210,0.005204094895599297,-0.03507157680384173,0.044251128876656,Shape
220,0.005800208554332594,-0.033079568476050536,0.049708260585405,Shape
230,0.005506978853280183,-0.03225032240808516,0.04640445655686837,Shape
240,0.006204603200830274,-0.031927262320463,0.043295813792442635,Shape
250,0.0058634108740352455,-0.0315350405330276,0.04849037128466988,Shape
260,0.005442248251803743,-0.03322753399121103,0.043750092874880686,Shape
270,0.005967705901852909,-0.03187332542469495,0.046747749542435,Shape
280,0.0043331393723112874,-0.030670833489162528,0.04174106795574238,Shape
290,0.006094119870069717,-0.0319087979127084,0.03871629689439468,Shape
300,0.005973618711328823,-0.02463533179465517,0.03949502909367984,Shape
310,0.006445258291309696,-0.02728047578153236,0.04461050354358462,Shape
320,0.007082340907045216,-0.025712811185998274,0.04082310489240012,Shape
330,0.00502268969816698,-0.02820698503226563,0.03995423462706381,Shape
340,0.005839120467330505,-0.025316591523145447,0.035334457086769716,Shape
350,0.004678473888301132,-0.02537517671817051,0.037455692374985576,Shape
360,0.004968888791188686,-0.0231896145882873,0.03814148249717922,Shape
370,0.005866080584691572,-0.023587358902096317,0.041920572131291994,Shape
380,0.005602273365731669,-0.028384434474526092,0.03736327896592174,Shape
390,0.004572491613061459,-0.027703306221410828,0.033980506734643666,Shape
400,0.005948366241712091,-0.028429110245773805,0.03665986106245779,Shape
410,0.0046744361835162965,-0.028124595680650927,0.035764513468798886,Shape
420,0.006284318932880176,-0.022445968715501557,0.03606465939774355,Shape
430,0.0058955856949329385,-0.02323962295625278,0.0399908850274593,Shape
440,0.0058369470302117085,-0.023844170712348053,0.03375716045449772,Shape
450,0.00545369329727733,-0.02480540650396385,0.038794397222278586,Shape
460,0.005570329506188223,-0.022475039159726033,0.036493600364839084,Shape
