SampleSize,Mean_d,CI_lower,CI_upper,Identity
10,0.0037717358758334986,-0.14935248635040332,0.1432000652191318,Shape
20,0.011141295742381195,-0.09455673286016765,0.12025162202310599,Shape
30,0.004445142356649541,-0.08912557349853772,0.09628357392577687,Shape
40,0.004478006476852011,-0.0693456686898895,0.08161792638712337,Shape
50,0.009366167380771333,-0.0578163231886376,0.07965181348323105,Shape
60,0.0061314237756533675,-0.0618508056994345,0.07164383706133114,Shape
70,0.006334024411919438,-0.046394939746017765,0.06333028929733772,Shape
80,0.0053176317978074405,-0.04889548941226411,0.06058184548990541,Shape
90,0.008359607952962556,-0.04244558840089741,0.05508848524492943,Shape
100,0.006179137621253671,-0.041394413069467555,0.0600136251140631,Shape
110,0.005433670560529467,-0.03824705289961311,0.044561934691271836,Shape
120,0.0057682050565243375,-0.03704812047864726,0.05087177664282394,Shape
130,0.007573587464701088,-0.03453478482017015,0.04760808185462643,Shape
140,0.006278477530360508,-0.029585907052750892,0.044820502389288225,Shape
150,0.006518916427842239,-0.030377759698466896,0.043302262992032395,Shape
160,0.005931249077341258,-0.032061050588596415,0.04289003752786384,Shape
170,0.006038516864963225,-0.029797535817543186,0.04343723972075794,Shape
180,0.006423514139789463,-0.028916124506244995,0.04085821443132601,Shape
190,0.006202281715878756,-0.027359523995081268,0.03935954341545712,Shape
200,0.0069755892832420036,-0.02352854388042337,0.037399064495006115,Shape
210,0.005906609922571684,-0.026507812310197977,0.03691385085347293,Shape
220,0.006784439055499516,-0.025055397397490225,0.03960408938563288,Shape
230,0.005297841437901537,-0.026759707070944747,0.03625767793057708,Shape
240,0.006783644878312618,-0.023071418390785668,0.03826159296048838,Shape
250,0.0069924553708120675,-0.022496623515887725,0.03521429004669567,Shape
260,0.006404262532699853,-0.02267956071351371,0.03384292685977532,Shape
270,0.006907776671865719,-0.01929234505983167,0.03663298356654057,Shape
280,0.006237763232103123,-0.02122685554363654,0.03535209290467368,Shape
290,0.006090699162864401,-0.022249953906503833,0.03382796091257126,Shape
300,0.0056070400702658745,-0.020422855953745024,0.03327675167615041,Shape
310,0.006167321823558062,-0.023744337869187858,0.034878624414680225,Shape
320,0.0063785010162409495,-0.01858795738744453,0.03114158301257789,Shape
330,0.007142742809989219,-0.021439664872523044,0.0317512518008355,Shape
340,0.006306989480952883,-0.017821858970139923,0.03448368658222942,Shape
350,0.0075007051777249865,-0.016763674109538818,0.03263633615813026,Shape
360,0.007041169593198458,-0.020427927053763312,0.03267821208070644,Shape
370,0.006049087171154863,-0.016805998679163568,0.02868454090773462,Shape
380,0.007364773314474426,-0.016880732930909245,0.03138363294212562,Shape
390,0.006571867283364435,-0.018246518265776335,0.02936944066902004,Shape
400,0.006844807472542938,-0.017558424751852254,0.028295320757174502,Shape
410,0.006865219209130712,-0.017170127302178033,0.03108025017957251,Shape
420,0.006728906679700445,-0.01753832483427263,0.02928172895987829,Shape
430,0.005783536348840339,-0.014939395504934729,0.028061644147373062,Shape
