SampleSize,Mean_d,CI_lower,CI_upper,Identity
10,0.0073470771165768676,-0.14774373014692344,0.1645113061211711,Shape
20,0.0034243653928867704,-0.09912437133804451,0.10852853562726109,Shape
30,0.006548963402393146,-0.08147266114648825,0.08355796654076406,Shape
40,0.0035523588091064874,-0.0705592560921816,0.08245815681800643,Shape
50,0.003746555010392018,-0.0629008246403182,0.06341673464929515,Shape
60,0.008645195801914283,-0.04964498852456076,0.06902274190059621,Shape
70,0.006854663566001478,-0.04615936506784127,0.05889795787918446,Shape
80,0.00560460521900023,-0.0510302984617823,0.05904675984697284,Shape
90,0.0050095536539366175,-0.044566265795954046,0.053207215658334764,Shape
100,0.0034822191633424467,-0.04403134042286918,0.05127128648579724,Shape
110,0.006382535703690369,-0.03703713560474641,0.04814011471237715,Shape
120,0.007333872555233519,-0.031076487446716858,0.04763912714850105,Shape
130,0.006046664123601318,-0.03934299750400206,0.0492456093004337,Shape
140,0.006781726004810965,-0.03664870712223302,0.04683470781546015,Shape
150,0.007988057132614626,-0.028655925505484774,0.04557219055735853,Shape
160,0.007105070757390161,-0.030754611918777427,0.04276949450051439,Shape
170,0.005226637360760294,-0.02710974758372345,0.04078606257157775,Shape
180,0.005767177228858348,-0.028740811416230534,0.03714612077444789,Shape
190,0.006778858765096405,-0.02917393656026339,0.042828768057531295,Shape
200,0.007176301987982775,-0.02823230008999716,0.03605447632610751,Shape
210,0.0074908582650032906,-0.027374969209515425,0.04096485000940849,Shape
220,0.007292238018959318,-0.027594596998101743,0.03929270421759891,Shape
230,0.005571220181052174,-0.022976501599739112,0.03543308824173938,Shape
240,0.006807048363601069,-0.02351171708662205,0.03749234067790349,Shape
250,0.006403989119149928,-0.022802346882069648,0.03426561957529011,Shape
260,0.006781726353539892,-0.021335471590839247,0.031764292234118995,Shape
270,0.00561453135782661,-0.022233571498909473,0.03263041163537018,Shape
280,0.007193069761782062,-0.02183831858797952,0.03393050563358648,Shape
290,0.006716746924332877,-0.019294035978925157,0.03315837970727097,Shape
300,0.006979465688488935,-0.021646343574337153,0.034656804012359724,Shape
310,0.005447808476434479,-0.018165988077688943,0.03307748675018152,Shape
320,0.006688957330104863,-0.01656031330609133,0.03251223143581403,Shape
330,0.007111654840880185,-0.01869541928480928,0.03171927682853524,Shape
340,0.0058117757728933786,-0.019606137548224455,0.0316491425641147,Shape
350,0.006069104914705872,-0.020879002285995332,0.029262554146099646,Shape
360,0.007080571118948766,-0.01744644973611391,0.031699244787849426,Shape
370,0.007191370416376329,-0.015233121273463473,0.030436566187093183,Shape
380,0.006138943996515657,-0.0203011286260871,0.031067742276188862,Shape
390,0.005863118616911649,-0.01837316690245176,0.029483542103839425,Shape
400,0.007249331195198803,-0.01506984504999556,0.032066909201031245,Shape
410,0.006069798781036997,-0.016932168681942708,0.029974928409048345,Shape
420,0.007608720612674894,-0.015389893071505591,0.029221672659098134,Shape
430,0.006738700909620521,-0.01664516760758401,0.02865011091314713,Shape
440,0.006620608965003181,-0.015255692107000588,0.029545209908813375,Shape
450,0.006403638709909163,-0.015559035502581314,0.03032333620636485,Shape
460,0.006242795800100597,-0.017054578607912194,0.027716005083230636,Shape
470,0.00622103125642404,-0.013826740114655334,0.02636931670158044,Shape
480,0.007054631062092271,-0.013596508516318339,0.028920329613097186,Shape
490,0.007392258158631406,-0.015413001282727361,0.027816839242285455,Shape
500,0.006289119954469473,-0.015442331191291759,0.025771040790680433,Shape
510,0.006645239045575483,-0.015005046797094503,0.025718981298775135,Shape
520,0.0066625885892928165,-0.014912827789969755,0.02840776381883609,Shape
530,0.006325391914415736,-0.01346262007923858,0.026816106712893785,Shape
540,0.0070493557941943945,-0.013221595752727654,0.027021818348277875,Shape
550,0.007317636019247307,-0.01227038174256448,0.027498693411964797,Shape
560,0.00760708979580257,-0.014397962305256176,0.027725340069618416,Shape
570,0.006179604848421084,-0.013320988263098885,0.025884516638550282,Shape
580,0.006871624253601606,-0.014103792413542864,0.027923187535563745,Shape
590,0.007117053843874979,-0.011641142688792253,0.026049537820857206,Shape
600,0.0063974026379458,-0.012002558806819226,0.02501796089986105,Shape
610,0.006648835140459862,-0.013735405662040354,0.025835757449017525,Shape
620,0.0075924487137069945,-0.009405541709315336,0.025828345115029832,Shape
630,0.006252895004407875,-0.012357940997888003,0.02417388110852838,Shape
640,0.006747523139395638,-0.009635801902383646,0.024586488616900617,Shape
650,0.006282549799909346,-0.012121986919586866,0.025541519276529364,Shape
660,0.007204041990694302,-0.010924144938525554,0.025307607281354345,Shape
670,0.006868917456233092,-0.01077179045894283,0.024415286765465814,Shape
680,0.006635883871507019,-0.010652923128911447,0.02420822981507347,Shape
690,0.006810013897919137,-0.012659943816515352,0.024686059112381822,Shape
700,0.006781445051615805,-0.011964680587165094,0.024090303307387664,Shape
710,0.007127756995880501,-0.009535712902126325,0.024660739108417817,Shape
