SampleSize,Mean_d,CI_lower,CI_upper,Identity
10,0.07639483048812594,-0.14099805956732256,0.3532013409455105,Shape
20,0.07887483542439187,-0.0869947432707989,0.2549684794932378,Shape
30,0.06898699890993491,-0.0612695706663562,0.21755965847032183,Shape
40,0.07734978546708095,-0.04098656540652269,0.20180642503036086,Shape
50,0.07298642542409665,-0.03206977860522204,0.18540664710191665,Shape
60,0.07569492550528512,-0.025021317848644867,0.17121477987449116,Shape
70,0.07781718184825138,-0.013748210104282982,0.17590046315806365,Shape
80,0.07298197537710953,-0.013356196928529112,0.14986811154383195,Shape
90,0.06937216167147676,-0.008426098626204834,0.1487880459032427,Shape
100,0.07404447058343479,-0.0006129940889770739,0.15113242842035357,Shape
110,0.07355833200587486,0.004055506755263581,0.14091650852972212,Shape
120,0.07402805147244301,0.004286377880820059,0.14591283827245088,Shape
130,0.07495881826939922,0.013034124499900112,0.14172553985197153,Shape
140,0.07586031177009474,0.014290634632481928,0.13963609879459604,Shape
150,0.0753150707442073,0.013933883435987738,0.13969470461530173,Shape
160,0.0740011797772402,0.01712358305405686,0.13565453705792568,Shape
170,0.07478150139668409,0.017044974321734154,0.1348590207147131,Shape
180,0.07518834084299322,0.0232249510238374,0.1240669107217859,Shape
190,0.0748152626643281,0.018211045885764787,0.132327342520498,Shape
200,0.07283488235841849,0.02136788095516527,0.12600320914272758,Shape
210,0.07702764388775506,0.026095703032256085,0.13022873685134018,Shape
220,0.07246764168488488,0.02415419967304303,0.12262672284202061,Shape
230,0.07243807080842604,0.025186099815779253,0.12196971511350405,Shape
240,0.07179501080198598,0.023433573717216792,0.12930633848555276,Shape
250,0.07450507510086944,0.029653295528468605,0.1251857527219185,Shape
260,0.07325324129749733,0.02675557431368455,0.11939580154218282,Shape
270,0.07448675373298468,0.02879604745325406,0.1205790935839002,Shape
280,0.07329184980055663,0.02822844138287848,0.11375927597100843,Shape
290,0.07413310595735305,0.03285087836249853,0.11948117113749754,Shape
300,0.07394426842168184,0.03465676657493952,0.11967807356696755,Shape
310,0.07614578793514337,0.03665761078256103,0.11861145619182378,Shape
320,0.07628037644603626,0.03468425350621139,0.12011164959615994,Shape
330,0.07526723734441468,0.03783192374529861,0.1156865163563133,Shape
340,0.0768605054496859,0.03620918851983597,0.11727681892282765,Shape
350,0.07694727290379264,0.04082186860545247,0.11667678877266183,Shape
360,0.07457558335602023,0.0345805198357329,0.1124778700600628,Shape
