Subject,Task,Block,Trial,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,CorrResponse,Response,RT_ms,RT_sec,ACC
9715,self-matching,1,40,Nonmatching,circle.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,z,z,807,0.807,1
9715,self-matching,1,41,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,z,z,810,0.81,1
9715,self-matching,1,42,Nonmatching,circle.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,m,z,1013,1.013,1
9715,self-matching,1,43,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,z,520,0.52,0
9715,self-matching,1,44,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,z,m,751,0.751,1
9715,self-matching,1,45,Nonmatching,triangle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,m,z,549,0.549,1
9715,self-matching,1,46,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,z,z,602,0.602,0
9715,self-matching,1,47,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,830,0.83,1
9715,self-matching,1,48,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,664,0.664,1
9715,self-matching,1,49,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,z,m,409,0.409,1
9715,self-matching,1,50,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,m,z,725,0.725,1
9715,self-matching,1,51,Nonmatching,triangle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,z,z,763,0.763,1
9715,self-matching,1,52,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,744,0.744,1
9715,self-matching,1,53,Nonmatching,circle.bmp,Father,Father,Close,Self,Self,Self,Self,z,z,630,0.63,1
9715,self-matching,1,54,Nonmatching,triangle.bmp,Self,Self,Self,Father,Father,Father,Close,z,z,633,0.633,1
9715,self-matching,1,55,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,523,0.523,1
9715,self-matching,1,56,Nonmatching,circle.bmp,Father,Father,Close,Self,Self,Self,Self,z,z,602,0.602,1
9715,self-matching,1,57,Nonmatching,circle.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,m,z,645,0.645,1
9715,self-matching,1,58,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,567,0.567,1
9715,self-matching,1,59,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,716,0.716,1
9715,self-matching,1,60,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,z,z,508,0.508,1
9715,self-matching,1,61,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,z,763,0.763,0
9715,self-matching,1,62,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,800,0.8,1
9715,self-matching,1,63,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,m,444,0.444,1
9715,self-matching,1,64,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,z,z,645,0.645,0
9715,self-matching,1,65,Nonmatching,circle.bmp,Father,Father,Close,Self,Self,Self,Self,m,m,478,0.478,0
9715,self-matching,1,66,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,m,m,639,0.639,0
9715,self-matching,1,67,Nonmatching,triangle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,z,z,1153,1.153,1
9715,self-matching,1,68,Nonmatching,triangle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,z,z,1030,1.03,1
9715,self-matching,1,69,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,z,m,473,0.473,1
9715,self-matching,1,70,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,m,714,0.714,1
9715,self-matching,1,71,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,377,0.377,1
9715,self-matching,1,72,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,z,789,0.789,0
9715,self-matching,1,73,Nonmatching,circle.bmp,Father,Father,Close,Self,Self,Self,Self,z,z,753,0.753,1
9715,self-matching,1,74,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,583,0.583,1
9715,self-matching,1,75,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,667,0.667,1
9715,self-matching,1,76,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,z,z,684,0.684,1
9715,self-matching,1,77,Nonmatching,circle.bmp,Father,Father,Close,Self,Self,Self,Self,m,m,660,0.66,0
9715,self-matching,1,78,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,877,0.877,1
9715,self-matching,1,79,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,z,z,598,0.598,1
9715,self-matching,1,80,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,586,0.586,1
9715,self-matching,1,81,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,m,806,0.806,1
9715,self-matching,1,82,Nonmatching,circle.bmp,Father,Father,Close,Self,Self,Self,Self,z,z,665,0.665,1
9715,self-matching,1,83,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,z,z,698,0.698,1
9715,self-matching,1,84,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,778,0.778,1
9715,self-matching,1,85,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,807,0.807,1
9715,self-matching,1,86,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,602,0.602,1
9715,self-matching,1,87,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,m,z,646,0.646,0
9715,self-matching,1,88,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,z,z,863,0.863,1
9715,self-matching,1,89,Nonmatching,triangle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,m,z,1112,1.112,1
9715,self-matching,1,90,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,z,z,567,0.567,1
9715,self-matching,1,91,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,685,0.685,1
9715,self-matching,1,92,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,660,0.66,1
9715,self-matching,1,93,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,m,z,709,0.709,1
9715,self-matching,1,94,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,m,676,0.676,1
9715,self-matching,1,95,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,772,0.772,1
9715,self-matching,1,96,Nonmatching,circle.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,m,z,601,0.601,1
9715,self-matching,1,97,Nonmatching,triangle.bmp,Self,Self,Self,Father,Father,Father,Close,z,z,1141,1.141,1
9715,self-matching,1,98,Nonmatching,triangle.bmp,Self,Self,Self,Father,Father,Father,Close,m,z,587,0.587,1
9715,self-matching,1,99,Nonmatching,circle.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,m,z,679,0.679,1
9715,self-matching,1,100,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,z,519,0.519,0
9715,self-matching,1,101,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,654,0.654,1
9715,self-matching,1,102,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,z,z,728,0.728,1
9715,self-matching,1,103,Nonmatching,triangle.bmp,Self,Self,Self,Father,Father,Father,Close,m,z,870,0.87,1
9715,self-matching,1,104,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,m,z,935,0.935,1
9715,self-matching,1,105,Nonmatching,triangle.bmp,Self,Self,Self,Father,Father,Father,Close,m,z,725,0.725,1
9715,self-matching,1,106,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,m,z,588,0.588,0
9715,self-matching,1,107,Nonmatching,circle.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,z,z,928,0.928,1
9715,self-matching,1,108,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,646,0.646,1
9715,self-matching,1,109,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,712,0.712,1
9715,self-matching,1,110,Nonmatching,circle.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,m,z,615,0.615,1
9715,self-matching,1,111,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,602,0.602,1
9715,self-matching,1,112,Nonmatching,triangle.bmp,Self,Self,Self,Father,Father,Father,Close,z,z,534,0.534,1
9715,self-matching,1,113,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,412,0.412,1
9715,self-matching,1,114,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,615,0.615,1
9715,self-matching,1,115,Nonmatching,triangle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,z,z,715,0.715,1
9715,self-matching,1,116,Nonmatching,triangle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,m,z,538,0.538,1
9715,self-matching,1,117,Nonmatching,circle.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,z,z,1032,1.032,1
9715,self-matching,1,118,Nonmatching,circle.bmp,Father,Father,Close,Self,Self,Self,Self,z,z,938,0.938,1
9715,self-matching,1,119,Nonmatching,circle.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,m,z,744,0.744,1
9715,self-matching,1,120,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,z,m,502,0.502,0
9715,self-matching,2,121,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,z,z,677,0.677,0
9715,self-matching,2,122,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,877,0.877,1
9715,self-matching,2,123,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,773,0.773,1
9715,self-matching,2,124,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,z,490,0.49,0
9715,self-matching,2,125,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,z,m,514,0.514,1
9715,self-matching,2,126,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,m,713,0.713,1
9715,self-matching,2,127,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,m,z,584,0.584,1
9715,self-matching,2,128,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,565,0.565,1
9715,self-matching,2,129,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,m,z,634,0.634,1
9715,self-matching,2,130,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,644,0.644,1
9715,self-matching,2,131,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,m,694,0.694,1
9715,self-matching,2,132,Nonmatching,circle.bmp,Father,Father,Close,Self,Self,Self,Self,m,m,358,0.358,0
9715,self-matching,2,133,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,m,z,867,0.867,1
9715,self-matching,2,134,Nonmatching,circle.bmp,Father,Father,Close,Self,Self,Self,Self,z,z,972,0.972,1
9715,self-matching,2,135,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,681,0.681,1
9715,self-matching,2,136,Nonmatching,triangle.bmp,Self,Self,Self,Father,Father,Father,Close,z,z,657,0.657,1
9715,self-matching,2,137,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,z,z,722,0.722,1
9715,self-matching,2,138,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,m,z,1113,1.113,0
9715,self-matching,2,139,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,z,z,752,0.752,1
9715,self-matching,2,140,Nonmatching,triangle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,z,z,789,0.789,1
9715,self-matching,2,141,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,z,z,777,0.777,1
9715,self-matching,2,142,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,518,0.518,1
9715,self-matching,2,143,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,597,0.597,1
9715,self-matching,2,144,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,953,0.953,1
9715,self-matching,2,145,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,534,0.534,1
9715,self-matching,2,146,Nonmatching,circle.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,z,z,604,0.604,1
9715,self-matching,2,147,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,503,0.503,1
9715,self-matching,2,148,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,566,0.566,1
9715,self-matching,2,149,Nonmatching,circle.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,m,z,620,0.62,1
9715,self-matching,2,150,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,z,z,630,0.63,1
9715,self-matching,2,151,Nonmatching,triangle.bmp,Self,Self,Self,Father,Father,Father,Close,z,z,777,0.777,1
9715,self-matching,2,152,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,z,m,677,0.677,1
9715,self-matching,2,153,Nonmatching,circle.bmp,Father,Father,Close,Self,Self,Self,Self,z,z,566,0.566,1
9715,self-matching,2,154,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,z,635,0.635,0
9715,self-matching,2,155,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,m,605,0.605,1
9715,self-matching,2,156,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,632,0.632,1
9715,self-matching,2,157,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,z,m,555,0.555,1
9715,self-matching,2,158,Nonmatching,triangle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,z,z,536,0.536,1
9715,self-matching,2,159,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,711,0.711,1
9715,self-matching,2,160,Nonmatching,triangle.bmp,Self,Self,Self,Father,Father,Father,Close,m,z,806,0.806,1
9715,self-matching,2,161,Nonmatching,circle.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,m,z,969,0.969,1
9715,self-matching,2,162,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,z,z,630,0.63,1
9715,self-matching,2,163,Nonmatching,circle.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,m,z,760,0.76,1
9715,self-matching,2,164,Nonmatching,circle.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,z,z,613,0.613,1
9715,self-matching,2,165,Nonmatching,circle.bmp,Father,Father,Close,Self,Self,Self,Self,z,z,569,0.569,1
9715,self-matching,2,166,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,661,0.661,1
9715,self-matching,2,167,Nonmatching,circle.bmp,Father,Father,Close,Self,Self,Self,Self,m,z,1079,1.079,1
9715,self-matching,2,168,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,m,903,0.903,1
9715,self-matching,2,169,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,534,0.534,1
9715,self-matching,2,170,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,597,0.597,1
9715,self-matching,2,171,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,824,0.824,1
9715,self-matching,2,172,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,619,0.619,1
9715,self-matching,2,173,Nonmatching,circle.bmp,Father,Father,Close,Self,Self,Self,Self,m,z,582,0.582,1
9715,self-matching,2,174,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,650,0.65,1
9715,self-matching,2,175,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,z,476,0.476,0
9715,self-matching,2,176,Nonmatching,triangle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,z,z,957,0.957,1
9715,self-matching,2,177,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,z,m,665,0.665,1
9715,self-matching,2,178,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,m,z,650,0.65,1
9715,self-matching,2,179,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,m,z,628,0.628,1
9715,self-matching,2,180,Nonmatching,triangle.bmp,Self,Self,Self,Father,Father,Father,Close,m,m,582,0.582,0
9715,self-matching,2,181,Nonmatching,circle.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,m,z,882,0.882,1
9715,self-matching,2,182,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,795,0.795,1
9715,self-matching,2,183,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,z,z,551,0.551,1
9715,self-matching,2,184,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,516,0.516,1
9715,self-matching,2,185,Nonmatching,circle.bmp,Father,Father,Close,Self,Self,Self,Self,z,z,507,0.507,1
9715,self-matching,2,186,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,m,z,523,0.523,1
9715,self-matching,2,187,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,z,m,458,0.458,1
9715,self-matching,2,188,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,z,523,0.523,0
9715,self-matching,2,189,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,z,m,706,0.706,1
9715,self-matching,2,190,Nonmatching,triangle.bmp,Self,Self,Self,Father,Father,Father,Close,m,z,857,0.857,1
9715,self-matching,2,191,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,635,0.635,1
9715,self-matching,2,192,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,549,0.549,1
9715,self-matching,2,193,Nonmatching,triangle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,z,z,651,0.651,1
9715,self-matching,2,194,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,804,0.804,1
9715,self-matching,2,195,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,z,z,808,0.808,1
9715,self-matching,2,196,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,587,0.587,1
9715,self-matching,2,197,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,z,m,487,0.487,1
9715,self-matching,2,198,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,m,759,0.759,1
9715,self-matching,2,199,Nonmatching,triangle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,z,z,565,0.565,1
9715,self-matching,2,200,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,426,0.426,1
9715,self-matching,2,201,Nonmatching,triangle.bmp,Self,Self,Self,Father,Father,Father,Close,m,m,396,0.396,0
9715,self-matching,2,202,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,496,0.496,1
9715,self-matching,2,203,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,488,0.488,1
9715,self-matching,2,204,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,344,0.344,1
9715,self-matching,2,205,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,m,z,646,0.646,1
9715,self-matching,2,206,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,m,680,0.68,1
9715,self-matching,2,207,Nonmatching,triangle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,z,z,552,0.552,1
9715,self-matching,2,208,Nonmatching,circle.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,m,z,741,0.741,1
9715,self-matching,2,209,Nonmatching,circle.bmp,Father,Father,Close,Self,Self,Self,Self,z,m,491,0.491,0
9715,self-matching,2,210,Nonmatching,circle.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,z,z,691,0.691,1
9715,self-matching,2,211,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,811,0.811,1
9715,self-matching,2,212,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,502,0.502,1
9715,self-matching,2,213,Nonmatching,triangle.bmp,Self,Self,Self,Father,Father,Father,Close,m,z,598,0.598,1
9715,self-matching,2,214,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,m,538,0.538,1
9715,self-matching,2,215,Nonmatching,circle.bmp,Father,Father,Close,Self,Self,Self,Self,z,z,616,0.616,1
9715,self-matching,2,216,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,z,m,843,0.843,0
9715,self-matching,2,217,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,573,0.573,1
9715,self-matching,2,218,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,617,0.617,1
9715,self-matching,2,219,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,z,z,868,0.868,1
9715,self-matching,2,220,Nonmatching,circle.bmp,Father,Father,Close,Self,Self,Self,Self,z,z,597,0.597,1
9715,self-matching,2,221,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,z,z,473,0.473,0
9715,self-matching,2,222,Nonmatching,circle.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,m,z,913,0.913,1
9715,self-matching,2,223,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,z,z,585,0.585,1
9715,self-matching,2,224,Nonmatching,triangle.bmp,Self,Self,Self,Father,Father,Father,Close,z,z,917,0.917,1
9715,self-matching,2,225,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,716,0.716,1
9715,self-matching,2,226,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,587,0.587,1
9715,self-matching,2,227,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,z,m,535,0.535,1
9715,self-matching,2,228,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,m,z,501,0.501,1
9715,self-matching,2,229,Nonmatching,triangle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,m,m,677,0.677,0
9715,self-matching,2,230,Nonmatching,triangle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,m,z,685,0.685,1
9715,self-matching,2,231,Nonmatching,circle.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,m,z,805,0.805,1
9715,self-matching,2,232,Nonmatching,triangle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,z,z,601,0.601,1
9715,self-matching,2,233,Nonmatching,triangle.bmp,Self,Self,Self,Father,Father,Father,Close,m,z,909,0.909,1
9715,self-matching,2,234,Nonmatching,triangle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,m,z,508,0.508,1
9715,self-matching,2,235,Nonmatching,triangle.bmp,Self,Self,Self,Father,Father,Father,Close,m,z,651,0.651,1
9715,self-matching,2,236,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,m,z,613,0.613,1
9715,self-matching,2,237,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,m,695,0.695,1
9715,self-matching,2,238,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,647,0.647,1
9715,self-matching,2,239,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,z,z,489,0.489,1
9715,self-matching,2,240,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,z,m,505,0.505,1
9715,self-matching,3,241,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,m,z,793,0.793,1
9715,self-matching,3,242,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,m,1125,1.125,1
9715,self-matching,3,243,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,z,m,476,0.476,1
9715,self-matching,3,244,Nonmatching,triangle.bmp,Self,Self,Self,Father,Father,Father,Close,m,z,508,0.508,1
9715,self-matching,3,245,Nonmatching,circle.bmp,Father,Father,Close,Self,Self,Self,Self,m,m,508,0.508,0
9715,self-matching,3,246,Nonmatching,triangle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,m,z,771,0.771,1
9715,self-matching,3,247,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,664,0.664,1
9715,self-matching,3,248,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,z,z,569,0.569,1
9715,self-matching,3,249,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,550,0.55,1
9715,self-matching,3,250,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,z,z,604,0.604,1
9715,self-matching,3,251,Nonmatching,triangle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,z,z,631,0.631,1
9715,self-matching,3,252,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,z,m,586,0.586,1
9715,self-matching,3,253,Nonmatching,triangle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,z,z,598,0.598,1
9715,self-matching,3,254,Nonmatching,triangle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,z,z,666,0.666,1
9715,self-matching,3,255,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,571,0.571,1
9715,self-matching,3,256,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,520,0.52,1
9715,self-matching,3,257,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,z,z,534,0.534,1
9715,self-matching,3,258,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,1013,1.013,1
9715,self-matching,3,259,Nonmatching,triangle.bmp,Self,Self,Self,Father,Father,Father,Close,m,z,600,0.6,1
9715,self-matching,3,260,Matching,triangle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,554,0.554,1
9715,self-matching,3,261,Matching,circle.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,968,0.968,1
