"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","image","word","target","valence","matchness","correct_response","correct","exp_condition","question_order"
"","","","","","psychophysics","26","306655","0.0-7.0-0.0-0.7","null","","null","","","","","","","","","","","","","key","null","16.66543209876536","720","476","./1_3_Stimuli/C_ambi40.png","他人","Word","他人","Match","f","false","Practice",""
"","","","","","html-keyboard-response","27","306983","0.0-7.0-0.0-1.7","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","28","308343","0.0-7.0-0.0-0.8","191","","f","","","","","","","","","","","","","key","f","16.67283950617284","720","476","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","f","true","Practice",""
"","","","","","html-keyboard-response","29","308650","0.0-7.0-0.0-1.8","null","<span style='color:yellow; font-size: 70px;'>过快! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","30","310976","0.0-7.0-0.0-0.9","1175","","j","","","","","","","","","","","","","key","j","16.666187050359962","720","476","./1_3_Stimuli/T_ambi40.png","自我","Word","朋友","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","31","311281","0.0-7.0-0.0-1.9","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","32","313991","0.0-7.0-0.0-0.10","null","","null","","","","","","","","","","","","","key","null","16.664596273291924","720","476","./1_3_Stimuli/C_ambi40.png","他人","Image","他人","Match","f","false","Practice",""
"","","","","","html-keyboard-response","33","314304","0.0-7.0-0.0-1.10","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","34","315764","0.0-7.0-0.0-0.11","307","","f","","","","","","","","","","","","","key","f","16.66436781609182","720","476","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","f","true","Practice",""
"","","","","","html-keyboard-response","35","316080","0.0-7.0-0.0-1.11","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","36","318683","0.0-7.0-0.0-0.12","1443","","j","","","","","","","","","","","","","key","j","16.66322580645154","720","476","./1_3_Stimuli/C_ambi40.png","朋友","Image","他人","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","37","319023","0.0-7.0-0.0-1.12","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","38","320704","0.0-7.0-0.0-0.13","514","","f","","","","","","","","","","","","","key","f","16.666666666666668","720","476","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","f","true","Practice",""
"","","","","","html-keyboard-response","39","321015","0.0-7.0-0.0-1.13","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","40","322478","0.0-7.0-0.0-0.14","311","","f","","","","","","","","","","","","","key","f","16.667816091953757","720","476","./1_3_Stimuli/C_ambi40.png","自我","Word","他人","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","41","322790","0.0-7.0-0.0-1.14","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","42","325501","0.0-7.0-0.0-0.15","null","","null","","","","","","","","","","","","","key","null","16.66645962732912","720","476","./1_3_Stimuli/T_ambi40.png","自我","Image","朋友","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","43","325826","0.0-7.0-0.0-1.15","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","44","327381","0.0-7.0-0.0-0.16","388","","j","","","","","","","","","","","","","key","j","16.664130434782354","720","476","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","f","false","Practice",""
"","","","","","html-keyboard-response","45","327687","0.0-7.0-0.0-1.16","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","46","329124","0.0-7.0-0.0-0.17","272","","f","","","","","","","","","","","","","key","f","16.667058823529548","720","476","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","f","true","Practice",""
"","","","","","html-keyboard-response","47","329438","0.0-7.0-0.0-1.17","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","48","332140","0.0-7.0-0.0-0.18","null","","null","","","","","","","","","","","","","key","null","16.665838509316842","720","476","./1_3_Stimuli/T_ambi40.png","他人","Image","朋友","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","49","332467","0.0-7.0-0.0-1.18","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","50","335201","0.0-7.0-0.0-0.19","null","","null","","","","","","","","","","","","","key","null","16.664814814814886","720","476","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","f","false","Practice",""
"","","","","","html-keyboard-response","51","335531","0.0-7.0-0.0-1.19","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","52","338259","0.0-7.0-0.0-0.20","null","","null","","","","","","","","","","","","","key","null","16.665644171779142","720","476","./1_3_Stimuli/C_ambi40.png","他人","Word","他人","Match","f","false","Practice",""
"","","","","","html-keyboard-response","53","338586","0.0-7.0-0.0-1.20","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","54","339971","0.0-7.0-0.0-0.21","219","","f","","","","","","","","","","","","","key","f","16.66707317073114","720","476","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","f","true","Practice",""
"","","","","","html-keyboard-response","55","340284","0.0-7.0-0.0-1.21","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","56","342996","0.0-7.0-0.0-0.22","null","","null","","","","","","","","","","","","","key","null","16.6617283950618","720","476","./1_3_Stimuli/C_ambi40.png","自我","Image","他人","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","57","343309","0.0-7.0-0.0-1.22","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","58","345726","0.0-7.0-0.0-0.23","1259","","f","","","","","","","","","","","","","key","f","16.665972222222383","720","476","./1_3_Stimuli/C_ambi40.png","他人","Image","他人","Match","f","true","Practice",""
"","","","","","html-keyboard-response","59","346035","0.0-7.0-0.0-1.23","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","html-keyboard-response","60","369019","0.0-7.0-1.0-0.0","22982","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                        <div><p class='context'>您正确回答了33% 的试次。</p><p class='context'>您的平均反应时为673毫秒。</p><p> <div style = 'color: green'><按空格键至下页></div></p>"," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","61","416825","0.0-7.0-1.0-1.0","47793","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":18727},{""page_index"":1,""viewing_time"":26421},{""page_index"":2,""viewing_time"":2644}]","","","","","","","","","","","","","",""
"","","","","","psychophysics","62","418786","0.0-7.1-0.1-0.24","801","","j","","","","","","","","","","","","","key","j","16.665517241378907","720","476","./1_3_Stimuli/S_ambi40.png","朋友","Word","自我","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","63","419090","0.0-7.1-0.1-1.24","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","64","420940","0.0-7.1-0.1-0.25","699","","j","","","","","","","","","","","","","key","j","16.668181818181818","720","476","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","f","false","Practice",""
"","","","","","html-keyboard-response","65","421250","0.0-7.1-0.1-1.25","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","66","422723","0.0-7.1-0.1-0.26","301","","f","","","","","","","","","","","","","key","f","16.668181818181687","720","476","./1_3_Stimuli/T_ambi40.png","自我","Word","朋友","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","67","423031","0.0-7.1-0.1-1.26","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","68","424971","0.0-7.1-0.1-0.27","789","","f","","","","","","","","","","","","","key","f","16.66782608695642","720","476","./1_3_Stimuli/C_ambi40.png","他人","Word","他人","Match","f","true","Practice",""
"","","","","","html-keyboard-response","69","425286","0.0-7.1-0.1-1.27","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","70","427446","0.0-7.1-0.1-0.28","1006","","j","","","","","","","","","","","","","key","j","16.66434108527096","720","476","./1_3_Stimuli/S_ambi40.png","他人","Image","自我","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","71","427756","0.0-7.1-0.1-1.28","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","72","429541","0.0-7.1-0.1-0.29","603","","f","","","","","","","","","","","","","key","f","16.52857142857143","720","476","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","f","true","Practice",""
"","","","","","html-keyboard-response","73","429856","0.0-7.1-0.1-1.29","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","74","431699","0.0-7.1-0.1-0.30","677","","j","","","","","","","","","","","","","key","j","16.666972477064327","720","476","./1_3_Stimuli/C_ambi40.png","自我","Word","他人","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","75","432003","0.0-7.1-0.1-1.30","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","76","433839","0.0-7.1-0.1-0.31","682","","f","","","","","","","","","","","","","key","f","16.663636363636364","720","476","./1_3_Stimuli/S_ambi40.png","他人","Word","自我","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","77","434157","0.0-7.1-0.1-1.31","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","78","435954","0.0-7.1-0.1-0.32","634","","j","","","","","","","","","","","","","key","j","16.665420560747773","720","476","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","f","false","Practice",""
"","","","","","html-keyboard-response","79","436268","0.0-7.1-0.1-1.32","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","80","438019","0.0-7.1-0.1-0.33","598","","f","","","","","","","","","","","","","key","f","16.666346153846042","720","476","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","f","true","Practice",""
"","","","","","html-keyboard-response","81","438332","0.0-7.1-0.1-1.33","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","82","439951","0.0-7.1-0.1-0.34","463","","f","","","","","","","","","","","","","key","f","16.667708333333092","720","476","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","f","true","Practice",""
"","","","","","html-keyboard-response","83","440253","0.0-7.1-0.1-1.34","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","84","442117","0.0-7.1-0.1-0.35","679","","f","","","","","","","","","","","","","key","f","16.66454545454577","720","476","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","f","true","Practice",""
"","","","","","html-keyboard-response","85","442419","0.0-7.1-0.1-1.35","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","86","443973","0.0-7.1-0.1-0.36","402","","j","","","","","","","","","","","","","key","j","16.66774193548362","720","476","./1_3_Stimuli/C_ambi40.png","他人","Image","他人","Match","f","false","Practice",""
"","","","","","html-keyboard-response","87","444277","0.0-7.1-0.1-1.36","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","88","446186","0.0-7.1-0.1-0.37","746","","j","","","","","","","","","","","","","key","j","16.667256637168347","720","476","./1_3_Stimuli/T_ambi40.png","他人","Image","朋友","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","89","446493","0.0-7.1-0.1-1.37","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","90","448208","0.0-7.1-0.1-0.38","525","","f","","","","","","","","","","","","","key","f","16.667326732672922","720","476","./1_3_Stimuli/C_ambi40.png","他人","Image","他人","Match","f","true","Practice",""
"","","","","","html-keyboard-response","91","448512","0.0-7.1-0.1-1.38","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","92","450108","0.0-7.1-0.1-0.39","441","","f","","","","","","","","","","","","","key","f","16.66315789473684","720","476","./1_3_Stimuli/C_ambi40.png","他人","Word","他人","Match","f","true","Practice",""
"","","","","","html-keyboard-response","93","450416","0.0-7.1-0.1-1.39","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","94","452002","0.0-7.1-0.1-0.40","432","","f","","","","","","","","","","","","","key","f","16.66702127659525","720","476","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","f","true","Practice",""
"","","","","","html-keyboard-response","95","452305","0.0-7.1-0.1-1.40","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","96","454162","0.0-7.1-0.1-0.41","687","","j","","","","","","","","","","","","","key","j","16.663636363636364","720","476","./1_3_Stimuli/C_ambi40.png","自我","Image","他人","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","97","454466","0.0-7.1-0.1-1.41","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","98","456397","0.0-7.1-0.1-0.42","780","","j","","","","","","","","","","","","","key","j","16.664912280701653","720","476","./1_3_Stimuli/T_ambi40.png","自我","Image","朋友","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","99","456709","0.0-7.1-0.1-1.42","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","100","458617","0.0-7.1-0.1-0.43","751","","f","","","","","","","","","","","","","key","f","16.67543859649123","720","476","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","f","true","Practice",""
"","","","","","html-keyboard-response","101","458920","0.0-7.1-0.1-1.43","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","102","461189","0.0-7.1-0.1-0.44","1106","","j","","","","","","","","","","","","","key","j","16.667407407407236","720","476","./1_3_Stimuli/C_ambi40.png","朋友","Image","他人","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","103","461505","0.0-7.1-0.1-1.44","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","104","463936","0.0-7.1-0.1-0.45","1278","","j","","","","","","","","","","","","","key","j","16.664137931034404","720","476","./1_3_Stimuli/T_ambi40.png","他人","Word","朋友","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","105","464251","0.0-7.1-0.1-1.45","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","106","466310","0.0-7.1-0.1-0.46","905","","j","","","","","","","","","","","","","key","j","16.65655737704899","720","476","./1_3_Stimuli/C_ambi40.png","朋友","Word","他人","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","107","466619","0.0-7.1-0.1-1.46","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","108","468869","0.0-7.1-0.1-0.47","1094","","j","","","","","","","","","","","","","key","j","16.562406015037507","720","476","./1_3_Stimuli/S_ambi40.png","朋友","Image","自我","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","109","469178","0.0-7.1-0.1-1.47","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","html-keyboard-response","110","474631","0.0-7.1-1.1-0.1","5451","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                        <div><p class='context'>您正确回答了79% 的试次。</p><p class='context'>您的平均反应时为756毫秒。</p><p> <div style = 'color: green'><按空格键至下页></div></p>"," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","111","514232","0.0-7.1-1.1-1.1","39588","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":10158},{""page_index"":1,""viewing_time"":26809},{""page_index"":2,""viewing_time"":2622}]","","","","","","","","","","","","","",""
"","","","","","psychophysics","112","516518","0.0-7.2-0.2-0.48","1133","","j","","","","","","","","","","","","","key","j","16.666176470588063","720","476","./1_3_Stimuli/C_ambi40.png","他人","Image","他人","Match","f","false","Practice",""
"","","","","","html-keyboard-response","113","516824","0.0-7.2-0.2-1.48","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","114","519502","0.0-7.2-0.2-0.49","1518","","j","","","","","","","","","","","","","key","j","16.666666666666668","720","476","./1_3_Stimuli/S_ambi40.png","他人","Word","自我","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","115","519808","0.0-7.2-0.2-1.49","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","116","522186","0.0-7.2-0.2-0.50","1225","","f","","","","","","","","","","","","","key","f","16.666197183098838","720","476","./1_3_Stimuli/C_ambi40.png","他人","Image","他人","Match","f","true","Practice",""
"","","","","","html-keyboard-response","117","522503","0.0-7.2-0.2-1.50","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","118","524557","0.0-7.2-0.2-0.51","902","","f","","","","","","","","","","","","","key","f","16.667213114753814","720","476","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","f","true","Practice",""
"","","","","","html-keyboard-response","119","524862","0.0-7.2-0.2-1.51","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","120","526997","0.0-7.2-0.2-0.52","980","","j","","","","","","","","","","","","","key","j","16.66692913385882","720","476","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","f","false","Practice",""
"","","","","","html-keyboard-response","121","527300","0.0-7.2-0.2-1.52","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","122","529242","0.0-7.2-0.2-0.53","790","","f","","","","","","","","","","","","","key","f","16.645689655172614","720","476","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","f","true","Practice",""
"","","","","","html-keyboard-response","123","529543","0.0-7.2-0.2-1.53","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","124","531900","0.0-7.2-0.2-0.54","1197","","j","","","","","","","","","","","","","key","j","16.666428571428906","720","476","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","f","false","Practice",""
"","","","","","html-keyboard-response","125","532205","0.0-7.2-0.2-1.54","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","126","534283","0.0-7.2-0.2-0.55","909","","j","","","","","","","","","","","","","key","j","16.695041322314818","720","476","./1_3_Stimuli/C_ambi40.png","朋友","Word","他人","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","127","534590","0.0-7.2-0.2-1.55","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","128","537036","0.0-7.2-0.2-0.56","1291","","j","","","","","","","","","","","","","key","j","16.66758620689607","720","476","./1_3_Stimuli/C_ambi40.png","朋友","Image","他人","Mismatch","j","true","Practice",""
