"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","image","word","target","valence","matchness","correct_response","correct","exp_condition"
"","","","","","html-keyboard-response","69","388881","0.0-7.1-0.1-1.27","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","70","391101","0.0-7.1-0.1-0.28","1055","","j","","","","","","","","","","","","","key","j","16.66660606060583","720","446","./1_3_Stimuli/T_ambi40.png","自我","Image","他人","Mismatch","j","true","Practice"
"","","","","","html-keyboard-response","71","391406","0.0-7.1-0.1-1.28","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","72","393521","0.0-7.1-0.1-0.29","957","","j","","","","","","","","","","","","","key","j","16.66635714285676","720","446","./1_3_Stimuli/T_ambi40.png","朋友","Word","他人","Mismatch","j","true","Practice"
"","","","","","html-keyboard-response","73","393834","0.0-7.1-0.1-1.29","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","74","395662","0.0-7.1-0.1-0.30","666","","f","","","","","","","","","","","","","key","f","16.66624999999961","720","446","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","f","true","Practice"
"","","","","","html-keyboard-response","75","395976","0.0-7.1-0.1-1.30","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","76","398044","0.0-7.1-0.1-0.31","915","","f","","","","","","","","","","","","","key","f","16.666943089430774","720","446","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","f","true","Practice"
"","","","","","html-keyboard-response","77","398356","0.0-7.1-0.1-1.31","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","78","400295","0.0-7.1-0.1-0.32","782","","j","","","","","","","","","","","","","key","j","16.666799999999753","720","446","./1_3_Stimuli/T_ambi40.png","自我","Word","他人","Mismatch","j","true","Practice"
"","","","","","html-keyboard-response","79","400606","0.0-7.1-0.1-1.32","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","80","402380","0.0-7.1-0.1-0.33","618","","f","","","","","","","","","","","","","key","f","16.665839622641766","720","446","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","f","true","Practice"
"","","","","","html-keyboard-response","81","402686","0.0-7.1-0.1-1.33","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","82","404571","0.0-7.1-0.1-0.34","725","","f","","","","","","","","","","","","","key","f","16.6684821428571","720","446","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","f","true","Practice"
"","","","","","html-keyboard-response","83","404876","0.0-7.1-0.1-1.34","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","84","406698","0.0-7.1-0.1-0.35","668","","f","","","","","","","","","","","","","key","f","16.66624770642241","720","446","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","f","true","Practice"
"","","","","","html-keyboard-response","85","407016","0.0-7.1-0.1-1.35","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","86","409177","0.0-7.1-0.1-0.36","999","","f","","","","","","","","","","","","","key","f","16.6669921875","720","446","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","f","true","Practice"
"","","","","","html-keyboard-response","87","409496","0.0-7.1-0.1-1.36","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","88","411670","0.0-7.1-0.1-0.37","1023","","j","","","","","","","","","","","","","key","j","16.666519379844733","720","446","./1_3_Stimuli/C_ambi40.png","他人","Image","自我","Mismatch","j","true","Practice"
"","","","","","html-keyboard-response","89","411982","0.0-7.1-0.1-1.37","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","90","414216","0.0-7.1-0.1-0.38","1071","","j","","","","","","","","","","","","","key","j","16.665383458646502","720","446","./1_3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","j","true","Practice"
"","","","","","html-keyboard-response","91","414536","0.0-7.1-0.1-1.38","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","92","417188","0.0-7.1-0.1-0.39","1492","","j","","","","","","","","","","","","","key","j","16.66530379746846","720","446","./1_3_Stimuli/S_ambi40.png","自我","Image","朋友","Mismatch","j","true","Practice"
"","","","","","html-keyboard-response","93","417492","0.0-7.1-0.1-1.39","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","94","419531","0.0-7.1-0.1-0.40","885","","f","","","","","","","","","","","","","key","f","16.667024590164235","720","446","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","f","true","Practice"
"","","","","","html-keyboard-response","95","419836","0.0-7.1-0.1-1.40","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","96","421872","0.0-7.1-0.1-0.41","876","","j","","","","","","","","","","","","","key","j","16.66681818181816","720","446","./1_3_Stimuli/S_ambi40.png","自我","Word","朋友","Mismatch","j","true","Practice"
"","","","","","html-keyboard-response","97","422185","0.0-7.1-0.1-1.41","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","98","424404","0.0-7.1-0.1-0.42","1058","","j","","","","","","","","","","","","","key","j","16.6663560606063","720","446","./1_3_Stimuli/C_ambi40.png","朋友","Image","自我","Mismatch","j","true","Practice"
"","","","","","html-keyboard-response","99","424706","0.0-7.1-0.1-1.42","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","100","426780","0.0-7.1-0.1-0.43","917","","f","","","","","","","","","","","","","key","f","16.6655725806453","720","446","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","f","true","Practice"
"","","","","","html-keyboard-response","101","427086","0.0-7.1-0.1-1.43","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","102","429180","0.0-7.1-0.1-0.44","934","","f","","","","","","","","","","","","","key","f","16.665912000000013","720","446","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","f","true","Practice"
"","","","","","html-keyboard-response","103","429496","0.0-7.1-0.1-1.44","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","104","431503","0.0-7.1-0.1-0.45","840","","f","","","","","","","","","","","","","key","f","16.66849579831914","720","446","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","f","true","Practice"
"","","","","","html-keyboard-response","105","431816","0.0-7.1-0.1-1.45","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","106","434335","0.0-7.1-0.1-0.46","1355","","j","","","","","","","","","","","","","key","j","16.665466666666713","720","446","./1_3_Stimuli/S_ambi40.png","他人","Word","朋友","Mismatch","j","true","Practice"
"","","","","","html-keyboard-response","107","434656","0.0-7.1-0.1-1.46","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","108","436791","0.0-7.1-0.1-0.47","979","","j","","","","","","","","","","","","","key","j","16.665503937007646","720","446","./1_3_Stimuli/T_ambi40.png","朋友","Image","他人","Mismatch","j","true","Practice"
"","","","","","html-keyboard-response","109","437106","0.0-7.1-0.1-1.47","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","html-keyboard-response","110","468548","0.0-8.0","31448","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                          <div><p class='context'>您正确回答了96% 的试次。</p><p class='context'>您的平均反应时为959毫秒。</p><p class='context'>恭喜您完成练习。现在请休息3~5分钟。</p><p class='context'>之后，按任意键进入正式实验。需要注意的是，正式实验将不再提供反应是否正确的反馈。</p><p class='footer' style='font-size: 35px; line-height:40px;'>请在进入正式实验实验之前将您的<span style='color: lightgreen;'>食指</span>放在电脑键盘的相应键位上进行按键。</p>"," ","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","psychophysics","111","471249","0.0-9.0-0.0-0.0","1545","","j","","","","","","","","","","","","","key","j","16.66658385093172","720","446","./1_3_Stimuli/S_ambi40.png","他人","Word","朋友","Mismatch","j","true","Formal"
"","","","","","psychophysics","112","473955","0.0-9.0-0.0-0.1","null","","null","","","","","","","","","","","","","key","null","16.66700621117998","720","446","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","f","false","Formal"
"","","","","","psychophysics","113","475951","0.0-9.0-0.0-0.2","830","","f","","","","","","","","","","","","","key","f","16.669118644067844","720","446","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","f","true","Formal"
"","","","","","psychophysics","114","478352","0.0-9.0-0.0-0.3","1248","","f","","","","","","","","","","","","","key","f","16.667335664335692","720","446","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","f","true","Formal"
"","","","","","psychophysics","115","480228","0.0-9.0-0.0-0.4","723","","j","","","","","","","","","","","","","key","j","16.666063063063234","720","446","./1_3_Stimuli/T_ambi40.png","自我","Word","他人","Mismatch","j","true","Formal"
"","","","","","psychophysics","116","482177","0.0-9.0-0.0-0.5","789","","j","","","","","","","","","","","","","key","j","16.664706896551472","720","446","./1_3_Stimuli/T_ambi40.png","朋友","Image","他人","Mismatch","j","true","Formal"
"","","","","","psychophysics","117","484172","0.0-9.0-0.0-0.6","834","","j","","","","","","","","","","","","","key","j","16.66414285714282","720","446","./1_3_Stimuli/C_ambi40.png","他人","Word","自我","Mismatch","j","true","Formal"
"","","","","","psychophysics","118","486873","0.0-9.0-0.0-0.7","null","","null","","","","","","","","","","","","","key","null","16.66507453416143","720","446","./1_3_Stimuli/S_ambi40.png","他人","Image","朋友","Mismatch","j","false","Formal"
"","","","","","psychophysics","119","488253","0.0-9.0-0.0-0.8","215","","j","","","","","","","","","","","","","key","j","16.663925925925817","720","446","./1_3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","j","true","Formal"
"","","","","","psychophysics","120","490188","0.0-9.0-0.0-0.9","783","","j","","","","","","","","","","","","","key","j","16.666034782608545","720","446","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","f","false","Formal"
"","","","","","psychophysics","121","492523","0.0-9.0-0.0-0.10","1185","","j","","","","","","","","","","","","","key","j","16.66481294964018","720","446","./1_3_Stimuli/S_ambi40.png","自我","Image","朋友","Mismatch","j","true","Formal"
"","","","","","psychophysics","122","494995","0.0-9.0-0.0-0.11","1307","","j","","","","","","","","","","","","","key","j","16.66648979591828","720","446","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","f","false","Formal"
"","","","","","psychophysics","123","497275","0.0-9.0-0.0-0.12","1120","","j","","","","","","","","","","","","","key","j","16.666477941176495","720","446","./1_3_Stimuli/T_ambi40.png","朋友","Word","他人","Mismatch","j","true","Formal"
"","","","","","psychophysics","124","499186","0.0-9.0-0.0-0.13","748","","j","","","","","","","","","","","","","key","j","16.663663716814213","720","446","./1_3_Stimuli/S_ambi40.png","自我","Word","朋友","Mismatch","j","true","Formal"
"","","","","","psychophysics","125","501056","0.0-9.0-0.0-0.14","718","","f","","","","","","","","","","","","","key","f","16.6648378378375","720","446","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","f","true","Formal"
"","","","","","psychophysics","126","503016","0.0-9.0-0.0-0.15","795","","f","","","","","","","","","","","","","key","f","16.66730172413799","720","446","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","f","true","Formal"
"","","","","","psychophysics","127","505592","0.0-9.0-0.0-0.16","1422","","j","","","","","","","","","","","","","key","j","16.668266233766236","720","446","./1_3_Stimuli/T_ambi40.png","自我","Image","他人","Mismatch","j","true","Formal"
