"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","image","word","target","valence","matchness","correct_response","correct","exp_condition","question_order"
"","","","","","html-keyboard-response","13","456227","0.0-7.0-0.0-1.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","14","458930","0.0-7.0-0.0-0.1","null","","null","","","","","","","","","","","","","key","null","16.65333540372656","640","356","./1_3_Stimuli/S_ambi40.png","朋友","Image","他人","Mismatch","f","false","Practice",""
"","","","","","html-keyboard-response","15","459231","0.0-7.0-0.0-1.1","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","16","461934","0.0-7.0-0.0-0.2","null","","null","","","","","","","","","","","","","key","null","16.653819875776122","640","356","./1_3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","false","Practice",""
"","","","","","html-keyboard-response","17","462236","0.0-7.0-0.0-1.2","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","18","464939","0.0-7.0-0.0-0.3","null","","null","","","","","","","","","","","","","key","null","16.652801242236176","640","356","./1_3_Stimuli/C_ambi40.png","朋友","Image","朋友","Match","j","false","Practice",""
"","","","","","html-keyboard-response","19","465240","0.0-7.0-0.0-1.3","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","20","467941","0.0-7.0-0.0-0.4","null","","null","","","","","","","","","","","","","key","null","16.868433962264184","640","356","./1_3_Stimuli/T_ambi40.png","他人","Image","自我","Mismatch","f","false","Practice",""
"","","","","","html-keyboard-response","21","468244","0.0-7.0-0.0-1.4","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","22","470009","0.0-7.0-0.0-0.5","612","","j","","","","","","","","","","","","","key","j","16.675884615384767","640","356","./1_3_Stimuli/T_ambi40.png","自我","Word","自我","Match","j","true","Practice",""
"","","","","","html-keyboard-response","23","470311","0.0-7.0-0.0-1.5","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","24","473015","0.0-7.0-0.0-0.6","null","","null","","","","","","","","","","","","","key","null","16.700888198758086","640","356","./1_3_Stimuli/T_ambi40.png","自我","Image","自我","Match","j","false","Practice",""
"","","","","","html-keyboard-response","25","473317","0.0-7.0-0.0-1.6","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","26","474967","0.0-7.0-0.0-0.7","498","","j","","","","","","","","","","","","","key","j","16.649234693877553","640","356","./1_3_Stimuli/S_ambi40.png","自我","Word","他人","Mismatch","f","false","Practice",""
"","","","","","html-keyboard-response","27","475269","0.0-7.0-0.0-1.7","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","28","477972","0.0-7.0-0.0-0.8","null","","null","","","","","","","","","","","","","key","null","16.6511180124221","640","356","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","j","false","Practice",""
"","","","","","html-keyboard-response","29","478274","0.0-7.0-0.0-1.8","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","30","479991","0.0-7.0-0.0-0.9","566","","j","","","","","","","","","","","","","key","j","16.64179411764695","640","356","./1_3_Stimuli/T_ambi40.png","自我","Word","自我","Match","j","true","Practice",""
"","","","","","html-keyboard-response","31","480293","0.0-7.0-0.0-1.9","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","32","481959","0.0-7.0-0.0-0.10","514","","f","","","","","","","","","","","","","key","f","16.64837373737387","640","356","./1_3_Stimuli/C_ambi40.png","他人","Image","朋友","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","33","482261","0.0-7.0-0.0-1.10","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","34","484963","0.0-7.0-0.0-0.11","null","","null","","","","","","","","","","","","","key","null","16.65255625000027","640","356","./1_3_Stimuli/C_ambi40.png","自我","Image","朋友","Mismatch","f","false","Practice",""
"","","","","","html-keyboard-response","35","485265","0.0-7.0-0.0-1.11","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","36","487200","0.0-7.0-0.0-0.12","782","","f","","","","","","","","","","","","","key","f","16.65004347826091","640","356","./1_3_Stimuli/T_ambi40.png","朋友","Image","自我","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","37","487503","0.0-7.0-0.0-1.12","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","38","489724","0.0-7.0-0.0-0.13","1068","","f","","","","","","","","","","","","","key","f","16.653310606060337","640","356","./1_3_Stimuli/S_ambi40.png","自我","Image","他人","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","39","490026","0.0-7.0-0.0-1.13","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","40","492305","0.0-7.0-0.0-0.14","1125","","f","","","","","","","","","","","","","key","f","16.65151851851864","640","356","./1_3_Stimuli/C_ambi40.png","朋友","Image","朋友","Match","j","false","Practice",""
"","","","","","html-keyboard-response","41","492606","0.0-7.0-0.0-1.14","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","42","495308","0.0-7.0-0.0-0.15","null","","null","","","","","","","","","","","","","key","null","16.655037267080807","640","356","./1_3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","false","Practice",""
"","","","","","html-keyboard-response","43","495610","0.0-7.0-0.0-1.15","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","44","498289","0.0-7.0-0.0-0.16","1527","","f","","","","","","","","","","","","","key","f","16.652768749999815","640","356","./1_3_Stimuli/T_ambi40.png","朋友","Word","自我","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","45","498591","0.0-7.0-0.0-1.16","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","46","500209","0.0-7.0-0.0-0.17","467","","j","","","","","","","","","","","","","key","j","16.653447916666966","640","356","./1_3_Stimuli/T_ambi40.png","自我","Image","自我","Match","j","true","Practice",""
"","","","","","html-keyboard-response","47","500511","0.0-7.0-0.0-1.17","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","48","503213","0.0-7.0-0.0-0.18","null","","null","","","","","","","","","","","","","key","null","16.760018750000018","640","356","./1_3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","false","Practice",""
"","","","","","html-keyboard-response","49","503515","0.0-7.0-0.0-1.18","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","50","505413","0.0-7.0-0.0-0.19","746","","f","","","","","","","","","","","","","key","f","16.637580357143243","640","356","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","j","false","Practice",""
"","","","","","html-keyboard-response","51","505715","0.0-7.0-0.0-1.19","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","52","507623","0.0-7.0-0.0-0.20","756","","f","","","","","","","","","","","","","key","f","16.650787610619894","640","356","./1_3_Stimuli/S_ambi40.png","朋友","Word","他人","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","53","507925","0.0-7.0-0.0-1.20","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","54","510263","0.0-7.0-0.0-0.21","1187","","j","","","","","","","","","","","","","key","j","16.648683453237524","640","356","./1_3_Stimuli/T_ambi40.png","他人","Word","自我","Mismatch","f","false","Practice",""
"","","","","","html-keyboard-response","55","510566","0.0-7.0-0.0-1.21","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","56","512905","0.0-7.0-0.0-0.22","1188","","f","","","","","","","","","","","","","key","f","16.651302158273086","640","356","./1_3_Stimuli/C_ambi40.png","他人","Word","朋友","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","57","513206","0.0-7.0-0.0-1.22","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","58","515908","0.0-7.0-0.0-0.23","null","","null","","","","","","","","","","","","","key","null","16.652391304347667","640","356","./1_3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","false","Practice",""
"","","","","","html-keyboard-response","59","516210","0.0-7.0-0.0-1.23","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","html-keyboard-response","60","532443","0.0-7.0-1.0-0.0","16231","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                        <div><p class='context'>您正确回答了38% 的试次。</p><p class='context'>您的平均反应时为831毫秒。</p><p> <div style = 'color: green'><按空格键至下页></div></p>"," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","61","564937","0.0-7.0-1.0-1.0","32490","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":5472},{""page_index"":1,""viewing_time"":15652},{""page_index"":2,""viewing_time"":2881},{""page_index"":1,""viewing_time"":6792},{""page_index"":2,""viewing_time"":1691}]","","","","","","","","","","","","","",""
"","","","","","psychophysics","62","567642","0.0-7.1-0.1-0.24","null","","null","","","","","","","","","","","","","key","null","16.75499375000072","640","356","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","j","false","Practice",""
"","","","","","html-keyboard-response","63","567943","0.0-7.1-0.1-1.24","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","64","570454","0.0-7.1-0.1-0.25","1358","","f","","","","","","","","","","","","","key","f","16.767743243243565","640","356","./1_3_Stimuli/S_ambi40.png","自我","Word","他人","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","65","570755","0.0-7.1-0.1-1.25","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","66","572704","0.0-7.1-0.1-0.26","798","","f","","","","","","","","","","","","","key","f","17.099812500000034","640","356","./1_3_Stimuli/S_ambi40.png","自我","Image","他人","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","67","573005","0.0-7.1-0.1-1.26","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","68","575154","0.0-7.1-0.1-0.27","997","","f","","","","","","","","","","","","","key","f","16.587562499999876","640","356","./1_3_Stimuli/C_ambi40.png","朋友","Image","朋友","Match","j","false","Practice",""
"","","","","","html-keyboard-response","69","575455","0.0-7.1-0.1-1.27","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","70","577552","0.0-7.1-0.1-0.28","946","","f","","","","","","","","","","","","","key","f","16.65445967741975","640","356","./1_3_Stimuli/S_ambi40.png","朋友","Image","他人","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","71","577854","0.0-7.1-0.1-1.28","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","72","580094","0.0-7.1-0.1-0.29","1089","","f","","","","","","","","","","","","","key","f","16.632669172931596","640","356","./1_3_Stimuli/C_ambi40.png","他人","Image","朋友","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","73","580396","0.0-7.1-0.1-1.29","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","74","582157","0.0-7.1-0.1-0.30","609","","j","","","","","","","","","","","","","key","j","16.647276190476536","640","356","./1_3_Stimuli/T_ambi40.png","自我","Image","自我","Match","j","true","Practice",""
"","","","","","html-keyboard-response","75","582458","0.0-7.1-0.1-1.30","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","76","584482","0.0-7.1-0.1-0.31","872","","f","","","","","","","","","","","","","key","f","16.652289256198554","640","356","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","j","false","Practice",""
"","","","","","html-keyboard-response","77","584783","0.0-7.1-0.1-1.31","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","78","586990","0.0-7.1-0.1-0.32","1055","","f","","","","","","","","","","","","","key","f","16.653129770991903","640","356","./1_3_Stimuli/C_ambi40.png","自我","Word","朋友","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","79","587293","0.0-7.1-0.1-1.32","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","80","589724","0.0-7.1-0.1-0.33","1280","","j","","","","","","","","","","","","","key","j","16.65288888888851","640","356","./1_3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","true","Practice",""
"","","","","","html-keyboard-response","81","590024","0.0-7.1-0.1-1.33","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","82","592015","0.0-7.1-0.1-0.34","840","","f","","","","","","","","","","","","","key","f","16.65565254237361","640","356","./1_3_Stimuli/S_ambi40.png","朋友","Word","他人","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","83","592318","0.0-7.1-0.1-1.34","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","84","593900","0.0-7.1-0.1-0.35","431","","j","","","","","","","","","","","","","key","j","16.652010638297764","640","356","./1_3_Stimuli/T_ambi40.png","自我","Word","自我","Match","j","true","Practice",""
"","","","","","html-keyboard-response","85","594202","0.0-7.1-0.1-1.35","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","86","595794","0.0-7.1-0.1-0.36","441","","j","","","","","","","","","","","","","key","j","16.654074468085184","640","356","./1_3_Stimuli/T_ambi40.png","自我","Word","自我","Match","j","true","Practice",""
"","","","","","html-keyboard-response","87","596095","0.0-7.1-0.1-1.36","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","88","597745","0.0-7.1-0.1-0.37","498","","f","","","","","","","","","","","","","key","f","16.826319587629374","640","356","./1_3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","false","Practice",""
"","","","","","html-keyboard-response","89","598046","0.0-7.1-0.1-1.37","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","90","600015","0.0-7.1-0.1-0.38","818","","f","","","","","","","","","","","","","key","f","16.944095652173882","640","356","./1_3_Stimuli/C_ambi40.png","朋友","Image","朋友","Match","j","false","Practice",""
"","","","","","html-keyboard-response","91","600317","0.0-7.1-0.1-1.38","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","92","601923","0.0-7.1-0.1-0.39","452","","j","","","","","","","","","","","","","key","j","20.548272727272025","640","356","./1_3_Stimuli/T_ambi40.png","自我","Image","自我","Match","j","true","Practice",""
"","","","","","html-keyboard-response","93","602224","0.0-7.1-0.1-1.39","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","94","604102","0.0-7.1-0.1-0.40","725","","f","","","","","","","","","","","","","key","f","18.651410000000613","640","356","./1_3_Stimuli/C_ambi40.png","他人","Word","朋友","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","95","604404","0.0-7.1-0.1-1.40","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","96","606090","0.0-7.1-0.1-0.41","533","","f","","","","","","","","","","","","","key","f","16.980091836734683","640","356","./1_3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","false","Practice",""
"","","","","","html-keyboard-response","97","606392","0.0-7.1-0.1-1.41","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","98","608278","0.0-7.1-0.1-0.42","734","","j","","","","","","","","","","","","","key","j","16.803648648649318","640","356","./1_3_Stimuli/T_ambi40.png","他人","Word","自我","Mismatch","f","false","Practice",""
"","","","","","html-keyboard-response","99","608580","0.0-7.1-0.1-1.42","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","100","610486","0.0-7.1-0.1-0.43","755","","f","","","","","","","","","","","","","key","f","16.79428571428642","640","356","./1_3_Stimuli/T_ambi40.png","朋友","Image","自我","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","101","610787","0.0-7.1-0.1-1.43","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","102","612695","0.0-7.1-0.1-0.44","755","","f","","","","","","","","","","","","","key","f","16.645508771929727","640","356","./1_3_Stimuli/T_ambi40.png","他人","Image","自我","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","103","612997","0.0-7.1-0.1-1.44","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","104","615026","0.0-7.1-0.1-0.45","877","","j","","","","","","","","","","","","","key","j","16.789300000000125","640","356","./1_3_Stimuli/C_ambi40.png","自我","Image","朋友","Mismatch","f","false","Practice",""
"","","","","","html-keyboard-response","105","615328","0.0-7.1-0.1-1.45","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","106","617193","0.0-7.1-0.1-0.46","713","","j","","","","","","","","","","","","","key","j","17.27539252336398","640","356","./1_3_Stimuli/T_ambi40.png","朋友","Word","自我","Mismatch","f","false","Practice",""
"","","","","","html-keyboard-response","107","617494","0.0-7.1-0.1-1.46","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","108","619230","0.0-7.1-0.1-0.47","583","","f","","","","","","","","","","","","","key","f","17.323602040816212","640","356","./1_3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","false","Practice",""
"","","","","","html-keyboard-response","109","619532","0.0-7.1-0.1-1.47","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","html-keyboard-response","110","684145","0.0-7.1-1.1-0.1","64611","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                        <div><p class='context'>您正确回答了58% 的试次。</p><p class='context'>您的平均反应时为824毫秒。</p><p> <div style = 'color: green'><按空格键至下页></div></p>"," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","111","702920","0.0-7.1-1.1-1.1","18769","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":4455},{""page_index"":1,""viewing_time"":7743},{""page_index"":2,""viewing_time"":6571}]","","","","","","","","","","","","","",""
"","","","","","psychophysics","112","705611","0.0-7.2-0.2-0.48","1537","","j","","","","","","","","","","","","","key","j","16.652462500000546","640","356","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","j","true","Practice",""
"","","","","","html-keyboard-response","113","705912","0.0-7.2-0.2-1.48","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","114","708614","0.0-7.2-0.2-0.49","null","","null","","","","","","","","","","","","","key","null","16.75682499999966","640","356","./1_3_Stimuli/T_ambi40.png","自我","Word","自我","Match","j","false","Practice",""
"","","","","","html-keyboard-response","115","708916","0.0-7.2-0.2-1.49","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","116","710474","0.0-7.2-0.2-0.50","406","","j","","","","","","","","","","","","","key","j","16.839098901098982","640","356","./1_3_Stimuli/T_ambi40.png","自我","Image","自我","Match","j","true","Practice",""
"","","","","","html-keyboard-response","117","710776","0.0-7.2-0.2-1.50","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","118","713290","0.0-7.2-0.2-0.51","1363","","f","","","","","","","","","","","","","key","f","16.641664429530252","640","356","./1_3_Stimuli/C_ambi40.png","自我","Word","朋友","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","119","713592","0.0-7.2-0.2-1.51","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","120","715897","0.0-7.2-0.2-0.52","1154","","j","","","","","","","","","","","","","key","j","16.650167883211495","640","356","./1_3_Stimuli/C_ambi40.png","他人","Image","朋友","Mismatch","f","false","Practice",""
"","","","","","html-keyboard-response","121","716198","0.0-7.2-0.2-1.52","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","122","718114","0.0-7.2-0.2-0.53","764","","f","","","","","","","","","","","","","key","f","16.651710526316158","640","356","./1_3_Stimuli/T_ambi40.png","他人","Image","自我","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","123","718416","0.0-7.2-0.2-1.53","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","124","720213","0.0-7.2-0.2-0.54","646","","j","","","","","","","","","","","","","key","j","16.65121698113299","640","356","./1_3_Stimuli/T_ambi40.png","自我","Word","自我","Match","j","true","Practice",""
"","","","","","html-keyboard-response","125","720515","0.0-7.2-0.2-1.54","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","126","722432","0.0-7.2-0.2-0.55","765","","f","","","","","","","","","","","","","key","f","16.80126785714362","640","356","./1_3_Stimuli/T_ambi40.png","朋友","Word","自我","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","127","722733","0.0-7.2-0.2-1.55","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
