"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","image","word","target","valence","matchness","correct_response","correct","exp_condition","question_order"
"","","","","","instructions","10","354351","0.0-5.0","77867","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":13307},{""page_index"":1,""viewing_time"":50024},{""page_index"":2,""viewing_time"":12872},{""page_index"":3,""viewing_time"":1664}]","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","11","358004","0.0-6.0","null","<count-down title=""""></count-down>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","psychophysics","12","360720","0.0-7.0-0.0-0.0","null","","null","","","","","","","","","","","","","key","null","16.66335403726737","768","428","./1_3_Stimuli/C_ambi40.png","自我","Word","他人","Mismatch","f","false","Practice",""
"","","","","","html-keyboard-response","13","361031","0.0-7.0-0.0-1.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","14","362516","0.0-7.0-0.0-0.1","332","","f","","","","","","","","","","","","","key","f","16.664772727272727","768","428","./1_3_Stimuli/T_ambi40.png","自我","Word","自我","Match","j","false","Practice",""
"","","","","","html-keyboard-response","15","362825","0.0-7.0-0.0-1.1","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","16","365537","0.0-7.0-0.0-0.2","null","","null","","","","","","","","","","","","","key","null","16.665217391304203","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Image","他人","Mismatch","f","false","Practice",""
"","","","","","html-keyboard-response","17","365848","0.0-7.0-0.0-1.2","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","18","368310","0.0-7.0-0.0-0.3","1308","","j","","","","","","","","","","","","","key","j","16.6653061224489","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","j","true","Practice",""
"","","","","","html-keyboard-response","19","368620","0.0-7.0-0.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","20","371110","0.0-7.0-0.0-0.4","1335","","j","","","","","","","","","","","","","key","j","16.66418918918911","768","428","./1_3_Stimuli/T_ambi40.png","他人","Image","自我","Mismatch","f","false","Practice",""
"","","","","","html-keyboard-response","21","371419","0.0-7.0-0.0-1.4","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","22","373872","0.0-7.0-0.0-0.5","1296","","f","","","","","","","","","","","","","key","f","16.664383561643834","768","428","./1_3_Stimuli/S_ambi40.png","自我","Word","朋友","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","23","374184","0.0-7.0-0.0-1.5","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","24","376848","0.0-7.0-0.0-0.6","1512","","f","","","","","","","","","","","","","key","f","16.664779874213544","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","j","false","Practice",""
"","","","","","html-keyboard-response","25","377149","0.0-7.0-0.0-1.6","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","26","379853","0.0-7.0-0.0-0.7","1551","","j","","","","","","","","","","","","","key","j","16.664197530864055","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","j","true","Practice",""
"","","","","","html-keyboard-response","27","380167","0.0-7.0-0.0-1.7","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","28","382406","0.0-7.0-0.0-0.8","1087","","f","","","","","","","","","","","","","key","f","16.664925373134153","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Word","自我","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","29","382720","0.0-7.0-0.0-1.8","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","30","384963","0.0-7.0-0.0-0.9","1089","","j","","","","","","","","","","","","","key","j","16.664661654135077","768","428","./1_3_Stimuli/T_ambi40.png","自我","Image","自我","Match","j","true","Practice",""
"","","","","","html-keyboard-response","31","385275","0.0-7.0-0.0-1.9","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","32","387379","0.0-7.0-0.0-0.10","948","","f","","","","","","","","","","","","","key","f","16.66080000000028","768","428","./1_3_Stimuli/C_ambi40.png","自我","Image","他人","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","33","387694","0.0-7.0-0.0-1.10","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","34","389777","0.0-7.0-0.0-0.11","928","","f","","","","","","","","","","","","","key","f","16.664516129031977","768","428","./1_3_Stimuli/C_ambi40.png","他人","Word","他人","Match","j","false","Practice",""
"","","","","","html-keyboard-response","35","390084","0.0-7.0-0.0-1.11","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","36","392612","0.0-7.0-0.0-0.12","1375","","j","","","","","","","","","","","","","key","j","16.663999999999845","768","428","./1_3_Stimuli/S_ambi40.png","自我","Image","朋友","Mismatch","f","false","Practice",""
"","","","","","html-keyboard-response","37","392924","0.0-7.0-0.0-1.12","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","38","394914","0.0-7.0-0.0-0.13","834","","j","","","","","","","","","","","","","key","j","16.665254237288135","768","428","./1_3_Stimuli/T_ambi40.png","自我","Image","自我","Match","j","true","Practice",""
"","","","","","html-keyboard-response","39","395217","0.0-7.0-0.0-1.13","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","40","397929","0.0-7.0-0.0-0.14","null","","null","","","","","","","","","","","","","key","null","16.664596273291924","768","428","./1_3_Stimuli/S_ambi40.png","他人","Image","朋友","Mismatch","f","false","Practice",""
"","","","","","html-keyboard-response","41","398241","0.0-7.0-0.0-1.14","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","42","400807","0.0-7.0-0.0-0.15","1409","","f","","","","","","","","","","","","","key","f","16.66470588235302","768","428","./1_3_Stimuli/C_ambi40.png","他人","Image","他人","Match","j","false","Practice",""
"","","","","","html-keyboard-response","43","401111","0.0-7.0-0.0-1.15","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","44","403087","0.0-7.0-0.0-0.16","823","","f","","","","","","","","","","","","","key","f","16.664406779661213","768","428","./1_3_Stimuli/T_ambi40.png","他人","Word","自我","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","45","403399","0.0-7.0-0.0-1.16","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","46","405448","0.0-7.0-0.0-0.17","891","","j","","","","","","","","","","","","","key","j","16.664462809917065","768","428","./1_3_Stimuli/C_ambi40.png","他人","Word","他人","Match","j","true","Practice",""
"","","","","","html-keyboard-response","47","405761","0.0-7.0-0.0-1.17","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","48","407659","0.0-7.0-0.0-0.18","745","","f","","","","","","","","","","","","","key","f","16.664601769911812","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","j","false","Practice",""
"","","","","","html-keyboard-response","49","407973","0.0-7.0-0.0-1.18","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","50","409889","0.0-7.0-0.0-0.19","762","","f","","","","","","","","","","","","","key","f","16.66315789473715","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Image","自我","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","51","410205","0.0-7.0-0.0-1.19","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","52","412168","0.0-7.0-0.0-0.20","804","","f","","","","","","","","","","","","","key","f","16.664102564102663","768","428","./1_3_Stimuli/C_ambi40.png","他人","Image","他人","Match","j","false","Practice",""
"","","","","","html-keyboard-response","53","412480","0.0-7.0-0.0-1.20","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","54","415034","0.0-7.0-0.0-0.21","1403","","f","","","","","","","","","","","","","key","f","16.664052287581548","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Word","他人","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","55","415342","0.0-7.0-0.0-1.21","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","56","417598","0.0-7.0-0.0-0.22","1101","","f","","","","","","","","","","","","","key","f","16.6644444444441","768","428","./1_3_Stimuli/S_ambi40.png","他人","Word","朋友","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","57","417910","0.0-7.0-0.0-1.22","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","58","420316","0.0-7.0-0.0-0.23","1253","","j","","","","","","","","","","","","","key","j","16.664583333333415","768","428","./1_3_Stimuli/T_ambi40.png","自我","Word","自我","Match","j","true","Practice",""
"","","","","","html-keyboard-response","59","420618","0.0-7.0-0.0-1.23","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","html-keyboard-response","60","424703","0.0-7.0-1.0-0.0","4084","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                        <div><p class='context'>您正确回答了54% 的试次。</p><p class='context'>您的平均反应时为1104毫秒。</p><p> <div style = 'color: green'><按空格键至下页></div></p>"," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","61","433527","0.0-7.0-1.0-1.0","8821","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":3581},{""page_index"":1,""viewing_time"":1624},{""page_index"":2,""viewing_time"":3616}]","","","","","","","","","","","","","",""
"","","","","","psychophysics","62","435754","0.0-7.1-0.1-0.24","1062","","f","","","","","","","","","","","","","key","f","16.664393939394028","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","j","false","Practice",""
"","","","","","html-keyboard-response","63","436070","0.0-7.1-0.1-1.24","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","64","438682","0.0-7.1-0.1-0.25","1457","","j","","","","","","","","","","","","","key","j","16.66346153846154","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","j","true","Practice",""
"","","","","","html-keyboard-response","65","438992","0.0-7.1-0.1-1.25","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","66","440839","0.0-7.1-0.1-0.26","696","","j","","","","","","","","","","","","","key","j","16.664545454545244","768","428","./1_3_Stimuli/T_ambi40.png","自我","Image","自我","Match","j","true","Practice",""
"","","","","","html-keyboard-response","67","441151","0.0-7.1-0.1-1.26","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","68","442984","0.0-7.1-0.1-0.27","674","","f","","","","","","","","","","","","","key","f","16.665137614678898","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Word","自我","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","69","443285","0.0-7.1-0.1-1.27","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","70","445272","0.0-7.1-0.1-0.28","832","","j","","","","","","","","","","","","","key","j","16.663559322033798","768","428","./1_3_Stimuli/C_ambi40.png","他人","Word","他人","Match","j","true","Practice",""
"","","","","","html-keyboard-response","71","445584","0.0-7.1-0.1-1.28","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","72","447388","0.0-7.1-0.1-0.29","647","","j","","","","","","","","","","","","","key","j","16.664485981308736","768","428","./1_3_Stimuli/T_ambi40.png","自我","Word","自我","Match","j","true","Practice",""
"","","","","","html-keyboard-response","73","447690","0.0-7.1-0.1-1.29","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","74","449515","0.0-7.1-0.1-0.30","673","","f","","","","","","","","","","","","","key","f","16.664220183485916","768","428","./1_3_Stimuli/S_ambi40.png","自我","Word","朋友","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","75","449831","0.0-7.1-0.1-1.30","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","76","451550","0.0-7.1-0.1-0.31","565","","f","","","","","","","","","","","","","key","f","16.664705882352827","768","428","./1_3_Stimuli/C_ambi40.png","自我","Word","他人","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","77","451861","0.0-7.1-0.1-1.31","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","78","453788","0.0-7.1-0.1-0.32","774","","f","","","","","","","","","","","","","key","f","16.6640350877194","768","428","./1_3_Stimuli/T_ambi40.png","他人","Image","自我","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","79","454093","0.0-7.1-0.1-1.32","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","80","456019","0.0-7.1-0.1-0.33","771","","j","","","","","","","","","","","","","key","j","16.66491228070216","768","428","./1_3_Stimuli/T_ambi40.png","自我","Image","自我","Match","j","true","Practice",""
"","","","","","html-keyboard-response","81","456325","0.0-7.1-0.1-1.33","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","82","458565","0.0-7.1-0.1-0.34","1084","","f","","","","","","","","","","","","","key","f","16.664661654135514","768","428","./1_3_Stimuli/S_ambi40.png","他人","Image","朋友","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","83","458867","0.0-7.1-0.1-1.34","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","84","460762","0.0-7.1-0.1-0.35","738","","f","","","","","","","","","","","","","key","f","16.664601769911812","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Word","他人","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","85","461076","0.0-7.1-0.1-1.35","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","86","462923","0.0-7.1-0.1-0.36","689","","f","","","","","","","","","","","","","key","f","16.664220183486453","768","428","./1_3_Stimuli/S_ambi40.png","自我","Image","朋友","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","87","463234","0.0-7.1-0.1-1.36","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","88","465683","0.0-7.1-0.1-0.37","1293","","f","","","","","","","","","","","","","key","f","16.663698630136746","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Image","他人","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","89","465998","0.0-7.1-0.1-1.37","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","90","468222","0.0-7.1-0.1-0.38","1067","","j","","","","","","","","","","","","","key","j","16.664393939393587","768","428","./1_3_Stimuli/C_ambi40.png","他人","Image","他人","Match","j","true","Practice",""
"","","","","","html-keyboard-response","91","468528","0.0-7.1-0.1-1.38","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","92","470363","0.0-7.1-0.1-0.39","676","","f","","","","","","","","","","","","","key","f","16.665137614678898","768","428","./1_3_Stimuli/C_ambi40.png","他人","Image","他人","Match","j","false","Practice",""
"","","","","","html-keyboard-response","93","470668","0.0-7.1-0.1-1.39","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","94","472602","0.0-7.1-0.1-0.40","781","","j","","","","","","","","","","","","","key","j","16.66434782608716","768","428","./1_3_Stimuli/C_ambi40.png","他人","Word","他人","Match","j","true","Practice",""
"","","","","","html-keyboard-response","95","472908","0.0-7.1-0.1-1.40","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","96","474631","0.0-7.1-0.1-0.41","559","","f","","","","","","","","","","","","","key","f","16.6647058823534","768","428","./1_3_Stimuli/S_ambi40.png","他人","Word","朋友","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","97","474946","0.0-7.1-0.1-1.41","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","98","476865","0.0-7.1-0.1-0.42","766","","f","","","","","","","","","","","","","key","f","16.6640350877194","768","428","./1_3_Stimuli/C_ambi40.png","自我","Image","他人","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","99","477170","0.0-7.1-0.1-1.42","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","100","479090","0.0-7.1-0.1-0.43","769","","j","","","","","","","","","","","","","key","j","16.66434782608716","768","428","./1_3_Stimuli/T_ambi40.png","自我","Word","自我","Match","j","true","Practice",""
"","","","","","html-keyboard-response","101","479402","0.0-7.1-0.1-1.43","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","102","481246","0.0-7.1-0.1-0.44","692","","f","","","","","","","","","","","","","key","f","16.66545454545465","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Image","自我","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","103","481560","0.0-7.1-0.1-1.44","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","104","483500","0.0-7.1-0.1-0.45","784","","f","","","","","","","","","","","","","key","f","16.663478260869464","768","428","./1_3_Stimuli/T_ambi40.png","他人","Word","自我","Mismatch","f","true","Practice",""
"","","","","","html-keyboard-response","105","483808","0.0-7.1-0.1-1.45","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","106","486146","0.0-7.1-0.1-0.46","1186","","f","","","","","","","","","","","","","key","f","16.664748201439018","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","j","false","Practice",""
"","","","","","html-keyboard-response","107","486458","0.0-7.1-0.1-1.46","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","108","488321","0.0-7.1-0.1-0.47","704","","j","","","","","","","","","","","","","key","j","16.66576576576545","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","j","true","Practice",""
"","","","","","html-keyboard-response","109","488623","0.0-7.1-0.1-1.47","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","html-keyboard-response","110","587374","0.0-8.0","98750","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                          <div><p class='context'>您正确回答了88% 的试次。</p><p class='context'>您的平均反应时为810毫秒。</p><p class='context'>恭喜您完成练习。现在请休息3~5分钟。</p><p class='context'>之后，按任意键进入正式实验。需要注意的是，正式实验将不再提供反应是否正确的反馈。</p><p class='footer' style='font-size: 35px; line-height:40px;'>请在进入正式实验实验之前将您的<span style='color: lightgreen;'>食指</span>放在电脑键盘的相应键位上进行按键。</p>"," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","psychophysics","111","589321","0.0-9.0-0.0-0.0","789","","f","","","","","","","","","","","","","key","f","16.66434782608716","768","428","./1_3_Stimuli/C_ambi40.png","自我","Word","他人","Mismatch","f","true","Formal",""
"","","","","","psychophysics","112","591335","0.0-9.0-0.0-0.1","863","","j","","","","","","","","","","","","","key","j","16.66386554621849","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","j","true","Formal",""
"","","","","","psychophysics","113","593329","0.0-9.0-0.0-0.2","842","","j","","","","","","","","","","","","","key","j","16.664705882352745","768","428","./1_3_Stimuli/T_ambi40.png","自我","Word","自我","Match","j","true","Formal",""
"","","","","","psychophysics","114","595224","0.0-9.0-0.0-0.3","736","","j","","","","","","","","","","","","","key","j","16.664601769912327","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","j","true","Formal",""
"","","","","","psychophysics","115","596957","0.0-9.0-0.0-0.4","580","","j","","","","","","","","","","","","","key","j","16.66407766990314","768","428","./1_3_Stimuli/T_ambi40.png","自我","Word","自我","Match","j","true","Formal",""
"","","","","","psychophysics","116","598951","0.0-9.0-0.0-0.5","835","","f","","","","","","","","","","","","","key","f","16.665254237288135","768","428","./1_3_Stimuli/C_ambi40.png","他人","Word","他人","Match","j","false","Formal",""
"","","","","","psychophysics","117","601128","0.0-9.0-0.0-0.6","1024","","j","","","","","","","","","","","","","key","j","16.663846153846514","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","j","true","Formal",""
"","","","","","psychophysics","118","603321","0.0-9.0-0.0-0.7","1034","","f","","","","","","","","","","","","","key","f","16.66412213740458","768","428","./1_3_Stimuli/S_ambi40.png","他人","Image","朋友","Mismatch","f","true","Formal",""
"","","","","","psychophysics","119","605562","0.0-9.0-0.0-0.8","1075","","j","","","","","","","","","","","","","key","j","16.663909774435567","768","428","./1_3_Stimuli/C_ambi40.png","他人","Image","他人","Match","j","true","Formal",""
"","","","","","psychophysics","120","607393","0.0-9.0-0.0-0.9","675","","j","","","","","","","","","","","","","key","j","16.66330275229294","768","428","./1_3_Stimuli/T_ambi40.png","自我","Image","自我","Match","j","true","Formal",""
"","","","","","psychophysics","121","609281","0.0-9.0-0.0-0.10","728","","j","","","","","","","","","","","","","key","j","16.665178571428573","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","j","true","Formal",""
"","","","","","psychophysics","122","611315","0.0-9.0-0.0-0.11","879","","f","","","","","","","","","","","","","key","f","16.663636363636748","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Image","他人","Mismatch","f","true","Formal",""
"","","","","","psychophysics","123","613679","0.0-9.0-0.0-0.12","1210","","j","","","","","","","","","","","","","key","j","16.663829787233876","768","428","./1_3_Stimuli/C_ambi40.png","他人","Word","他人","Match","j","true","Formal",""
"","","","","","psychophysics","124","616134","0.0-9.0-0.0-0.13","1300","","f","","","","","","","","","","","","","key","f","16.663698630137144","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Word","他人","Mismatch","f","true","Formal",""
"","","","","","psychophysics","125","618007","0.0-9.0-0.0-0.14","722","","f","","","","","","","","","","","","","key","f","16.664864864865283","768","428","./1_3_Stimuli/T_ambi40.png","他人","Image","自我","Mismatch","f","true","Formal",""
"","","","","","psychophysics","126","620031","0.0-9.0-0.0-0.15","863","","f","","","","","","","","","","","","","key","f","16.66416666666725","768","428","./1_3_Stimuli/C_ambi40.png","自我","Image","他人","Mismatch","f","true","Formal",""
