"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","image","word","target","valence","matchness","correct_response","correct","exp_condition","question_order"
"","","","","","html-keyboard-response","13","193178","0.0-7.0-0.0-1.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","14","195880","0.0-7.0-0.0-0.1","null","","null","","","","","","","","","","","","","key","null","6.944215938303387","768","428","./1_3_Stimuli/T_ambi40.png","他人","Image","朋友","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","15","196184","0.0-7.0-0.0-1.1","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","16","198123","0.0-7.0-0.0-0.2","785","","j","","","","","","","","","","","","","key","j","6.942960288808601","768","428","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","f","false","Practice",""
"","","","","","html-keyboard-response","17","198424","0.0-7.0-0.0-1.2","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","18","200263","0.0-7.0-0.0-0.3","688","","j","","","","","","","","","","","","","key","j","6.938867924528368","768","428","./1_3_Stimuli/S_ambi40.png","他人","Image","自我","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","19","200574","0.0-7.0-0.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","20","202398","0.0-7.0-0.0-0.4","671","","f","","","","","","","","","","","","","key","f","6.970881226053618","768","428","./1_3_Stimuli/C_ambi40.png","他人","Word","他人","Match","f","true","Practice",""
"","","","","","html-keyboard-response","21","202708","0.0-7.0-0.0-1.4","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","22","204538","0.0-7.0-0.0-0.5","679","","j","","","","","","","","","","","","","key","j","6.944274809160283","768","428","./1_3_Stimuli/T_ambi40.png","自我","Image","朋友","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","23","204848","0.0-7.0-0.0-1.5","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","24","206634","0.0-7.0-0.0-0.6","463","","f","","","","","","","","","","","","","key","f","6.9714843750000455","768","428","./1_3_Stimuli/C_ambi40.png","他人","Image","他人","Match","f","true","Practice",""
"","","","","","html-keyboard-response","25","206936","0.0-7.0-0.0-1.6","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","26","208666","0.0-7.0-0.0-0.7","578","","j","","","","","","","","","","","","","key","j","6.9385542168673995","768","428","./1_3_Stimuli/C_ambi40.png","自我","Word","他人","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","27","208970","0.0-7.0-0.0-1.7","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","28","210650","0.0-7.0-0.0-0.8","528","","j","","","","","","","","","","","","","key","j","6.944166666666691","768","428","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","f","false","Practice",""
"","","","","","html-keyboard-response","29","210957","0.0-7.0-0.0-1.8","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","30","212681","0.0-7.0-0.0-0.9","510","","f","","","","","","","","","","","","","key","f","6.9443548387097245","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Image","自我","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","31","212991","0.0-7.0-0.0-1.9","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","32","214624","0.0-7.0-0.0-0.10","481","","j","","","","","","","","","","","","","key","j","6.945531914893543","768","428","./1_3_Stimuli/C_ambi40.png","自我","Image","他人","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","33","214926","0.0-7.0-0.0-1.10","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","34","216958","0.0-7.0-0.0-0.11","878","","f","","","","","","","","","","","","","key","f","6.944329896907276","768","428","./1_3_Stimuli/C_ambi40.png","他人","Image","他人","Match","f","true","Practice",""
"","","","","","html-keyboard-response","35","217267","0.0-7.0-0.0-1.11","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","36","219554","0.0-7.0-0.0-0.12","656","","f","","","","","","","","","","","","","key","f","6.9445121951219155","768","428","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","f","true","Practice",""
"","","","","","html-keyboard-response","37","219870","0.0-7.0-0.0-1.12","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","38","221557","0.0-7.0-0.0-0.13","533","","j","","","","","","","","","","","","","key","j","6.944214876033058","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Word","他人","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","39","221873","0.0-7.0-0.0-1.13","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","40","223641","0.0-7.0-0.0-0.14","617","","j","","","","","","","","","","","","","key","j","6.94387351778663","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Image","他人","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","41","224176","0.0-7.0-0.0-1.14","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","42","226457","0.0-7.0-0.0-0.15","714","","f","","","","","","","","","","","","","key","f","6.944512195122004","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","f","true","Practice",""
"","","","","","html-keyboard-response","43","226764","0.0-7.0-0.0-1.15","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","44","228442","0.0-7.0-0.0-0.16","522","","j","","","","","","","","","","","","","key","j","6.967634854771832","768","428","./1_3_Stimuli/T_ambi40.png","他人","Word","朋友","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","45","228745","0.0-7.0-0.0-1.16","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","46","230321","0.0-7.0-0.0-0.17","421","","j","","","","","","","","","","","","","key","j","6.944444444444445","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Word","自我","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","47","230633","0.0-7.0-0.0-1.17","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","48","232661","0.0-7.0-0.0-0.18","492","","f","","","","","","","","","","","","","key","f","6.94467353951888","768","428","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","f","true","Practice",""
"","","","","","html-keyboard-response","49","232973","0.0-7.0-0.0-1.18","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","50","234784","0.0-7.0-0.0-0.19","656","","j","","","","","","","","","","","","","key","j","6.9444015444015665","768","428","./1_3_Stimuli/C_ambi40.png","他人","Word","他人","Match","f","false","Practice",""
"","","","","","html-keyboard-response","51","235091","0.0-7.0-0.0-1.19","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","52","236501","0.0-7.0-0.0-0.20","255","","f","","","","","","","","","","","","","key","f","6.942786069651741","768","428","./1_3_Stimuli/S_ambi40.png","他人","Word","自我","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","53","236808","0.0-7.0-0.0-1.20","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","54","238502","0.0-7.0-0.0-0.21","332","","f","","","","","","","","","","","","","key","f","6.944032921810676","768","428","./1_3_Stimuli/T_ambi40.png","自我","Word","朋友","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","55","238810","0.0-7.0-0.0-1.21","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","56","240361","0.0-7.0-0.0-0.22","400","","f","","","","","","","","","","","","","key","f","6.944394618834107","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","f","true","Practice",""
"","","","","","html-keyboard-response","57","240681","0.0-7.0-0.0-1.22","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","58","242214","0.0-7.0-0.0-0.23","377","","f","","","","","","","","","","","","","key","f","6.944090909090962","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","f","true","Practice",""
"","","","","","html-keyboard-response","59","242516","0.0-7.0-0.0-1.23","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","html-keyboard-response","60","251438","0.0-7.0-1.0-0.0","8920","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                        <div><p class='context'>您正确回答了67% 的试次。</p><p class='context'>您的平均反应时为573毫秒。</p><p> <div style = 'color: green'><按空格键至下页></div></p>"," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","61","259485","0.0-7.0-1.0-1.0","8044","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":4888},{""page_index"":1,""viewing_time"":1563},{""page_index"":2,""viewing_time"":1593}]","","","","","","","","","","","","","",""
"","","","","","psychophysics","62","262191","0.0-7.1-0.1-0.24","null","","null","","","","","","","","","","","","","key","null","6.944730077120748","768","428","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","f","false","Practice",""
"","","","","","html-keyboard-response","63","262496","0.0-7.1-0.1-1.24","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","64","264507","0.0-7.1-0.1-0.25","338","","j","","","","","","","","","","","","","key","j","6.939446366782007","768","428","./1_3_Stimuli/C_ambi40.png","自我","Word","他人","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","65","264822","0.0-7.1-0.1-1.25","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","66","266645","0.0-7.1-0.1-0.26","670","","f","","","","","","","","","","","","","key","f","6.944827586207031","768","428","./1_3_Stimuli/T_ambi40.png","他人","Word","朋友","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","67","266958","0.0-7.1-0.1-1.26","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","68","269341","0.0-7.1-0.1-0.27","1227","","f","","","","","","","","","","","","","key","f","6.964619883040833","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","f","true","Practice",""
"","","","","","html-keyboard-response","69","270178","0.0-7.1-0.1-1.27","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","70","272401","0.0-7.1-0.1-0.28","379","","f","","","","","","","","","","","","","key","f","6.944062499999927","768","428","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","f","true","Practice",""
"","","","","","html-keyboard-response","71","272712","0.0-7.1-0.1-1.28","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","72","275420","0.0-7.1-0.1-0.29","null","","null","","","","","","","","","","","","","key","null","6.944215938303461","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","f","false","Practice",""
"","","","","","html-keyboard-response","73","275739","0.0-7.1-0.1-1.29","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","74","277867","0.0-7.1-0.1-0.30","976","","f","","","","","","","","","","","","","key","f","6.944117647058899","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Word","他人","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","75","278174","0.0-7.1-0.1-1.30","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","76","279998","0.0-7.1-0.1-0.31","669","","f","","","","","","","","","","","","","key","f","6.944656488549619","768","428","./1_3_Stimuli/T_ambi40.png","自我","Image","朋友","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","77","280306","0.0-7.1-0.1-1.31","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","78","281962","0.0-7.1-0.1-0.32","500","","f","","","","","","","","","","","","","key","f","6.943697478991499","768","428","./1_3_Stimuli/T_ambi40.png","自我","Word","朋友","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","79","282278","0.0-7.1-0.1-1.32","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","80","284437","0.0-7.1-0.1-0.33","548","","f","","","","","","","","","","","","","key","f","6.966774193548424","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Image","他人","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","81","284749","0.0-7.1-0.1-1.33","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","82","286577","0.0-7.1-0.1-0.34","671","","j","","","","","","","","","","","","","key","j","6.97099236641208","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","f","false","Practice",""
"","","","","","html-keyboard-response","83","286883","0.0-7.1-0.1-1.34","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","84","288606","0.0-7.1-0.1-0.35","568","","j","","","","","","","","","","","","","key","j","6.944308943089384","768","428","./1_3_Stimuli/C_ambi40.png","他人","Word","他人","Match","f","false","Practice",""
"","","","","","html-keyboard-response","85","289170","0.0-7.1-0.1-1.35","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","86","291388","0.0-7.1-0.1-0.36","347","","j","","","","","","","","","","","","","key","j","6.944514106583036","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Word","自我","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","87","291689","0.0-7.1-0.1-1.36","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","88","293558","0.0-7.1-0.1-0.37","715","","f","","","","","","","","","","","","","key","f","6.9391791044774385","768","428","./1_3_Stimuli/S_ambi40.png","他人","Image","自我","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","89","293861","0.0-7.1-0.1-1.37","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","90","295662","0.0-7.1-0.1-0.38","649","","j","","","","","","","","","","","","","key","j","6.943579766536965","768","428","./1_3_Stimuli/C_ambi40.png","他人","Image","他人","Match","f","false","Practice",""
"","","","","","html-keyboard-response","91","295965","0.0-7.1-0.1-1.38","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","92","297491","0.0-7.1-0.1-0.39","322","","f","","","","","","","","","","","","","key","f","6.944292237442869","768","428","./1_3_Stimuli/C_ambi40.png","他人","Image","他人","Match","f","true","Practice",""
"","","","","","html-keyboard-response","93","297799","0.0-7.1-0.1-1.39","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","94","299138","0.0-7.1-0.1-0.40","183","","f","","","","","","","","","","","","","key","f","6.944270833333273","768","428","./1_3_Stimuli/C_ambi40.png","自我","Image","他人","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","95","299449","0.0-7.1-0.1-1.40","null","<span style='color:yellow; font-size: 70px;'>过快! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","96","301061","0.0-7.1-0.1-0.41","461","","f","","","","","","","","","","","","","key","f","6.945454545454647","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Image","自我","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","97","301362","0.0-7.1-0.1-1.41","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","98","303234","0.0-7.1-0.1-0.42","63","","f","","","","","","","","","","","","","key","f","6.944609665427422","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","f","true","Practice",""
"","","","","","html-keyboard-response","99","303546","0.0-7.1-0.1-1.42","null","<span style='color:yellow; font-size: 70px;'>过快! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","100","305110","0.0-7.1-0.1-0.43","413","","f","","","","","","","","","","","","","key","f","6.944000000000104","768","428","./1_3_Stimuli/C_ambi40.png","他人","Word","他人","Match","f","true","Practice",""
"","","","","","html-keyboard-response","101","305413","0.0-7.1-0.1-1.43","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","102","307034","0.0-7.1-0.1-0.44","469","","j","","","","","","","","","","","","","key","j","6.943965517241379","768","428","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","f","false","Practice",""
"","","","","","html-keyboard-response","103","307349","0.0-7.1-0.1-1.44","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","104","309454","0.0-7.1-0.1-0.45","381","","j","","","","","","","","","","","","","key","j","6.944701986754929","768","428","./1_3_Stimuli/T_ambi40.png","他人","Image","朋友","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","105","309758","0.0-7.1-0.1-1.45","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","106","311297","0.0-7.1-0.1-0.46","385","","j","","","","","","","","","","","","","key","j","6.944796380090708","768","428","./1_3_Stimuli/S_ambi40.png","他人","Word","自我","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","107","311606","0.0-7.1-0.1-1.46","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","108","313313","0.0-7.1-0.1-0.47","554","","j","","","","","","","","","","","","","key","j","6.9438524590163455","768","428","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","f","false","Practice",""
"","","","","","html-keyboard-response","109","313629","0.0-7.1-0.1-1.47","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","html-keyboard-response","110","315074","0.0-7.1-1.1-0.1","1443","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                        <div><p class='context'>您正确回答了38% 的试次。</p><p class='context'>您的平均反应时为428毫秒。</p><p> <div style = 'color: green'><按空格键至下页></div></p>"," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","111","320546","0.0-7.1-1.1-1.1","5470","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":1867},{""page_index"":1,""viewing_time"":1874},{""page_index"":2,""viewing_time"":1729}]","","","","","","","","","","","","","",""
"","","","","","psychophysics","112","322282","0.0-7.2-0.2-0.48","578","","f","","","","","","","","","","","","","key","f","6.945381526104278","768","428","./1_3_Stimuli/C_ambi40.png","他人","Word","他人","Match","f","true","Practice",""
"","","","","","html-keyboard-response","113","322585","0.0-7.2-0.2-1.48","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","114","324361","0.0-7.2-0.2-0.49","625","","f","","","","","","","","","","","","","key","f","6.93921568627451","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","f","true","Practice",""
"","","","","","html-keyboard-response","115","324669","0.0-7.2-0.2-1.49","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","116","326276","0.0-7.2-0.2-0.50","107","","j","","","","","","","","","","","","","key","j","6.945652173913044","768","428","./1_3_Stimuli/T_ambi40.png","他人","Image","朋友","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","117","326585","0.0-7.2-0.2-1.50","null","<span style='color:yellow; font-size: 70px;'>过快! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","118","328397","0.0-7.2-0.2-0.51","660","","f","","","","","","","","","","","","","key","f","6.944230769230769","768","428","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","f","true","Practice",""
"","","","","","html-keyboard-response","119","328705","0.0-7.2-0.2-1.51","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","120","330441","0.0-7.2-0.2-0.52","584","","f","","","","","","","","","","","","","key","f","6.944399999999907","768","428","./1_3_Stimuli/C_ambi40.png","他人","Word","他人","Match","f","true","Practice",""
"","","","","","html-keyboard-response","121","330746","0.0-7.2-0.2-1.52","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","122","332446","0.0-7.2-0.2-0.53","277","","f","","","","","","","","","","","","","key","f","6.942975206611618","768","428","./1_3_Stimuli/S_ambi40.png","他人","Word","自我","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","123","332761","0.0-7.2-0.2-1.53","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","124","334617","0.0-7.2-0.2-0.54","699","","f","","","","","","","","","","","","","key","f","6.928838951310861","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","f","true","Practice",""
"","","","","","html-keyboard-response","125","334922","0.0-7.2-0.2-1.54","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","126","336521","0.0-7.2-0.2-0.55","445","","j","","","","","","","","","","","","","key","j","6.968558951965015","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Word","他人","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","127","336824","0.0-7.2-0.2-1.55","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","128","338810","0.0-7.2-0.2-0.56","641","","j","","","","","","","","","","","","","key","j","6.9442105263157075","768","428","./1_3_Stimuli/T_ambi40.png","他人","Word","朋友","Mismatch","j","true","Practice",""
