"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","image","word","target","valence","matchness","correct_response","correct","exp_condition","question_order","result"
"","","","","","psychophysics","318","868190","0.0-7.6-0.6-0.147","677","","j","","","","","","","","","","","","","key","j","16.667183486238514","640","356","./1_3_Stimuli/T_ambi40.png","自我","Image","自我","Match","j","true","Practice","",""
"","","","","","html-keyboard-response","319","868491","0.0-7.6-0.6-1.147","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","320","870081","0.0-7.6-0.6-0.148","439","","f","","","","","","","","","","","","","key","f","16.66651578947387","640","356","./1_3_Stimuli/C_ambi40.png","他人","Word","他人","Match","j","false","Practice","",""
"","","","","","html-keyboard-response","321","870393","0.0-7.6-0.6-1.148","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","322","872099","0.0-7.6-0.6-0.149","550","","j","","","","","","","","","","","","","key","j","16.66753921568549","640","356","./1_3_Stimuli/S_ambi40.png","自我","Image","朋友","Mismatch","f","false","Practice","",""
"","","","","","html-keyboard-response","323","872401","0.0-7.6-0.6-1.149","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","324","874199","0.0-7.6-0.6-0.150","646","","f","","","","","","","","","","","","","key","f","16.667271028036712","640","356","./1_3_Stimuli/C_ambi40.png","他人","Word","他人","Match","j","false","Practice","",""
"","","","","","html-keyboard-response","325","874515","0.0-7.6-0.6-1.150","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","326","875760","0.0-7.6-0.6-0.151","94","","j","","","","","","","","","","","","","key","j","16.667095890410614","640","356","./1_3_Stimuli/C_ambi40.png","朋友","Word","他人","Mismatch","f","false","Practice","",""
"","","","","","html-keyboard-response","327","876065","0.0-7.6-0.6-1.151","null","<span style='color:yellow; font-size: 70px;'>过快! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","328","878771","0.0-7.6-0.6-0.152","null","","null","","","","","","","","","","","","","key","null","16.66710559006199","640","356","./1_3_Stimuli/C_ambi40.png","他人","Image","他人","Match","j","false","Practice","",""
"","","","","","html-keyboard-response","329","879084","0.0-7.6-0.6-1.152","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","330","881785","0.0-7.6-0.6-0.153","null","","null","","","","","","","","","","","","","key","null","16.667273291925355","640","356","./1_3_Stimuli/T_ambi40.png","自我","Word","自我","Match","j","false","Practice","",""
"","","","","","html-keyboard-response","331","882086","0.0-7.6-0.6-1.153","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","332","884788","0.0-7.6-0.6-0.154","null","","null","","","","","","","","","","","","","key","null","16.667217391304476","640","356","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","j","false","Practice","",""
"","","","","","html-keyboard-response","333","885093","0.0-7.6-0.6-1.154","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","334","887796","0.0-7.6-0.6-0.155","null","","null","","","","","","","","","","","","","key","null","16.66726708074566","640","356","./1_3_Stimuli/S_ambi40.png","他人","Word","朋友","Mismatch","f","false","Practice","",""
"","","","","","html-keyboard-response","335","888109","0.0-7.6-0.6-1.155","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","336","890811","0.0-7.6-0.6-0.156","null","","null","","","","","","","","","","","","","key","null","16.667354037266467","640","356","./1_3_Stimuli/T_ambi40.png","自我","Image","自我","Match","j","false","Practice","",""
"","","","","","html-keyboard-response","337","891128","0.0-7.6-0.6-1.156","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","338","893830","0.0-7.6-0.6-0.157","null","","null","","","","","","","","","","","","","key","null","16.667086956521455","640","356","./1_3_Stimuli/C_ambi40.png","他人","Image","他人","Match","j","false","Practice","",""
"","","","","","html-keyboard-response","339","894147","0.0-7.6-0.6-1.157","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","340","896851","0.0-7.6-0.6-0.158","null","","null","","","","","","","","","","","","","key","null","16.66689440993786","640","356","./1_3_Stimuli/C_ambi40.png","自我","Word","他人","Mismatch","f","false","Practice","",""
"","","","","","html-keyboard-response","341","897161","0.0-7.6-0.6-1.158","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","342","899864","0.0-7.6-0.6-0.159","null","","null","","","","","","","","","","","","","key","null","16.667310559006424","640","356","./1_3_Stimuli/S_ambi40.png","他人","Image","朋友","Mismatch","f","false","Practice","",""
"","","","","","html-keyboard-response","343","900178","0.0-7.6-0.6-1.159","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","344","902897","0.0-7.6-0.6-0.160","null","","null","","","","","","","","","","","","","key","null","16.667240740740702","640","356","./1_3_Stimuli/S_ambi40.png","自我","Word","朋友","Mismatch","f","false","Practice","",""
"","","","","","html-keyboard-response","345","903208","0.0-7.6-0.6-1.160","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","346","905910","0.0-7.6-0.6-0.161","null","","null","","","","","","","","","","","","","key","null","16.666869565217628","640","356","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","j","false","Practice","",""
"","","","","","html-keyboard-response","347","906221","0.0-7.6-0.6-1.161","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","348","908923","0.0-7.6-0.6-0.162","null","","null","","","","","","","","","","","","","key","null","16.66707453416134","640","356","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","j","false","Practice","",""
"","","","","","html-keyboard-response","349","909229","0.0-7.6-0.6-1.162","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","350","911933","0.0-7.6-0.6-0.163","null","","null","","","","","","","","","","","","","key","null","16.59029813664633","640","356","./1_3_Stimuli/T_ambi40.png","自我","Word","自我","Match","j","false","Practice","",""
"","","","","","html-keyboard-response","351","912239","0.0-7.6-0.6-1.163","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","352","914940","0.0-7.6-0.6-0.164","null","","null","","","","","","","","","","","","","key","null","16.667149068322757","640","356","./1_3_Stimuli/T_ambi40.png","他人","Image","自我","Mismatch","f","false","Practice","",""
"","","","","","html-keyboard-response","353","915249","0.0-7.6-0.6-1.164","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","354","917954","0.0-7.6-0.6-0.165","null","","null","","","","","","","","","","","","","key","null","16.66728571428547","640","356","./1_3_Stimuli/T_ambi40.png","朋友","Word","自我","Mismatch","f","false","Practice","",""
"","","","","","html-keyboard-response","355","918260","0.0-7.6-0.6-1.165","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","356","920963","0.0-7.6-0.6-0.166","null","","null","","","","","","","","","","","","","key","null","16.669347826087044","640","356","./1_3_Stimuli/T_ambi40.png","他人","Word","自我","Mismatch","f","false","Practice","",""
"","","","","","html-keyboard-response","357","921270","0.0-7.6-0.6-1.166","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","358","922967","0.0-7.6-0.6-0.167","544","","j","","","","","","","","","","","","","key","j","16.667237623762986","640","356","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","j","true","Practice","",""
"","","","","","html-keyboard-response","359","923281","0.0-7.6-0.6-1.167","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","html-keyboard-response","360","925122","0.0-7.6-1.6-0.6","1833","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                        <div><p class='context'>您正确回答了17% 的试次。</p><p class='context'>您的平均反应时为716毫秒。</p><p> <div style = 'color: green'><按空格键至下页></div></p>"," ","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","361","959948","0.0-7.6-1.6-1.6","34823","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":26295},{""page_index"":1,""viewing_time"":5775},{""page_index"":2,""viewing_time"":2753}]","","","","","","","","","","","","","","",""
"","","","","","psychophysics","362","961975","0.0-7.7-0.7-0.168","867","","j","","","","","","","","","","","","","key","j","16.660308333333038","640","356","./1_3_Stimuli/T_ambi40.png","朋友","Image","自我","Mismatch","f","false","Practice","",""
"","","","","","html-keyboard-response","363","962284","0.0-7.7-0.7-1.168","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","364","964090","0.0-7.7-0.7-0.169","655","","f","","","","","","","","","","","","","key","f","16.667130841121782","640","356","./1_3_Stimuli/T_ambi40.png","他人","Image","自我","Mismatch","f","true","Practice","",""
"","","","","","html-keyboard-response","365","964400","0.0-7.7-0.7-1.169","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","366","966197","0.0-7.7-0.7-0.170","646","","f","","","","","","","","","","","","","key","f","16.666632075471153","640","356","./1_3_Stimuli/S_ambi40.png","自我","Word","朋友","Mismatch","f","true","Practice","",""
"","","","","","html-keyboard-response","367","966505","0.0-7.7-0.7-1.170","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","368","968540","0.0-7.7-0.7-0.171","884","","j","","","","","","","","","","","","","key","j","16.66769421487577","640","356","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","j","true","Practice","",""
"","","","","","html-keyboard-response","369","968853","0.0-7.7-0.7-1.171","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","370","970552","0.0-7.7-0.7-0.172","548","","j","","","","","","","","","","","","","key","j","16.667287128713525","640","356","./1_3_Stimuli/T_ambi40.png","自我","Image","自我","Match","j","true","Practice","",""
"","","","","","html-keyboard-response","371","970861","0.0-7.7-0.7-1.172","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","372","972401","0.0-7.7-0.7-0.173","388","","j","","","","","","","","","","","","","key","j","16.66727173913007","640","356","./1_3_Stimuli/T_ambi40.png","自我","Word","自我","Match","j","true","Practice","",""
"","","","","","html-keyboard-response","373","972703","0.0-7.7-0.7-1.173","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","374","974478","0.0-7.7-0.7-0.174","624","","j","","","","","","","","","","","","","key","j","16.66742857142817","640","356","./1_3_Stimuli/C_ambi40.png","自我","Image","他人","Mismatch","f","false","Practice","",""
"","","","","","html-keyboard-response","375","974793","0.0-7.7-0.7-1.174","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","376","977043","0.0-7.7-0.7-0.175","1098","","j","","","","","","","","","","","","","key","j","16.666738805970102","640","356","./1_3_Stimuli/S_ambi40.png","他人","Image","朋友","Mismatch","f","false","Practice","",""
"","","","","","html-keyboard-response","377","977349","0.0-7.7-0.7-1.175","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","378","979346","0.0-7.7-0.7-0.176","845","","f","","","","","","","","","","","","","key","f","16.666881355931547","640","356","./1_3_Stimuli/C_ambi40.png","他人","Word","他人","Match","j","false","Practice","",""
"","","","","","html-keyboard-response","379","979656","0.0-7.7-0.7-1.176","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","380","981448","0.0-7.7-0.7-0.177","639","","j","","","","","","","","","","","","","key","j","16.667132075471837","640","356","./1_3_Stimuli/S_ambi40.png","自我","Image","朋友","Mismatch","f","false","Practice","",""
"","","","","","html-keyboard-response","381","981752","0.0-7.7-0.7-1.177","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","382","983721","0.0-7.7-0.7-0.178","817","","j","","","","","","","","","","","","","key","j","16.66723931623965","640","356","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","j","true","Practice","",""
"","","","","","html-keyboard-response","383","984030","0.0-7.7-0.7-1.178","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","384","985741","0.0-7.7-0.7-0.179","559","","j","","","","","","","","","","","","","key","j","16.66694117646993","640","356","./1_3_Stimuli/T_ambi40.png","自我","Image","自我","Match","j","true","Practice","",""
"","","","","","html-keyboard-response","385","986054","0.0-7.7-0.7-1.179","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","386","988159","0.0-7.7-0.7-0.180","953","","j","","","","","","","","","","","","","key","j","16.667216000000014","640","356","./1_3_Stimuli/C_ambi40.png","朋友","Word","他人","Mismatch","f","false","Practice","",""
"","","","","","html-keyboard-response","387","988464","0.0-7.7-0.7-1.180","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","388","990327","0.0-7.7-0.7-0.181","708","","j","","","","","","","","","","","","","key","j","16.66735135135136","640","356","./1_3_Stimuli/T_ambi40.png","他人","Word","自我","Mismatch","f","false","Practice","",""
"","","","","","html-keyboard-response","389","990635","0.0-7.7-0.7-1.181","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","390","992988","0.0-7.7-0.7-0.182","1202","","f","","","","","","","","","","","","","key","f","16.667221428572002","640","356","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","j","false","Practice","",""
"","","","","","html-keyboard-response","391","993292","0.0-7.7-0.7-1.182","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","392","995740","0.0-7.7-0.7-0.183","1297","","f","","","","","","","","","","","","","key","f","16.66696575342531","640","356","./1_3_Stimuli/C_ambi40.png","朋友","Image","他人","Mismatch","f","true","Practice","",""
"","","","","","html-keyboard-response","393","996048","0.0-7.7-0.7-1.183","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","394","998126","0.0-7.7-0.7-0.184","925","","f","","","","","","","","","","","","","key","f","16.556593495935044","640","356","./1_3_Stimuli/T_ambi40.png","朋友","Word","自我","Mismatch","f","true","Practice","",""
"","","","","","html-keyboard-response","395","998436","0.0-7.7-0.7-1.184","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","396","1000577","0.0-7.7-0.7-0.185","990","","f","","","","","","","","","","","","","key","f","16.667346456693117","640","356","./1_3_Stimuli/S_ambi40.png","他人","Word","朋友","Mismatch","f","true","Practice","",""
"","","","","","html-keyboard-response","397","1000881","0.0-7.7-0.7-1.185","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","398","1003243","0.0-7.7-0.7-0.186","1211","","j","","","","","","","","","","","","","key","j","16.66707801418412","640","356","./1_3_Stimuli/C_ambi40.png","他人","Word","他人","Match","j","true","Practice","",""
"","","","","","html-keyboard-response","399","1003551","0.0-7.7-0.7-1.186","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","400","1005475","0.0-7.7-0.7-0.187","773","","f","","","","","","","","","","","","","key","f","16.66716666666693","640","356","./1_3_Stimuli/C_ambi40.png","自我","Word","他人","Mismatch","f","true","Practice","",""
"","","","","","html-keyboard-response","401","1005778","0.0-7.7-0.7-1.187","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","402","1007777","0.0-7.7-0.7-0.188","848","","j","","","","","","","","","","","","","key","j","16.66688235294066","640","356","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","j","true","Practice","",""
"","","","","","html-keyboard-response","403","1008085","0.0-7.7-0.7-1.188","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","404","1010095","0.0-7.7-0.7-0.189","858","","j","","","","","","","","","","","","","key","j","16.667084033612724","640","356","./1_3_Stimuli/C_ambi40.png","他人","Image","他人","Match","j","true","Practice","",""
"","","","","","html-keyboard-response","405","1010403","0.0-7.7-0.7-1.189","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","406","1012061","0.0-7.7-0.7-0.190","506","","j","","","","","","","","","","","","","key","j","16.667030612244364","640","356","./1_3_Stimuli/T_ambi40.png","自我","Word","自我","Match","j","true","Practice","",""
"","","","","","html-keyboard-response","407","1012368","0.0-7.7-0.7-1.190","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","408","1014138","0.0-7.7-0.7-0.191","617","","f","","","","","","","","","","","","","key","f","16.666866666667296","640","356","./1_3_Stimuli/C_ambi40.png","他人","Image","他人","Match","j","false","Practice","",""
"","","","","","html-keyboard-response","409","1014445","0.0-7.7-0.7-1.191","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","html-keyboard-response","410","1016557","0.0-7.7-1.7-0.7","2109","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                        <div><p class='context'>您正确回答了63% 的试次。</p><p class='context'>您的平均反应时为794毫秒。</p><p> <div style = 'color: green'><按空格键至下页></div></p>"," ","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","411","1022568","0.0-7.7-1.7-1.7","6008","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":1381},{""page_index"":1,""viewing_time"":2937},{""page_index"":2,""viewing_time"":1690}]","","","","","","","","","","","","","","",""
"","","","","","psychophysics","412","1024475","0.0-7.8-0.8-0.192","754","","f","","","","","","","","","","","","","key","f","16.667734513273544","640","356","./1_3_Stimuli/S_ambi40.png","自我","Image","朋友","Mismatch","f","true","Practice","",""
"","","","","","html-keyboard-response","413","1024780","0.0-7.8-0.8-1.192","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","414","1026833","0.0-7.8-0.8-0.193","900","","j","","","","","","","","","","","","","key","j","16.667049180327908","640","356","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","j","true","Practice","",""
"","","","","","html-keyboard-response","415","1027144","0.0-7.8-0.8-1.193","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","416","1028888","0.0-7.8-0.8-0.194","592","","f","","","","","","","","","","","","","key","f","16.66678846153865","640","356","./1_3_Stimuli/S_ambi40.png","他人","Image","朋友","Mismatch","f","true","Practice","",""
"","","","","","html-keyboard-response","417","1029196","0.0-7.8-0.8-1.194","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","418","1031153","0.0-7.8-0.8-0.195","805","","f","","","","","","","","","","","","","key","f","16.66716239316206","640","356","./1_3_Stimuli/C_ambi40.png","朋友","Word","他人","Mismatch","f","true","Practice","",""
"","","","","","html-keyboard-response","419","1031459","0.0-7.8-0.8-1.195","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","420","1032991","0.0-7.8-0.8-0.196","379","","j","","","","","","","","","","","","","key","j","16.66643956043901","640","356","./1_3_Stimuli/T_ambi40.png","自我","Image","自我","Match","j","true","Practice","",""
"","","","","","html-keyboard-response","421","1033298","0.0-7.8-0.8-1.196","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","422","1034707","0.0-7.8-0.8-0.197","257","","j","","","","","","","","","","","","","key","j","16.667380952381617","640","356","./1_3_Stimuli/C_ambi40.png","自我","Word","他人","Mismatch","f","false","Practice","",""
"","","","","","html-keyboard-response","423","1035012","0.0-7.8-0.8-1.197","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","424","1036663","0.0-7.8-0.8-0.198","499","","j","","","","","","","","","","","","","key","j","16.667438775510053","640","356","./1_3_Stimuli/T_ambi40.png","自我","Word","自我","Match","j","true","Practice","",""
"","","","","","html-keyboard-response","425","1036979","0.0-7.8-0.8-1.198","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","426","1038916","0.0-7.8-0.8-0.199","784","","f","","","","","","","","","","","","","key","f","16.667591304348214","640","356","./1_3_Stimuli/T_ambi40.png","他人","Word","自我","Mismatch","f","true","Practice","",""
"","","","","","html-keyboard-response","427","1039224","0.0-7.8-0.8-1.199","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","428","1041138","0.0-7.8-0.8-0.200","762","","f","","","","","","","","","","","","","key","f","16.666736842105532","640","356","./1_3_Stimuli/C_ambi40.png","他人","Word","他人","Match","j","false","Practice","",""
"","","","","","html-keyboard-response","429","1041453","0.0-7.8-0.8-1.200","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","430","1043090","0.0-7.8-0.8-0.201","485","","j","","","","","","","","","","","","","key","j","16.666793814433028","640","356","./1_3_Stimuli/C_ambi40.png","他人","Image","他人","Match","j","true","Practice","",""
"","","","","","html-keyboard-response","431","1043397","0.0-7.8-0.8-1.201","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","432","1045157","0.0-7.8-0.8-0.202","604","","f","","","","","","","","","","","","","key","f","16.6678380952383","640","356","./1_3_Stimuli/C_ambi40.png","自我","Image","他人","Mismatch","f","true","Practice","",""
"","","","","","html-keyboard-response","433","1045464","0.0-7.8-0.8-1.202","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","434","1047474","0.0-7.8-0.8-0.203","859","","j","","","","","","","","","","","","","key","j","16.667791666666744","640","356","./1_3_Stimuli/T_ambi40.png","自我","Word","自我","Match","j","true","Practice","",""
"","","","","","html-keyboard-response","435","1047781","0.0-7.8-0.8-1.203","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","436","1049382","0.0-7.8-0.8-0.204","450","","f","","","","","","","","","","","","","key","f","16.66738947368423","640","356","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","j","false","Practice","",""
"","","","","","html-keyboard-response","437","1049699","0.0-7.8-0.8-1.204","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","438","1051600","0.0-7.8-0.8-0.205","747","","f","","","","","","","","","","","","","key","f","16.666849557522568","640","356","./1_3_Stimuli/S_ambi40.png","他人","Word","朋友","Mismatch","f","true","Practice","",""
"","","","","","html-keyboard-response","439","1051914","0.0-7.8-0.8-1.205","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","440","1054231","0.0-7.8-0.8-0.206","1166","","f","","","","","","","","","","","","","key","f","16.66734057971094","640","356","./1_3_Stimuli/T_ambi40.png","朋友","Image","自我","Mismatch","f","true","Practice","",""
"","","","","","html-keyboard-response","441","1054536","0.0-7.8-0.8-1.206","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","442","1056524","0.0-7.8-0.8-0.207","837","","f","","","","","","","","","","","","","key","f","16.666406779660512","640","356","./1_3_Stimuli/T_ambi40.png","朋友","Word","自我","Mismatch","f","true","Practice","",""
"","","","","","html-keyboard-response","443","1056839","0.0-7.8-0.8-1.207","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
"","","","","","psychophysics","444","1058498","0.0-7.8-0.8-0.208","508","","j","","","","","","","","","","","","","key","j","16.667469387755215","640","356","./1_3_Stimuli/T_ambi40.png","自我","Image","自我","Match","j","true","Practice","",""
"","","","","","html-keyboard-response","445","1058800","0.0-7.8-0.8-1.208","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback","",""
