"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","image","word","target","valence","matchness","correct_response","correct","exp_condition","question_order"
"","","","","","html-keyboard-response","39","482602","0.0-7.0-0.0-1.13","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","40","484159","0.0-7.0-0.0-0.14","404","","j","","","","","","","","","","","","","key","j","16.66630434782596","735","456","./1_3_Stimuli/C_ambi40.png","朋友","Image","朋友","Match","f","false","Practice",""
"","","","","","html-keyboard-response","41","484461","0.0-7.0-0.0-1.14","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","42","486045","0.0-7.0-0.0-0.15","432","","f","","","","","","","","","","","","","key","f","16.665957446808264","735","456","./1_3_Stimuli/C_ambi40.png","自我","Word","朋友","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","43","486347","0.0-7.0-0.0-1.15","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","44","487912","0.0-7.0-0.0-0.16","412","","j","","","","","","","","","","","","","key","j","16.665591397849713","735","456","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","f","false","Practice",""
"","","","","","html-keyboard-response","45","488215","0.0-7.0-0.0-1.16","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","46","489743","0.0-7.0-0.0-0.17","376","","j","","","","","","","","","","","","","key","j","16.664835164835164","735","456","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","f","false","Practice",""
"","","","","","html-keyboard-response","47","490045","0.0-7.0-0.0-1.17","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","48","491592","0.0-7.0-0.0-0.18","394","","f","","","","","","","","","","","","","key","f","16.671739130434656","735","456","./1_3_Stimuli/T_ambi40.png","朋友","Word","他人","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","49","491895","0.0-7.0-0.0-1.18","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","50","493352","0.0-7.0-0.0-0.19","304","","j","","","","","","","","","","","","","key","j","16.665116279069903","735","456","./1_3_Stimuli/S_ambi40.png","他人","Image","自我","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","51","493655","0.0-7.0-0.0-1.19","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","52","495031","0.0-7.0-0.0-0.20","223","","j","","","","","","","","","","","","","key","j","16.66543209876572","735","456","./1_3_Stimuli/C_ambi40.png","自我","Image","朋友","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","53","495333","0.0-7.0-0.0-1.20","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","54","496694","0.0-7.0-0.0-0.21","209","","j","","","","","","","","","","","","","key","j","16.665000000000145","735","456","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","f","false","Practice",""
"","","","","","html-keyboard-response","55","496996","0.0-7.0-0.0-1.21","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","56","498410","0.0-7.0-0.0-0.22","260","","f","","","","","","","","","","","","","key","f","16.665476190475776","735","456","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","f","true","Practice",""
"","","","","","html-keyboard-response","57","498712","0.0-7.0-0.0-1.22","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","58","500196","0.0-7.0-0.0-0.23","331","","j","","","","","","","","","","","","","key","j","16.665909090909487","735","456","./1_3_Stimuli/S_ambi40.png","朋友","Image","自我","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","59","500499","0.0-7.0-0.0-1.23","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","html-keyboard-response","60","504732","0.0-7.0-1.0-0.0","4229","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                        <div><p class='context'>您正确回答了46% 的试次。</p><p class='context'>您的平均反应时为448毫秒。</p><p> <div style = 'color: green'><按空格键至下页></div></p>"," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","61","521793","0.0-7.0-1.0-1.0","17057","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":10145},{""page_index"":1,""viewing_time"":5208},{""page_index"":2,""viewing_time"":1704}]","","","","","","","","","","","","","",""
"","","","","","psychophysics","62","523539","0.0-7.1-0.1-0.24","592","","j","","","","","","","","","","","","","key","j","16.6663461538466","735","456","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","f","false","Practice",""
"","","","","","html-keyboard-response","63","523840","0.0-7.1-0.1-1.24","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","64","525628","0.0-7.1-0.1-0.25","636","","f","","","","","","","","","","","","","key","f","16.669811320754718","735","456","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","f","true","Practice",""
"","","","","","html-keyboard-response","65","525931","0.0-7.1-0.1-1.25","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","66","527543","0.0-7.1-0.1-0.26","459","","j","","","","","","","","","","","","","key","j","16.665625000000244","735","456","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","f","false","Practice",""
"","","","","","html-keyboard-response","67","527845","0.0-7.1-0.1-1.26","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","68","529402","0.0-7.1-0.1-0.27","404","","f","","","","","","","","","","","","","key","f","16.66521739130384","735","456","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","f","true","Practice",""
"","","","","","html-keyboard-response","69","529704","0.0-7.1-0.1-1.27","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","70","531396","0.0-7.1-0.1-0.28","538","","j","","","","","","","","","","","","","key","j","16.665","735","456","./1_3_Stimuli/C_ambi40.png","自我","Image","朋友","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","71","531698","0.0-7.1-0.1-1.28","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","72","533228","0.0-7.1-0.1-0.29","377","","j","","","","","","","","","","","","","key","j","16.66593406593381","735","456","./1_3_Stimuli/C_ambi40.png","朋友","Image","朋友","Match","f","false","Practice",""
"","","","","","html-keyboard-response","73","533531","0.0-7.1-0.1-1.29","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","74","535310","0.0-7.1-0.1-0.30","627","","f","","","","","","","","","","","","","key","f","16.669811320754718","735","456","./1_3_Stimuli/C_ambi40.png","他人","Image","朋友","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","75","535612","0.0-7.1-0.1-1.30","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","76","537326","0.0-7.1-0.1-0.31","561","","j","","","","","","","","","","","","","key","j","16.666666666666668","735","456","./1_3_Stimuli/C_ambi40.png","朋友","Image","朋友","Match","f","false","Practice",""
"","","","","","html-keyboard-response","77","537629","0.0-7.1-0.1-1.31","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","78","539098","0.0-7.1-0.1-0.32","316","","f","","","","","","","","","","","","","key","f","16.66551724137958","735","456","./1_3_Stimuli/S_ambi40.png","他人","Word","自我","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","79","539400","0.0-7.1-0.1-1.32","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","80","540827","0.0-7.1-0.1-0.33","275","","j","","","","","","","","","","","","","key","j","16.66547619047647","735","456","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","f","false","Practice",""
"","","","","","html-keyboard-response","81","541130","0.0-7.1-0.1-1.33","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","82","542612","0.0-7.1-0.1-0.34","328","","f","","","","","","","","","","","","","key","f","16.665909090908826","735","456","./1_3_Stimuli/T_ambi40.png","朋友","Image","他人","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","83","542915","0.0-7.1-0.1-1.34","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","84","544310","0.0-7.1-0.1-0.35","241","","j","","","","","","","","","","","","","key","j","16.67108433735024","735","456","./1_3_Stimuli/T_ambi40.png","自我","Image","他人","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","85","544612","0.0-7.1-0.1-1.35","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","86","546179","0.0-7.1-0.1-0.36","414","","f","","","","","","","","","","","","","key","f","16.665591397849713","735","456","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","f","true","Practice",""
"","","","","","html-keyboard-response","87","546482","0.0-7.1-0.1-1.36","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","88","547910","0.0-7.1-0.1-0.37","274","","j","","","","","","","","","","","","","key","j","16.6658823529409","735","456","./1_3_Stimuli/T_ambi40.png","自我","Word","他人","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","89","548212","0.0-7.1-0.1-1.37","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","90","549776","0.0-7.1-0.1-0.38","411","","f","","","","","","","","","","","","","key","f","16.665591397849713","735","456","./1_3_Stimuli/C_ambi40.png","他人","Word","朋友","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","91","550078","0.0-7.1-0.1-1.38","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","92","551440","0.0-7.1-0.1-0.39","208","","j","","","","","","","","","","","","","key","j","16.66543209876572","735","456","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","f","false","Practice",""
"","","","","","html-keyboard-response","93","551741","0.0-7.1-0.1-1.39","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","94","553261","0.0-7.1-0.1-0.40","367","","f","","","","","","","","","","","","","key","f","16.666666666666668","735","456","./1_3_Stimuli/C_ambi40.png","自我","Word","朋友","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","95","553564","0.0-7.1-0.1-1.40","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","96","554966","0.0-7.1-0.1-0.41","249","","j","","","","","","","","","","","","","key","j","16.66987951807341","735","456","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","f","false","Practice",""
"","","","","","html-keyboard-response","97","555269","0.0-7.1-0.1-1.41","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","98","556679","0.0-7.1-0.1-0.42","258","","j","","","","","","","","","","","","","key","j","16.666265060241525","735","456","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","f","false","Practice",""
"","","","","","html-keyboard-response","99","556982","0.0-7.1-0.1-1.42","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","100","558594","0.0-7.1-0.1-0.43","459","","f","","","","","","","","","","","","","key","f","16.66458333333382","735","456","./1_3_Stimuli/T_ambi40.png","朋友","Word","他人","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","101","558897","0.0-7.1-0.1-1.43","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","102","560361","0.0-7.1-0.1-0.44","312","","j","","","","","","","","","","","","","key","j","16.666666666666668","735","456","./1_3_Stimuli/S_ambi40.png","朋友","Word","自我","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","103","560664","0.0-7.1-0.1-1.44","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","104","562309","0.0-7.1-0.1-0.45","491","","f","","","","","","","","","","","","","key","f","16.665306122448506","735","456","./1_3_Stimuli/S_ambi40.png","他人","Image","自我","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","105","562610","0.0-7.1-0.1-1.45","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","106","564128","0.0-7.1-0.1-0.46","364","","j","","","","","","","","","","","","","key","j","16.665555555555816","735","456","./1_3_Stimuli/S_ambi40.png","朋友","Image","自我","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","107","564430","0.0-7.1-0.1-1.46","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","108","566218","0.0-7.1-0.1-0.47","636","","j","","","","","","","","","","","","","key","j","16.666037735849937","735","456","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","f","false","Practice",""
"","","","","","html-keyboard-response","109","566521","0.0-7.1-0.1-1.47","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","html-keyboard-response","110","568508","0.0-7.1-1.1-0.1","1984","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                        <div><p class='context'>您正确回答了33% 的试次。</p><p class='context'>您的平均反应时为398毫秒。</p><p> <div style = 'color: green'><按空格键至下页></div></p>"," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","111","573584","0.0-7.1-1.1-1.1","5070","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":1550},{""page_index"":1,""viewing_time"":1631},{""page_index"":2,""viewing_time"":1889}]","","","","","","","","","","","","","",""
"","","","","","psychophysics","112","575313","0.0-7.2-0.2-0.48","574","","f","","","","","","","","","","","","","key","f","16.668627450981077","735","456","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","f","true","Practice",""
"","","","","","html-keyboard-response","113","575616","0.0-7.2-0.2-1.48","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","114","577097","0.0-7.2-0.2-0.49","327","","j","","","","","","","","","","","","","key","j","16.665909090908826","735","456","./1_3_Stimuli/C_ambi40.png","他人","Image","朋友","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","115","577400","0.0-7.2-0.2-1.49","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","116","578993","0.0-7.2-0.2-0.50","441","","j","","","","","","","","","","","","","key","j","16.665957446808264","735","456","./1_3_Stimuli/S_ambi40.png","他人","Image","自我","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","117","579296","0.0-7.2-0.2-1.50","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","118","580845","0.0-7.2-0.2-0.51","396","","j","","","","","","","","","","","","","key","j","16.66739130434808","735","456","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","f","false","Practice",""
"","","","","","html-keyboard-response","119","581148","0.0-7.2-0.2-1.51","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","120","583129","0.0-7.2-0.2-0.52","828","","f","","","","","","","","","","","","","key","f","16.666101694915056","735","456","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","f","true","Practice",""
"","","","","","html-keyboard-response","121","583431","0.0-7.2-0.2-1.52","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","122","585100","0.0-7.2-0.2-0.53","515","","f","","","","","","","","","","","","","key","f","16.669696969696265","735","456","./1_3_Stimuli/C_ambi40.png","他人","Word","朋友","Mismatch","j","false","Practice",""
"","","","","","html-keyboard-response","123","585402","0.0-7.2-0.2-1.53","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","124","587029","0.0-7.2-0.2-0.54","475","","j","","","","","","","","","","","","","key","j","16.665625000000244","735","456","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","f","false","Practice",""
"","","","","","html-keyboard-response","125","587332","0.0-7.2-0.2-1.54","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","126","588868","0.0-7.2-0.2-0.55","382","","f","","","","","","","","","","","","","key","f","16.66593406593381","735","456","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","f","true","Practice",""
"","","","","","html-keyboard-response","127","589170","0.0-7.2-0.2-1.55","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
"","","","","","psychophysics","128","590777","0.0-7.2-0.2-0.56","454","","j","","","","","","","","","","","","","key","j","16.66526315789425","735","456","./1_3_Stimuli/T_ambi40.png","朋友","Image","他人","Mismatch","j","true","Practice",""
"","","","","","html-keyboard-response","129","591079","0.0-7.2-0.2-1.56","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback",""
