"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","image","word","target","valence","matchness","correct_response","correct","exp_condition"
"","","","","","psychophysics","44","106072","0.0-7.0-0.0-0.16","679","","f","","","","","","","","","","","","","key","f","16.650073394495216","683","380","./1_3_Stimuli/T_ambi40.png","自我","Image","朋友","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","45","106383","0.0-7.0-0.0-1.16","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","46","108298","0.0-7.0-0.0-0.17","758","","j","","","","","","","","","","","","","key","j","16.64750877192975","683","380","./1_3_Stimuli/T_ambi40.png","他人","Image","朋友","Mismatch","f","false","Practice"
"","","","","","html-keyboard-response","47","108601","0.0-7.0-0.0-1.17","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","48","110354","0.0-7.0-0.0-0.18","599","","f","","","","","","","","","","","","","key","f","16.650173076922957","683","380","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","false","Practice"
"","","","","","html-keyboard-response","49","110660","0.0-7.0-0.0-1.18","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","50","112494","0.0-7.0-0.0-0.19","678","","f","","","","","","","","","","","","","key","f","16.648559633027517","683","380","./1_3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","51","112807","0.0-7.0-0.0-1.19","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","52","114523","0.0-7.0-0.0-0.20","556","","j","","","","","","","","","","","","","key","j","16.648970588235077","683","380","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","j","true","Practice"
"","","","","","html-keyboard-response","53","114832","0.0-7.0-0.0-1.20","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","54","116836","0.0-7.0-0.0-0.21","837","","f","","","","","","","","","","","","","key","f","16.645386554621904","683","380","./1_3_Stimuli/S_ambi40.png","朋友","Word","他人","Mismatch","f","true","Practice"
"","","","","","html-keyboard-response","55","117142","0.0-7.0-0.0-1.21","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","56","119068","0.0-7.0-0.0-0.22","772","","j","","","","","","","","","","","","","key","j","16.648600000000062","683","380","./1_3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","true","Practice"
"","","","","","html-keyboard-response","57","119375","0.0-7.0-0.0-1.22","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","psychophysics","58","121087","0.0-7.0-0.0-0.23","561","","j","","","","","","","","","","","","","key","j","16.648539215686398","683","380","./1_3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","true","Practice"
"","","","","","html-keyboard-response","59","121395","0.0-7.0-0.0-1.23","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback"
"","","","","","html-keyboard-response","60","216878","0.0-8.0","95464","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                          <div><p class='context'>您正确回答了92% 的试次。</p><p class='context'>您的平均反应时为702毫秒。</p><p class='context'>恭喜您完成练习。现在请休息3~5分钟。</p><p class='context'>之后，按任意键进入正式实验。需要注意的是，正式实验将不再提供反应是否正确的反馈。</p><p class='footer' style='font-size: 35px; line-height:40px;'>请在进入正式实验实验之前将您的<span style='color: lightgreen;'>食指</span>放在电脑键盘的相应键位上进行按键。</p>"," ","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","psychophysics","61","218940","0.0-9.0-0.0-0.0","903","","j","","","","","","","","","","","","","key","j","16.648723577235813","659","323","./1_3_Stimuli/S_ambi40.png","自我","Word","他人","Mismatch","f","false","Formal"
"","","","","","psychophysics","62","220807","0.0-9.0-0.0-0.1","707","","f","","","","","","","","","","","","","key","f","16.64829729729739","659","323","./1_3_Stimuli/C_ambi40.png","他人","Word","自我","Mismatch","f","true","Formal"
"","","","","","psychophysics","63","222664","0.0-9.0-0.0-0.2","704","","f","","","","","","","","","","","","","key","f","16.648636363636417","659","323","./1_3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","false","Formal"
"","","","","","psychophysics","64","224340","0.0-9.0-0.0-0.3","517","","j","","","","","","","","","","","","","key","j","16.64847474747468","659","323","./1_3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","true","Formal"
"","","","","","psychophysics","65","226132","0.0-9.0-0.0-0.4","636","","f","","","","","","","","","","","","","key","f","16.648448598130756","659","323","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","j","false","Formal"
"","","","","","psychophysics","66","228156","0.0-9.0-0.0-0.5","870","","j","","","","","","","","","","","","","key","j","16.648516666666545","659","323","./1_3_Stimuli/S_ambi40.png","自我","Image","他人","Mismatch","f","false","Formal"
"","","","","","psychophysics","67","230042","0.0-9.0-0.0-0.6","734","","j","","","","","","","","","","","","","key","j","16.649999999999896","659","323","./1_3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","true","Formal"
"","","","","","psychophysics","68","231764","0.0-9.0-0.0-0.7","569","","f","","","","","","","","","","","","","key","f","16.64979411764715","659","323","./1_3_Stimuli/S_ambi40.png","朋友","Image","他人","Mismatch","f","true","Formal"
"","","","","","psychophysics","69","233592","0.0-9.0-0.0-0.8","673","","j","","","","","","","","","","","","","key","j","16.649633027522913","659","323","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","true","Formal"
"","","","","","psychophysics","70","235410","0.0-9.0-0.0-0.9","658","","f","","","","","","","","","","","","","key","f","16.647379629629775","659","323","./1_3_Stimuli/S_ambi40.png","朋友","Word","他人","Mismatch","f","true","Formal"
"","","","","","psychophysics","71","237825","0.0-9.0-0.0-0.10","1261","","j","","","","","","","","","","","","","key","j","16.64796527777758","659","323","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","true","Formal"
"","","","","","psychophysics","72","239734","0.0-9.0-0.0-0.11","755","","f","","","","","","","","","","","","","key","f","16.64971929824535","659","323","./1_3_Stimuli/T_ambi40.png","自我","Word","朋友","Mismatch","f","true","Formal"
"","","","","","psychophysics","73","241581","0.0-9.0-0.0-0.12","696","","j","","","","","","","","","","","","","key","j","16.648590909091183","659","323","./1_3_Stimuli/C_ambi40.png","他人","Image","自我","Mismatch","f","false","Formal"
"","","","","","psychophysics","74","243165","0.0-9.0-0.0-0.13","424","","f","","","","","","","","","","","","","key","f","16.64819148936163","659","323","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","false","Formal"
"","","","","","psychophysics","75","245087","0.0-9.0-0.0-0.14","769","","j","","","","","","","","","","","","","key","j","16.64873684210531","659","323","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","true","Formal"
"","","","","","psychophysics","76","246909","0.0-9.0-0.0-0.15","670","","f","","","","","","","","","","","","","key","f","16.648137614678873","659","323","./1_3_Stimuli/T_ambi40.png","自我","Image","朋友","Mismatch","f","true","Formal"
"","","","","","psychophysics","77","248690","0.0-9.0-0.0-0.16","628","","j","","","","","","","","","","","","","key","j","16.64804716981104","659","323","./1_3_Stimuli/T_ambi40.png","他人","Word","朋友","Mismatch","f","false","Formal"
"","","","","","psychophysics","78","250528","0.0-9.0-0.0-0.17","686","","j","","","","","","","","","","","","","key","j","16.647119266054712","659","323","./1_3_Stimuli/T_ambi40.png","他人","Image","朋友","Mismatch","f","false","Formal"
"","","","","","psychophysics","79","252254","0.0-9.0-0.0-0.18","572","","f","","","","","","","","","","","","","key","f","16.64719417475693","659","323","./1_3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","f","true","Formal"
"","","","","","psychophysics","80","254057","0.0-9.0-0.0-0.19","644","","j","","","","","","","","","","","","","key","j","16.649383177570062","659","323","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","j","true","Formal"
"","","","","","psychophysics","81","256035","0.0-9.0-0.0-0.20","824","","j","","","","","","","","","","","","","key","j","16.646811965811683","659","323","./1_3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","true","Formal"
"","","","","","psychophysics","82","258210","0.0-9.0-0.0-0.21","1017","","f","","","","","","","","","","","","","key","f","16.649620155038587","659","323","./1_3_Stimuli/C_ambi40.png","朋友","Image","自我","Mismatch","f","true","Formal"
"","","","","","psychophysics","83","259943","0.0-9.0-0.0-0.22","576","","j","","","","","","","","","","","","","key","j","16.65036893203895","659","323","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","j","true","Formal"
"","","","","","psychophysics","84","261868","0.0-9.0-0.0-0.23","765","","j","","","","","","","","","","","","","key","j","16.648535087719466","659","323","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","j","true","Formal"
"","","","","","psychophysics","85","263492","0.0-9.0-0.0-0.24","464","","f","","","","","","","","","","","","","key","f","16.648343749999793","659","323","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","false","Formal"
"","","","","","psychophysics","86","265694","0.0-9.0-0.0-0.25","1043","","f","","","","","","","","","","","","","key","f","16.647343511450572","659","323","./1_3_Stimuli/T_ambi40.png","他人","Image","朋友","Mismatch","f","true","Formal"
"","","","","","psychophysics","87","267726","0.0-9.0-0.0-0.26","876","","j","","","","","","","","","","","","","key","j","16.650016528925637","659","323","./1_3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","true","Formal"
"","","","","","psychophysics","88","269541","0.0-9.0-0.0-0.27","663","","j","","","","","","","","","","","","","key","j","16.647289719626254","659","323","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","j","true","Formal"
"","","","","","psychophysics","89","271323","0.0-9.0-0.0-0.28","626","","f","","","","","","","","","","","","","key","f","16.648509433961973","659","323","./1_3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","false","Formal"
"","","","","","psychophysics","90","273230","0.0-9.0-0.0-0.29","755","","f","","","","","","","","","","","","","key","f","16.64714035087698","659","323","./1_3_Stimuli/S_ambi40.png","朋友","Image","他人","Mismatch","f","true","Formal"
"","","","","","psychophysics","91","275400","0.0-9.0-0.0-0.30","1007","","j","","","","","","","","","","","","","key","j","16.64817054263567","659","323","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","true","Formal"
"","","","","","psychophysics","92","278033","0.0-9.0-0.0-0.31","1477","","j","","","","","","","","","","","","","key","j","16.64861146496812","659","323","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","true","Formal"
"","","","","","psychophysics","93","279825","0.0-9.0-0.0-0.32","639","","f","","","","","","","","","","","","","key","f","16.649794392523283","659","323","./1_3_Stimuli/T_ambi40.png","自我","Image","朋友","Mismatch","f","true","Formal"
"","","","","","psychophysics","94","281630","0.0-9.0-0.0-0.33","647","","j","","","","","","","","","","","","","key","j","16.648504672896784","659","323","./1_3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","f","false","Formal"
"","","","","","psychophysics","95","283395","0.0-9.0-0.0-0.34","614","","j","","","","","","","","","","","","","key","j","16.648711538461683","659","323","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","j","true","Formal"
"","","","","","psychophysics","96","285683","0.0-9.0-0.0-0.35","1135","","f","","","","","","","","","","","","","key","f","16.648316176470818","659","323","./1_3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","false","Formal"
"","","","","","psychophysics","97","287565","0.0-9.0-0.0-0.36","727","","j","","","","","","","","","","","","","key","j","16.648464285714","659","323","./1_3_Stimuli/T_ambi40.png","他人","Word","朋友","Mismatch","f","false","Formal"
"","","","","","psychophysics","98","289662","0.0-9.0-0.0-0.37","939","","f","","","","","","","","","","","","","key","f","16.648432000000028","659","323","./1_3_Stimuli/C_ambi40.png","他人","Image","自我","Mismatch","f","true","Formal"
"","","","","","psychophysics","99","291548","0.0-9.0-0.0-0.38","726","","f","","","","","","","","","","","","","key","f","16.64837499999963","659","323","./1_3_Stimuli/C_ambi40.png","他人","Word","自我","Mismatch","f","true","Formal"
"","","","","","psychophysics","100","293322","0.0-9.0-0.0-0.39","618","","j","","","","","","","","","","","","","key","j","16.6504857142855","659","323","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","true","Formal"
"","","","","","psychophysics","101","295674","0.0-9.0-0.0-0.40","1201","","f","","","","","","","","","","","","","key","f","16.649328571428693","659","323","./1_3_Stimuli/S_ambi40.png","朋友","Word","他人","Mismatch","f","true","Formal"
"","","","","","psychophysics","102","297334","0.0-9.0-0.0-0.41","502","","j","","","","","","","","","","","","","key","j","16.648587628865982","659","323","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","j","true","Formal"
"","","","","","psychophysics","103","299910","0.0-9.0-0.0-0.42","1419","","f","","","","","","","","","","","","","key","f","16.64757516339887","659","323","./1_3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","false","Formal"
"","","","","","psychophysics","104","301536","0.0-9.0-0.0-0.43","475","","j","","","","","","","","","","","","","key","j","16.648536082474184","659","323","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","j","true","Formal"
"","","","","","psychophysics","105","303349","0.0-9.0-0.0-0.44","656","","f","","","","","","","","","","","","","key","f","16.648416666667025","659","323","./1_3_Stimuli/C_ambi40.png","朋友","Image","自我","Mismatch","f","true","Formal"
"","","","","","psychophysics","106","305235","0.0-9.0-0.0-0.45","728","","j","","","","","","","","","","","","","key","j","16.647517857142834","659","323","./1_3_Stimuli/T_ambi40.png","自我","Word","朋友","Mismatch","f","false","Formal"
"","","","","","psychophysics","107","307234","0.0-9.0-0.0-0.46","845","","f","","","","","","","","","","","","","key","f","16.648470588235337","659","323","./1_3_Stimuli/S_ambi40.png","自我","Image","他人","Mismatch","f","true","Formal"
"","","","","","psychophysics","108","309133","0.0-9.0-0.0-0.47","746","","f","","","","","","","","","","","","","key","f","16.64851327433634","659","323","./1_3_Stimuli/S_ambi40.png","自我","Word","他人","Mismatch","f","true","Formal"
"","","","","","psychophysics","109","310789","0.0-9.0-0.0-0.48","503","","j","","","","","","","","","","","","","key","j","16.649755102041183","659","323","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","j","true","Formal"
"","","","","","psychophysics","110","312558","0.0-9.0-0.0-0.49","607","","f","","","","","","","","","","","","","key","f","16.648409523809374","659","323","./1_3_Stimuli/T_ambi40.png","他人","Word","朋友","Mismatch","f","true","Formal"
"","","","","","psychophysics","111","314391","0.0-9.0-0.0-0.50","675","","j","","","","","","","","","","","","","key","j","16.650229357798164","659","323","./1_3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","true","Formal"
"","","","","","psychophysics","112","316383","0.0-9.0-0.0-0.51","840","","j","","","","","","","","","","","","","key","j","16.648537815126353","659","323","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","true","Formal"
"","","","","","psychophysics","113","318238","0.0-9.0-0.0-0.52","698","","f","","","","","","","","","","","","","key","f","16.647554545454806","659","323","./1_3_Stimuli/T_ambi40.png","自我","Word","朋友","Mismatch","f","true","Formal"
"","","","","","psychophysics","114","320096","0.0-9.0-0.0-0.53","704","","f","","","","","","","","","","","","","key","f","16.647135135135088","659","323","./1_3_Stimuli/C_ambi40.png","朋友","Image","自我","Mismatch","f","true","Formal"
"","","","","","psychophysics","115","322234","0.0-9.0-0.0-0.54","976","","f","","","","","","","","","","","","","key","f","16.648779527559203","659","323","./1_3_Stimuli/C_ambi40.png","他人","Word","自我","Mismatch","f","true","Formal"
"","","","","","psychophysics","116","324091","0.0-9.0-0.0-0.55","704","","j","","","","","","","","","","","","","key","j","16.64560000000003","659","323","./1_3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","true","Formal"
"","","","","","psychophysics","117","326164","0.0-9.0-0.0-0.56","913","","j","","","","","","","","","","","","","key","j","16.647130081300887","659","323","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","true","Formal"
"","","","","","psychophysics","118","327857","0.0-9.0-0.0-0.57","540","","f","","","","","","","","","","","","","key","f","16.648376237623516","659","323","./1_3_Stimuli/C_ambi40.png","他人","Image","自我","Mismatch","f","true","Formal"
"","","","","","psychophysics","119","330451","0.0-9.0-0.0-0.58","1437","","j","","","","","","","","","","","","","key","j","16.648516129032377","659","323","./1_3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","true","Formal"
"","","","","","psychophysics","120","332298","0.0-9.0-0.0-0.59","693","","f","","","","","","","","","","","","","key","f","16.64704545454588","659","323","./1_3_Stimuli/T_ambi40.png","自我","Image","朋友","Mismatch","f","true","Formal"
"","","","","","psychophysics","121","334143","0.0-9.0-0.0-0.60","684","","j","","","","","","","","","","","","","key","j","16.648495412843918","659","323","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","true","Formal"
"","","","","","psychophysics","122","335949","0.0-9.0-0.0-0.61","644","","j","","","","","","","","","","","","","key","j","16.650093457943903","659","323","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","j","true","Formal"
"","","","","","psychophysics","123","338381","0.0-9.0-0.0-0.62","1276","","f","","","","","","","","","","","","","key","f","16.64846527777748","659","323","./1_3_Stimuli/S_ambi40.png","朋友","Image","他人","Mismatch","f","true","Formal"
"","","","","","psychophysics","124","340753","0.0-9.0-0.0-0.63","1219","","f","","","","","","","","","","","","","key","f","16.648147887324022","659","323","./1_3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","f","true","Formal"
"","","","","","psychophysics","125","343406","0.0-9.0-0.0-0.64","1492","","f","","","","","","","","","","","","","key","f","16.648487341771848","659","323","./1_3_Stimuli/S_ambi40.png","自我","Word","他人","Mismatch","f","true","Formal"
"","","","","","psychophysics","126","345191","0.0-9.0-0.0-0.65","627","","j","","","","","","","","","","","","","key","j","16.649471698113047","659","323","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","j","true","Formal"
