"Subject","Trial","Shape","Label","Matching","ACC","RT_ms","bed","Ass","Group"
6,42,"Dreieck3.png","Ich","Nonmatching",1,852,"f_n",1,"words"
6,43,"Kreis4.png","Ich","Matching",1,651,"i_m",1,"words"
6,44,"Kreis2.png","Ich","Matching",1,572,"i_m",1,"words"
6,45,"Kreis3.png","Ich","Matching",1,511,"i_m",1,"words"
6,46,"Dreieck5.png","Ich","Nonmatching",1,1001,"f_n",1,"words"
6,47,"Dreieck4.png","Möbel","Matching",1,1180,"f_m",1,"words"
6,48,"Dreieck3.png","Möbel","Matching",1,718,"f_m",1,"words"
6,49,"Kreis3.png","Möbel","Nonmatching",1,683,"i_n",1,"words"
6,50,"Dreieck1.png","Möbel","Matching",1,1195,"f_m",1,"words"
6,51,"Kreis1.png","Möbel","Nonmatching",1,1026,"i_n",1,"words"
6,52,"Kreis5.png","Ich","Matching",1,548,"i_m",1,"words"
6,53,"Kreis1.png","Ich","Matching",1,451,"i_m",1,"words"
6,54,"Kreis2.png","Möbel","Nonmatching",1,610,"i_n",1,"words"
6,55,"Dreieck1.png","Ich","Nonmatching",0,424,"f_n",1,"words"
6,56,"Dreieck2.png","Ich","Nonmatching",1,894,"f_n",1,"words"
6,57,"Kreis4.png","Möbel","Nonmatching",1,872,"i_n",1,"words"
6,58,"Kreis5.png","Möbel","Nonmatching",0,NA,"i_n",1,"words"
6,59,"Dreieck4.png","Ich","Nonmatching",1,673,"f_n",1,"words"
6,60,"Dreieck2.png","Möbel","Matching",1,1083,"f_m",1,"words"
6,61,"Kreis1.png","Möbel","Nonmatching",1,806,"i_n",1,"words"
6,62,"Kreis2.png","Ich","Matching",1,603,"i_m",1,"words"
6,63,"Kreis3.png","Möbel","Nonmatching",1,870,"i_n",1,"words"
6,64,"Kreis4.png","Ich","Matching",1,619,"i_m",1,"words"
6,65,"Dreieck4.png","Ich","Nonmatching",1,690,"f_n",1,"words"
6,66,"Dreieck2.png","Möbel","Matching",1,865,"f_m",1,"words"
6,67,"Kreis4.png","Möbel","Nonmatching",1,1226,"i_n",1,"words"
6,68,"Kreis5.png","Ich","Matching",1,532,"i_m",1,"words"
6,69,"Dreieck5.png","Ich","Nonmatching",1,585,"f_n",1,"words"
6,70,"Kreis3.png","Ich","Matching",1,486,"i_m",1,"words"
6,71,"Dreieck5.png","Möbel","Matching",1,931,"f_m",1,"words"
6,72,"Dreieck1.png","Ich","Nonmatching",1,702,"f_n",1,"words"
6,73,"Kreis5.png","Möbel","Nonmatching",1,1108,"i_n",1,"words"
6,74,"Dreieck3.png","Möbel","Matching",1,880,"f_m",1,"words"
6,75,"Dreieck3.png","Ich","Nonmatching",1,1215,"f_n",1,"words"
6,76,"Kreis2.png","Möbel","Nonmatching",1,1034,"i_n",1,"words"
6,77,"Kreis1.png","Ich","Matching",1,402,"i_m",1,"words"
6,78,"Dreieck4.png","Möbel","Matching",0,902,"f_m",1,"words"
6,79,"Dreieck2.png","Ich","Nonmatching",1,718,"f_n",1,"words"
6,80,"Dreieck1.png","Möbel","Matching",1,848,"f_m",1,"words"
6,81,"Dreieck2.png","Möbel","Matching",1,540,"f_m",1,"words"
6,82,"Kreis2.png","Möbel","Nonmatching",1,700,"i_n",1,"words"
6,83,"Kreis2.png","Ich","Matching",1,565,"i_m",1,"words"
6,84,"Dreieck1.png","Ich","Nonmatching",1,750,"f_n",1,"words"
6,85,"Kreis1.png","Möbel","Nonmatching",1,1015,"i_n",1,"words"
6,86,"Kreis4.png","Ich","Matching",1,741,"i_m",1,"words"
6,87,"Dreieck5.png","Ich","Nonmatching",1,1100,"f_n",1,"words"
6,88,"Dreieck4.png","Ich","Nonmatching",0,770,"f_n",1,"words"
6,89,"Kreis5.png","Ich","Matching",1,486,"i_m",1,"words"
6,90,"Kreis4.png","Möbel","Nonmatching",1,754,"i_n",1,"words"
6,91,"Dreieck3.png","Ich","Nonmatching",0,684,"f_n",1,"words"
6,92,"Dreieck2.png","Ich","Nonmatching",1,834,"f_n",1,"words"
6,93,"Dreieck3.png","Möbel","Matching",0,1139,"f_m",1,"words"
6,94,"Kreis5.png","Möbel","Nonmatching",1,954,"i_n",1,"words"
6,95,"Kreis1.png","Ich","Matching",1,650,"i_m",1,"words"
6,96,"Dreieck1.png","Möbel","Matching",1,908,"f_m",1,"words"
6,97,"Kreis3.png","Ich","Matching",1,778,"i_m",1,"words"
6,98,"Kreis3.png","Möbel","Nonmatching",1,869,"i_n",1,"words"
6,99,"Dreieck5.png","Möbel","Matching",1,1029,"f_m",1,"words"
6,100,"Dreieck4.png","Möbel","Matching",1,852,"f_m",1,"words"
6,101,"Kreis4.png","Ich","Matching",1,665,"i_m",1,"words"
6,102,"Kreis1.png","Ich","Matching",1,619,"i_m",1,"words"
6,103,"Dreieck2.png","Möbel","Matching",1,901,"f_m",1,"words"
6,104,"Kreis5.png","Ich","Matching",1,702,"i_m",1,"words"
6,105,"Dreieck4.png","Ich","Nonmatching",1,828,"f_n",1,"words"
6,106,"Kreis1.png","Möbel","Nonmatching",1,1019,"i_n",1,"words"
6,107,"Dreieck3.png","Ich","Nonmatching",1,1135,"f_n",1,"words"
6,108,"Dreieck1.png","Möbel","Matching",1,731,"f_m",1,"words"
6,109,"Kreis2.png","Möbel","Nonmatching",1,1018,"i_n",1,"words"
6,110,"Dreieck2.png","Ich","Nonmatching",1,813,"f_n",1,"words"
6,111,"Kreis2.png","Ich","Matching",1,530,"i_m",1,"words"
6,112,"Dreieck1.png","Ich","Nonmatching",1,752,"f_n",1,"words"
6,113,"Kreis3.png","Ich","Matching",1,484,"i_m",1,"words"
6,114,"Dreieck5.png","Möbel","Matching",1,918,"f_m",1,"words"
6,115,"Kreis4.png","Möbel","Nonmatching",0,NA,"i_n",1,"words"
6,116,"Kreis5.png","Möbel","Nonmatching",1,851,"i_n",1,"words"
6,117,"Dreieck4.png","Möbel","Matching",1,668,"f_m",1,"words"
6,118,"Dreieck3.png","Möbel","Matching",1,757,"f_m",1,"words"
6,119,"Kreis3.png","Möbel","Nonmatching",1,760,"i_n",1,"words"
6,120,"Dreieck5.png","Ich","Nonmatching",1,673,"f_n",1,"words"
6,121,"Kreis4.png","Ich","Matching",1,551,"i_m",1,"words"
6,122,"Dreieck4.png","Ich","Nonmatching",1,601,"f_n",1,"words"
6,123,"Dreieck3.png","Ich","Nonmatching",1,926,"f_n",1,"words"
6,124,"Kreis5.png","Ich","Matching",1,669,"i_m",1,"words"
6,125,"Kreis1.png","Möbel","Nonmatching",1,642,"i_n",1,"words"
6,126,"Kreis4.png","Möbel","Nonmatching",1,711,"i_n",1,"words"
6,127,"Kreis5.png","Möbel","Nonmatching",1,785,"i_n",1,"words"
6,128,"Dreieck1.png","Ich","Nonmatching",1,739,"f_n",1,"words"
6,129,"Kreis2.png","Ich","Matching",1,493,"i_m",1,"words"
6,130,"Kreis1.png","Ich","Matching",1,454,"i_m",1,"words"
6,131,"Dreieck4.png","Möbel","Matching",1,885,"f_m",1,"words"
6,132,"Dreieck3.png","Möbel","Matching",1,803,"f_m",1,"words"
6,133,"Kreis3.png","Ich","Matching",1,599,"i_m",1,"words"
6,134,"Dreieck2.png","Ich","Nonmatching",0,NA,"f_n",1,"words"
6,135,"Dreieck5.png","Möbel","Matching",1,1015,"f_m",1,"words"
6,136,"Dreieck5.png","Ich","Nonmatching",1,638,"f_n",1,"words"
6,137,"Dreieck2.png","Möbel","Matching",1,825,"f_m",1,"words"
6,138,"Kreis3.png","Möbel","Nonmatching",1,800,"i_n",1,"words"
6,139,"Dreieck1.png","Möbel","Matching",1,1223,"f_m",1,"words"
6,140,"Kreis2.png","Möbel","Nonmatching",1,969,"i_n",1,"words"
7,1,"Kreis3.png","Ich","Matching",1,489,"i_m",1,"words"
7,2,"Kreis4.png","Ich","Matching",1,726,"i_m",1,"words"
7,3,"Dreieck5.png","Ich","Nonmatching",1,975,"f_n",1,"words"
7,4,"Kreis1.png","Ich","Matching",1,1145,"i_m",1,"words"
7,5,"Dreieck3.png","Möbel","Matching",1,1291,"f_m",1,"words"
7,6,"Kreis2.png","Ich","Matching",1,864,"i_m",1,"words"
7,7,"Kreis1.png","Möbel","Nonmatching",1,838,"i_n",1,"words"
7,8,"Dreieck1.png","Möbel","Matching",1,1144,"f_m",1,"words"
7,9,"Kreis2.png","Möbel","Nonmatching",1,794,"i_n",1,"words"
7,10,"Dreieck4.png","Ich","Nonmatching",1,1225,"f_n",1,"words"
7,11,"Dreieck2.png","Möbel","Matching",1,805,"f_m",1,"words"
7,12,"Dreieck5.png","Möbel","Matching",1,790,"f_m",1,"words"
7,13,"Dreieck1.png","Ich","Nonmatching",1,806,"f_n",1,"words"
7,14,"Dreieck3.png","Ich","Nonmatching",1,794,"f_n",1,"words"
7,15,"Kreis3.png","Möbel","Nonmatching",1,741,"i_n",1,"words"
7,16,"Kreis4.png","Möbel","Nonmatching",1,1282,"i_n",1,"words"
7,17,"Kreis5.png","Ich","Matching",1,585,"i_m",1,"words"
7,18,"Dreieck4.png","Möbel","Matching",1,787,"f_m",1,"words"
7,19,"Kreis5.png","Möbel","Nonmatching",1,797,"i_n",1,"words"
7,20,"Dreieck2.png","Ich","Nonmatching",1,1040,"f_n",1,"words"
7,21,"Kreis2.png","Ich","Matching",1,606,"i_m",1,"words"
7,22,"Kreis1.png","Ich","Matching",1,676,"i_m",1,"words"
7,23,"Kreis1.png","Möbel","Nonmatching",1,855,"i_n",1,"words"
7,24,"Dreieck5.png","Ich","Nonmatching",1,786,"f_n",1,"words"
7,25,"Kreis5.png","Ich","Matching",1,941,"i_m",1,"words"
7,26,"Dreieck3.png","Möbel","Matching",1,936,"f_m",1,"words"
7,27,"Dreieck2.png","Ich","Nonmatching",1,767,"f_n",1,"words"
7,28,"Kreis4.png","Ich","Matching",1,756,"i_m",1,"words"
7,29,"Kreis3.png","Möbel","Nonmatching",1,740,"i_n",1,"words"
7,30,"Dreieck5.png","Möbel","Matching",1,893,"f_m",1,"words"
7,31,"Dreieck2.png","Möbel","Matching",1,724,"f_m",1,"words"
7,32,"Kreis2.png","Möbel","Nonmatching",1,717,"i_n",1,"words"
7,33,"Dreieck3.png","Ich","Nonmatching",1,1260,"f_n",1,"words"
7,34,"Dreieck4.png","Ich","Nonmatching",1,808,"f_n",1,"words"
7,35,"Kreis5.png","Möbel","Nonmatching",1,740,"i_n",1,"words"
7,36,"Dreieck1.png","Ich","Nonmatching",1,955,"f_n",1,"words"
7,37,"Kreis3.png","Ich","Matching",1,710,"i_m",1,"words"
7,38,"Kreis4.png","Möbel","Nonmatching",1,857,"i_n",1,"words"
7,39,"Dreieck1.png","Möbel","Matching",1,693,"f_m",1,"words"
7,40,"Dreieck4.png","Möbel","Matching",1,1329,"f_m",1,"words"
7,41,"Dreieck3.png","Ich","Nonmatching",1,1026,"f_n",1,"words"
7,42,"Dreieck1.png","Ich","Nonmatching",1,700,"f_n",1,"words"
7,43,"Dreieck4.png","Möbel","Matching",1,926,"f_m",1,"words"
7,44,"Kreis5.png","Ich","Matching",1,789,"i_m",1,"words"
7,45,"Dreieck2.png","Möbel","Matching",1,822,"f_m",1,"words"
7,46,"Kreis3.png","Ich","Matching",1,810,"i_m",1,"words"
7,47,"Dreieck4.png","Ich","Nonmatching",1,742,"f_n",1,"words"
7,48,"Kreis3.png","Möbel","Nonmatching",1,990,"i_n",1,"words"
7,49,"Dreieck5.png","Möbel","Matching",1,690,"f_m",1,"words"
7,50,"Dreieck5.png","Ich","Nonmatching",1,707,"f_n",1,"words"
7,51,"Dreieck2.png","Ich","Nonmatching",1,1129,"f_n",1,"words"
7,52,"Kreis5.png","Möbel","Nonmatching",1,889,"i_n",1,"words"
7,53,"Kreis4.png","Möbel","Nonmatching",1,1025,"i_n",1,"words"
7,54,"Kreis1.png","Ich","Matching",1,666,"i_m",1,"words"
7,55,"Kreis1.png","Möbel","Nonmatching",1,770,"i_n",1,"words"
7,56,"Kreis2.png","Ich","Matching",1,602,"i_m",1,"words"
7,57,"Dreieck3.png","Möbel","Matching",1,1057,"f_m",1,"words"
7,58,"Dreieck1.png","Möbel","Matching",1,707,"f_m",1,"words"
7,59,"Kreis4.png","Ich","Matching",1,837,"i_m",1,"words"
7,60,"Kreis2.png","Möbel","Nonmatching",1,723,"i_n",1,"words"
7,61,"Kreis4.png","Ich","Matching",1,787,"i_m",1,"words"
7,62,"Kreis3.png","Ich","Matching",1,909,"i_m",1,"words"
7,63,"Dreieck5.png","Möbel","Matching",1,703,"f_m",1,"words"
7,64,"Dreieck5.png","Ich","Nonmatching",1,788,"f_n",1,"words"
7,65,"Dreieck3.png","Möbel","Matching",1,838,"f_m",1,"words"
7,66,"Kreis1.png","Möbel","Nonmatching",1,877,"i_n",1,"words"
7,67,"Dreieck3.png","Ich","Nonmatching",1,839,"f_n",1,"words"
7,68,"Kreis1.png","Ich","Matching",1,858,"i_m",1,"words"
7,69,"Dreieck4.png","Ich","Nonmatching",1,1163,"f_n",1,"words"
7,70,"Dreieck2.png","Möbel","Matching",1,756,"f_m",1,"words"
7,71,"Kreis2.png","Möbel","Nonmatching",1,758,"i_n",1,"words"
7,72,"Kreis4.png","Möbel","Nonmatching",1,785,"i_n",1,"words"
7,73,"Dreieck2.png","Ich","Nonmatching",1,1107,"f_n",1,"words"
7,74,"Kreis3.png","Möbel","Nonmatching",1,1155,"i_n",1,"words"
7,75,"Kreis5.png","Ich","Matching",1,587,"i_m",1,"words"
7,76,"Dreieck1.png","Möbel","Matching",1,730,"f_m",1,"words"
7,77,"Dreieck1.png","Ich","Nonmatching",1,703,"f_n",1,"words"
7,78,"Kreis2.png","Ich","Matching",1,758,"i_m",1,"words"
7,79,"Kreis5.png","Möbel","Nonmatching",0,NA,"i_n",1,"words"
7,80,"Dreieck4.png","Möbel","Matching",1,977,"f_m",1,"words"
7,81,"Kreis4.png","Ich","Matching",1,755,"i_m",1,"words"
7,82,"Kreis5.png","Möbel","Nonmatching",1,758,"i_n",1,"words"
7,83,"Kreis5.png","Ich","Matching",1,790,"i_m",1,"words"
7,84,"Dreieck2.png","Ich","Nonmatching",1,725,"f_n",1,"words"
7,85,"Dreieck4.png","Ich","Nonmatching",1,923,"f_n",1,"words"
7,86,"Dreieck1.png","Ich","Nonmatching",1,758,"f_n",1,"words"
7,87,"Dreieck2.png","Möbel","Matching",1,758,"f_m",1,"words"
7,88,"Kreis2.png","Ich","Matching",1,620,"i_m",1,"words"
7,89,"Dreieck1.png","Möbel","Matching",0,NA,"f_m",1,"words"
7,90,"Kreis3.png","Ich","Matching",1,788,"i_m",1,"words"
7,91,"Kreis1.png","Möbel","Nonmatching",1,961,"i_n",1,"words"
7,92,"Kreis2.png","Möbel","Nonmatching",1,792,"i_n",1,"words"
7,93,"Kreis3.png","Möbel","Nonmatching",1,589,"i_n",1,"words"
7,94,"Dreieck5.png","Möbel","Matching",1,618,"f_m",1,"words"
7,95,"Kreis1.png","Ich","Matching",1,720,"i_m",1,"words"
7,96,"Kreis4.png","Möbel","Nonmatching",1,720,"i_n",1,"words"
7,97,"Dreieck4.png","Möbel","Matching",1,928,"f_m",1,"words"
7,98,"Dreieck3.png","Ich","Nonmatching",1,807,"f_n",1,"words"
7,99,"Dreieck5.png","Ich","Nonmatching",1,758,"f_n",1,"words"
7,100,"Dreieck3.png","Möbel","Matching",1,721,"f_m",1,"words"
7,101,"Kreis4.png","Ich","Matching",1,724,"i_m",1,"words"
7,102,"Dreieck1.png","Möbel","Matching",1,939,"f_m",1,"words"
7,103,"Dreieck1.png","Ich","Nonmatching",1,770,"f_n",1,"words"
7,104,"Dreieck4.png","Möbel","Matching",1,790,"f_m",1,"words"
7,105,"Dreieck5.png","Ich","Nonmatching",1,788,"f_n",1,"words"
7,106,"Kreis4.png","Möbel","Nonmatching",1,842,"i_n",1,"words"
7,107,"Dreieck3.png","Ich","Nonmatching",1,1061,"f_n",1,"words"
7,108,"Kreis1.png","Möbel","Nonmatching",1,757,"i_n",1,"words"
7,109,"Dreieck3.png","Möbel","Matching",1,859,"f_m",1,"words"
7,110,"Kreis3.png","Möbel","Nonmatching",1,826,"i_n",1,"words"
7,111,"Kreis5.png","Ich","Matching",1,737,"i_m",1,"words"
7,112,"Dreieck2.png","Ich","Nonmatching",1,794,"f_n",1,"words"
7,113,"Kreis3.png","Ich","Matching",1,691,"i_m",1,"words"
7,114,"Kreis1.png","Ich","Matching",1,724,"i_m",1,"words"
7,115,"Kreis2.png","Ich","Matching",1,808,"i_m",1,"words"
7,116,"Dreieck5.png","Möbel","Matching",1,888,"f_m",1,"words"
7,117,"Dreieck2.png","Möbel","Matching",1,724,"f_m",1,"words"
7,118,"Dreieck4.png","Ich","Nonmatching",1,804,"f_n",1,"words"
7,119,"Kreis5.png","Möbel","Nonmatching",1,1024,"i_n",1,"words"
7,120,"Kreis2.png","Möbel","Nonmatching",1,758,"i_n",1,"words"
7,121,"Dreieck1.png","Möbel","Matching",1,740,"f_m",1,"words"
7,122,"Kreis3.png","Möbel","Nonmatching",1,885,"i_n",1,"words"
7,123,"Kreis5.png","Möbel","Nonmatching",1,943,"i_n",1,"words"
7,124,"Dreieck5.png","Möbel","Matching",1,772,"f_m",1,"words"
7,125,"Dreieck5.png","Ich","Nonmatching",1,771,"f_n",1,"words"
7,126,"Dreieck3.png","Möbel","Matching",1,906,"f_m",1,"words"
7,127,"Kreis1.png","Möbel","Nonmatching",1,813,"i_n",1,"words"
7,128,"Dreieck1.png","Ich","Nonmatching",1,893,"f_n",1,"words"
7,129,"Kreis2.png","Ich","Matching",1,628,"i_m",1,"words"
7,130,"Dreieck2.png","Ich","Nonmatching",1,913,"f_n",1,"words"
7,131,"Dreieck4.png","Möbel","Matching",1,722,"f_m",1,"words"
7,132,"Kreis5.png","Ich","Matching",1,893,"i_m",1,"words"
7,133,"Kreis4.png","Möbel","Nonmatching",1,704,"i_n",1,"words"
7,134,"Kreis4.png","Ich","Matching",1,807,"i_m",1,"words"
7,135,"Kreis3.png","Ich","Matching",1,657,"i_m",1,"words"
7,136,"Dreieck3.png","Ich","Nonmatching",1,793,"f_n",1,"words"
7,137,"Kreis2.png","Möbel","Nonmatching",0,NA,"i_n",1,"words"
7,138,"Dreieck2.png","Möbel","Matching",1,968,"f_m",1,"words"
7,139,"Dreieck4.png","Ich","Nonmatching",1,789,"f_n",1,"words"
7,140,"Kreis1.png","Ich","Matching",1,608,"i_m",1,"words"
8,1,"Kreis5.png","Möbel","Nonmatching",1,806,"i_n",1,"words"
8,2,"Dreieck1.png","Ich","Nonmatching",0,860,"f_n",1,"words"
8,3,"Kreis2.png","Ich","Matching",1,962,"i_m",1,"words"
8,4,"Dreieck2.png","Möbel","Matching",0,1007,"f_m",1,"words"
8,5,"Dreieck5.png","Möbel","Matching",0,NA,"f_m",1,"words"
8,6,"Kreis5.png","Ich","Matching",1,997,"i_m",1,"words"
8,7,"Dreieck3.png","Möbel","Matching",0,1247,"f_m",1,"words"
8,8,"Kreis1.png","Möbel","Nonmatching",0,1225,"i_n",1,"words"
8,9,"Kreis1.png","Ich","Matching",1,1297,"i_m",1,"words"
8,10,"Dreieck4.png","Ich","Nonmatching",1,861,"f_n",1,"words"
8,11,"Dreieck5.png","Ich","Nonmatching",1,1291,"f_n",1,"words"
8,12,"Kreis3.png","Ich","Matching",1,920,"i_m",1,"words"
8,13,"Dreieck2.png","Ich","Nonmatching",1,1024,"f_n",1,"words"
8,14,"Dreieck3.png","Ich","Nonmatching",0,1234,"f_n",1,"words"
8,15,"Kreis3.png","Möbel","Nonmatching",1,1186,"i_n",1,"words"
8,16,"Kreis4.png","Ich","Matching",1,1137,"i_m",1,"words"
8,17,"Dreieck1.png","Möbel","Matching",0,1025,"f_m",1,"words"
8,18,"Kreis4.png","Möbel","Nonmatching",1,1152,"i_n",1,"words"
8,19,"Dreieck4.png","Möbel","Matching",0,NA,"f_m",1,"words"
8,20,"Kreis2.png","Möbel","Nonmatching",1,866,"i_n",1,"words"
8,21,"Dreieck2.png","Ich","Nonmatching",1,1161,"f_n",1,"words"
8,22,"Kreis5.png","Möbel","Nonmatching",1,1080,"i_n",1,"words"
8,23,"Dreieck1.png","Möbel","Matching",1,956,"f_m",1,"words"
8,24,"Kreis5.png","Ich","Matching",1,878,"i_m",1,"words"
8,25,"Kreis3.png","Möbel","Nonmatching",1,1078,"i_n",1,"words"
8,26,"Dreieck3.png","Ich","Nonmatching",0,NA,"f_n",1,"words"
8,27,"Kreis1.png","Möbel","Nonmatching",1,1084,"i_n",1,"words"
8,28,"Dreieck3.png","Möbel","Matching",1,1083,"f_m",1,"words"
8,29,"Kreis2.png","Ich","Matching",0,NA,"i_m",1,"words"
8,30,"Kreis4.png","Ich","Matching",1,746,"i_m",1,"words"
8,31,"Dreieck4.png","Ich","Nonmatching",1,781,"f_n",1,"words"
8,32,"Kreis1.png","Ich","Matching",1,885,"i_m",1,"words"
8,33,"Dreieck2.png","Möbel","Matching",1,1065,"f_m",1,"words"
8,34,"Kreis3.png","Ich","Matching",1,916,"i_m",1,"words"
8,35,"Dreieck4.png","Möbel","Matching",0,744,"f_m",1,"words"
8,36,"Kreis2.png","Möbel","Nonmatching",1,1048,"i_n",1,"words"
8,37,"Dreieck1.png","Ich","Nonmatching",1,973,"f_n",1,"words"
8,38,"Dreieck5.png","Ich","Nonmatching",1,912,"f_n",1,"words"
8,39,"Dreieck5.png","Möbel","Matching",1,938,"f_m",1,"words"
8,40,"Kreis4.png","Möbel","Nonmatching",1,871,"i_n",1,"words"
8,41,"Dreieck2.png","Ich","Nonmatching",1,1030,"f_n",1,"words"
8,42,"Dreieck3.png","Möbel","Matching",0,NA,"f_m",1,"words"
8,43,"Dreieck5.png","Möbel","Matching",1,958,"f_m",1,"words"
8,44,"Kreis2.png","Möbel","Nonmatching",1,782,"i_n",1,"words"
8,45,"Dreieck3.png","Ich","Nonmatching",1,1078,"f_n",1,"words"
8,46,"Kreis3.png","Ich","Matching",1,788,"i_m",1,"words"
8,47,"Kreis5.png","Möbel","Nonmatching",1,1163,"i_n",1,"words"
8,48,"Dreieck5.png","Ich","Nonmatching",1,948,"f_n",1,"words"
8,49,"Kreis2.png","Ich","Matching",1,682,"i_m",1,"words"
8,50,"Kreis4.png","Ich","Matching",1,844,"i_m",1,"words"
8,51,"Dreieck1.png","Ich","Nonmatching",0,663,"f_n",1,"words"
8,52,"Dreieck4.png","Ich","Nonmatching",1,765,"f_n",1,"words"
8,53,"Kreis4.png","Möbel","Nonmatching",1,1414,"i_n",1,"words"
8,54,"Kreis1.png","Möbel","Nonmatching",1,1136,"i_n",1,"words"
8,55,"Dreieck1.png","Möbel","Matching",1,1384,"f_m",1,"words"
8,56,"Kreis1.png","Ich","Matching",1,749,"i_m",1,"words"
8,57,"Kreis3.png","Möbel","Nonmatching",0,NA,"i_n",1,"words"
8,58,"Kreis5.png","Ich","Matching",1,1111,"i_m",1,"words"
8,59,"Dreieck2.png","Möbel","Matching",1,1123,"f_m",1,"words"
8,60,"Dreieck4.png","Möbel","Matching",1,822,"f_m",1,"words"
8,61,"Kreis5.png","Ich","Matching",1,898,"i_m",1,"words"
8,62,"Dreieck5.png","Möbel","Matching",0,845,"f_m",1,"words"
8,63,"Dreieck1.png","Möbel","Matching",1,810,"f_m",1,"words"
8,64,"Kreis1.png","Ich","Matching",1,870,"i_m",1,"words"
8,65,"Dreieck3.png","Ich","Nonmatching",0,557,"f_n",1,"words"
8,66,"Kreis2.png","Möbel","Nonmatching",0,1147,"i_n",1,"words"
8,67,"Kreis5.png","Möbel","Nonmatching",1,781,"i_n",1,"words"
8,68,"Kreis3.png","Ich","Matching",1,1166,"i_m",1,"words"
8,69,"Dreieck2.png","Ich","Nonmatching",1,891,"f_n",1,"words"
8,70,"Kreis3.png","Möbel","Nonmatching",0,1305,"i_n",1,"words"
8,71,"Kreis4.png","Möbel","Nonmatching",1,656,"i_n",1,"words"
8,72,"Dreieck4.png","Ich","Nonmatching",1,1049,"f_n",1,"words"
8,73,"Dreieck3.png","Möbel","Matching",1,1229,"f_m",1,"words"
8,74,"Kreis2.png","Ich","Matching",1,911,"i_m",1,"words"
8,75,"Kreis4.png","Ich","Matching",1,932,"i_m",1,"words"
8,76,"Dreieck1.png","Ich","Nonmatching",1,733,"f_n",1,"words"
8,77,"Dreieck4.png","Möbel","Matching",1,1117,"f_m",1,"words"
8,78,"Dreieck5.png","Ich","Nonmatching",1,855,"f_n",1,"words"
8,79,"Dreieck2.png","Möbel","Matching",0,NA,"f_m",1,"words"
8,80,"Kreis1.png","Möbel","Nonmatching",1,1407,"i_n",1,"words"
8,81,"Dreieck1.png","Möbel","Matching",1,927,"f_m",1,"words"
8,82,"Dreieck4.png","Ich","Nonmatching",1,788,"f_n",1,"words"
8,83,"Kreis3.png","Ich","Matching",1,822,"i_m",1,"words"
8,84,"Kreis2.png","Möbel","Nonmatching",1,1023,"i_n",1,"words"
8,85,"Dreieck4.png","Möbel","Matching",0,NA,"f_m",1,"words"
8,86,"Kreis2.png","Ich","Matching",1,1249,"i_m",1,"words"
8,87,"Kreis4.png","Ich","Matching",1,828,"i_m",1,"words"
8,88,"Dreieck5.png","Möbel","Matching",1,1035,"f_m",1,"words"
8,89,"Kreis4.png","Möbel","Nonmatching",1,1166,"i_n",1,"words"
8,90,"Kreis1.png","Möbel","Nonmatching",1,1009,"i_n",1,"words"
8,91,"Dreieck2.png","Ich","Nonmatching",1,1000,"f_n",1,"words"
8,92,"Dreieck3.png","Ich","Nonmatching",1,727,"f_n",1,"words"
8,93,"Dreieck2.png","Möbel","Matching",1,951,"f_m",1,"words"
8,94,"Kreis3.png","Möbel","Nonmatching",1,932,"i_n",1,"words"
8,95,"Dreieck1.png","Ich","Nonmatching",1,913,"f_n",1,"words"
8,96,"Kreis1.png","Ich","Matching",1,864,"i_m",1,"words"
8,97,"Kreis5.png","Möbel","Nonmatching",1,879,"i_n",1,"words"
8,98,"Dreieck3.png","Möbel","Matching",1,935,"f_m",1,"words"
8,99,"Dreieck5.png","Ich","Nonmatching",1,872,"f_n",1,"words"
8,100,"Kreis5.png","Ich","Matching",1,857,"i_m",1,"words"
8,101,"Dreieck1.png","Möbel","Matching",1,965,"f_m",1,"words"
8,102,"Kreis5.png","Möbel","Nonmatching",1,728,"i_n",1,"words"
8,103,"Kreis5.png","Ich","Matching",1,947,"i_m",1,"words"
8,104,"Dreieck5.png","Ich","Nonmatching",1,881,"f_n",1,"words"
8,105,"Dreieck2.png","Möbel","Matching",1,1201,"f_m",1,"words"
8,106,"Dreieck2.png","Ich","Nonmatching",1,881,"f_n",1,"words"
8,107,"Kreis1.png","Ich","Matching",1,779,"i_m",1,"words"
8,108,"Kreis2.png","Möbel","Nonmatching",1,841,"i_n",1,"words"
8,109,"Kreis2.png","Ich","Matching",1,829,"i_m",1,"words"
8,110,"Kreis4.png","Möbel","Nonmatching",1,1016,"i_n",1,"words"
8,111,"Dreieck3.png","Möbel","Matching",1,913,"f_m",1,"words"
8,112,"Dreieck4.png","Ich","Nonmatching",1,651,"f_n",1,"words"
8,113,"Dreieck5.png","Möbel","Matching",1,1029,"f_m",1,"words"
8,114,"Kreis3.png","Ich","Matching",1,763,"i_m",1,"words"
8,115,"Kreis1.png","Möbel","Nonmatching",1,913,"i_n",1,"words"
8,116,"Dreieck1.png","Ich","Nonmatching",1,952,"f_n",1,"words"
8,117,"Kreis4.png","Ich","Matching",1,756,"i_m",1,"words"
8,118,"Kreis3.png","Möbel","Nonmatching",1,769,"i_n",1,"words"
8,119,"Dreieck3.png","Ich","Nonmatching",1,882,"f_n",1,"words"
8,120,"Dreieck4.png","Möbel","Matching",1,933,"f_m",1,"words"
8,121,"Kreis3.png","Ich","Matching",1,753,"i_m",1,"words"
