Experiment ID,Participant Public ID,NewGorillaID,Trial Number,Zone Type,RT,Accuracy,label,labelword,soundfile,participant_assignment,voiceidentity,speaker,trialtype,version,description,accent,blocktype,blocknumber,OriginalGorillaID,prolificid
142048,anonymised,9305696,25,response_keyboard_single,346.0999999999767,1,<p style="font-size: 1000%;">YOU</p>,self,M10_1.mp3,other,self,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,26,response_keyboard_single,416.0999999999767,1,<p style="font-size: 1000%;">YOU</p>,self,M5_2.mp3,other,friend,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,27,response_keyboard_single,550.1999999999534,1,<p style="font-size: 1000%;">STRANGER</p>,other,9216804_2.wav,other,other,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,28,response_keyboard_single,614.3000000000466,1,<p style="font-size: 1000%;">STRANGER</p>,other,M10_2.mp3,other,self,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,29,response_keyboard_single,482,1,<p style="font-size: 1000%;">YOU</p>,self,9216804_1.wav,other,other,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,30,response_keyboard_single,468.89999999990687,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_2.mp3,other,friend,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,31,response_keyboard_single,393.19999999995343,1,<p style="font-size: 1000%;">STRANGER</p>,other,M5_2.mp3,other,friend,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,32,response_keyboard_single,546.3000000000466,1,<p style="font-size: 1000%;">YOU</p>,self,M10_2.mp3,other,self,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,33,response_keyboard_single,448.0999999999767,1,<p style="font-size: 1000%;">YOU</p>,self,M10_1.mp3,other,self,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,34,response_keyboard_single,505.30000000004657,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_1.mp3,other,friend,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,35,response_keyboard_single,491.39999999990687,1,<p style="font-size: 1000%;">YOU</p>,self,M5_1.mp3,other,friend,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,36,response_keyboard_single,458.79999999993015,1,<p style="font-size: 1000%;">STRANGER</p>,other,M5_1.mp3,other,friend,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,37,response_keyboard_single,708.9000000000233,1,<p style="font-size: 1000%;">YOU</p>,self,9216804_1.wav,other,other,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,38,response_keyboard_single,475.0999999999767,1,<p style="font-size: 1000%;">YOU</p>,self,M10_1.mp3,other,self,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,39,response_keyboard_single,431.9000000000233,1,<p style="font-size: 1000%;">YOU</p>,self,M10_2.mp3,other,self,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,40,response_keyboard_single,329.30000000004657,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M10_2.mp3,other,self,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,41,response_keyboard_single,509.5,1,<p style="font-size: 1000%;">YOU</p>,self,M10_2.mp3,other,self,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,42,response_keyboard_single,350.19999999995343,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_1.mp3,other,friend,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,43,response_keyboard_single,381.0999999999767,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_1.mp3,other,friend,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,44,response_keyboard_single,389.4000000000233,1,<p style="font-size: 1000%;">STRANGER</p>,other,9216804_1.wav,other,other,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,45,response_keyboard_single,223.29999999993015,0,<p style="font-size: 1000%;">FRIEND</p>,friend,9216804_2.wav,other,other,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,46,response_keyboard_single,982.2999999999302,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M10_1.mp3,other,self,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,47,response_keyboard_single,641.0999999999767,1,<p style="font-size: 1000%;">STRANGER</p>,other,M5_2.mp3,other,friend,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,48,response_keyboard_single,603.5,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_2.mp3,other,friend,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,49,response_keyboard_single,438,1,<p style="font-size: 1000%;">FRIEND</p>,friend,9216804_1.wav,other,other,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,50,response_keyboard_single,462.5999999999767,1,<p style="font-size: 1000%;">YOU</p>,self,9216804_1.wav,other,other,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,51,response_keyboard_single,833.4000000000233,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_1.mp3,other,friend,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,52,response_keyboard_single,432.0999999999767,1,<p style="font-size: 1000%;">STRANGER</p>,other,M10_2.mp3,other,self,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,53,response_keyboard_single,752.0999999999767,1,<p style="font-size: 1000%;">YOU</p>,self,9216804_2.wav,other,other,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,54,response_keyboard_single,369,1,<p style="font-size: 1000%;">YOU</p>,self,M10_1.mp3,other,self,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,55,response_keyboard_single,642.1999999999534,1,<p style="font-size: 1000%;">STRANGER</p>,other,M5_2.mp3,other,friend,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,56,response_keyboard_single,392.5999999999767,1,<p style="font-size: 1000%;">STRANGER</p>,other,9216804_2.wav,other,other,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,57,response_keyboard_single,362.9000000000233,1,<p style="font-size: 1000%;">STRANGER</p>,other,9216804_1.wav,other,other,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,58,response_keyboard_single,488.5999999999767,1,<p style="font-size: 1000%;">YOU</p>,self,M10_2.mp3,other,self,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,59,response_keyboard_single,344.39999999990687,1,<p style="font-size: 1000%;">STRANGER</p>,other,M10_1.mp3,other,self,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,60,response_keyboard_single,377,1,<p style="font-size: 1000%;">STRANGER</p>,other,M10_1.mp3,other,self,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,61,response_keyboard_single,733.7000000000698,1,<p style="font-size: 1000%;">YOU</p>,self,M5_1.mp3,other,friend,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,62,response_keyboard_single,462.89999999990687,1,<p style="font-size: 1000%;">STRANGER</p>,other,M5_1.mp3,other,friend,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,63,response_keyboard_single,690.0999999999767,1,<p style="font-size: 1000%;">STRANGER</p>,other,9216804_1.wav,other,other,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,64,response_keyboard_single,409,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_2.mp3,other,friend,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,65,response_keyboard_single,709,1,<p style="font-size: 1000%;">STRANGER</p>,other,M10_1.mp3,other,self,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,66,response_keyboard_single,405.0999999999767,1,<p style="font-size: 1000%;">STRANGER</p>,other,9216804_1.wav,other,other,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,67,response_keyboard_single,403.29999999993015,1,<p style="font-size: 1000%;">FRIEND</p>,friend,9216804_1.wav,other,other,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,68,response_keyboard_single,521.1999999999534,1,<p style="font-size: 1000%;">FRIEND</p>,friend,9216804_2.wav,other,other,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,69,response_keyboard_single,586.0999999999767,0,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_1.mp3,other,friend,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,70,response_keyboard_single,455.9000000000233,1,<p style="font-size: 1000%;">YOU</p>,self,9216804_2.wav,other,other,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,71,response_keyboard_single,379.4000000000233,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_2.mp3,other,friend,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,72,response_keyboard_single,456.0999999999767,1,<p style="font-size: 1000%;">STRANGER</p>,other,M10_2.mp3,other,self,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,2,9216804,anonymised
142048,anonymised,9305696,1,response_keyboard_single,651.2000000000698,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M10_1.mp3,other,self,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,2,response_keyboard_single,384.29999999993015,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M10_1.mp3,other,self,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,3,response_keyboard_single,466.5,1,<p style="font-size: 1000%;">YOU</p>,self,M5_1.mp3,other,friend,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,4,response_keyboard_single,463,1,<p style="font-size: 1000%;">STRANGER</p>,other,M5_1.mp3,other,friend,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,5,response_keyboard_single,634.7999999999302,1,<p style="font-size: 1000%;">YOU</p>,self,M10_2.mp3,other,self,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,6,response_keyboard_single,966,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M10_2.mp3,other,self,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,7,response_keyboard_single,343.69999999995343,1,<p style="font-size: 1000%;">STRANGER</p>,other,9216804_2.wav,other,other,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,8,response_keyboard_single,607.8000000000466,1,<p style="font-size: 1000%;">STRANGER</p>,other,M5_1.mp3,other,friend,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,9,response_keyboard_single,369,1,<p style="font-size: 1000%;">YOU</p>,self,9216804_2.wav,other,other,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,10,response_keyboard_single,943.4000000000232,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_1.mp3,other,friend,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,11,response_keyboard_single,396.5,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_2.mp3,other,friend,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,12,response_keyboard_single,438.9000000000233,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M10_2.mp3,other,self,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,13,response_keyboard_single,370.89999999990687,1,<p style="font-size: 1000%;">STRANGER</p>,other,9216804_2.wav,other,other,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,14,response_keyboard_single,431.9000000000233,1,<p style="font-size: 1000%;">YOU</p>,self,M5_1.mp3,other,friend,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,15,response_keyboard_single,553.9000000000233,1,<p style="font-size: 1000%;">STRANGER</p>,other,9216804_2.wav,other,other,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,16,response_keyboard_single,538,1,<p style="font-size: 1000%;">STRANGER</p>,other,M5_2.mp3,other,friend,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,17,response_keyboard_single,490.0999999999767,1,<p style="font-size: 1000%;">FRIEND</p>,friend,9216804_1.wav,other,other,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,18,response_keyboard_single,435.4000000000233,1,<p style="font-size: 1000%;">YOU</p>,self,9216804_1.wav,other,other,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,19,response_keyboard_single,402.0999999999767,1,<p style="font-size: 1000%;">STRANGER</p>,other,9216804_2.wav,other,other,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,20,response_keyboard_single,327.0999999999767,1,<p style="font-size: 1000%;">YOU</p>,self,M10_1.mp3,other,self,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,21,response_keyboard_single,450,1,<p style="font-size: 1000%;">YOU</p>,self,M5_1.mp3,other,friend,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,22,response_keyboard_single,399.9000000000233,1,<p style="font-size: 1000%;">STRANGER</p>,other,9216804_1.wav,other,other,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,23,response_keyboard_single,461.5999999999767,1,<p style="font-size: 1000%;">YOU</p>,self,M5_2.mp3,other,friend,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,24,response_keyboard_single,568.1000000000931,1,<p style="font-size: 1000%;">YOU</p>,self,M10_1.mp3,other,self,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,25,response_keyboard_single,387,1,<p style="font-size: 1000%;">FRIEND</p>,friend,9216804_2.wav,other,other,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,26,response_keyboard_single,362.4000000000233,1,<p style="font-size: 1000%;">STRANGER</p>,other,M10_1.mp3,other,self,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,27,response_keyboard_single,347.69999999995343,1,<p style="font-size: 1000%;">STRANGER</p>,other,9216804_2.wav,other,other,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,28,response_keyboard_single,542.7999999999302,1,<p style="font-size: 1000%;">YOU</p>,self,M10_2.mp3,other,self,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,29,response_keyboard_single,506.30000000004657,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_1.mp3,other,friend,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,30,response_keyboard_single,493.19999999995343,1,<p style="font-size: 1000%;">YOU</p>,self,M10_2.mp3,other,self,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,31,response_keyboard_single,326.79999999993015,1,<p style="font-size: 1000%;">STRANGER</p>,other,9216804_1.wav,other,other,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,32,response_keyboard_single,325.9000000000233,1,<p style="font-size: 1000%;">YOU</p>,self,M10_1.mp3,other,self,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,33,response_keyboard_single,381.79999999993015,1,<p style="font-size: 1000%;">STRANGER</p>,other,M10_1.mp3,other,self,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,34,response_keyboard_single,372.20000000006985,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_2.mp3,other,friend,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,35,response_keyboard_single,405,1,<p style="font-size: 1000%;">STRANGER</p>,other,9216804_1.wav,other,other,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,36,response_keyboard_single,295.69999999995343,1,<p style="font-size: 1000%;">STRANGER</p>,other,9216804_1.wav,other,other,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,37,response_keyboard_single,337.4000000000233,1,<p style="font-size: 1000%;">YOU</p>,self,M10_1.mp3,other,self,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,38,response_keyboard_single,357.70000000018626,1,<p style="font-size: 1000%;">FRIEND</p>,friend,9216804_2.wav,other,other,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,39,response_keyboard_single,466.9000000001397,1,<p style="font-size: 1000%;">STRANGER</p>,other,M10_2.mp3,other,self,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,40,response_keyboard_single,299,1,<p style="font-size: 1000%;">YOU</p>,self,M10_2.mp3,other,self,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,41,response_keyboard_single,484,1,<p style="font-size: 1000%;">STRANGER</p>,other,M5_2.mp3,other,friend,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,42,response_keyboard_single,442,1,<p style="font-size: 1000%;">YOU</p>,self,9216804_2.wav,other,other,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,43,response_keyboard_single,517.4000000001397,1,<p style="font-size: 1000%;">YOU</p>,self,M10_2.mp3,other,self,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,44,response_keyboard_single,696.9000000001397,1,<p style="font-size: 1000%;">STRANGER</p>,other,9216804_1.wav,other,other,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,45,response_keyboard_single,516.7000000001863,1,<p style="font-size: 1000%;">STRANGER</p>,other,M10_2.mp3,other,self,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,46,response_keyboard_single,432.20000000018626,1,<p style="font-size: 1000%;">YOU</p>,self,9216804_1.wav,other,other,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,47,response_keyboard_single,433.80000000004657,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_1.mp3,other,friend,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,48,response_keyboard_single,444.60000000009313,1,<p style="font-size: 1000%;">YOU</p>,self,9216804_2.wav,other,other,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,49,response_keyboard_single,485.10000000009313,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_2.mp3,other,friend,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,50,response_keyboard_single,347,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_1.mp3,other,friend,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,51,response_keyboard_single,463.19999999995343,1,<p style="font-size: 1000%;">YOU</p>,self,M10_1.mp3,other,self,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,52,response_keyboard_single,430.89999999990687,1,<p style="font-size: 1000%;">STRANGER</p>,other,9216804_2.wav,other,other,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,53,response_keyboard_single,862.9000000001397,1,<p style="font-size: 1000%;">STRANGER</p>,other,M5_2.mp3,other,friend,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
142048,anonymised,9305696,54,response_keyboard_single,888.8999999999069,1,<p style="font-size: 1000%;">YOU</p>,self,M5_2.mp3,other,friend,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9216804,anonymised
