"Subject","Trial","Block","Shape","ShapeIdentity","Matching","ACC","RT_ms","resp_type"
16,236,2,"circle","stranger","Nonmatching",NA,NA,"missed"
16,237,2,"square","you","Matching",0,192,"incorrect"
16,238,2,"circle","stranger","Nonmatching",1,48,"correct"
16,239,2,"square","you","Nonmatching",1,143,"correct"
16,240,2,"circle","stranger","Matching",0,338,"incorrect"
17,1,1,"circle","you","Matching",1,522,"correct"
17,2,1,"square","stranger","Nonmatching",1,629,"correct"
17,3,1,"square","stranger","Matching",1,576,"correct"
17,4,1,"circle","you","Nonmatching",1,635,"correct"
17,5,1,"square","stranger","Matching",1,667,"correct"
17,6,1,"square","stranger","Nonmatching",1,660,"correct"
17,7,1,"circle","you","Nonmatching",1,533,"correct"
17,8,1,"circle","you","Matching",1,461,"correct"
17,9,1,"square","stranger","Nonmatching",1,580,"correct"
17,10,1,"square","stranger","Matching",1,720,"correct"
17,11,1,"circle","you","Nonmatching",1,582,"correct"
17,12,1,"circle","you","Matching",1,523,"correct"
17,13,1,"circle","you","Nonmatching",1,548,"correct"
17,14,1,"square","stranger","Nonmatching",1,888,"correct"
17,15,1,"circle","you","Matching",1,596,"correct"
17,16,1,"square","stranger","Matching",1,661,"correct"
17,17,1,"circle","you","Nonmatching",1,521,"correct"
17,18,1,"square","stranger","Nonmatching",0,458,"incorrect"
17,19,1,"circle","you","Matching",1,617,"correct"
17,20,1,"square","stranger","Matching",1,679,"correct"
17,21,1,"circle","you","Matching",1,670,"correct"
17,22,1,"square","stranger","Matching",1,621,"correct"
17,23,1,"circle","you","Nonmatching",1,622,"correct"
17,24,1,"square","stranger","Nonmatching",1,779,"correct"
17,25,1,"square","stranger","Nonmatching",1,657,"correct"
17,26,1,"square","stranger","Matching",1,715,"correct"
17,27,1,"circle","you","Matching",1,624,"correct"
17,28,1,"circle","you","Nonmatching",1,571,"correct"
17,29,1,"square","stranger","Nonmatching",1,733,"correct"
17,30,1,"circle","you","Nonmatching",1,678,"correct"
17,31,1,"square","stranger","Matching",0,602,"incorrect"
17,32,1,"circle","you","Matching",1,622,"correct"
17,33,1,"square","stranger","Matching",1,643,"correct"
17,34,1,"square","stranger","Nonmatching",1,639,"correct"
17,35,1,"circle","you","Matching",1,653,"correct"
17,36,1,"circle","you","Nonmatching",1,787,"correct"
17,37,1,"square","stranger","Matching",1,743,"correct"
17,38,1,"circle","you","Matching",1,794,"correct"
17,39,1,"circle","you","Nonmatching",1,745,"correct"
17,40,1,"square","stranger","Nonmatching",0,605,"incorrect"
17,41,1,"circle","you","Nonmatching",1,1000,"correct"
17,42,1,"square","stranger","Matching",0,1048,"incorrect"
17,43,1,"square","stranger","Nonmatching",1,934,"correct"
17,44,1,"circle","you","Matching",1,845,"correct"
17,45,1,"square","stranger","Matching",1,674,"correct"
17,46,1,"circle","you","Matching",1,644,"correct"
17,47,1,"circle","you","Nonmatching",1,719,"correct"
17,48,1,"square","stranger","Nonmatching",1,671,"correct"
17,49,1,"circle","you","Nonmatching",1,688,"correct"
17,50,1,"circle","you","Matching",1,888,"correct"
17,51,1,"square","stranger","Matching",1,655,"correct"
17,52,1,"square","stranger","Nonmatching",1,670,"correct"
17,53,1,"square","stranger","Nonmatching",1,960,"correct"
17,54,1,"square","stranger","Matching",1,750,"correct"
17,55,1,"circle","you","Matching",1,705,"correct"
17,56,1,"circle","you","Nonmatching",1,719,"correct"
17,57,1,"circle","you","Matching",1,579,"correct"
17,58,1,"square","stranger","Nonmatching",1,607,"correct"
17,59,1,"circle","you","Nonmatching",1,855,"correct"
17,60,1,"square","stranger","Matching",1,692,"correct"
17,61,1,"square","stranger","Matching",1,833,"correct"
17,62,1,"circle","you","Matching",1,627,"correct"
17,63,1,"circle","you","Nonmatching",1,688,"correct"
17,64,1,"square","stranger","Nonmatching",1,662,"correct"
17,65,1,"square","stranger","Matching",1,1035,"correct"
17,66,1,"circle","you","Matching",1,599,"correct"
17,67,1,"circle","you","Nonmatching",1,553,"correct"
17,68,1,"square","stranger","Nonmatching",1,724,"correct"
17,69,1,"circle","you","Matching",1,553,"correct"
17,70,1,"square","stranger","Nonmatching",1,576,"correct"
17,71,1,"square","stranger","Matching",0,899,"incorrect"
17,72,1,"circle","you","Nonmatching",1,828,"correct"
17,73,1,"circle","you","Nonmatching",1,776,"correct"
17,74,1,"circle","you","Matching",1,606,"correct"
17,75,1,"square","stranger","Matching",1,774,"correct"
17,76,1,"square","stranger","Nonmatching",1,643,"correct"
17,77,1,"square","stranger","Matching",1,904,"correct"
17,78,1,"circle","you","Matching",1,664,"correct"
17,79,1,"square","stranger","Nonmatching",1,664,"correct"
17,80,1,"circle","you","Nonmatching",1,750,"correct"
17,81,1,"circle","you","Matching",1,699,"correct"
17,82,1,"circle","you","Nonmatching",1,792,"correct"
17,83,1,"square","stranger","Nonmatching",1,705,"correct"
17,84,1,"square","stranger","Matching",1,723,"correct"
17,85,1,"square","stranger","Nonmatching",1,734,"correct"
17,86,1,"circle","you","Matching",1,480,"correct"
17,87,1,"circle","you","Nonmatching",1,651,"correct"
17,88,1,"square","stranger","Matching",1,637,"correct"
17,89,1,"square","stranger","Nonmatching",1,652,"correct"
17,90,1,"circle","you","Matching",1,610,"correct"
17,91,1,"circle","you","Nonmatching",1,682,"correct"
17,92,1,"square","stranger","Matching",1,731,"correct"
17,93,1,"square","stranger","Matching",1,660,"correct"
17,94,1,"square","stranger","Nonmatching",1,560,"correct"
17,95,1,"circle","you","Nonmatching",1,628,"correct"
17,96,1,"circle","you","Matching",1,739,"correct"
17,97,1,"circle","you","Nonmatching",1,539,"correct"
17,98,1,"square","stranger","Nonmatching",1,778,"correct"
17,99,1,"circle","you","Matching",1,560,"correct"
17,100,1,"square","stranger","Matching",1,737,"correct"
17,101,1,"square","stranger","Matching",1,624,"correct"
17,102,1,"square","stranger","Nonmatching",1,621,"correct"
17,103,1,"circle","you","Matching",1,457,"correct"
17,104,1,"circle","you","Nonmatching",1,610,"correct"
17,105,1,"circle","you","Matching",1,732,"correct"
17,106,1,"square","stranger","Matching",1,924,"correct"
17,107,1,"circle","you","Nonmatching",1,767,"correct"
17,108,1,"square","stranger","Nonmatching",1,803,"correct"
17,109,1,"square","stranger","Matching",1,676,"correct"
17,110,1,"circle","you","Nonmatching",0,661,"incorrect"
17,111,1,"circle","you","Matching",1,486,"correct"
17,112,1,"square","stranger","Nonmatching",1,666,"correct"
17,113,1,"square","stranger","Nonmatching",1,611,"correct"
17,114,1,"square","stranger","Matching",1,928,"correct"
17,115,1,"circle","you","Matching",1,628,"correct"
17,116,1,"circle","you","Nonmatching",1,674,"correct"
17,117,1,"square","stranger","Nonmatching",1,797,"correct"
17,118,1,"circle","you","Matching",1,667,"correct"
17,119,1,"square","stranger","Matching",0,977,"incorrect"
17,120,1,"circle","you","Nonmatching",1,865,"correct"
17,121,2,"square","stranger","Nonmatching",0,550,"incorrect"
17,122,2,"circle","you","Matching",1,642,"correct"
17,123,2,"square","stranger","Matching",NA,NA,"missed"
17,124,2,"circle","you","Nonmatching",1,657,"correct"
17,125,2,"circle","you","Matching",1,584,"correct"
17,126,2,"circle","you","Nonmatching",1,649,"correct"
17,127,2,"square","stranger","Matching",1,702,"correct"
17,128,2,"square","stranger","Nonmatching",1,653,"correct"
17,129,2,"square","stranger","Nonmatching",1,908,"correct"
17,130,2,"square","stranger","Matching",1,894,"correct"
17,131,2,"circle","you","Nonmatching",1,658,"correct"
17,132,2,"circle","you","Matching",1,817,"correct"
17,133,2,"square","stranger","Matching",1,766,"correct"
17,134,2,"circle","you","Nonmatching",1,534,"correct"
17,135,2,"circle","you","Matching",1,640,"correct"
17,136,2,"square","stranger","Nonmatching",1,620,"correct"
17,137,2,"circle","you","Matching",1,571,"correct"
17,138,2,"square","stranger","Nonmatching",1,670,"correct"
17,139,2,"circle","you","Nonmatching",1,762,"correct"
17,140,2,"square","stranger","Matching",1,679,"correct"
17,141,2,"circle","you","Nonmatching",1,607,"correct"
17,142,2,"circle","you","Matching",1,635,"correct"
17,143,2,"square","stranger","Matching",1,791,"correct"
17,144,2,"square","stranger","Nonmatching",1,571,"correct"
17,145,2,"square","stranger","Nonmatching",1,613,"correct"
17,146,2,"circle","you","Nonmatching",1,614,"correct"
17,147,2,"circle","you","Matching",1,580,"correct"
17,148,2,"square","stranger","Matching",1,638,"correct"
17,149,2,"square","stranger","Matching",0,835,"incorrect"
17,150,2,"square","stranger","Nonmatching",1,817,"correct"
17,151,2,"circle","you","Nonmatching",1,634,"correct"
17,152,2,"circle","you","Matching",1,594,"correct"
17,153,2,"circle","you","Matching",1,597,"correct"
17,154,2,"square","stranger","Nonmatching",1,866,"correct"
17,155,2,"square","stranger","Matching",1,739,"correct"
17,156,2,"circle","you","Nonmatching",1,680,"correct"
17,157,2,"circle","you","Matching",1,670,"correct"
17,158,2,"square","stranger","Matching",1,714,"correct"
17,159,2,"circle","you","Nonmatching",1,710,"correct"
17,160,2,"square","stranger","Nonmatching",0,933,"incorrect"
17,161,2,"square","stranger","Nonmatching",1,911,"correct"
17,162,2,"circle","you","Nonmatching",1,950,"correct"
17,163,2,"square","stranger","Matching",1,707,"correct"
17,164,2,"circle","you","Matching",1,707,"correct"
17,165,2,"circle","you","Matching",1,685,"correct"
17,166,2,"square","stranger","Nonmatching",1,759,"correct"
17,167,2,"square","stranger","Matching",1,859,"correct"
17,168,2,"circle","you","Nonmatching",1,744,"correct"
17,169,2,"circle","you","Matching",1,730,"correct"
17,170,2,"square","stranger","Matching",1,658,"correct"
17,171,2,"circle","you","Nonmatching",1,636,"correct"
17,172,2,"square","stranger","Nonmatching",1,767,"correct"
17,173,2,"circle","you","Nonmatching",1,670,"correct"
17,174,2,"square","stranger","Matching",1,744,"correct"
17,175,2,"square","stranger","Nonmatching",1,613,"correct"
17,176,2,"circle","you","Matching",1,581,"correct"
17,177,2,"circle","you","Nonmatching",1,597,"correct"
17,178,2,"square","stranger","Matching",1,777,"correct"
17,179,2,"square","stranger","Nonmatching",1,592,"correct"
17,180,2,"circle","you","Matching",1,535,"correct"
17,181,2,"square","stranger","Nonmatching",1,670,"correct"
17,182,2,"square","stranger","Matching",1,641,"correct"
17,183,2,"circle","you","Nonmatching",1,651,"correct"
17,184,2,"circle","you","Matching",1,600,"correct"
17,185,2,"circle","you","Matching",1,651,"correct"
17,186,2,"square","stranger","Nonmatching",1,605,"correct"
17,187,2,"square","stranger","Matching",1,672,"correct"
17,188,2,"circle","you","Nonmatching",1,663,"correct"
17,189,2,"square","stranger","Nonmatching",1,577,"correct"
17,190,2,"circle","you","Matching",1,556,"correct"
17,191,2,"square","stranger","Matching",1,600,"correct"
17,192,2,"circle","you","Nonmatching",1,554,"correct"
17,193,2,"circle","you","Matching",1,507,"correct"
17,194,2,"circle","you","Nonmatching",1,596,"correct"
17,195,2,"square","stranger","Nonmatching",1,551,"correct"
17,196,2,"square","stranger","Matching",1,592,"correct"
17,197,2,"square","stranger","Matching",1,553,"correct"
17,198,2,"circle","you","Matching",1,562,"correct"
17,199,2,"circle","you","Nonmatching",1,510,"correct"
17,200,2,"square","stranger","Nonmatching",1,599,"correct"
17,201,2,"circle","you","Nonmatching",1,663,"correct"
17,202,2,"circle","you","Matching",1,578,"correct"
17,203,2,"square","stranger","Matching",1,643,"correct"
17,204,2,"square","stranger","Nonmatching",1,572,"correct"
17,205,2,"square","stranger","Matching",1,560,"correct"
17,206,2,"square","stranger","Nonmatching",1,569,"correct"
17,207,2,"circle","you","Matching",1,566,"correct"
17,208,2,"circle","you","Nonmatching",1,532,"correct"
17,209,2,"square","stranger","Nonmatching",1,591,"correct"
17,210,2,"circle","you","Nonmatching",1,766,"correct"
17,211,2,"square","stranger","Matching",1,785,"correct"
17,212,2,"circle","you","Matching",1,590,"correct"
17,213,2,"square","stranger","Nonmatching",1,701,"correct"
17,214,2,"square","stranger","Matching",1,626,"correct"
17,215,2,"circle","you","Nonmatching",1,571,"correct"
17,216,2,"circle","you","Matching",1,548,"correct"
17,217,2,"circle","you","Nonmatching",1,557,"correct"
17,218,2,"square","stranger","Matching",1,565,"correct"
17,219,2,"square","stranger","Nonmatching",1,614,"correct"
17,220,2,"circle","you","Matching",1,495,"correct"
17,221,2,"circle","you","Nonmatching",1,541,"correct"
17,222,2,"circle","you","Matching",1,417,"correct"
17,223,2,"square","stranger","Matching",1,589,"correct"
17,224,2,"square","stranger","Nonmatching",1,638,"correct"
17,225,2,"circle","you","Nonmatching",1,594,"correct"
17,226,2,"square","stranger","Matching",1,669,"correct"
17,227,2,"square","stranger","Nonmatching",1,619,"correct"
17,228,2,"circle","you","Matching",1,646,"correct"
17,229,2,"circle","you","Matching",1,530,"correct"
17,230,2,"circle","you","Nonmatching",1,556,"correct"
17,231,2,"square","stranger","Nonmatching",1,568,"correct"
17,232,2,"square","stranger","Matching",1,546,"correct"
17,233,2,"square","stranger","Nonmatching",1,609,"correct"
17,234,2,"square","stranger","Matching",1,674,"correct"
17,235,2,"circle","you","Matching",1,644,"correct"
17,236,2,"circle","you","Nonmatching",1,684,"correct"
17,237,2,"square","stranger","Matching",1,476,"correct"
17,238,2,"circle","you","Nonmatching",1,729,"correct"
17,239,2,"square","stranger","Nonmatching",1,578,"correct"
17,240,2,"circle","you","Matching",1,461,"correct"
18,1,1,"square","stranger","Nonmatching",1,757,"correct"
18,2,1,"square","stranger","Matching",0,490,"incorrect"
18,3,1,"circle","you","Nonmatching",NA,NA,"missed"
18,4,1,"circle","you","Matching",1,489,"correct"
18,5,1,"square","stranger","Matching",0,668,"incorrect"
18,6,1,"square","stranger","Nonmatching",1,855,"correct"
18,7,1,"circle","you","Nonmatching",1,936,"correct"
18,8,1,"circle","you","Matching",1,638,"correct"
18,9,1,"square","stranger","Nonmatching",1,824,"correct"
18,10,1,"circle","you","Nonmatching",1,795,"correct"
18,11,1,"circle","you","Matching",1,716,"correct"
18,12,1,"square","stranger","Matching",0,591,"incorrect"
18,13,1,"circle","you","Nonmatching",1,830,"correct"
18,14,1,"square","stranger","Nonmatching",0,549,"incorrect"
18,15,1,"circle","you","Matching",1,637,"correct"
18,16,1,"square","stranger","Matching",1,950,"correct"
18,17,1,"circle","you","Nonmatching",1,716,"correct"
18,18,1,"square","stranger","Matching",NA,NA,"missed"
18,19,1,"square","stranger","Nonmatching",1,906,"correct"
18,20,1,"circle","you","Matching",1,707,"correct"
18,21,1,"square","stranger","Matching",1,832,"correct"
18,22,1,"circle","you","Matching",1,539,"correct"
18,23,1,"circle","you","Nonmatching",1,1012,"correct"
18,24,1,"square","stranger","Nonmatching",1,883,"correct"
18,25,1,"circle","you","Nonmatching",1,742,"correct"
18,26,1,"square","stranger","Matching",1,819,"correct"
18,27,1,"square","stranger","Nonmatching",1,722,"correct"
18,28,1,"circle","you","Matching",1,610,"correct"
18,29,1,"circle","you","Matching",1,614,"correct"
18,30,1,"circle","you","Nonmatching",1,845,"correct"
18,31,1,"square","stranger","Nonmatching",1,710,"correct"
18,32,1,"square","stranger","Matching",1,694,"correct"
18,33,1,"square","stranger","Matching",1,600,"correct"
18,34,1,"circle","you","Matching",1,400,"correct"
18,35,1,"circle","you","Nonmatching",1,572,"correct"
18,36,1,"square","stranger","Nonmatching",1,761,"correct"
18,37,1,"circle","you","Nonmatching",1,759,"correct"
18,38,1,"circle","you","Matching",1,702,"correct"
18,39,1,"square","stranger","Nonmatching",1,759,"correct"
18,40,1,"square","stranger","Matching",1,670,"correct"
18,41,1,"square","stranger","Nonmatching",1,749,"correct"
18,42,1,"circle","you","Matching",1,814,"correct"
18,43,1,"square","stranger","Matching",1,559,"correct"
18,44,1,"circle","you","Nonmatching",1,651,"correct"
18,45,1,"circle","you","Matching",1,698,"correct"
18,46,1,"square","stranger","Nonmatching",1,773,"correct"
18,47,1,"circle","you","Nonmatching",1,961,"correct"
18,48,1,"square","stranger","Matching",0,641,"incorrect"
18,49,1,"square","stranger","Matching",1,948,"correct"
18,50,1,"square","stranger","Nonmatching",1,776,"correct"
18,51,1,"circle","you","Matching",1,631,"correct"
18,52,1,"circle","you","Nonmatching",1,683,"correct"
18,53,1,"circle","you","Nonmatching",1,870,"correct"
18,54,1,"square","stranger","Matching",1,798,"correct"
18,55,1,"circle","you","Matching",1,479,"correct"
18,56,1,"square","stranger","Nonmatching",1,583,"correct"
18,57,1,"circle","you","Nonmatching",0,860,"incorrect"
18,58,1,"circle","you","Matching",1,509,"correct"
18,59,1,"square","stranger","Nonmatching",0,499,"incorrect"
18,60,1,"square","stranger","Matching",NA,NA,"missed"
18,61,1,"circle","you","Nonmatching",1,726,"correct"
18,62,1,"circle","you","Matching",1,640,"correct"
18,63,1,"square","stranger","Matching",1,882,"correct"
18,64,1,"square","stranger","Nonmatching",1,633,"correct"
18,65,1,"square","stranger","Nonmatching",0,509,"incorrect"
18,66,1,"circle","you","Nonmatching",1,826,"correct"
18,67,1,"circle","you","Matching",1,587,"correct"
18,68,1,"square","stranger","Matching",1,883,"correct"
18,69,1,"square","stranger","Matching",1,619,"correct"
18,70,1,"circle","you","Matching",1,726,"correct"
18,71,1,"circle","you","Nonmatching",1,700,"correct"
18,72,1,"square","stranger","Nonmatching",1,839,"correct"
18,73,1,"square","stranger","Matching",1,751,"correct"
18,74,1,"square","stranger","Nonmatching",1,672,"correct"
18,75,1,"circle","you","Nonmatching",0,594,"incorrect"
18,76,1,"circle","you","Matching",1,611,"correct"
18,77,1,"square","stranger","Nonmatching",1,767,"correct"
18,78,1,"square","stranger","Matching",1,745,"correct"
18,79,1,"circle","you","Matching",1,765,"correct"
18,80,1,"circle","you","Nonmatching",NA,NA,"missed"
18,81,1,"circle","you","Nonmatching",1,807,"correct"
18,82,1,"circle","you","Matching",1,607,"correct"
18,83,1,"square","stranger","Nonmatching",1,640,"correct"
18,84,1,"square","stranger","Matching",1,736,"correct"
18,85,1,"circle","you","Nonmatching",1,564,"correct"
18,86,1,"circle","you","Matching",1,517,"correct"
18,87,1,"square","stranger","Nonmatching",1,803,"correct"
18,88,1,"square","stranger","Matching",0,529,"incorrect"
18,89,1,"circle","you","Nonmatching",1,478,"correct"
18,90,1,"square","stranger","Nonmatching",1,588,"correct"
18,91,1,"square","stranger","Matching",1,939,"correct"
18,92,1,"circle","you","Matching",1,432,"correct"
18,93,1,"circle","you","Nonmatching",1,804,"correct"
18,94,1,"square","stranger","Matching",1,697,"correct"
18,95,1,"circle","you","Matching",1,486,"correct"
18,96,1,"square","stranger","Nonmatching",1,712,"correct"
18,97,1,"square","stranger","Nonmatching",0,857,"incorrect"
18,98,1,"circle","you","Nonmatching",0,422,"incorrect"
18,99,1,"square","stranger","Matching",0,729,"incorrect"
18,100,1,"circle","you","Matching",1,626,"correct"
18,101,1,"circle","you","Nonmatching",1,690,"correct"
18,102,1,"square","stranger","Matching",1,740,"correct"
18,103,1,"circle","you","Matching",1,916,"correct"
18,104,1,"square","stranger","Nonmatching",1,806,"correct"
18,105,1,"circle","you","Nonmatching",0,634,"incorrect"
18,106,1,"square","stranger","Matching",1,603,"correct"
18,107,1,"circle","you","Matching",1,620,"correct"
18,108,1,"square","stranger","Nonmatching",1,691,"correct"
18,109,1,"square","stranger","Nonmatching",1,745,"correct"
18,110,1,"square","stranger","Matching",0,678,"incorrect"
18,111,1,"circle","you","Nonmatching",1,892,"correct"
18,112,1,"circle","you","Matching",1,389,"correct"
18,113,1,"square","stranger","Nonmatching",1,628,"correct"
18,114,1,"square","stranger","Matching",0,830,"incorrect"
18,115,1,"circle","you","Matching",1,946,"correct"
18,116,1,"circle","you","Nonmatching",1,958,"correct"
18,117,1,"square","stranger","Matching",1,889,"correct"
18,118,1,"square","stranger","Nonmatching",1,637,"correct"
18,119,1,"circle","you","Matching",1,625,"correct"
18,120,1,"circle","you","Nonmatching",1,691,"correct"
18,121,2,"square","stranger","Nonmatching",1,650,"correct"
18,122,2,"square","stranger","Matching",1,626,"correct"
18,123,2,"circle","you","Matching",1,398,"correct"
18,124,2,"circle","you","Nonmatching",1,669,"correct"
18,125,2,"square","stranger","Matching",1,770,"correct"
18,126,2,"square","stranger","Nonmatching",1,772,"correct"
18,127,2,"circle","you","Matching",1,553,"correct"
18,128,2,"circle","you","Nonmatching",1,647,"correct"
18,129,2,"circle","you","Matching",1,608,"correct"
18,130,2,"circle","you","Nonmatching",1,718,"correct"
18,131,2,"square","stranger","Matching",1,836,"correct"
18,132,2,"square","stranger","Nonmatching",1,729,"correct"
18,133,2,"square","stranger","Matching",0,533,"incorrect"
18,134,2,"square","stranger","Nonmatching",1,746,"correct"
18,135,2,"circle","you","Nonmatching",1,881,"correct"
18,136,2,"circle","you","Matching",1,483,"correct"
18,137,2,"circle","you","Nonmatching",1,920,"correct"
18,138,2,"circle","you","Matching",1,399,"correct"
18,139,2,"square","stranger","Nonmatching",1,823,"correct"
18,140,2,"square","stranger","Matching",1,564,"correct"
18,141,2,"square","stranger","Matching",1,756,"correct"
18,142,2,"circle","you","Nonmatching",1,570,"correct"
18,143,2,"circle","you","Matching",1,750,"correct"
18,144,2,"square","stranger","Nonmatching",1,762,"correct"
18,145,2,"square","stranger","Matching",1,686,"correct"
18,146,2,"square","stranger","Nonmatching",1,647,"correct"
18,147,2,"circle","you","Matching",1,784,"correct"
18,148,2,"circle","you","Nonmatching",1,811,"correct"
18,149,2,"circle","you","Nonmatching",1,513,"correct"
18,150,2,"circle","you","Matching",1,505,"correct"
18,151,2,"square","stranger","Nonmatching",1,562,"correct"
18,152,2,"square","stranger","Matching",1,683,"correct"
18,153,2,"circle","you","Matching",1,505,"correct"
18,154,2,"circle","you","Nonmatching",1,989,"correct"
18,155,2,"square","stranger","Matching",0,956,"incorrect"
18,156,2,"square","stranger","Nonmatching",1,579,"correct"
18,157,2,"square","stranger","Nonmatching",1,600,"correct"
18,158,2,"circle","you","Matching",1,514,"correct"
18,159,2,"square","stranger","Matching",NA,NA,"missed"
18,160,2,"circle","you","Nonmatching",1,693,"correct"
18,161,2,"square","stranger","Nonmatching",1,909,"correct"
18,162,2,"circle","you","Matching",1,421,"correct"
18,163,2,"square","stranger","Matching",0,659,"incorrect"
18,164,2,"circle","you","Nonmatching",1,758,"correct"
18,165,2,"circle","you","Nonmatching",1,942,"correct"
18,166,2,"circle","you","Matching",1,528,"correct"
18,167,2,"square","stranger","Nonmatching",1,687,"correct"
18,168,2,"square","stranger","Matching",1,717,"correct"
18,169,2,"square","stranger","Matching",1,636,"correct"
18,170,2,"circle","you","Matching",1,711,"correct"
18,171,2,"square","stranger","Nonmatching",1,533,"correct"
18,172,2,"circle","you","Nonmatching",1,956,"correct"
18,173,2,"square","stranger","Matching",1,756,"correct"
18,174,2,"square","stranger","Nonmatching",1,756,"correct"
18,175,2,"circle","you","Nonmatching",1,941,"correct"
18,176,2,"circle","you","Matching",1,480,"correct"
18,177,2,"circle","you","Nonmatching",1,659,"correct"
18,178,2,"square","stranger","Nonmatching",1,790,"correct"
18,179,2,"circle","you","Matching",1,482,"correct"
18,180,2,"square","stranger","Matching",0,507,"incorrect"
18,181,2,"square","stranger","Matching",1,557,"correct"
18,182,2,"circle","you","Matching",1,765,"correct"
18,183,2,"square","stranger","Nonmatching",0,504,"incorrect"
18,184,2,"circle","you","Nonmatching",1,868,"correct"
18,185,2,"square","stranger","Matching",1,846,"correct"
18,186,2,"circle","you","Matching",1,585,"correct"
18,187,2,"square","stranger","Nonmatching",0,484,"incorrect"
18,188,2,"circle","you","Nonmatching",1,627,"correct"
18,189,2,"circle","you","Matching",1,487,"correct"
18,190,2,"square","stranger","Matching",0,484,"incorrect"
18,191,2,"circle","you","Nonmatching",1,632,"correct"
18,192,2,"square","stranger","Nonmatching",1,443,"correct"
18,193,2,"circle","you","Matching",1,388,"correct"
18,194,2,"circle","you","Nonmatching",1,601,"correct"
18,195,2,"square","stranger","Nonmatching",0,494,"incorrect"
18,196,2,"square","stranger","Matching",NA,NA,"missed"
18,197,2,"circle","you","Matching",1,644,"correct"
18,198,2,"square","stranger","Matching",1,473,"correct"
18,199,2,"square","stranger","Nonmatching",1,534,"correct"
18,200,2,"circle","you","Nonmatching",1,578,"correct"
18,201,2,"square","stranger","Nonmatching",1,601,"correct"
18,202,2,"circle","you","Nonmatching",1,659,"correct"
18,203,2,"square","stranger","Matching",0,566,"incorrect"
18,204,2,"circle","you","Matching",1,529,"correct"
18,205,2,"square","stranger","Nonmatching",1,563,"correct"
18,206,2,"circle","you","Matching",1,559,"correct"
18,207,2,"square","stranger","Matching",1,603,"correct"
18,208,2,"circle","you","Nonmatching",1,773,"correct"
18,209,2,"square","stranger","Nonmatching",1,677,"correct"
18,210,2,"square","stranger","Matching",1,689,"correct"
18,211,2,"circle","you","Matching",1,452,"correct"
18,212,2,"circle","you","Nonmatching",1,729,"correct"
18,213,2,"circle","you","Nonmatching",1,647,"correct"
18,214,2,"square","stranger","Nonmatching",1,630,"correct"
18,215,2,"square","stranger","Matching",1,646,"correct"
18,216,2,"circle","you","Matching",1,404,"correct"
18,217,2,"square","stranger","Nonmatching",1,736,"correct"
18,218,2,"circle","you","Nonmatching",0,584,"incorrect"
18,219,2,"square","stranger","Matching",1,804,"correct"
18,220,2,"circle","you","Matching",1,897,"correct"
18,221,2,"circle","you","Nonmatching",1,682,"correct"
18,222,2,"circle","you","Matching",1,569,"correct"
18,223,2,"square","stranger","Matching",1,813,"correct"
18,224,2,"square","stranger","Nonmatching",1,638,"correct"
18,225,2,"square","stranger","Matching",1,725,"correct"
18,226,2,"circle","you","Matching",1,532,"correct"
18,227,2,"square","stranger","Nonmatching",1,590,"correct"
18,228,2,"circle","you","Nonmatching",1,569,"correct"
18,229,2,"circle","you","Nonmatching",0,589,"incorrect"
18,230,2,"circle","you","Matching",1,431,"correct"
18,231,2,"square","stranger","Nonmatching",1,806,"correct"
18,232,2,"square","stranger","Matching",1,977,"correct"
18,233,2,"circle","you","Matching",1,515,"correct"
18,234,2,"square","stranger","Matching",1,897,"correct"
18,235,2,"circle","you","Nonmatching",1,372,"correct"
18,236,2,"square","stranger","Nonmatching",1,388,"correct"
18,237,2,"circle","you","Nonmatching",1,651,"correct"
18,238,2,"circle","you","Matching",1,400,"correct"
18,239,2,"square","stranger","Matching",1,697,"correct"
18,240,2,"square","stranger","Nonmatching",1,615,"correct"
19,1,1,"circle","you","Nonmatching",NA,NA,"missed"
19,2,1,"circle","you","Matching",1,516,"correct"
19,3,1,"square","stranger","Nonmatching",1,773,"correct"
19,4,1,"square","stranger","Matching",1,713,"correct"
19,5,1,"circle","you","Nonmatching",1,683,"correct"
19,6,1,"square","stranger","Nonmatching",1,838,"correct"
19,7,1,"square","stranger","Matching",1,832,"correct"
19,8,1,"circle","you","Matching",1,508,"correct"
19,9,1,"circle","you","Matching",1,762,"correct"
19,10,1,"square","stranger","Matching",1,752,"correct"
19,11,1,"circle","you","Nonmatching",1,680,"correct"
19,12,1,"square","stranger","Nonmatching",1,858,"correct"
19,13,1,"square","stranger","Nonmatching",1,800,"correct"
19,14,1,"square","stranger","Matching",1,801,"correct"
19,15,1,"circle","you","Matching",1,460,"correct"
19,16,1,"circle","you","Nonmatching",1,667,"correct"
19,17,1,"square","stranger","Nonmatching",1,755,"correct"
19,18,1,"circle","you","Matching",1,977,"correct"
19,19,1,"circle","you","Nonmatching",1,934,"correct"
19,20,1,"square","stranger","Matching",1,805,"correct"
19,21,1,"square","stranger","Nonmatching",1,721,"correct"
19,22,1,"circle","you","Nonmatching",1,859,"correct"
19,23,1,"circle","you","Matching",1,604,"correct"
19,24,1,"square","stranger","Matching",1,664,"correct"
19,25,1,"square","stranger","Matching",0,666,"incorrect"
19,26,1,"circle","you","Matching",1,627,"correct"
19,27,1,"square","stranger","Nonmatching",1,737,"correct"
