"Subject_ID","Exp_id","Age","Gender","Handedness","Ethnicity","Employment_Status","Country","First_Language","Education"
4141,"Hu_2023_psyarxiv_Exp4a_2",19,"Female","R","/","/","/","/","/"
4142,"Hu_2023_psyarxiv_Exp4a_2",19,"Female","R","/","/","/","/","/"
4143,"Hu_2023_psyarxiv_Exp4a_2",20,"Female","R","/","/","/","/","/"
4144,"Hu_2023_psyarxiv_Exp4a_2",20,"Female","R","/","/","/","/","/"
4145,"Hu_2023_psyarxiv_Exp4a_2",20,"Female","R","/","/","/","/","/"
4146,"Hu_2023_psyarxiv_Exp4a_2",20,"Female","L","/","/","/","/","/"
4147,"Hu_2023_psyarxiv_Exp4a_2",21,"Female","R","/","/","/","/","/"
4148,"Hu_2023_psyarxiv_Exp4a_2",22,"Female","R","/","/","/","/","/"
4149,"Hu_2023_psyarxiv_Exp4a_2",19,"Female","R","/","/","/","/","/"
4150,"Hu_2023_psyarxiv_Exp4a_2",22,"Female","R","/","/","/","/","/"
4151,"Hu_2023_psyarxiv_Exp4a_2",20,"Male","R","/","/","/","/","/"
4152,"Hu_2023_psyarxiv_Exp4a_2",20,"Male","R","/","/","/","/","/"
4153,"Hu_2023_psyarxiv_Exp4a_2",21,"Male","R","/","/","/","/","/"
4154,"Hu_2023_psyarxiv_Exp4a_2",21,"Male","R","/","/","/","/","/"
4155,"Hu_2023_psyarxiv_Exp4a_2",20,"Male","R","/","/","/","/","/"
4156,"Hu_2023_psyarxiv_Exp4a_2",18,"Male","R","/","/","/","/","/"
4157,"Hu_2023_psyarxiv_Exp4a_2",19,"Male","R","/","/","/","/","/"
4158,"Hu_2023_psyarxiv_Exp4a_2",20,"Female","L","/","/","/","/","/"
4159,"Hu_2023_psyarxiv_Exp4a_2",19,"Female","R","/","/","/","/","/"
4160,"Hu_2023_psyarxiv_Exp4a_2",20,"Female","R","/","/","/","/","/"
4161,"Hu_2023_psyarxiv_Exp4a_2",21,"Female","R","/","/","/","/","/"
4162,"Hu_2023_psyarxiv_Exp4a_2",21,"Female","R","/","/","/","/","/"
4163,"Hu_2023_psyarxiv_Exp4a_2",20,"Female","R","/","/","/","/","/"
4164,"Hu_2023_psyarxiv_Exp4a_2",21,"Female","R","/","/","/","/","/"
4165,"Hu_2023_psyarxiv_Exp4a_2",23,"Female","R","/","/","/","/","/"
4166,"Hu_2023_psyarxiv_Exp4a_2",21,"Female","R","/","/","/","/","/"
4167,"Hu_2023_psyarxiv_Exp4a_2",19,"Female","R","/","/","/","/","/"
4168,"Hu_2023_psyarxiv_Exp4a_2",19,"Female","R","/","/","/","/","/"
4169,"Hu_2023_psyarxiv_Exp4a_2",19,"Female","R","/","/","/","/","/"
4170,"Hu_2023_psyarxiv_Exp4a_2",19,"Male","R","/","/","/","/","/"
4171,"Hu_2023_psyarxiv_Exp4a_2",18,"Male","R","/","/","/","/","/"
4172,"Hu_2023_psyarxiv_Exp4a_2",20,"Male","R","/","/","/","/","/"
