"Subject_ID","Exp_id","Age","Gender","Handedness","Ethnicity","Employment_Status","Country","First_Language","Education"
"2001","Wozniak_2018_PLOS_Exp2","/","/","/","/","/","/","/","/"
"2002","Wozniak_2018_PLOS_Exp2","/","/","/","/","/","/","/","/"
"2003","Wozniak_2018_PLOS_Exp2","/","/","/","/","/","/","/","/"
"2004","Wozniak_2018_PLOS_Exp2","/","/","/","/","/","/","/","/"
"2005","Wozniak_2018_PLOS_Exp2","/","/","/","/","/","/","/","/"
"2006","Wozniak_2018_PLOS_Exp2","/","/","/","/","/","/","/","/"
"2007","Wozniak_2018_PLOS_Exp2","/","/","/","/","/","/","/","/"
"2008","Wozniak_2018_PLOS_Exp2","/","/","/","/","/","/","/","/"
"2009","Wozniak_2018_PLOS_Exp2","/","/","/","/","/","/","/","/"
"2101","Wozniak_2018_PLOS_Exp2","/","/","/","/","/","/","/","/"
"2102","Wozniak_2018_PLOS_Exp2","/","/","/","/","/","/","/","/"
"2103","Wozniak_2018_PLOS_Exp2","/","/","/","/","/","/","/","/"
"2104","Wozniak_2018_PLOS_Exp2","/","/","/","/","/","/","/","/"
"2105","Wozniak_2018_PLOS_Exp2","/","/","/","/","/","/","/","/"
"2106","Wozniak_2018_PLOS_Exp2","/","/","/","/","/","/","/","/"
"2107","Wozniak_2018_PLOS_Exp2","/","/","/","/","/","/","/","/"
"2108","Wozniak_2018_PLOS_Exp2","/","/","/","/","/","/","/","/"
"2109","Wozniak_2018_PLOS_Exp2","/","/","/","/","/","/","/","/"
