"Subject","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","ACC"
"3","2","131","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","197","0"
"3","2","132","circle","you","self-matching","Matching","you","You","Self","you","You","Self","343","0"
"3","2","133","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","161","1"
"3","2","134","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","499","0"
"3","2","135","circle","you","self-matching","Matching","you","You","Self","you","You","Self","662","1"
"3","2","136","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","296","1"
"3","2","137","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","238","0"
"3","2","138","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","237","1"
"3","2","139","circle","you","self-matching","Matching","you","You","Self","you","You","Self","256","0"
"3","2","140","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","396","0"
"3","2","141","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","416","1"
"3","2","142","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","765","1"
"3","2","143","circle","you","self-matching","Matching","you","You","Self","you","You","Self","527","1"
"3","2","144","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","681","1"
"3","2","145","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","981","0"
"3","2","146","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","851","1"
"3","2","147","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","763","0"
"3","2","148","circle","you","self-matching","Matching","you","You","Self","you","You","Self","550","1"
"3","2","149","circle","you","self-matching","Matching","you","You","Self","you","You","Self","581","1"
"3","2","150","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","710","1"
"3","2","151","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","773","1"
"3","2","152","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","853","1"
"3","2","153","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","862","1"
"3","2","154","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","703","1"
"3","2","155","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","845","0"
"3","2","156","circle","you","self-matching","Matching","you","You","Self","you","You","Self","531","1"
"3","2","157","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","699","1"
"3","2","158","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","717","1"
"3","2","159","circle","you","self-matching","Matching","you","You","Self","you","You","Self","494","1"
"3","2","160","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","587","1"
"3","2","161","circle","you","self-matching","Matching","you","You","Self","you","You","Self","468","1"
"3","2","162","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","559","0"
"3","2","163","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","813","1"
"3","2","164","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","747","0"
"3","2","165","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","597","1"
"3","2","166","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","696","1"
"3","2","167","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","722","1"
"3","2","168","circle","you","self-matching","Matching","you","You","Self","you","You","Self","472","1"
"3","2","169","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","624","0"
"3","2","170","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","277","0"
"3","2","171","circle","you","self-matching","Matching","you","You","Self","you","You","Self","269","1"
"3","2","172","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","290","0"
"3","2","173","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","221","1"
"3","2","174","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","514","1"
"3","2","175","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","954","1"
"3","2","176","circle","you","self-matching","Matching","you","You","Self","you","You","Self","796","1"
"3","2","177","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","763","1"
"3","2","178","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","723","0"
"3","2","179","circle","you","self-matching","Matching","you","You","Self","you","You","Self","470","1"
"3","2","180","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","279","0"
"3","2","181","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","483","0"
"3","2","182","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","317","1"
"3","2","183","circle","you","self-matching","Matching","you","You","Self","you","You","Self","495","1"
"3","2","184","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","550","0"
"3","2","185","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","738","1"
"3","2","186","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","545","1"
"3","2","187","circle","you","self-matching","Matching","you","You","Self","you","You","Self","621","1"
"3","2","188","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","794","0"
"3","2","189","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","924","1"
"3","2","190","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","563","1"
"3","2","191","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","728","1"
"3","2","192","circle","you","self-matching","Matching","you","You","Self","you","You","Self","405","1"
"3","2","193","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","NA","NA"
"3","2","194","circle","you","self-matching","Matching","you","You","Self","you","You","Self","493","1"
"3","2","195","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","403","0"
"3","2","196","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","-4","0"
"3","2","197","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","NA","NA"
"3","2","198","circle","you","self-matching","Matching","you","You","Self","you","You","Self","784","1"
"3","2","199","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","968","1"
"3","2","200","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","796","1"
"3","2","201","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","714","1"
"3","2","202","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","386","0"
"3","2","203","circle","you","self-matching","Matching","you","You","Self","you","You","Self","355","1"
"3","2","204","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","456","0"
"3","2","205","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","661","0"
"3","2","206","circle","you","self-matching","Matching","you","You","Self","you","You","Self","264","1"
"3","2","207","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","650","0"
"3","2","208","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","209","0"
"3","2","209","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","279","0"
"3","2","210","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","NA","NA"
"3","2","211","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","650","0"
"3","2","212","circle","you","self-matching","Matching","you","You","Self","you","You","Self","247","0"
"3","2","213","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","NA","NA"
"3","2","214","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","330","0"
"3","2","215","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","597","0"
"3","2","216","circle","you","self-matching","Matching","you","You","Self","you","You","Self","418","1"
"3","2","217","circle","you","self-matching","Matching","you","You","Self","you","You","Self","763","1"
"3","2","218","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","548","0"
"3","2","219","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","239","0"
"3","2","220","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","272","0"
"3","2","221","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","347","1"
"3","2","222","circle","you","self-matching","Matching","you","You","Self","you","You","Self","NA","NA"
"3","2","223","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","240","0"
"3","2","224","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","255","0"
"3","2","225","circle","you","self-matching","Matching","you","You","Self","you","You","Self","200","1"
"3","2","226","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","NA","NA"
"3","2","227","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","NA","NA"
"3","2","228","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","NA","NA"
"3","2","229","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","NA","NA"
"3","2","230","circle","you","self-matching","Matching","you","You","Self","you","You","Self","356","1"
"3","2","231","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","NA","NA"
"3","2","232","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","528","1"
"3","2","233","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","600","0"
"3","2","234","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","267","0"
"3","2","235","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","NA","NA"
"3","2","236","circle","you","self-matching","Matching","you","You","Self","you","You","Self","247","1"
"3","2","237","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","367","0"
"3","2","238","circle","you","self-matching","Matching","you","You","Self","you","You","Self","255","1"
"3","2","239","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","NA","NA"
"3","2","240","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","201","0"
"33","1","1","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","716","1"
"33","1","2","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","650","1"
"33","1","3","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","864","1"
"33","1","4","circle","you","self-matching","Matching","you","You","Self","you","You","Self","626","1"
"33","1","5","circle","you","self-matching","Matching","you","You","Self","you","You","Self","611","1"
"33","1","6","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","666","0"
"33","1","7","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","872","1"
"33","1","8","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","744","0"
"33","1","9","circle","you","self-matching","Matching","you","You","Self","you","You","Self","631","1"
"33","1","10","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","669","1"
"33","1","11","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","725","0"
"33","1","12","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","938","1"
"33","1","13","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","687","1"
"33","1","14","circle","you","self-matching","Matching","you","You","Self","you","You","Self","653","1"
"33","1","15","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","622","1"
"33","1","16","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","771","1"
"33","1","17","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","919","0"
"33","1","18","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","766","1"
"33","1","19","circle","you","self-matching","Matching","you","You","Self","you","You","Self","651","1"
"33","1","20","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","762","1"
"33","1","21","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","NA","NA"
"33","1","22","circle","you","self-matching","Matching","you","You","Self","you","You","Self","735","1"
"33","1","23","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","571","0"
"33","1","24","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","641","1"
"33","1","25","circle","you","self-matching","Matching","you","You","Self","you","You","Self","577","1"
"33","1","26","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","750","1"
"33","1","27","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","739","0"
"33","1","28","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","872","0"
"33","1","29","circle","you","self-matching","Matching","you","You","Self","you","You","Self","874","1"
"33","1","30","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","638","1"
"33","1","31","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","787","1"
"33","1","32","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","630","0"
"33","1","33","circle","you","self-matching","Matching","you","You","Self","you","You","Self","661","1"
"33","1","34","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","815","1"
"33","1","35","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","780","1"
"33","1","36","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","575","1"
"33","1","37","circle","you","self-matching","Matching","you","You","Self","you","You","Self","567","1"
"33","1","38","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","NA","NA"
"33","1","39","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","958","1"
"33","1","40","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","NA","NA"
"33","1","41","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","868","0"
"33","1","42","circle","you","self-matching","Matching","you","You","Self","you","You","Self","610","1"
"33","1","43","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","872","1"
"33","1","44","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","NA","NA"
"33","1","45","circle","you","self-matching","Matching","you","You","Self","you","You","Self","739","1"
"33","1","46","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","1008","0"
"33","1","47","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","766","1"
"33","1","48","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","877","0"
"33","1","49","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","909","0"
"33","1","50","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","638","1"
"33","1","51","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","955","0"
"33","1","52","circle","you","self-matching","Matching","you","You","Self","you","You","Self","633","1"
"33","1","53","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","800","1"
"33","1","54","circle","you","self-matching","Matching","you","You","Self","you","You","Self","682","1"
"33","1","55","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","774","1"
"33","1","56","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","757","1"
"33","1","57","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","878","1"
"33","1","58","circle","you","self-matching","Matching","you","You","Self","you","You","Self","534","1"
"33","1","59","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","788","1"
"33","1","60","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","719","0"
"33","1","61","circle","you","self-matching","Matching","you","You","Self","you","You","Self","634","1"
"33","1","62","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","834","1"
"33","1","63","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","780","1"
"33","1","64","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","783","1"
"33","1","65","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","839","1"
"33","1","66","circle","you","self-matching","Matching","you","You","Self","you","You","Self","646","1"
"33","1","67","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","899","1"
"33","1","68","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","980","1"
"33","1","69","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","806","1"
"33","1","70","circle","you","self-matching","Matching","you","You","Self","you","You","Self","577","1"
"33","1","71","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","671","1"
"33","1","72","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","NA","NA"
"33","1","73","circle","you","self-matching","Matching","you","You","Self","you","You","Self","526","1"
"33","1","74","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","650","1"
"33","1","75","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","876","1"
"33","1","76","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","827","1"
"33","1","77","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","872","1"
"33","1","78","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","659","1"
"33","1","79","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","797","1"
"33","1","80","circle","you","self-matching","Matching","you","You","Self","you","You","Self","641","1"
"33","1","81","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","478","0"
"33","1","82","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","846","1"
"33","1","83","circle","you","self-matching","Matching","you","You","Self","you","You","Self","754","1"
"33","1","84","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","NA","NA"
"33","1","85","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","816","1"
"33","1","86","circle","you","self-matching","Matching","you","You","Self","you","You","Self","853","1"
"33","1","87","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","921","1"
"33","1","88","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","778","1"
"33","1","89","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","768","0"
"33","1","90","circle","you","self-matching","Matching","you","You","Self","you","You","Self","663","1"
"33","1","91","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","NA","NA"
"33","1","92","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","846","1"
"33","1","93","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","694","0"
"33","1","94","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","1040","1"
"33","1","95","circle","you","self-matching","Matching","you","You","Self","you","You","Self","856","1"
"33","1","96","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","650","1"
"33","1","97","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","826","1"
"33","1","98","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","640","0"
"33","1","99","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","914","0"
"33","1","100","circle","you","self-matching","Matching","you","You","Self","you","You","Self","645","1"
"33","1","101","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","596","1"
"33","1","102","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","593","1"
"33","1","103","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","683","1"
"33","1","104","circle","you","self-matching","Matching","you","You","Self","you","You","Self","672","1"
"33","1","105","circle","you","self-matching","Matching","you","You","Self","you","You","Self","618","1"
"33","1","106","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","764","0"
"33","1","107","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","1003","1"
"33","1","108","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","714","1"
"33","1","109","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","789","1"
"33","1","110","circle","you","self-matching","Matching","you","You","Self","you","You","Self","777","1"
"33","1","111","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","813","1"
"33","1","112","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","NA","NA"
"33","1","113","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","885","1"
"33","1","114","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","822","1"
"33","1","115","circle","you","self-matching","Matching","you","You","Self","you","You","Self","601","1"
"33","1","116","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","911","0"
"33","1","117","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","713","1"
"33","1","118","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","700","1"
"33","1","119","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","997","1"
"33","1","120","circle","you","self-matching","Matching","you","You","Self","you","You","Self","627","1"
"33","2","121","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","736","1"
"33","2","122","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","753","1"
"33","2","123","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","722","0"
"33","2","124","circle","you","self-matching","Matching","you","You","Self","you","You","Self","530","1"
"33","2","125","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","653","1"
"33","2","126","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","700","1"
"33","2","127","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","997","1"
"33","2","128","circle","you","self-matching","Matching","you","You","Self","you","You","Self","603","1"
"33","2","129","circle","you","self-matching","Matching","you","You","Self","you","You","Self","599","1"
"33","2","130","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","666","1"
"33","2","131","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","779","1"
"33","2","132","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","911","1"
"33","2","133","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","721","1"
"33","2","134","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","797","1"
"33","2","135","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","796","1"
"33","2","136","circle","you","self-matching","Matching","you","You","Self","you","You","Self","418","1"
"33","2","137","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","744","1"
"33","2","138","circle","you","self-matching","Matching","you","You","Self","you","You","Self","882","1"
"33","2","139","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","566","1"
"33","2","140","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","794","1"
"33","2","141","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","980","0"
"33","2","142","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","784","1"
"33","2","143","circle","you","self-matching","Matching","you","You","Self","you","You","Self","598","1"
"33","2","144","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","547","1"
"33","2","145","circle","you","self-matching","Matching","you","You","Self","you","You","Self","780","1"
"33","2","146","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","898","1"
"33","2","147","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","642","1"
"33","2","148","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","708","1"
"33","2","149","circle","you","self-matching","Matching","you","You","Self","you","You","Self","534","1"
"33","2","150","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","656","0"
"33","2","151","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","701","1"
"33","2","152","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","1023","1"
"33","2","153","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","868","1"
"33","2","154","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","658","0"
"33","2","155","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","1014","1"
"33","2","156","circle","you","self-matching","Matching","you","You","Self","you","You","Self","467","1"
"33","2","157","circle","you","self-matching","Matching","you","You","Self","you","You","Self","588","1"
"33","2","158","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","637","1"
"33","2","159","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","697","1"
"33","2","160","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","661","1"
"33","2","161","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","865","0"
"33","2","162","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","844","1"
"33","2","163","circle","you","self-matching","Matching","you","You","Self","you","You","Self","535","1"
"33","2","164","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","600","1"
"33","2","165","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","720","1"
"33","2","166","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","732","1"
"33","2","167","circle","you","self-matching","Matching","you","You","Self","you","You","Self","671","1"
"33","2","168","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","980","1"
"33","2","169","circle","you","self-matching","Matching","you","You","Self","you","You","Self","588","1"
"33","2","170","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","637","1"
"33","2","171","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","NA","NA"
"33","2","172","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","787","1"
