prolific,build,computer.platform,date,time,subject,group,SubGender,SubAge,SubEthnicity,SubHand,FriendYear,FriendFamiliar,FriendMeetfreq,FriendMeetTime,Con_match,Cue,Con_shape,Con_label,Con_emotion,Stim_Content,tasktype,nblock,TrialID,response,latency,correct,cres
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,self,friend,,2.tif,SAT,1,1,48,1323,0,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,friend,friend,,1.tif,SAT,1,2,47,1137,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,self,stranger,,2.tif,SAT,1,3,47,989,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,stranger,stranger,,3.tif,SAT,1,4,47,604,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,stranger,stranger,,3.tif,SAT,1,5,48,952,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,stranger,stranger,,3.tif,SAT,1,6,48,703,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,stranger,stranger,,3.tif,SAT,1,7,48,1101,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,self,self,,2.tif,SAT,1,8,48,743,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,stranger,friend,,3.tif,SAT,1,9,47,803,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,stranger,self,,3.tif,SAT,1,10,0,1500,0,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,self,self,,2.tif,SAT,1,11,48,773,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,friend,self,,1.tif,SAT,1,12,47,656,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,stranger,self,,3.tif,SAT,1,13,48,628,0,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,self,stranger,,2.tif,SAT,1,14,47,1033,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,self,friend,,2.tif,SAT,1,15,47,998,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,friend,stranger,,1.tif,SAT,1,16,48,1143,0,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,friend,friend,,1.tif,SAT,1,17,47,916,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,friend,friend,,1.tif,SAT,1,18,48,745,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,stranger,stranger,,3.tif,SAT,1,19,48,786,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,friend,stranger,,1.tif,SAT,1,20,47,870,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,self,friend,,2.tif,SAT,1,21,47,931,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,friend,self,,1.tif,SAT,1,22,48,437,0,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,stranger,friend,,3.tif,SAT,1,23,47,853,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,self,friend,,2.tif,SAT,1,24,47,692,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,stranger,self,,3.tif,SAT,1,25,48,646,0,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,friend,friend,,1.tif,SAT,1,26,47,468,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,stranger,stranger,,3.tif,SAT,1,27,48,1194,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,self,self,,2.tif,SAT,1,28,48,906,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,self,stranger,,2.tif,SAT,1,29,47,806,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,friend,self,,1.tif,SAT,1,30,47,888,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,self,self,,2.tif,SAT,1,31,48,631,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,self,self,,2.tif,SAT,1,32,48,582,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,self,self,,2.tif,SAT,1,33,48,543,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,self,self,,2.tif,SAT,1,34,48,554,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,self,self,,2.tif,SAT,1,35,48,728,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,friend,stranger,,1.tif,SAT,1,36,47,880,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,stranger,friend,,3.tif,SAT,1,37,47,944,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,self,friend,,2.tif,SAT,1,38,47,772,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,stranger,friend,,3.tif,SAT,1,39,47,857,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,friend,friend,,1.tif,SAT,1,40,47,697,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,friend,friend,,1.tif,SAT,1,41,48,859,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,friend,friend,,1.tif,SAT,1,42,48,455,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,stranger,stranger,,3.tif,SAT,1,43,47,648,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,self,self,,2.tif,SAT,1,44,48,1247,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,stranger,stranger,,3.tif,SAT,1,45,47,815,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,self,self,,2.tif,SAT,1,46,48,549,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,self,stranger,,2.tif,SAT,1,47,47,801,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,stranger,stranger,,3.tif,SAT,1,48,47,646,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,stranger,friend,,3.tif,SAT,1,49,47,816,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,friend,self,,1.tif,SAT,1,50,48,422,0,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,friend,self,,1.tif,SAT,1,51,47,882,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,friend,friend,,1.tif,SAT,1,52,47,670,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,friend,self,,1.tif,SAT,1,53,48,784,0,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,friend,friend,,1.tif,SAT,1,54,47,964,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,friend,stranger,,1.tif,SAT,1,55,47,651,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,friend,friend,,1.tif,SAT,1,56,48,751,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,stranger,self,,3.tif,SAT,1,57,47,1066,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,stranger,friend,,3.tif,SAT,1,58,47,624,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,friend,friend,,1.tif,SAT,1,59,48,820,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,stranger,self,,3.tif,SAT,1,60,48,824,0,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,self,self,,2.tif,SAT,1,61,48,581,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,stranger,self,,3.tif,SAT,1,62,47,598,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,self,friend,,2.tif,SAT,1,63,47,835,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,stranger,stranger,,3.tif,SAT,1,64,47,823,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,stranger,stranger,,3.tif,SAT,1,65,48,702,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,self,stranger,,2.tif,SAT,1,66,47,640,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,self,self,,2.tif,SAT,1,67,48,608,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,self,stranger,,2.tif,SAT,1,68,47,588,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,friend,stranger,,1.tif,SAT,1,69,47,564,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,stranger,stranger,,3.tif,SAT,1,70,47,464,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,friend,friend,,1.tif,SAT,1,71,48,617,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,friend,stranger,,1.tif,SAT,1,72,47,991,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,friend,stranger,,1.tif,SAT,2,1,47,761,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,stranger,self,,3.tif,SAT,2,2,48,496,0,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,friend,friend,,1.tif,SAT,2,3,48,841,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,friend,stranger,,1.tif,SAT,2,4,47,634,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,friend,self,,1.tif,SAT,2,5,47,644,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,self,self,,2.tif,SAT,2,6,48,591,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,friend,friend,,1.tif,SAT,2,7,47,527,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,stranger,stranger,,3.tif,SAT,2,8,47,806,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,stranger,stranger,,3.tif,SAT,2,9,48,840,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,friend,stranger,,1.tif,SAT,2,10,47,594,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,stranger,self,,3.tif,SAT,2,11,48,835,0,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,self,self,,2.tif,SAT,2,12,48,624,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,self,friend,,2.tif,SAT,2,13,47,546,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,stranger,friend,,3.tif,SAT,2,14,47,628,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,self,friend,,2.tif,SAT,2,15,48,1006,0,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,stranger,stranger,,3.tif,SAT,2,16,47,645,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,stranger,self,,3.tif,SAT,2,17,48,595,0,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,friend,self,,1.tif,SAT,2,18,47,560,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,stranger,friend,,3.tif,SAT,2,19,47,1290,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,friend,stranger,,1.tif,SAT,2,20,47,668,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,stranger,stranger,,3.tif,SAT,2,21,47,795,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,stranger,self,,3.tif,SAT,2,22,48,560,0,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,stranger,stranger,,3.tif,SAT,2,23,47,531,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,stranger,stranger,,3.tif,SAT,2,24,47,556,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,self,friend,,2.tif,SAT,2,25,47,1002,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,self,self,,2.tif,SAT,2,26,48,522,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,self,self,,2.tif,SAT,2,27,48,542,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,self,self,,2.tif,SAT,2,28,48,462,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,self,self,,2.tif,SAT,2,29,48,499,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,friend,self,,1.tif,SAT,2,30,47,569,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,friend,friend,,1.tif,SAT,2,31,47,614,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,friend,friend,,1.tif,SAT,2,32,48,766,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,self,stranger,,2.tif,SAT,2,33,47,1117,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,self,stranger,,2.tif,SAT,2,34,47,588,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,self,friend,,2.tif,SAT,2,35,47,632,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,stranger,friend,,3.tif,SAT,2,36,47,760,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,stranger,self,,3.tif,SAT,2,37,48,648,0,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,self,self,,2.tif,SAT,2,38,48,555,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,friend,friend,,1.tif,SAT,2,39,47,770,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,self,self,,2.tif,SAT,2,40,48,560,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,friend,friend,,1.tif,SAT,2,41,47,977,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,stranger,self,,3.tif,SAT,2,42,47,910,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,self,self,,2.tif,SAT,2,43,48,599,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,self,self,,2.tif,SAT,2,44,48,398,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,self,friend,,2.tif,SAT,2,45,47,572,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,friend,friend,,1.tif,SAT,2,46,47,474,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,friend,self,,1.tif,SAT,2,47,48,488,0,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,self,stranger,,2.tif,SAT,2,48,47,916,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,self,stranger,,2.tif,SAT,2,49,47,673,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,self,self,,2.tif,SAT,2,50,48,565,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,friend,stranger,,1.tif,SAT,2,51,47,483,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,friend,friend,,1.tif,SAT,2,52,47,568,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,friend,self,,1.tif,SAT,2,53,47,695,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,stranger,friend,,3.tif,SAT,2,54,47,842,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,friend,friend,,1.tif,SAT,2,55,47,603,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,friend,stranger,,1.tif,SAT,2,56,47,840,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,self,friend,,2.tif,SAT,2,57,47,942,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,stranger,stranger,,3.tif,SAT,2,58,48,836,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,self,self,,2.tif,SAT,2,59,48,559,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,stranger,stranger,,3.tif,SAT,2,60,47,595,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,stranger,stranger,,3.tif,SAT,2,61,48,712,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,friend,friend,,1.tif,SAT,2,62,47,617,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,self,stranger,,2.tif,SAT,2,63,48,533,0,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,friend,friend,,1.tif,SAT,2,64,48,761,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,stranger,stranger,,3.tif,SAT,2,65,47,643,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,friend,self,,1.tif,SAT,2,66,48,838,0,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,stranger,stranger,,3.tif,SAT,2,67,47,514,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,stranger,friend,,3.tif,SAT,2,68,48,589,0,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,self,stranger,,2.tif,SAT,2,69,47,606,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,stranger,stranger,,3.tif,SAT,2,70,48,1436,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,friend,friend,,1.tif,SAT,2,71,48,811,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,stranger,friend,,3.tif,SAT,2,72,48,694,0,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,stranger,self,,3.tif,SAT,3,1,48,579,0,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,self,self,,2.tif,SAT,3,2,48,398,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,friend,friend,,1.tif,SAT,3,3,47,579,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,sad,friend,friend,,1.tif,SAT,3,4,48,597,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,self,friend,,2.tif,SAT,3,5,47,786,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,self,self,,2.tif,SAT,3,6,48,637,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,self,friend,,2.tif,SAT,3,7,47,712,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,stranger,friend,,3.tif,SAT,3,8,48,524,0,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,self,self,,2.tif,SAT,3,9,48,623,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,stranger,stranger,,3.tif,SAT,3,10,48,668,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,stranger,friend,,3.tif,SAT,3,11,47,769,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,stranger,self,,3.tif,SAT,3,12,47,662,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,sad,self,stranger,,2.tif,SAT,3,13,47,1210,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,stranger,stranger,,3.tif,SAT,3,14,47,626,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,friend,friend,,1.tif,SAT,3,15,48,1014,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,friend,friend,,1.tif,SAT,3,16,48,732,1,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,stranger,self,,3.tif,SAT,3,17,47,969,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,match,neutral,stranger,stranger,,3.tif,SAT,3,18,47,626,0,b
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,friend,stranger,,1.tif,SAT,3,19,47,664,1,v
,6.3.1,win,2020-11-21,13:35:45,18124,1,Female,22,4,Right,2.5,6,5,weekly,unmatch,neutral,self,stranger,,2.tif,SAT,3,20,47,1171,1,v
