Subject,Task,Block,Trial,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,CorrResponse,Response,RT_ms,RT_sec,ACC
10,self-matching,7,26,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,d,487,0.487,0
10,self-matching,7,27,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,661,0.661,1
10,self-matching,7,28,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,454,0.454,1
10,self-matching,8,29,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,568,0.568,1
10,self-matching,8,30,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,546,0.546,1
10,self-matching,8,31,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,448,0.448,1
10,self-matching,8,32,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,572,0.572,1
10,self-matching,9,33,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,736,0.736,1
10,self-matching,9,34,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,703,0.703,1
10,self-matching,9,35,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,1207,1.207,1
10,self-matching,9,36,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,705,0.705,1
10,self-matching,10,37,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,748,0.748,1
10,self-matching,10,38,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,636,0.636,1
10,self-matching,10,39,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,510,0.51,1
10,self-matching,10,40,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,646,0.646,1
10,self-matching,11,41,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,551,0.551,1
10,self-matching,11,42,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,685,0.685,1
10,self-matching,11,43,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,k,534,0.534,0
10,self-matching,11,44,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,587,0.587,1
10,self-matching,12,45,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,939,0.939,1
10,self-matching,12,46,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,627,0.627,1
10,self-matching,12,47,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,k,798,0.798,0
10,self-matching,12,48,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,689,0.689,1
10,self-matching,13,49,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,660,0.66,1
10,self-matching,13,50,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,765,0.765,1
10,self-matching,13,51,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,608,0.608,1
10,self-matching,13,52,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,549,0.549,1
10,self-matching,14,53,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,467,0.467,1
10,self-matching,14,54,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,544,0.544,1
10,self-matching,14,55,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,589,0.589,1
10,self-matching,14,56,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,572,0.572,1
10,self-matching,15,57,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,529,0.529,1
10,self-matching,15,58,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,387,0.387,1
10,self-matching,15,59,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,571,0.571,1
10,self-matching,15,60,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,582,0.582,1
10,self-matching,16,61,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,548,0.548,1
10,self-matching,16,62,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,484,0.484,1
10,self-matching,16,63,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,650,0.65,1
10,self-matching,16,64,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,438,0.438,1
10,self-matching,17,65,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,446,0.446,1
10,self-matching,17,66,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,615,0.615,1
10,self-matching,17,67,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,545,0.545,1
10,self-matching,17,68,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,511,0.511,1
10,self-matching,18,69,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,553,0.553,1
10,self-matching,18,70,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,678,0.678,1
10,self-matching,18,71,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,617,0.617,1
10,self-matching,18,72,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,383,0.383,1
10,self-matching,19,73,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,403,0.403,1
10,self-matching,19,74,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,771,0.771,1
10,self-matching,19,75,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,499,0.499,1
10,self-matching,19,76,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,703,0.703,1
10,self-matching,20,77,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,563,0.563,1
10,self-matching,20,78,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,604,0.604,1
10,self-matching,20,79,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,503,0.503,1
10,self-matching,20,80,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,530,0.53,1
10,self-matching,21,81,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,575,0.575,1
10,self-matching,21,82,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,648,0.648,1
10,self-matching,21,83,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,634,0.634,1
10,self-matching,21,84,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,470,0.47,1
10,self-matching,22,85,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,484,0.484,1
10,self-matching,22,86,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,635,0.635,1
10,self-matching,22,87,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,603,0.603,1
10,self-matching,22,88,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,548,0.548,1
10,self-matching,23,89,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,476,0.476,1
10,self-matching,23,90,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,481,0.481,1
10,self-matching,23,91,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,418,0.418,1
10,self-matching,23,92,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,533,0.533,1
10,self-matching,24,93,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,700,0.7,1
10,self-matching,24,94,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,567,0.567,1
10,self-matching,24,95,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,720,0.72,1
10,self-matching,24,96,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,578,0.578,1
10,self-matching,25,97,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,561,0.561,1
10,self-matching,25,98,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,493,0.493,1
10,self-matching,25,99,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,545,0.545,1
10,self-matching,25,100,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,590,0.59,1
10,self-matching,26,101,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,631,0.631,1
10,self-matching,26,102,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,k,571,0.571,0
10,self-matching,26,103,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,635,0.635,1
10,self-matching,26,104,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,d,715,0.715,0
10,self-matching,27,105,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,1021,1.021,1
10,self-matching,27,106,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,552,0.552,1
10,self-matching,27,107,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,528,0.528,1
10,self-matching,27,108,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,587,0.587,1
10,self-matching,28,109,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,570,0.57,1
10,self-matching,28,110,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,547,0.547,1
10,self-matching,28,111,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,596,0.596,1
10,self-matching,28,112,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,463,0.463,1
10,self-matching,29,113,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,487,0.487,1
10,self-matching,29,114,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,k,588,0.588,0
10,self-matching,29,115,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,618,0.618,1
10,self-matching,29,116,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,476,0.476,1
10,self-matching,30,117,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,599,0.599,1
10,self-matching,30,118,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,551,0.551,1
10,self-matching,30,119,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,602,0.602,1
10,self-matching,30,120,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,382,0.382,1
10,self-matching,31,121,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,483,0.483,1
10,self-matching,31,122,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,486,0.486,1
10,self-matching,31,123,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,490,0.49,1
10,self-matching,31,124,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,694,0.694,1
10,self-matching,32,125,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,514,0.514,1
10,self-matching,32,126,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,590,0.59,1
10,self-matching,32,127,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,506,0.506,1
10,self-matching,32,128,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,449,0.449,1
11,self-matching,1,1,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,d,3736,3.736,0
11,self-matching,1,2,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,2185,2.185,1
11,self-matching,1,3,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,k,1068,1.068,0
11,self-matching,1,4,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,3628,3.628,1
11,self-matching,2,5,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,k,2590,2.59,0
11,self-matching,2,6,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,1203,1.203,1
11,self-matching,2,7,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,4530,4.53,1
11,self-matching,2,8,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,1292,1.292,1
11,self-matching,3,9,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,d,1161,1.161,0
11,self-matching,3,10,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,1372,1.372,1
11,self-matching,3,11,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,3111,3.111,1
11,self-matching,3,12,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,1099,1.099,1
11,self-matching,4,13,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,1692,1.692,1
11,self-matching,4,14,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,1095,1.095,1
11,self-matching,4,15,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,2523,2.523,1
11,self-matching,4,16,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,1097,1.097,1
11,self-matching,5,17,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,1397,1.397,1
11,self-matching,5,18,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,1032,1.032,1
11,self-matching,5,19,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,1573,1.573,1
11,self-matching,5,20,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,k,876,0.876,0
11,self-matching,6,21,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,3034,3.034,1
11,self-matching,6,22,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,1171,1.171,1
11,self-matching,6,23,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,2172,2.172,1
11,self-matching,6,24,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,2314,2.314,1
11,self-matching,7,25,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,1475,1.475,1
11,self-matching,7,26,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,1145,1.145,1
11,self-matching,7,27,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,956,0.956,1
11,self-matching,7,28,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,1203,1.203,1
11,self-matching,8,29,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,1618,1.618,1
11,self-matching,8,30,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,1658,1.658,1
11,self-matching,8,31,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,1177,1.177,1
11,self-matching,8,32,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,813,0.813,1
11,self-matching,9,33,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,1255,1.255,1
11,self-matching,9,34,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,926,0.926,1
11,self-matching,9,35,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,862,0.862,1
11,self-matching,9,36,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,1024,1.024,1
11,self-matching,10,37,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,999,0.999,1
11,self-matching,10,38,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,d,1038,1.038,0
11,self-matching,10,39,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,1612,1.612,1
11,self-matching,10,40,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,918,0.918,1
11,self-matching,11,41,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,1403,1.403,1
11,self-matching,11,42,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,1396,1.396,1
11,self-matching,11,43,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,1005,1.005,1
11,self-matching,11,44,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,2614,2.614,1
11,self-matching,12,45,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,2217,2.217,1
11,self-matching,12,46,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,1011,1.011,1
11,self-matching,12,47,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,996,0.996,1
11,self-matching,12,48,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,2443,2.443,1
11,self-matching,13,49,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,1070,1.07,1
11,self-matching,13,50,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,978,0.978,1
11,self-matching,13,51,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,983,0.983,1
11,self-matching,13,52,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,827,0.827,1
11,self-matching,14,53,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,1114,1.114,1
11,self-matching,14,54,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,693,0.693,1
11,self-matching,14,55,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,3161,3.161,1
11,self-matching,14,56,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,1002,1.002,1
11,self-matching,15,57,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,1163,1.163,1
11,self-matching,15,58,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,738,0.738,1
11,self-matching,15,59,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,1009,1.009,1
11,self-matching,15,60,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,1169,1.169,1
11,self-matching,16,61,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,2740,2.74,1
11,self-matching,16,62,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,815,0.815,1
11,self-matching,16,63,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,521,0.521,1
11,self-matching,16,64,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,983,0.983,1
11,self-matching,17,65,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,1110,1.11,1
11,self-matching,17,66,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,1369,1.369,1
11,self-matching,17,67,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,665,0.665,1
11,self-matching,17,68,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,1746,1.746,1
11,self-matching,18,69,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,930,0.93,1
11,self-matching,18,70,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,1459,1.459,1
11,self-matching,18,71,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,887,0.887,1
11,self-matching,18,72,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,635,0.635,1
11,self-matching,19,73,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,826,0.826,1
11,self-matching,19,74,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,1311,1.311,1
11,self-matching,19,75,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,647,0.647,1
11,self-matching,19,76,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,1213,1.213,1
11,self-matching,20,77,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,1099,1.099,1
11,self-matching,20,78,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,628,0.628,1
11,self-matching,20,79,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,1137,1.137,1
11,self-matching,20,80,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,912,0.912,1
11,self-matching,21,81,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,1759,1.759,1
11,self-matching,21,82,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,931,0.931,1
11,self-matching,21,83,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,594,0.594,1
11,self-matching,21,84,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,989,0.989,1
11,self-matching,22,85,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,1955,1.955,1
11,self-matching,22,86,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,926,0.926,1
11,self-matching,22,87,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,628,0.628,1
11,self-matching,22,88,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,962,0.962,1
11,self-matching,23,89,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,623,0.623,1
11,self-matching,23,90,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,1265,1.265,1
11,self-matching,23,91,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,1021,1.021,1
11,self-matching,23,92,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,872,0.872,1
11,self-matching,24,93,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,534,0.534,1
11,self-matching,24,94,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,988,0.988,1
11,self-matching,24,95,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,366,0.366,1
11,self-matching,24,96,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,1187,1.187,1
11,self-matching,25,97,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,d,215,0.215,0
11,self-matching,25,98,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,1073,1.073,1
11,self-matching,25,99,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,936,0.936,1
11,self-matching,25,100,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,666,0.666,1
11,self-matching,26,101,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,661,0.661,1
11,self-matching,26,102,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,745,0.745,1
11,self-matching,26,103,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,1250,1.25,1
11,self-matching,26,104,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,924,0.924,1
11,self-matching,27,105,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,773,0.773,1
11,self-matching,27,106,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,585,0.585,1
11,self-matching,27,107,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,924,0.924,1
11,self-matching,27,108,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,991,0.991,1
