"Subject_ID","Exp_id","Age","Gender","Handedness","Ethnicity","Employment_Status","Country","First_Language","Education"
1,"Orellana-Corrales_2020_ExpPsych_Exp1","25","Female","right","/","/","/","/","/"
2,"Orellana-Corrales_2020_ExpPsych_Exp1","25","Female","right","/","/","/","/","/"
3,"Orellana-Corrales_2020_ExpPsych_Exp1","20","Female","left","/","/","/","/","/"
4,"Orellana-Corrales_2020_ExpPsych_Exp1","27","Male","right","/","/","/","/","/"
5,"Orellana-Corrales_2020_ExpPsych_Exp1","23","Female","right","/","/","/","/","/"
6,"Orellana-Corrales_2020_ExpPsych_Exp1","19","Female","left","/","/","/","/","/"
7,"Orellana-Corrales_2020_ExpPsych_Exp1","20","Male","right","/","/","/","/","/"
8,"Orellana-Corrales_2020_ExpPsych_Exp1","21","Female","right","/","/","/","/","/"
9,"Orellana-Corrales_2020_ExpPsych_Exp1","23","Female","right","/","/","/","/","/"
10,"Orellana-Corrales_2020_ExpPsych_Exp1","23","Female","right","/","/","/","/","/"
11,"Orellana-Corrales_2020_ExpPsych_Exp1","24","Male","right","/","/","/","/","/"
12,"Orellana-Corrales_2020_ExpPsych_Exp1","26","Female","right","/","/","/","/","/"
13,"Orellana-Corrales_2020_ExpPsych_Exp1","28","Male","right","/","/","/","/","/"
14,"Orellana-Corrales_2020_ExpPsych_Exp1","28","Female","right","/","/","/","/","/"
15,"Orellana-Corrales_2020_ExpPsych_Exp1","18","Female","right","/","/","/","/","/"
16,"Orellana-Corrales_2020_ExpPsych_Exp1","31","Female","right","/","/","/","/","/"
17,"Orellana-Corrales_2020_ExpPsych_Exp1","18","Female","right","/","/","/","/","/"
18,"Orellana-Corrales_2020_ExpPsych_Exp1","21","Female","right","/","/","/","/","/"
19,"Orellana-Corrales_2020_ExpPsych_Exp1","21","Female","right","/","/","/","/","/"
20,"Orellana-Corrales_2020_ExpPsych_Exp1","21","Female","right","/","/","/","/","/"
21,"Orellana-Corrales_2020_ExpPsych_Exp1","19","Male","left","/","/","/","/","/"
22,"Orellana-Corrales_2020_ExpPsych_Exp1","24","Female","right","/","/","/","/","/"
23,"Orellana-Corrales_2020_ExpPsych_Exp1","26","Female","left","/","/","/","/","/"
24,"Orellana-Corrales_2020_ExpPsych_Exp1","26","Female","right","/","/","/","/","/"
25,"Orellana-Corrales_2020_ExpPsych_Exp1","21","Female","right","/","/","/","/","/"
26,"Orellana-Corrales_2020_ExpPsych_Exp1","20","Female","right","/","/","/","/","/"
27,"Orellana-Corrales_2020_ExpPsych_Exp1","20","Female","right","/","/","/","/","/"
28,"Orellana-Corrales_2020_ExpPsych_Exp1","26","Female","right","/","/","/","/","/"
29,"Orellana-Corrales_2020_ExpPsych_Exp1","25","Male","right","/","/","/","/","/"
30,"Orellana-Corrales_2020_ExpPsych_Exp1","23","Female","right","/","/","/","/","/"
31,"Orellana-Corrales_2020_ExpPsych_Exp1","28","Female","right","/","/","/","/","/"
32,"Orellana-Corrales_2020_ExpPsych_Exp1","21","Male","right","/","/","/","/","/"
33,"Orellana-Corrales_2020_ExpPsych_Exp1","4","Female","right","/","/","/","/","/"
34,"Orellana-Corrales_2020_ExpPsych_Exp1","29","Female","right","/","/","/","/","/"
35,"Orellana-Corrales_2020_ExpPsych_Exp1","21","Female","right","/","/","/","/","/"
36,"Orellana-Corrales_2020_ExpPsych_Exp1","26","Male","right","/","/","/","/","/"
37,"Orellana-Corrales_2020_ExpPsych_Exp1","21","Male","right","/","/","/","/","/"
38,"Orellana-Corrales_2020_ExpPsych_Exp1","24","Female","right","/","/","/","/","/"
