Experiment ID,Participant Public ID,Participant Private ID,Trial Number,Zone Type,rt,Correct,ANSWER,speaker,soundfile,voiceidentity,version,description,accent,accent_match,blocktype,blocknumber,labelword,trialtype,rt_exclude
105067,BLIND,7434611,13,response_keyboard_single,434.5,1,MISMATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,self,MISMATCH,0
105067,BLIND,7434611,14,response_keyboard_single,855.200000017881,1,MISMATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,friend,MISMATCH,0
105067,BLIND,7434611,15,response_keyboard_single,409.09999999404,1,MATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,self,MATCH,0
105067,BLIND,7434611,16,response_keyboard_single,793.09999999404,1,MATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,friend,MATCH,0
105067,BLIND,7434611,17,response_keyboard_single,522.300000011921,1,MATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,other,MATCH,0
105067,BLIND,7434611,18,response_keyboard_single,584.300000011921,0,MATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,self,MATCH,0
105067,BLIND,7434611,19,response_keyboard_single,489.5,1,MATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,self,MATCH,0
105067,BLIND,7434611,20,response_keyboard_single,458.299999982119,1,MISMATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,self,MISMATCH,0
105067,BLIND,7434611,21,response_keyboard_single,801.299999982119,1,MISMATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,friend,MISMATCH,0
105067,BLIND,7434611,22,response_keyboard_single,601.40000000596,1,MATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,friend,MATCH,0
105067,BLIND,7434611,23,response_keyboard_single,447.700000017881,0,MISMATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,other,MISMATCH,0
105067,BLIND,7434611,24,response_keyboard_single,529.09999999404,1,MATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,friend,MATCH,0
105067,BLIND,7434611,25,response_keyboard_single,346.600000023842,1,MATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,other,MATCH,0
105067,BLIND,7434611,26,response_keyboard_single,471.800000011921,0,MATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,friend,MATCH,0
105067,BLIND,7434611,27,response_keyboard_single,378.899999976158,1,MATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,self,MATCH,0
105067,BLIND,7434611,28,response_keyboard_single,297.59999999404,1,MATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,other,MATCH,0
105067,BLIND,7434611,29,response_keyboard_single,338.40000000596,1,MATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,other,MATCH,0
105067,BLIND,7434611,30,response_keyboard_single,460.399999976158,1,MATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,friend,MATCH,0
105067,BLIND,7434611,31,response_keyboard_single,356.5,1,MATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,other,MATCH,0
105067,BLIND,7434611,32,response_keyboard_single,753.90000000596,0,MISMATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,self,MISMATCH,0
105067,BLIND,7434611,33,response_keyboard_single,345.5,1,MATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,self,MATCH,0
105067,BLIND,7434611,34,response_keyboard_single,428,1,MISMATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,self,MISMATCH,0
105067,BLIND,7434611,35,response_keyboard_single,647,1,MISMATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,other,MISMATCH,0
105067,BLIND,7434611,36,response_keyboard_single,392.799999982119,1,MATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,self,MATCH,0
105067,BLIND,7434611,37,response_keyboard_single,702.90000000596,1,MISMATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,friend,MISMATCH,0
105067,BLIND,7434611,38,response_keyboard_single,558.90000000596,1,MISMATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,other,MISMATCH,0
105067,BLIND,7434611,39,response_keyboard_single,405.5,0,MATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,other,MATCH,0
105067,BLIND,7434611,40,response_keyboard_single,647.40000000596,1,MATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,other,MATCH,0
105067,BLIND,7434611,41,response_keyboard_single,432.09999999404,0,MISMATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,self,MISMATCH,0
105067,BLIND,7434611,42,response_keyboard_single,419.59999999404,1,MISMATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,friend,MISMATCH,0
105067,BLIND,7434611,43,response_keyboard_single,470.40000000596,1,MISMATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,self,MISMATCH,0
105067,BLIND,7434611,44,response_keyboard_single,641.899999976158,1,MISMATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,friend,MISMATCH,0
105067,BLIND,7434611,45,response_keyboard_single,462.09999999404,1,MISMATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,friend,MISMATCH,0
105067,BLIND,7434611,46,response_keyboard_single,391,1,MATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,self,MATCH,0
105067,BLIND,7434611,47,response_keyboard_single,336.899999976158,0,MISMATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,friend,MISMATCH,0
105067,BLIND,7434611,48,response_keyboard_single,369.09999999404,1,MISMATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,other,MISMATCH,0
105067,BLIND,7434611,49,response_keyboard_single,777.199999988079,0,MATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,friend,MATCH,0
105067,BLIND,7434611,50,response_keyboard_single,446,1,MISMATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,other,MISMATCH,0
105067,BLIND,7434611,51,response_keyboard_single,591.800000011921,1,MISMATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,other,MISMATCH,0
105067,BLIND,7434611,52,response_keyboard_single,378.799999982119,1,MATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,other,MATCH,0
105067,BLIND,7434611,53,response_keyboard_single,704.199999988079,1,MISMATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,self,MISMATCH,0
105067,BLIND,7434611,54,response_keyboard_single,318.09999999404,1,MATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,self,MATCH,0
105067,BLIND,7434611,55,response_keyboard_single,371.399999976158,1,MATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,friend,MATCH,0
105067,BLIND,7434611,56,response_keyboard_single,339.199999988079,1,MATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,friend,MATCH,0
105067,BLIND,7434611,57,response_keyboard_single,443.299999982119,1,MISMATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,other,MISMATCH,0
105067,BLIND,7434611,58,response_keyboard_single,438.300000011921,1,MISMATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,friend,MISMATCH,0
105067,BLIND,7434611,59,response_keyboard_single,524,1,MISMATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,friend,MISMATCH,0
105067,BLIND,7434611,60,response_keyboard_single,397.699999988079,1,MATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,other,MATCH,0
105067,BLIND,7434611,61,response_keyboard_single,590.90000000596,1,MISMATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,other,MISMATCH,0
105067,BLIND,7434611,62,response_keyboard_single,458.59999999404,1,MATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,self,MATCH,0
105067,BLIND,7434611,63,response_keyboard_single,319.300000011921,1,MATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,other,MATCH,0
105067,BLIND,7434611,64,response_keyboard_single,541.5,1,MATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,friend,MATCH,0
105067,BLIND,7434611,65,response_keyboard_single,592.09999999404,1,MISMATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,other,MISMATCH,0
105067,BLIND,7434611,66,response_keyboard_single,432.200000017881,1,MISMATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,friend,MISMATCH,0
105067,BLIND,7434611,67,response_keyboard_single,626.299999982119,1,MISMATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,other,MISMATCH,0
105067,BLIND,7434611,68,response_keyboard_single,554.700000017881,1,MISMATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,self,MISMATCH,0
105067,BLIND,7434611,69,response_keyboard_single,385.200000017881,1,MATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,self,MATCH,0
105067,BLIND,7434611,70,response_keyboard_single,497.200000017881,1,MISMATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,self,MISMATCH,0
105067,BLIND,7434611,71,response_keyboard_single,538.399999976158,1,MISMATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,friend,MISMATCH,0
105067,BLIND,7434611,72,response_keyboard_single,609.600000023842,1,MISMATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,1,self,MISMATCH,0
105067,BLIND,7434611,1,response_keyboard_single,659.699999988079,1,MATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,self,MATCH,0
105067,BLIND,7434611,2,response_keyboard_single,436.59999999404,1,MISMATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,friend,MISMATCH,0
105067,BLIND,7434611,3,response_keyboard_single,617.699999988079,1,MISMATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,other,MISMATCH,0
105067,BLIND,7434611,4,response_keyboard_single,607,1,MATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,friend,MATCH,0
105067,BLIND,7434611,5,response_keyboard_single,711,1,MISMATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,other,MISMATCH,0
105067,BLIND,7434611,6,response_keyboard_single,414.299999982119,1,MATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,friend,MATCH,0
105067,BLIND,7434611,7,response_keyboard_single,310.300000011921,1,MATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,self,MATCH,0
105067,BLIND,7434611,8,response_keyboard_single,324.800000011921,1,MATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,self,MATCH,0
105067,BLIND,7434611,9,response_keyboard_single,326.5,1,MATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,self,MATCH,0
105067,BLIND,7434611,10,response_keyboard_single,443.799999982119,1,MISMATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,friend,MISMATCH,0
105067,BLIND,7434611,11,response_keyboard_single,461.40000000596,1,MISMATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,friend,MISMATCH,0
105067,BLIND,7434611,12,response_keyboard_single,611.600000023842,0,MISMATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,self,MISMATCH,0
105067,BLIND,7434611,13,response_keyboard_single,591.100000023842,1,MATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,other,MATCH,0
105067,BLIND,7434611,14,response_keyboard_single,457.09999999404,1,MATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,friend,MATCH,0
105067,BLIND,7434611,15,response_keyboard_single,470,1,MISMATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,friend,MISMATCH,0
105067,BLIND,7434611,16,response_keyboard_single,372.5,1,MATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,self,MATCH,0
105067,BLIND,7434611,17,response_keyboard_single,467.59999999404,1,MISMATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,other,MISMATCH,0
105067,BLIND,7434611,18,response_keyboard_single,438.90000000596,1,MATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,self,MATCH,0
105067,BLIND,7434611,19,response_keyboard_single,336.5,1,MATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,self,MATCH,0
105067,BLIND,7434611,20,response_keyboard_single,723.90000000596,1,MATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,other,MATCH,0
105067,BLIND,7434611,21,response_keyboard_single,598.5,1,MISMATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,other,MISMATCH,0
105067,BLIND,7434611,22,response_keyboard_single,609.09999999404,1,MISMATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,other,MISMATCH,0
105067,BLIND,7434611,23,response_keyboard_single,423.799999982119,1,MISMATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,other,MISMATCH,0
105067,BLIND,7434611,24,response_keyboard_single,1264,1,MISMATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,self,MISMATCH,0
105067,BLIND,7434611,25,response_keyboard_single,523.5,1,MATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,friend,MATCH,0
105067,BLIND,7434611,26,response_keyboard_single,458.300000011921,1,MISMATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,friend,MISMATCH,0
105067,BLIND,7434611,27,response_keyboard_single,390.800000011921,1,MATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,other,MATCH,0
105067,BLIND,7434611,28,response_keyboard_single,372,1,MATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,self,MATCH,0
105067,BLIND,7434611,29,response_keyboard_single,385.5,1,MATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,other,MATCH,0
105067,BLIND,7434611,30,response_keyboard_single,531,1,MATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,friend,MATCH,0
105067,BLIND,7434611,31,response_keyboard_single,663.90000000596,1,MISMATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,self,MISMATCH,0
105067,BLIND,7434611,32,response_keyboard_single,415.90000000596,1,MISMATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,self,MISMATCH,0
105067,BLIND,7434611,33,response_keyboard_single,1122,1,MISMATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,self,MISMATCH,0
105067,BLIND,7434611,34,response_keyboard_single,494.700000017881,1,MISMATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,self,MISMATCH,0
105067,BLIND,7434611,35,response_keyboard_single,382.40000000596,1,MISMATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,self,MISMATCH,0
105067,BLIND,7434611,36,response_keyboard_single,462.799999982119,1,MATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,friend,MATCH,0
105067,BLIND,7434611,37,response_keyboard_single,381,1,MISMATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,self,MISMATCH,0
105067,BLIND,7434611,38,response_keyboard_single,461.699999988079,1,MISMATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,self,MISMATCH,0
105067,BLIND,7434611,39,response_keyboard_single,413.699999988079,1,MISMATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,self,MISMATCH,0
105067,BLIND,7434611,40,response_keyboard_single,708.800000011921,1,MISMATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,other,MISMATCH,0
105067,BLIND,7434611,41,response_keyboard_single,383,1,MISMATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,friend,MISMATCH,0
105067,BLIND,7434611,42,response_keyboard_single,479.09999999404,1,MATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,other,MATCH,0
105067,BLIND,7434611,43,response_keyboard_single,434.800000011921,1,MISMATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,self,MISMATCH,0
105067,BLIND,7434611,44,response_keyboard_single,821.399999976158,1,MATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,friend,MATCH,0
105067,BLIND,7434611,45,response_keyboard_single,372,1,MATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,other,MATCH,0
