"Subject_ID","Exp_id","Age","Gender","Handedness","Ethnicity","Employment_Status","Country","First_Language","Education"
"1","Schaefer_2019_JCogPsych_Exp1","20","Female","R","/","/","/","/","/"
"13","Schaefer_2019_JCogPsych_Exp1","22","Female","R","/","/","/","/","/"
"17","Schaefer_2019_JCogPsych_Exp1","26","Female","R","/","/","/","/","/"
"21","Schaefer_2019_JCogPsych_Exp1","19","Female","R","/","/","/","/","/"
"25","Schaefer_2019_JCogPsych_Exp1","20","Female","R","/","/","/","/","/"
"29","Schaefer_2019_JCogPsych_Exp1","22","Male","R","/","/","/","/","/"
"5","Schaefer_2019_JCogPsych_Exp1","23","Female","R","/","/","/","/","/"
"9","Schaefer_2019_JCogPsych_Exp1","20","Female","R","/","/","/","/","/"
"10","Schaefer_2019_JCogPsych_Exp1","20","Female","R","/","/","/","/","/"
"14","Schaefer_2019_JCogPsych_Exp1","22","Female","R","/","/","/","/","/"
"18","Schaefer_2019_JCogPsych_Exp1","25","Female","R","/","/","/","/","/"
"2","Schaefer_2019_JCogPsych_Exp1","21","Female","L","/","/","/","/","/"
"22","Schaefer_2019_JCogPsych_Exp1","19","Female","R","/","/","/","/","/"
"26","Schaefer_2019_JCogPsych_Exp1","39","Female","R","/","/","/","/","/"
"30","Schaefer_2019_JCogPsych_Exp1","19","Female","R","/","/","/","/","/"
"6","Schaefer_2019_JCogPsych_Exp1","0","Female","R","/","/","/","/","/"
"11","Schaefer_2019_JCogPsych_Exp1","21","Female","R","/","/","/","/","/"
"15","Schaefer_2019_JCogPsych_Exp1","20","Male","R","/","/","/","/","/"
"19","Schaefer_2019_JCogPsych_Exp1","24","Female","R","/","/","/","/","/"
"23","Schaefer_2019_JCogPsych_Exp1","24","Female","R","/","/","/","/","/"
"27","Schaefer_2019_JCogPsych_Exp1","21","Female","R","/","/","/","/","/"
"3","Schaefer_2019_JCogPsych_Exp1","20","Male","R","/","/","/","/","/"
"31","Schaefer_2019_JCogPsych_Exp1","23","Female","R","/","/","/","/","/"
"7","Schaefer_2019_JCogPsych_Exp1","21","Female","R","/","/","/","/","/"
"12","Schaefer_2019_JCogPsych_Exp1","22","Female","R","/","/","/","/","/"
"16","Schaefer_2019_JCogPsych_Exp1","32","Male","R","/","/","/","/","/"
"20","Schaefer_2019_JCogPsych_Exp1","21","Female","R","/","/","/","/","/"
"24","Schaefer_2019_JCogPsych_Exp1","18","Female","R","/","/","/","/","/"
"28","Schaefer_2019_JCogPsych_Exp1","19","Female","R","/","/","/","/","/"
"32","Schaefer_2019_JCogPsych_Exp1","20","Female","R","/","/","/","/","/"
"4","Schaefer_2019_JCogPsych_Exp1","20","Female","R","/","/","/","/","/"
"8","Schaefer_2019_JCogPsych_Exp1","19","Female","R","/","/","/","/","/"
