"Subject","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
"10","24","93","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","916","0.916","0"
"10","24","94","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","1072","1.072","0"
"10","24","95","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","670","0.67","0"
"10","24","96","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","918","0.918","0"
"10","25","97","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","649","0.649","0"
"10","25","98","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","718","0.718","0"
"10","25","99","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","1249","1.249","0"
"10","25","100","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","795","0.795","0"
"10","26","101","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","865","0.865","0"
"10","26","102","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","1312","1.312","0"
"10","26","103","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","465","0.465","0"
"10","26","104","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","1576","1.576","0"
"10","27","105","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","971","0.971","0"
"10","27","106","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","645","0.645","0"
"10","27","107","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","1283","1.283","0"
"10","27","108","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","830","0.83","0"
"10","28","109","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","563","0.563","0"
"10","28","110","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","800","0.8","0"
"10","28","111","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","575","0.575","0"
"10","28","112","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","821","0.821","0"
"10","29","113","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","361","0.361","0"
"10","29","114","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","607","0.607","0"
"10","29","115","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","886","0.886","0"
"10","29","116","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","712","0.712","0"
"10","30","117","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","1553","1.553","0"
"10","30","118","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","597","0.597","1"
"10","30","119","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","803","0.803","0"
"10","30","120","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","713","0.713","0"
"10","31","121","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","731","0.731","0"
"10","31","122","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","658","0.658","0"
"10","31","123","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","621","0.621","0"
"10","31","124","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","548","0.548","0"
"10","32","125","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","423","0.423","1"
"10","32","126","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","514","0.514","0"
"10","32","127","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","829","0.829","0"
"10","32","128","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","587","0.587","0"
"11","1","1","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1114","1.114","1"
"11","1","2","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1249","1.249","1"
"11","1","3","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","883","0.883","1"
"11","1","4","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","565","0.565","1"
"11","2","5","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","827","0.827","1"
"11","2","6","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","829","0.829","1"
"11","2","7","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1325","1.325","1"
"11","2","8","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1584","1.584","1"
"11","3","9","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","964","0.964","1"
"11","3","10","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","918","0.918","1"
"11","3","11","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","480","0.48","1"
"11","3","12","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1144","1.144","1"
"11","4","13","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","914","0.914","1"
"11","4","14","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","914","0.914","1"
"11","4","15","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","450","0.45","1"
"11","4","16","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","965","0.965","1"
"11","5","17","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1436","1.436","1"
"11","5","18","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","592","0.592","1"
"11","5","19","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1162","1.162","1"
"11","5","20","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","828","0.828","1"
"11","6","21","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","2588","2.588","1"
"11","6","22","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","695","0.695","1"
"11","6","23","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","984","0.984","1"
"11","6","24","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1229","1.229","1"
"11","7","25","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","643","0.643","1"
"11","7","26","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","968","0.968","1"
"11","7","27","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","973","0.973","1"
"11","7","28","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","783","0.783","1"
"11","8","29","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","746","0.746","1"
"11","8","30","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","601","0.601","1"
"11","8","31","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","655","0.655","1"
"11","8","32","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1120","1.12","1"
"11","9","33","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","787","0.787","1"
"11","9","34","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","334","0.334","1"
"11","9","35","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1066","1.066","1"
"11","9","36","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","628","0.628","1"
"11","10","37","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","462","0.462","1"
"11","10","38","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","799","0.799","1"
"11","10","39","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","743","0.743","1"
"11","10","40","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","782","0.782","1"
"11","11","41","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","887","0.887","1"
"11","11","42","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","443","0.443","1"
"11","11","43","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","600","0.6","0"
"11","11","44","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1192","1.192","1"
"11","12","45","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","3398","3.398","1"
"11","12","46","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","872","0.872","1"
"11","12","47","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","609","0.609","1"
"11","12","48","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","957","0.957","1"
"11","13","49","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1231","1.231","1"
"11","13","50","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1369","1.369","1"
"11","13","51","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1022","1.022","1"
"11","13","52","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","1540","1.54","1"
"11","14","53","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","809","0.809","1"
"11","14","54","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","964","0.964","1"
"11","14","55","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","555","0.555","1"
"11","14","56","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","722","0.722","1"
"11","15","57","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","727","0.727","1"
"11","15","58","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","847","0.847","1"
"11","15","59","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","685","0.685","1"
"11","15","60","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","520","0.52","1"
"11","16","61","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1166","1.166","1"
"11","16","62","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","797","0.797","1"
"11","16","63","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","771","0.771","1"
"11","16","64","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","485","0.485","1"
"11","17","65","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","901","0.901","1"
"11","17","66","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","485","0.485","1"
"11","17","67","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1500","1.5","1"
"11","17","68","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","728","0.728","1"
"11","18","69","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","729","0.729","1"
"11","18","70","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","881","0.881","1"
"11","18","71","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","988","0.988","1"
"11","18","72","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1226","1.226","1"
"11","19","73","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","663","0.663","1"
"11","19","74","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1131","1.131","1"
"11","19","75","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","730","0.73","1"
"11","19","76","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","422","0.422","1"
"11","20","77","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","816","0.816","1"
"11","20","78","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","637","0.637","1"
"11","20","79","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","668","0.668","1"
"11","20","80","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","703","0.703","1"
"11","21","81","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","741","0.741","1"
"11","21","82","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1069","1.069","1"
"11","21","83","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","967","0.967","1"
"11","21","84","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","1305","1.305","1"
"11","22","85","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","640","0.64","1"
"11","22","86","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","664","0.664","1"
"11","22","87","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","620","0.62","1"
"11","22","88","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1307","1.307","1"
"11","23","89","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","724","0.724","1"
"11","23","90","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","787","0.787","1"
"11","23","91","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","683","0.683","1"
"11","23","92","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","782","0.782","1"
"11","24","93","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","526","0.526","1"
"11","24","94","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","884","0.884","1"
"11","24","95","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","2069","2.069","0"
"11","24","96","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","758","0.758","1"
"11","25","97","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","801","0.801","1"
"11","25","98","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","683","0.683","1"
"11","25","99","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","788","0.788","1"
"11","25","100","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","474","0.474","1"
"11","26","101","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","730","0.73","1"
"11","26","102","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","925","0.925","1"
"11","26","103","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1841","1.841","1"
"11","26","104","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1279","1.279","1"
"11","27","105","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","375","0.375","1"
"11","27","106","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","914","0.914","1"
"11","27","107","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","871","0.871","1"
"11","27","108","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","725","0.725","1"
"11","28","109","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","529","0.529","1"
"11","28","110","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","2353","2.353","1"
"11","28","111","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","3142","3.142","1"
"11","28","112","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","693","0.693","1"
"11","29","113","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","778","0.778","1"
"11","29","114","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","897","0.897","1"
"11","29","115","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","451","0.451","1"
"11","29","116","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1191","1.191","1"
"11","30","117","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","702","0.702","1"
"11","30","118","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","385","0.385","1"
"11","30","119","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","758","0.758","1"
"11","30","120","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1711","1.711","1"
"11","31","121","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","570","0.57","1"
"11","31","122","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","803","0.803","1"
"11","31","123","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","673","0.673","1"
"11","31","124","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","781","0.781","1"
"11","32","125","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","970","0.97","1"
"11","32","126","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","640","0.64","1"
"11","32","127","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","532","0.532","1"
"11","32","128","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1134","1.134","1"
"12","1","1","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","742","0.742","0"
"12","1","2","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","1252","1.252","0"
"12","1","3","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","1004","1.004","0"
"12","1","4","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","656","0.656","1"
"12","2","5","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","634","0.634","1"
"12","2","6","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","976","0.976","1"
"12","2","7","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","600","0.6","0"
"12","2","8","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","436","0.436","0"
"12","3","9","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","290","0.29","1"
"12","3","10","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","311","0.311","1"
"12","3","11","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","505","0.505","1"
"12","3","12","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","648","0.648","1"
"12","4","13","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","732","0.732","1"
"12","4","14","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","719","0.719","1"
"12","4","15","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","324","0.324","0"
"12","4","16","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","353","0.353","0"
"12","5","17","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","1135","1.135","0"
"12","5","18","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","650","0.65","0"
"12","5","19","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","515","0.515","0"
"12","5","20","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1357","1.357","1"
"12","6","21","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","701","0.701","1"
"12","6","22","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","618","0.618","0"
"12","6","23","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1197","1.197","1"
"12","6","24","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","644","0.644","1"
"12","7","25","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","577","0.577","0"
"12","7","26","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","592","0.592","1"
"12","7","27","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","973","0.973","0"
"12","7","28","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","641","0.641","0"
"12","8","29","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","639","0.639","1"
"12","8","30","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","607","0.607","0"
"12","8","31","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","971","0.971","1"
"12","8","32","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","521","0.521","0"
"12","9","33","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","2081","2.081","0"
"12","9","34","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","839","0.839","0"
"12","9","35","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","1114","1.114","1"
"12","9","36","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","494","0.494","1"
"12","10","37","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","1852","1.852","0"
"12","10","38","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","558","0.558","0"
"12","10","39","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","752","0.752","1"
"12","10","40","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1276","1.276","1"
"12","11","41","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","695","0.695","0"
"12","11","42","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","549","0.549","0"
"12","11","43","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","449","0.449","1"
"12","11","44","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","728","0.728","1"
"12","12","45","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","511","0.511","1"
"12","12","46","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","570","0.57","0"
"12","12","47","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","394","0.394","1"
