"Subject","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
"3006","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","838","0.838","1"
"3006","Shuang","Shuang","self-matching","Matching","Shuang","Close","Close","Shuang","Close","Close","m","496","0.496","1"
"3006","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","712","0.712","1"
"3006","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","656","0.656","1"
"3006","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","666","0.666","1"
"3006","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","706","0.706","1"
"3006","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","632","0.632","1"
"3006","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","563","0.563","1"
"3006","none","Shuang","self-matching","Nonmatching","Shuang","Close","Close","none","NonPerson","NonPerson","z","809","0.809","1"
"3006","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","795","0.795","1"
"3006","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","663","0.663","1"
"3006","You","Shuang","self-matching","Nonmatching","Shuang","Close","Close","You","Self","Self","z","817","0.817","1"
"3006","You","Shuang","self-matching","Nonmatching","Shuang","Close","Close","You","Self","Self","z","802","0.802","1"
"3006","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","758","0.758","1"
"3006","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","842","0.842","1"
"3006","Shuang","Shuang","self-matching","Matching","Shuang","Close","Close","Shuang","Close","Close","m","741","0.741","1"
"3006","Shuang","Shuang","self-matching","Matching","Shuang","Close","Close","Shuang","Close","Close","m","514","0.514","1"
"3006","Shuang","Shuang","self-matching","Matching","Shuang","Close","Close","Shuang","Close","Close","m","537","0.537","1"
"3006","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","872","0.872","1"
"3006","Shuang","You","self-matching","Nonmatching","You","Self","Self","Shuang","Close","Close","z","640","0.64","1"
"3006","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","603","0.603","1"
"3006","You","Shuang","self-matching","Nonmatching","Shuang","Close","Close","You","Self","Self","z","758","0.758","1"
"3006","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","753","0.753","1"
"3006","Shuang","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Shuang","Close","Close","z","648","0.648","1"
"3006","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","609","0.609","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","756","0.756","1"
"3007","You","Natasa","self-matching","Nonmatching","Natasa","Close","Close","You","Self","Self","m","658","0.658","1"
"3007","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","724","0.724","1"
"3007","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","633","0.633","1"
"3007","You","Natasa","self-matching","Nonmatching","Natasa","Close","Close","You","Self","Self","m","763","0.763","1"
"3007","Natasa","You","self-matching","Nonmatching","You","Self","Self","Natasa","Close","Close","m","641","0.641","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","907","0.907","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","697","0.697","1"
"3007","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","579","0.579","1"
"3007","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","639","0.639","1"
"3007","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","752","0.752","0"
"3007","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","607","0.607","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","1033","1.033","0"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","898","0.898","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","593","0.593","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","558","0.558","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","604","0.604","1"
"3007","Natasa","You","self-matching","Nonmatching","You","Self","Self","Natasa","Close","Close","m","854","0.854","1"
"3007","Natasa","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Natasa","Close","Close","m","799","0.799","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","522","0.522","0"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","769","0.769","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","694","0.694","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","837","0.837","1"
"3007","Natasa","You","self-matching","Nonmatching","You","Self","Self","Natasa","Close","Close","m","903","0.903","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","693","0.693","1"
"3007","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","654","0.654","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","671","0.671","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","704","0.704","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","655","0.655","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","656","0.656","1"
"3007","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","770","0.77","1"
"3007","Natasa","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Natasa","Close","Close","z","1015","1.015","0"
"3007","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","985","0.985","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","691","0.691","1"
"3007","You","Natasa","self-matching","Nonmatching","Natasa","Close","Close","You","Self","Self","m","716","0.716","1"
"3007","none","Natasa","self-matching","Nonmatching","Natasa","Close","Close","none","NonPerson","NonPerson","m","689","0.689","1"
"3007","none","Natasa","self-matching","Nonmatching","Natasa","Close","Close","none","NonPerson","NonPerson","m","738","0.738","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","576","0.576","0"
"3007","none","Natasa","self-matching","Nonmatching","Natasa","Close","Close","none","NonPerson","NonPerson","m","781","0.781","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","706","0.706","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","832","0.832","1"
"3007","Natasa","You","self-matching","Nonmatching","You","Self","Self","Natasa","Close","Close","m","881","0.881","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","521","0.521","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","697","0.697","1"
"3007","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","680","0.68","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","681","0.681","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","761","0.761","1"
"3007","Natasa","You","self-matching","Nonmatching","You","Self","Self","Natasa","Close","Close","m","760","0.76","1"
"3007","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","757","0.757","1"
"3007","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","608","0.608","1"
"3007","You","Natasa","self-matching","Nonmatching","Natasa","Close","Close","You","Self","Self","m","637","0.637","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","671","0.671","1"
"3007","none","Natasa","self-matching","Nonmatching","Natasa","Close","Close","none","NonPerson","NonPerson","m","631","0.631","1"
"3007","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","576","0.576","1"
"3007","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","591","0.591","1"
"3007","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","603","0.603","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","735","0.735","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","644","0.644","1"
"3007","You","Natasa","self-matching","Nonmatching","Natasa","Close","Close","You","Self","Self","m","814","0.814","1"
"3007","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","714","0.714","1"
"3007","none","Natasa","self-matching","Nonmatching","Natasa","Close","Close","none","NonPerson","NonPerson","m","681","0.681","1"
"3007","You","Natasa","self-matching","Nonmatching","Natasa","Close","Close","You","Self","Self","m","689","0.689","1"
"3007","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","746","0.746","1"
"3007","none","Natasa","self-matching","Nonmatching","Natasa","Close","Close","none","NonPerson","NonPerson","m","590","0.59","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","788","0.788","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","711","0.711","1"
"3007","Natasa","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Natasa","Close","Close","m","1127","1.127","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","700","0.7","1"
"3007","none","Natasa","self-matching","Nonmatching","Natasa","Close","Close","none","NonPerson","NonPerson","m","682","0.682","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","620","0.62","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","725","0.725","1"
"3007","Natasa","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Natasa","Close","Close","m","732","0.732","1"
"3007","Natasa","You","self-matching","Nonmatching","You","Self","Self","Natasa","Close","Close","m","817","0.817","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","772","0.772","1"
"3007","Natasa","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Natasa","Close","Close","m","609","0.609","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","700","0.7","1"
"3007","Natasa","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Natasa","Close","Close","m","547","0.547","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","498","0.498","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","754","0.754","1"
"3007","You","Natasa","self-matching","Nonmatching","Natasa","Close","Close","You","Self","Self","m","670","0.67","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","847","0.847","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","640","0.64","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","548","0.548","1"
"3007","none","Natasa","self-matching","Nonmatching","Natasa","Close","Close","none","NonPerson","NonPerson","m","593","0.593","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","846","0.846","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","598","0.598","1"
"3007","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","602","0.602","1"
"3007","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","637","0.637","1"
"3007","You","Natasa","self-matching","Nonmatching","Natasa","Close","Close","You","Self","Self","m","745","0.745","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","774","0.774","1"
"3007","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","641","0.641","1"
"3007","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","596","0.596","1"
"3007","You","Natasa","self-matching","Nonmatching","Natasa","Close","Close","You","Self","Self","m","656","0.656","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","537","0.537","0"
"3007","Natasa","You","self-matching","Nonmatching","You","Self","Self","Natasa","Close","Close","m","832","0.832","1"
"3007","Natasa","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Natasa","Close","Close","m","833","0.833","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","619","0.619","1"
"3007","Natasa","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Natasa","Close","Close","m","630","0.63","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","641","0.641","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","699","0.699","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","522","0.522","1"
"3007","You","Natasa","self-matching","Nonmatching","Natasa","Close","Close","You","Self","Self","m","538","0.538","1"
"3007","Natasa","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Natasa","Close","Close","m","791","0.791","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","476","0.476","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","629","0.629","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","735","0.735","1"
"3007","You","Natasa","self-matching","Nonmatching","Natasa","Close","Close","You","Self","Self","z","557","0.557","0"
"3007","none","Natasa","self-matching","Nonmatching","Natasa","Close","Close","none","NonPerson","NonPerson","m","692","0.692","1"
"3007","Natasa","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Natasa","Close","Close","m","707","0.707","1"
"3007","Natasa","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Natasa","Close","Close","m","715","0.715","1"
"3007","none","Natasa","self-matching","Nonmatching","Natasa","Close","Close","none","NonPerson","NonPerson","m","583","0.583","1"
"3007","Natasa","You","self-matching","Nonmatching","You","Self","Self","Natasa","Close","Close","m","734","0.734","1"
"3007","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","537","0.537","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","466","0.466","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","634","0.634","1"
"3007","none","Natasa","self-matching","Nonmatching","Natasa","Close","Close","none","NonPerson","NonPerson","m","573","0.573","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","706","0.706","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","706","0.706","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","552","0.552","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","485","0.485","0"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","1373","1.373","0"
"3007","Natasa","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Natasa","Close","Close","m","663","0.663","1"
"3007","Natasa","You","self-matching","Nonmatching","You","Self","Self","Natasa","Close","Close","m","729","0.729","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","671","0.671","1"
"3007","You","Natasa","self-matching","Nonmatching","Natasa","Close","Close","You","Self","Self","m","641","0.641","1"
"3007","none","Natasa","self-matching","Nonmatching","Natasa","Close","Close","none","NonPerson","NonPerson","m","554","0.554","1"
"3007","none","Natasa","self-matching","Nonmatching","Natasa","Close","Close","none","NonPerson","NonPerson","m","648","0.648","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","585","0.585","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","557","0.557","1"
"3007","Natasa","You","self-matching","Nonmatching","You","Self","Self","Natasa","Close","Close","m","596","0.596","1"
"3007","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","783","0.783","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","619","0.619","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","566","0.566","1"
"3007","Natasa","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Natasa","Close","Close","m","539","0.539","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","465","0.465","1"
"3007","Natasa","You","self-matching","Nonmatching","You","Self","Self","Natasa","Close","Close","m","851","0.851","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","860","0.86","1"
"3007","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","588","0.588","1"
"3007","You","Natasa","self-matching","Nonmatching","Natasa","Close","Close","You","Self","Self","m","642","0.642","1"
"3007","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","595","0.595","1"
"3007","Natasa","You","self-matching","Nonmatching","You","Self","Self","Natasa","Close","Close","m","702","0.702","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","527","0.527","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","605","0.605","1"
"3007","Natasa","You","self-matching","Nonmatching","You","Self","Self","Natasa","Close","Close","m","569","0.569","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","599","0.599","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","458","0.458","1"
"3007","Natasa","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Natasa","Close","Close","m","437","0.437","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","511","0.511","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","487","0.487","1"
"3007","none","Natasa","self-matching","Nonmatching","Natasa","Close","Close","none","NonPerson","NonPerson","m","543","0.543","1"
"3007","Natasa","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Natasa","Close","Close","m","733","0.733","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","595","0.595","1"
"3007","You","Natasa","self-matching","Nonmatching","Natasa","Close","Close","You","Self","Self","m","631","0.631","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","545","0.545","1"
"3007","Natasa","You","self-matching","Nonmatching","You","Self","Self","Natasa","Close","Close","m","601","0.601","1"
"3007","Natasa","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Natasa","Close","Close","m","604","0.604","1"
"3007","Natasa","You","self-matching","Nonmatching","You","Self","Self","Natasa","Close","Close","z","720","0.72","0"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","639","0.639","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","656","0.656","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","674","0.674","1"
"3007","Natasa","You","self-matching","Nonmatching","You","Self","Self","Natasa","Close","Close","m","547","0.547","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","632","0.632","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","579","0.579","1"
"3007","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","559","0.559","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","582","0.582","1"
"3007","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","689","0.689","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","634","0.634","0"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","467","0.467","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","574","0.574","1"
"3007","Natasa","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Natasa","Close","Close","m","433","0.433","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","621","0.621","1"
"3007","You","Natasa","self-matching","Nonmatching","Natasa","Close","Close","You","Self","Self","m","784","0.784","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","484","0.484","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","644","0.644","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","662","0.662","1"
"3007","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","520","0.52","0"
"3007","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","847","0.847","1"
"3007","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","537","0.537","0"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","568","0.568","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","667","0.667","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","611","0.611","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","601","0.601","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","619","0.619","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","630","0.63","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","841","0.841","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","612","0.612","1"
"3007","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","527","0.527","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","470","0.47","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","662","0.662","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","577","0.577","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","612","0.612","1"
"3007","none","Natasa","self-matching","Nonmatching","Natasa","Close","Close","none","NonPerson","NonPerson","m","658","0.658","1"
"3007","Natasa","You","self-matching","Nonmatching","You","Self","Self","Natasa","Close","Close","m","651","0.651","1"
"3007","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","604","0.604","1"
"3007","none","Natasa","self-matching","Nonmatching","Natasa","Close","Close","none","NonPerson","NonPerson","m","576","0.576","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","476","0.476","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","549","0.549","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","619","0.619","1"
"3007","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","486","0.486","0"
"3007","none","Natasa","self-matching","Nonmatching","Natasa","Close","Close","none","NonPerson","NonPerson","m","615","0.615","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","633","0.633","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","524","0.524","1"
"3007","none","Natasa","self-matching","Nonmatching","Natasa","Close","Close","none","NonPerson","NonPerson","m","579","0.579","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","584","0.584","1"
"3007","Natasa","You","self-matching","Nonmatching","You","Self","Self","Natasa","Close","Close","m","555","0.555","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","m","465","0.465","0"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","604","0.604","1"
"3007","Natasa","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Natasa","Close","Close","m","790","0.79","1"
"3007","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","698","0.698","1"
"3007","none","Natasa","self-matching","Nonmatching","Natasa","Close","Close","none","NonPerson","NonPerson","m","594","0.594","1"
"3007","You","Natasa","self-matching","Nonmatching","Natasa","Close","Close","You","Self","Self","m","638","0.638","1"
"3007","You","Natasa","self-matching","Nonmatching","Natasa","Close","Close","You","Self","Self","m","569","0.569","1"
"3007","You","Natasa","self-matching","Nonmatching","Natasa","Close","Close","You","Self","Self","m","605","0.605","1"
"3007","Natasa","You","self-matching","Nonmatching","You","Self","Self","Natasa","Close","Close","m","585","0.585","1"
"3007","none","Natasa","self-matching","Nonmatching","Natasa","Close","Close","none","NonPerson","NonPerson","m","613","0.613","1"
"3007","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","584","0.584","1"
"3007","Natasa","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Natasa","Close","Close","m","637","0.637","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","646","0.646","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","513","0.513","0"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","671","0.671","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","569","0.569","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","454","0.454","0"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","520","0.52","1"
"3007","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","456","0.456","1"
"3007","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","632","0.632","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","571","0.571","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","441","0.441","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","443","0.443","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","565","0.565","1"
"3007","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","355","0.355","1"
"3007","Natasa","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Natasa","Close","Close","m","585","0.585","1"
"3007","Natasa","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Natasa","Close","Close","m","540","0.54","1"
"3007","none","Natasa","self-matching","Nonmatching","Natasa","Close","Close","none","NonPerson","NonPerson","m","571","0.571","1"
"3007","Natasa","Natasa","self-matching","Matching","Natasa","Close","Close","Natasa","Close","Close","z","680","0.68","1"
